0.000000000000000000e+00,7.162222146426930180e+01,2.011443494202955762e+01,6.723092397054037406e+01,2.068183884827952213e+01
1.111111111111111160e+00,4.924108651853075713e+01,2.052221173231083995e+01,4.152679136687633843e+01,1.798491053188648081e+01
2.222222222222222321e+00,3.752813545301849274e+01,2.020359869538815900e+01,3.380106907638849378e+01,1.893247963430249925e+01
3.333333333333333481e+00,2.678794113000234844e+01,1.909449190855643863e+01,2.690401455327576130e+01,1.932540052958058752e+01
4.444444444444444642e+00,1.311602265554315849e+01,1.467251146374742632e+01,1.296538963271122213e+01,1.475242992353258309e+01
5.555555555555555358e+00,1.311602265554315849e+01,1.467251146374742632e+01,1.296538963271122213e+01,1.475242992353258309e+01
6.666666666666666963e+00,1.339293529987335241e+01,1.471685011282702860e+01,1.284053109066159060e+01,1.476697187454031557e+01
7.777777777777777679e+00,1.224579235104953412e+01,1.476925502520090916e+01,1.141454329537410395e+01,1.482246383822030467e+01
8.888888888888889284e+00,8.725357780737034830e+00,9.568160997245733768e+00,6.132999847916995151e+00,6.966673719056388769e+00
1.000000000000000000e+01,6.479377484321592995e+00,6.319278133715136470e+00,5.801070562530965091e+00,6.478374228288440229e+00
1.111111111111111072e+01,2.543890896497988496e+00,2.055495854861557614e+00,1.665391684045978149e+00,1.319967354053450004e+00
1.222222222222222143e+01,2.441756820211223200e+00,2.076092026171664884e+00,1.609344117314207567e+00,1.330874285942429402e+00
1.333333333333333393e+01,1.274040899323482190e+00,1.162027594241036965e+00,1.085624886961544355e+00,1.028797465253356913e+00
1.444444444444444464e+01,1.274040899323482190e+00,1.162027594241036965e+00,1.085624886961544355e+00,1.028797465253356913e+00
1.555555555555555536e+01,1.274040899323482190e+00,1.162027594241036965e+00,1.085624886961544355e+00,1.028797465253356913e+00
1.666666666666666785e+01,1.274040899323482190e+00,1.162027594241036965e+00,1.085624886961544355e+00,1.028797465253356913e+00
1.777777777777777857e+01,3.426864065375982427e-01,1.766776757470070458e-01,2.979659244125965056e-01,1.881705960722650506e-01
1.888888888888888928e+01,3.316019761796090703e-01,1.797461887607388065e-01,2.849989732106527063e-01,1.908929680975751941e-01
2.000000000000000000e+01,2.254546752163007761e-01,1.194502937195645181e-01,1.681949624828263656e-01,1.014727256745575762e-01
2.111111111111111072e+01,2.254546752163007761e-01,1.194502937195645181e-01,1.681949624828263656e-01,1.014727256745575762e-01
2.222222222222222143e+01,2.254546752163007761e-01,1.194502937195645181e-01,1.681949624828263656e-01,1.014727256745575762e-01
2.333333333333333215e+01,2.188691688518897838e-01,1.195033184110007168e-01,1.590910523545508437e-01,1.012936336184847574e-01
2.444444444444444287e+01,2.169954928697324092e-01,1.201549799154636028e-01,1.578812080271103646e-01,1.016203616069795562e-01
2.555555555555555713e+01,1.607020651592928062e-01,6.704849028544238032e-02,1.106477816899617689e-01,4.355643358530145171e-02
2.666666666666666785e+01,1.568566284927667420e-01,6.874115968325521242e-02,1.090204621062559054e-01,4.433745581909043915e-02
2.777777777777777857e+01,1.568566284927667420e-01,6.874115968325521242e-02,1.090204621062559054e-01,4.433745581909043915e-02
2.888888888888888928e+01,1.568566284927667420e-01,6.874115968325521242e-02,1.090204621062559054e-01,4.433745581909043915e-02
3.000000000000000000e+01,1.601534174937828126e-01,6.794306495171771598e-02,1.081524062390420704e-01,4.446377147825320009e-02
3.111111111111111072e+01,1.589330224429859884e-01,6.849667486170919750e-02,1.075338556486017672e-01,4.469997081445638981e-02
3.222222222222222143e+01,1.103041106579350644e-01,5.302102083604896821e-02,8.328637246992073861e-02,3.797145935704537151e-02
3.333333333333333570e+01,1.103041106579350644e-01,5.302102083604896821e-02,8.328637246992073861e-02,3.797145935704537151e-02
3.444444444444444287e+01,9.109156926472980476e-02,4.487831545319342225e-02,7.245652313325920413e-02,3.666597151811317595e-02
3.555555555555555713e+01,9.109156926472980476e-02,4.487831545319342225e-02,7.245652313325920413e-02,3.666597151811317595e-02
3.666666666666666430e+01,9.109156926472980476e-02,4.487831545319342225e-02,7.245652313325920413e-02,3.666597151811317595e-02
3.777777777777777857e+01,9.109156926472980476e-02,4.487831545319342225e-02,7.245652313325920413e-02,3.666597151811317595e-02
3.888888888888888573e+01,9.109156926472980476e-02,4.487831545319342225e-02,7.245652313325920413e-02,3.666597151811317595e-02
4.000000000000000000e+01,9.109156926472980476e-02,4.487831545319342225e-02,7.245652313325920413e-02,3.666597151811317595e-02
4.111111111111111427e+01,7.656941507376877065e-02,2.666454945180099859e-02,5.717920941465041984e-02,1.796147297356403064e-02
4.222222222222222143e+01,7.656941507376877065e-02,2.666454945180099859e-02,5.717920941465041984e-02,1.796147297356403064e-02
4.333333333333333570e+01,7.656941507376877065e-02,2.666454945180099859e-02,5.717920941465041984e-02,1.796147297356403064e-02
4.444444444444444287e+01,7.656941507376877065e-02,2.666454945180099859e-02,5.717920941465041984e-02,1.796147297356403064e-02
4.555555555555555713e+01,7.656941507376877065e-02,2.666454945180099859e-02,5.717920941465041984e-02,1.796147297356403064e-02
4.666666666666666430e+01,7.160647289425718653e-02,2.283673436033336474e-02,5.287834744827420164e-02,1.569992901718360659e-02
4.777777777777777857e+01,7.160647289425718653e-02,2.283673436033336474e-02,5.287834744827420164e-02,1.569992901718360659e-02
4.888888888888888573e+01,7.160647289425718653e-02,2.283673436033336474e-02,5.287834744827420164e-02,1.569992901718360659e-02
5.000000000000000000e+01,6.953811692256553489e-02,2.354783590963680645e-02,5.095578233400981094e-02,1.628900605494353060e-02
5.111111111111111427e+01,6.278866973577761079e-02,2.441273111334473292e-02,4.839945762765174297e-02,1.708344805751509446e-02
5.222222222222222143e+01,6.278866973577761079e-02,2.441273111334473292e-02,4.839945762765174297e-02,1.708344805751509446e-02
5.333333333333333570e+01,6.270826704361860682e-02,2.444315529359284908e-02,4.824998717682034421e-02,1.714240359807624181e-02
5.444444444444444287e+01,6.270826704361860682e-02,2.444315529359284908e-02,4.824998717682034421e-02,1.714240359807624181e-02
5.555555555555555713e+01,6.270826704361860682e-02,2.444315529359284908e-02,4.824998717682034421e-02,1.714240359807624181e-02
5.666666666666666430e+01,6.270826704361860682e-02,2.444315529359284908e-02,4.824998717682034421e-02,1.714240359807624181e-02
5.777777777777777857e+01,6.270826704361860682e-02,2.444315529359284908e-02,4.824998717682034421e-02,1.714240359807624181e-02
5.888888888888888573e+01,6.221748473597508294e-02,2.462609047077428392e-02,4.809180579933465538e-02,1.720287653442199513e-02
6.000000000000000000e+01,6.221748473597508294e-02,2.462609047077428392e-02,4.809180579933465538e-02,1.720287653442199513e-02
6.111111111111111427e+01,6.221748473597508294e-02,2.462609047077428392e-02,4.809180579933465538e-02,1.720287653442199513e-02
6.222222222222222143e+01,6.221748473597508294e-02,2.462609047077428392e-02,4.809180579933465538e-02,1.720287653442199513e-02
6.333333333333333570e+01,6.221748473597508294e-02,2.462609047077428392e-02,4.809180579933465538e-02,1.720287653442199513e-02
6.444444444444444287e+01,6.221748473597508294e-02,2.462609047077428392e-02,4.809180579933465538e-02,1.720287653442199513e-02
6.555555555555555713e+01,6.221748473597508294e-02,2.462609047077428392e-02,4.809180579933465538e-02,1.720287653442199513e-02
6.666666666666667140e+01,6.221748473597508294e-02,2.462609047077428392e-02,4.809180579933465538e-02,1.720287653442199513e-02
6.777777777777777146e+01,5.370767584034040476e-02,2.097949454678809181e-02,4.474436173252031163e-02,1.643838190233358476e-02
6.888888888888888573e+01,4.921494885986926054e-02,1.985136046515041316e-02,4.216259005022983397e-02,1.561008101376966904e-02
7.000000000000000000e+01,4.921494885986926054e-02,1.985136046515041316e-02,4.216259005022983397e-02,1.561008101376966904e-02
7.111111111111111427e+01,4.959019726397944500e-02,2.014755378898456031e-02,4.076748046220517174e-02,1.494068330753539273e-02
7.222222222222222854e+01,4.959019726397944500e-02,2.014755378898456031e-02,4.076748046220517174e-02,1.494068330753539273e-02
7.333333333333332860e+01,4.719536538217582178e-02,2.046783903932546458e-02,3.779971284024855743e-02,1.508960501177944100e-02
7.444444444444444287e+01,4.719536538217582178e-02,2.046783903932546458e-02,3.779971284024855743e-02,1.508960501177944100e-02
7.555555555555555713e+01,4.167975397670970611e-02,1.737758933004925413e-02,3.733946073289011458e-02,1.490596638419291325e-02
