b1,b2,droupout_prob,iteration,lr,weight_decay,net,dataset,loss,test
9.999999747378752e-05,9.999999747378752e-06,0.0,0,9.999999747378752e-06,0.0,LeNet,FMNIST,0.1322,0.1308
0.050050001591444016,0.0050050001591444016,0.5,0,0.5000050067901611,0.5,LeNet,FMNIST,0.1058,0.1022
0.07502499967813492,0.0025075001176446676,0.25,0,0.7500025033950806,0.75,LeNet,FMNIST,0.1056,0.0956
0.025074999779462814,0.007502500433474779,0.75,0,0.2500075101852417,0.25,LeNet,FMNIST,0.096,0.098
0.037562500685453415,0.0037562502548098564,0.625,0,0.3750062584877014,0.125,LeNet,FMNIST,0.1034,0.0974
0.08751250058412552,0.008751249872148037,0.125,0,0.8750012516975403,0.625,LeNet,FMNIST,0.0992,0.097
0.06253749877214432,0.0012587499804794788,0.875,0,0.6250037550926208,0.875,LeNet,FMNIST,0.11,0.1048
0.012587499804794788,0.006253750063478947,0.375,0,0.1250087469816208,0.375,LeNet,FMNIST,0.5366,0.5254
0.018831249326467514,0.00313187506981194,0.9375,0,0.5625044107437134,0.3125,LeNet,FMNIST,0.1014,0.0946
0.020224990989133235,0.00961162139860726,0.5005545413356782,0,0.09155213137088976,0.3786526950381098,LeNet,FMNIST,0.39,0.3858
0.051272414829695995,0.004658664617002366,0.41600229581352943,0,0.051708145730569754,0.9210492969279811,LeNet,FMNIST,0.1056,0.0944
0.09193821376209327,0.004552020999367644,0.5473325682936117,0,0.7895423353441461,0.39420788347780494,LeNet,FMNIST,0.086,0.0954
0.02465789575207094,0.0037880777747557218,0.39093740943835265,0,0.13077613389438478,0.3970532334066068,LeNet,FMNIST,0.4922,0.5012
0.0233562372345875,0.003939036409068854,0.709256649017334,0,0.10654431111122056,0.5015089270303521,LeNet,FMNIST,0.3116,0.3098
0.007897607242633532,0.0032420450151017044,0.5796967239026236,0,0.1024312692634413,0.021052040092683272,LeNet,FMNIST,0.0988,0.1012
0.019456240600979256,0.0047061322011920015,0.06708933885556068,0,0.10713926621831438,0.23851851796652693,LeNet,FMNIST,0.5834,0.589
0.010738059242487268,0.00918549209592081,0.79000483014789,0,0.06679858394305777,0.19416804418057204,LeNet,FMNIST,0.5282,0.5234
0.015141446315201717,0.005369170966530327,0.9297707047624578,0,0.11364660238367084,0.3054788393891624,LeNet,FMNIST,0.127,0.127
0.09611174380814066,0.0029306277634701876,0.3616660265819376,0,0.06309863118483389,0.17096826822247765,LeNet,FMNIST,0.364,0.3558
0.03858982176829308,0.00913441613059409,0.14748189024554503,0,0.10959382490908612,0.5937532546904802,LeNet,FMNIST,0.095,0.105
0.035585194631348974,0.005070889746536552,0.17737842266594278,0,0.0959566448109843,0.27357290525859,LeNet,FMNIST,0.4622,0.4436
0.004863944818656126,0.0016982398731158956,0.6953533267028921,0,0.03233693251179514,0.2436008350074153,LeNet,FMNIST,0.0964,0.1036
0.019896347320463442,0.00382971302322288,0.5871936197549823,0,0.08371304885836667,0.23863461266816152,LeNet,FMNIST,0.518,0.5238
0.030289667771287613,0.007974123653224136,0.05736859408884268,0,0.15464588410177005,0.18983011502736258,LeNet,FMNIST,0.096,0.1064
0.001053925495796225,4.728824025144584e-05,0.2849787883072364,0,0.06304623786121143,0.3585691797721742,LeNet,FMNIST,0.1002,0.0998
0.019456240600979256,0.0047061322011920015,0.06708933885556068,1,0.10713926621831438,0.23851851796652693,LeNet,FMNIST,0.117,0.108
0.09975294729198471,0.0033383561045503443,0.09028367971664747,1,0.1015517820452156,0.010784780368981062,LeNet,FMNIST,0.1036,0.0964
0.007564665773284891,0.00601555863007455,0.4825536325694779,1,0.09234628826379776,0.4455256712496534,LeNet,FMNIST,0.4026,0.4084
0.01425532348573971,0.0050940483913978155,0.43268233285628843,1,0.1212412710935325,0.4453523591991657,LeNet,FMNIST,0.4924,0.4918
0.013233284644998754,0.009410242531384597,0.8768744898202471,1,0.11143986020379,0.4611780256777566,LeNet,FMNIST,0.1236,0.1154
0.012587499804794788,0.006253750063478947,0.375,1,0.1250087469816208,0.375,LeNet,FMNIST,0.3442,0.338
0.0004001899947014675,0.00208843365239441,0.43595326282162783,1,0.1085418643363945,0.41296486694337603,LeNet,FMNIST,0.4598,0.4566
0.09663381361053078,0.0016023949961464809,0.7498269187990686,1,0.07828871722127362,0.20138024300769913,LeNet,FMNIST,0.3904,0.385
0.012085383627795904,0.0018978749954112785,0.5797563189482511,1,0.09763939262207236,0.3610184525168123,LeNet,FMNIST,0.4352,0.435
0.007531299776188888,0.0036861535844976067,0.7559609233963724,1,0.05982506043119465,0.10769445242874047,LeNet,FMNIST,0.6028,0.5992
0.010738059242487268,0.00918549209592081,0.79000483014789,1,0.06679858394305777,0.19416804418057204,LeNet,FMNIST,0.4026,0.4026
0.0036198923558921326,0.0027792829817605345,0.7717637767140192,1,0.05986893904234266,0.10609658158057857,LeNet,FMNIST,0.0936,0.0994
0.014093448087267778,0.005380681205127344,0.6921543322064427,1,0.03580318812043333,0.11567643892661883,LeNet,FMNIST,0.5246,0.5178
0.007804740139936041,0.0036683017626421826,0.7682036267714952,1,0.06141940498007496,0.10557514039144911,LeNet,FMNIST,0.0926,0.1008
0.0050671728494032274,0.00024589360559685127,0.7482398058201709,1,0.055171762914390604,0.07115022112409225,LeNet,FMNIST,0.0956,0.1016
0.019896347320463442,0.00382971302322288,0.5871936197549823,1,0.08371304885836667,0.23863461266816152,LeNet,FMNIST,0.483,0.5064
0.005044004011679936,0.00023083766540468433,0.7550779410930231,1,0.04528071908169321,0.10625493902161434,LeNet,FMNIST,0.4784,0.4758
0.0945785618612813,0.009002094260398722,0.5891157748247708,1,0.0020403541563156808,0.3019701952323298,LeNet,FMNIST,0.642,0.6468
0.09601540662050538,0.008907937132957792,0.5889396336544379,1,0.05156286709522062,0.3020889580057233,LeNet,FMNIST,0.345,0.3562
0.007533535864060351,0.007995559872565781,0.5788217867652591,1,0.002111278542529957,0.29753094309846295,LeNet,FMNIST,0.6444,0.6502
0.02465789575207094,0.0037880777747557218,0.39093740943835265,1,0.13077613389438478,0.3970532334066068,LeNet,FMNIST,0.4098,0.4054
0.003907033036110383,0.005741268397191313,0.5906993786215541,1,0.0037749927120565912,0.20540399074270646,LeNet,FMNIST,0.6356,0.6446
0.010729743025392743,0.009856378624108096,0.5848409398244769,1,0.002395536558215692,0.28161645040146727,LeNet,FMNIST,0.5956,0.6112
0.011074566856012946,0.002438946963460098,0.578300858417079,1,0.00033579090055139895,0.3005385211644314,LeNet,FMNIST,0.5678,0.5686
0.0034955089361841376,0.009003947393437827,0.5908922824555062,1,0.00902239841791034,0.2656535547167583,LeNet,FMNIST,0.599,0.6032
0.007533535864060351,0.007995559872565781,0.5788217867652591,2,0.002111278542529957,0.29753094309846295,LeNet,FMNIST,0.6298,0.6368
0.005398982371001906,0.00795590186274651,0.5792188979708043,2,0.0006052817099918924,0.1966033539186797,LeNet,FMNIST,0.6762,0.6854
0.021854773067068844,0.007225365276912985,0.5786075197707472,2,0.016786266576664197,0.19500316706164653,LeNet,FMNIST,0.5694,0.5904
0.0053772473726264244,0.009405655081848418,0.583639936129572,2,0.0018644692617159882,0.11564180356448764,LeNet,FMNIST,0.6936,0.6978
0.09607630355558452,0.008896536417720808,0.536261770578965,2,0.00016152392129112033,0.07991651473530795,LeNet,FMNIST,0.6714,0.6806
0.0945785618612813,0.009002094260398722,0.5891157748247708,2,0.0020403541563156808,0.3019701952323298,LeNet,FMNIST,0.623,0.6336
0.0035766922689505886,0.009747221531788136,0.9999989226379432,2,4.2677121608975004e-05,0.869375235475478,LeNet,FMNIST,0.631,0.6418
0.01870729669895536,0.009879117208568641,0.018401863882587077,2,9.138125854473405e-05,0.08480844829499318,LeNet,FMNIST,0.6544,0.6684
0.022637912354165474,0.009968139949886651,0.2195131387254962,2,0.00013783478293686593,0.9935250568032886,LeNet,FMNIST,0.5616,0.576
0.00527254284188027,0.009586999974470581,0.5955677882033114,2,1.5136676281601685e-05,0.21667654792643198,LeNet,FMNIST,0.6238,0.6392
0.003907033036110383,0.005741268397191313,0.5906993786215541,2,0.0037749927120565912,0.20540399074270646,LeNet,FMNIST,0.608,0.6198
0.0007007511736832964,0.002991437545446336,0.9967266320389504,2,0.002081397627344109,0.0012529249993966695,LeNet,FMNIST,0.098,0.102
0.00021524336158382823,0.009340258929873717,0.5841271291185722,2,0.0013799393703401689,0.03722058311578356,LeNet,FMNIST,0.7082,0.7038
0.0819275969264785,0.008787719163068551,0.816132641010312,2,0.0009656168348356788,0.0018903877459814384,LeNet,FMNIST,0.6938,0.691
0.09991526568680273,0.009588755976729377,0.5652908725346373,2,0.001930079803491654,0.03850347767665174,LeNet,FMNIST,0.7158,0.719
0.007531299776188888,0.0036861535844976067,0.7559609233963724,2,0.05982506043119465,0.10769445242874047,LeNet,FMNIST,0.3694,0.373
0.0999423667954312,0.009530561116413492,0.5653290221079589,2,0.00010401416529451059,0.03850347921252251,LeNet,FMNIST,0.6238,0.6222
0.01681944262012128,0.0022915490820407517,0.9998777357994523,2,0.009947020785945955,0.027349644354699214,LeNet,FMNIST,0.0982,0.095
0.09952570219989466,0.009982854380445959,0.026000410931922624,2,1.03181092390485e-05,0.9997158288711528,LeNet,FMNIST,0.6122,0.6044
0.09603853018633242,0.009660241682198993,0.5810504568519197,2,0.004784048525813159,0.033026218759006964,LeNet,FMNIST,0.7538,0.745
0.0034955089361841376,0.009003947393437827,0.5908922824555062,2,0.00902239841791034,0.2656535547167583,LeNet,FMNIST,0.5906,0.603
0.08753197166868479,0.009564010328526747,0.5727257121541727,2,0.00913307905864861,0.024520628739901733,LeNet,FMNIST,0.6988,0.7024
0.09823953078948866,0.008707467559835199,0.034409163641145823,2,0.0031186487751239302,0.5675707633109444,LeNet,FMNIST,0.4986,0.5074
0.09881842950576251,0.008772189622135527,0.5521653136502083,2,0.013611059573867827,0.013022619207958774,LeNet,FMNIST,0.7426,0.7292
