b1,b2,dataset,droupout_prob,iteration,lr,net,weight_decay,loss,test
0.06475938571477019,0.008584041872040392,FMNIST,0.618132900212651,1,0.32154226635332744,LeNet,0.21310729174507637,0.101,0.1022
0.06475938571477019,0.008584041872040392,FMNIST,0.618132900212651,2,0.32154226635332744,LeNet,0.21310729174507637,0.4524,0.4604
0.06475938571477019,0.008584041872040392,FMNIST,0.618132900212651,3,0.32154226635332744,LeNet,0.21310729174507637,0.4398,0.4476
0.06475938571477019,0.008584041872040392,FMNIST,0.618132900212651,4,0.32154226635332744,LeNet,0.21310729174507637,0.5458,0.5544
0.06475938571477019,0.008584041872040392,FMNIST,0.618132900212651,5,0.32154226635332744,LeNet,0.21310729174507637,0.4544,0.4546
0.06475938571477019,0.008584041872040392,FMNIST,0.618132900212651,6,0.32154226635332744,LeNet,0.21310729174507637,0.5028,0.5008
0.06475938571477019,0.008584041872040392,FMNIST,0.618132900212651,7,0.32154226635332744,LeNet,0.21310729174507637,0.5106,0.511
0.06475938571477019,0.008584041872040392,FMNIST,0.618132900212651,8,0.32154226635332744,LeNet,0.21310729174507637,0.5324,0.528
0.06475938571477019,0.008584041872040392,FMNIST,0.618132900212651,9,0.32154226635332744,LeNet,0.21310729174507637,0.503,0.5062
0.06475938571477019,0.008584041872040392,FMNIST,0.618132900212651,10,0.32154226635332744,LeNet,0.21310729174507637,0.5322,0.5322
0.08427687349816888,0.009776441592815452,FMNIST,0.7117186180519873,1,0.2816957008206165,LeNet,0.052204561828037566,0.0964,0.1044
0.08427687349816888,0.009776441592815452,FMNIST,0.7117186180519873,2,0.2816957008206165,LeNet,0.052204561828037566,0.0946,0.1056
0.08427687349816888,0.009776441592815452,FMNIST,0.7117186180519873,3,0.2816957008206165,LeNet,0.052204561828037566,0.1004,0.0996
0.08427687349816888,0.009776441592815452,FMNIST,0.7117186180519873,4,0.2816957008206165,LeNet,0.052204561828037566,0.1826,0.1894
0.08427687349816888,0.009776441592815452,FMNIST,0.7117186180519873,5,0.2816957008206165,LeNet,0.052204561828037566,0.2724,0.2612
0.08427687349816888,0.009776441592815452,FMNIST,0.7117186180519873,6,0.2816957008206165,LeNet,0.052204561828037566,0.5304,0.5396
0.08427687349816888,0.009776441592815452,FMNIST,0.7117186180519873,7,0.2816957008206165,LeNet,0.052204561828037566,0.5994,0.6034
0.08427687349816888,0.009776441592815452,FMNIST,0.7117186180519873,8,0.2816957008206165,LeNet,0.052204561828037566,0.6302,0.6384
0.08427687349816888,0.009776441592815452,FMNIST,0.7117186180519873,9,0.2816957008206165,LeNet,0.052204561828037566,0.606,0.6116
0.08427687349816888,0.009776441592815452,FMNIST,0.7117186180519873,10,0.2816957008206165,LeNet,0.052204561828037566,0.6288,0.6214
0.09195902499718747,0.009601567832593529,FMNIST,0.9262469198957458,1,0.008661911906679871,LeNet,0.010034452456905818,0.6738,0.6792
0.09195902499718747,0.009601567832593529,FMNIST,0.9262469198957458,2,0.008661911906679871,LeNet,0.010034452456905818,0.7256,0.7348
0.09195902499718747,0.009601567832593529,FMNIST,0.9262469198957458,3,0.008661911906679871,LeNet,0.010034452456905818,0.7306,0.7402
0.09195902499718747,0.009601567832593529,FMNIST,0.9262469198957458,4,0.008661911906679871,LeNet,0.010034452456905818,0.731,0.7378
0.09195902499718747,0.009601567832593529,FMNIST,0.9262469198957458,5,0.008661911906679871,LeNet,0.010034452456905818,0.754,0.7546
0.09195902499718747,0.009601567832593529,FMNIST,0.9262469198957458,6,0.008661911906679871,LeNet,0.010034452456905818,0.723,0.731
