b1,b2,droupout_prob,itération,lr,weight_decay,loss,test
0.9825963857959131,0.9910724598126207,0.21225308387512232,2.0,0.03009320177062517,0.015207313809497788,0.9392,0.9358
0.957250709122146,0.9921306765070496,0.061844725764650714,2.0,0.044620802271701565,0.04961739445614451,0.895,0.8942
0.9694203166950306,0.9904621378405987,0.0011346349356667444,2.0,0.053229814198985745,0.028528086396048275,0.8988,0.9002
0.9687357785238001,0.9926342101606862,0.4606588244860161,2.0,0.000569919124424714,0.027154490970470464,0.9512,0.9606
0.9691473876803293,0.9951695711415549,0.45393542541134013,2.0,0.044926188769410645,0.05019617511906999,0.8574,0.8778
0.9821735504775834,0.9924299509247767,0.36941049403727705,2.0,0.05525900723752444,0.029689321840576332,0.8818,0.8916
0.9932525739255301,0.9936935977803865,0.6218287829615694,2.0,0.0011829322837112817,0.019299529257696305,0.9506,0.9584
0.9930437451072583,0.9935931064792132,0.5506594854422591,2.0,0.021173332539772563,0.009340236488565502,0.9414,0.9478
0.9548739035341605,0.9927858258040428,0.0420027868239044,2.0,0.009316060832805463,0.026459924578411925,0.9356,0.9384
0.9697595006921795,0.9950204463957384,0.12498422443372477,2.0,0.04441703529698786,0.049844235631683845,0.871,0.894
0.9818750241975194,0.9926032314735903,0.3638931736175427,2.0,0.00044948536344396883,0.026701684460349557,0.9484,0.9548
0.9829253585262043,0.9906294117563558,0.4236556310566751,2.0,0.019768221855550983,0.01951739169399899,0.933,0.9418
0.9973035312743024,0.9923362941950683,0.3326859536614639,2.0,0.0011494799965180852,0.010300769299790822,0.9568,0.9628
0.9638760697839108,0.990623556948148,0.5809493402561012,2.0,0.0070465210656783794,0.02246227251937181,0.9452,0.9432
0.9676153310494301,0.992266095631967,0.4810808477287867,2.0,0.02913988846314758,0.027802680557223288,0.9108,0.9152
0.9845755519973799,0.990009731148311,0.3810564531484003,2.0,0.018253428427452326,0.013283585898868265,0.941,0.9378
0.9703749103826272,0.9912003551375279,0.6331014897555177,2.0,0.0006550878045747579,0.00684652088117501,0.9644,0.9588
0.9942237380592016,0.9924079263523766,0.7690161620791255,2.0,0.0007768817017939759,0.005746499194739428,0.9566,0.951
0.9703749102923002,0.9912003550382847,0.6331014897495854,3.0,0.000655087802263201,0.006846520880516648,0.9676,0.9636
0.9560851727486551,0.9913753232452227,0.6572359854465889,3.0,0.08995426594884515,0.003185813435446523,0.104,0.1016
0.9718072477380751,0.9947902093056306,0.5249321276585928,3.0,0.02127207788479034,0.008986090110408797,0.94,0.939
0.9781690576659744,0.993740152241613,0.7289064127482333,3.0,0.054460868076510904,0.018390615307481928,0.8334,0.839
0.9933396247760164,0.9926612761704938,0.6314686694387504,3.0,0.04390891913598724,0.0022499192576085365,0.5718,0.5766
0.9068666596680706,0.9907802652686917,0.8721435265876057,3.0,0.0023019844917746574,0.0022059459029015174,0.9652,0.9632
0.9006768802124897,0.992089419328126,0.5463912420853212,3.0,0.03149700076645606,0.0001937555497305522,0.9454,0.9486
0.9102247751562322,0.9903713905912517,0.7516209633915497,3.0,0.019289253414624508,0.03909232958407437,0.8566,0.8554
0.9232908145240203,0.9914566208010175,0.4662456630136265,3.0,0.01220332015781478,0.02732008813284558,0.935,0.929
0.9284816399662058,0.9919416912624592,0.5870292646327174,3.0,0.006009762419175212,0.020162591247887145,0.9544,0.9518
0.9973035312724813,0.992336294147914,0.3326859535722166,3.0,0.0011494799994774263,0.01030076932232042,0.9616,0.966
0.9991806913810677,0.9939145934834309,0.550912770547753,3.0,0.030008859964501415,0.00828213489528947,0.9322,0.94
0.9935526081337616,0.9908649921888716,0.3202328532530188,3.0,0.055230404775220565,0.011369796317963045,0.904,0.9082
0.9922165829521171,0.9936270108355048,0.27005777851110135,3.0,0.004983035436931994,0.003864343697181252,0.9678,0.9718
0.9913055570128255,0.9900259235515074,0.2689605911436114,3.0,0.0055354145954881195,0.0005934426089910408,0.9728,0.978
0.9942237380604346,0.99240792635628,0.7690161620765353,3.0,0.0007768817015555452,0.005746499178750985,0.959,0.9528
0.991415391228508,0.9917161206543116,0.6494726590699857,3.0,0.04343957562289552,0.0003775750571456049,0.0962,0.0954
0.9995231300918699,0.9935557515977734,0.9558023626803771,3.0,0.05975992767512882,0.007718152951297816,0.1052,0.116
0.9787071203975295,0.9927102315995472,0.7618380960252851,3.0,0.08975716629416902,0.0061140692893546554,0.1224,0.1046
0.9552780079084244,0.9947609597919616,0.5120723272791489,3.0,0.02356470513984989,0.018532879226880884,0.9314,0.9308
0.9386106642608312,0.994931740459706,0.9275448200328626,3.0,1.1798582936982039e-05,0.006772924996135477,0.9538,0.9528
0.9323773414463505,0.9918901838805402,0.5454538303661002,3.0,0.03094307216419712,0.03992375446832322,0.9118,0.9102
0.9440751103013535,0.9958185740878047,0.7449399241185224,3.0,0.04672608223536952,0.02632565735457987,0.7456,0.7446
0.9236202176191068,0.9925754189172666,0.46875418396938084,3.0,0.019878646224210386,0.01888140555528771,0.9488,0.948
0.9561532786908216,0.9999415093457507,0.5999129619192992,3.0,0.012739286944706472,0.012056414732154248,0.9516,0.952
0.9913055570838945,0.9900259234636317,0.2689605910961823,4.0,0.005535414597595713,0.0005934425837553537,0.9764,0.978
0.9730471019112069,0.9900974499398951,0.19023005904514004,4.0,0.021669916165754276,0.003547875141380362,0.9568,0.9656
0.987914767311338,0.9900352052795783,0.07807405895879993,4.0,0.02796639248129142,0.06729903441828979,0.9098,0.9222
0.976304408109996,0.9905906855513537,0.3801429411747332,4.0,0.08416668124412804,0.020166902807304207,0.8532,0.8486
0.9620645587338188,0.9913373690988946,0.5934247223483831,4.0,0.04636563489986055,0.09933879302855954,0.7696,0.7736
0.9922165829523183,0.9936270108391247,0.27005777851436985,4.0,0.004983035382208721,0.0038643436991355373,0.9722,0.9742
0.9764006791372751,0.9902328919886227,0.08805676167060272,4.0,0.022825142884248247,0.0019023664792231685,0.9536,0.9554
0.9864060068080204,0.9948882540778162,0.17902750799548506,4.0,0.0883687484858742,0.003378340468566607,0.1118,0.1152
0.9606270511185565,0.9959364501414899,0.6302053302058387,4.0,0.029082894270614258,0.09685339571492833,0.7844,0.793
0.990642666658616,0.9932942546914608,0.48895933547791115,4.0,0.04695332878029472,0.06678979844801888,0.8802,0.8904
0.9703749103465238,0.9912003551158783,0.6331014897573254,4.0,0.0006550878051782078,0.006846520883162952,0.9692,0.9632
0.9572124305702531,0.9900236894394642,0.9950675541773403,4.0,0.013130709486526004,0.029720787496148985,0.1224,0.1046
0.9801364008651172,0.9934886497345062,0.4869487436506813,4.0,0.07666559214869481,0.09895459867216055,0.807,0.8016
0.9896172280026213,0.9948804035063703,0.7585124801505136,4.0,0.06527863675687555,0.06581728544249198,0.7498,0.7396
0.9999811277588688,0.9916847969652085,0.3089382370589936,4.0,0.004299277632582436,1.3047973664877428e-05,0.971,0.9738
0.9068666596787986,0.9907802653004919,0.8721435266005783,4.0,0.002301984490965903,0.0022059459079052353,0.9644,0.9644
0.944247976832861,0.9902075076365416,0.7967102618054032,4.0,0.04723430783815903,0.01173363193348105,0.653,0.6372
0.91958075688952,0.9935513509568805,0.6297066464452559,4.0,0.05942723054410497,0.09915472822907836,0.1036,0.102
0.9331870122367327,0.9925718298889399,0.7251542692409731,4.0,0.029220494168265103,0.0668416976150371,0.804,0.8018
0.9139619752672071,0.9955961682820917,0.9928376368724485,4.0,0.09019393578766839,0.08305540601346625,0.1152,0.1118
0.9567013346352347,0.9919551128477656,0.9578875224662001,3.0,0.01332931477193385,0.008125946131664993,0.5544,0.5566
0.9988325631926432,0.9935773910175274,0.6252993453869354,3.0,0.0002403487186630487,0.029322655674512872,0.958,0.9528
0.9707709049041645,0.9900411056829668,0.8750837341140997,3.0,0.0048944365433602095,0.0967303357801955,0.8438,0.8446
0.9811002496236261,0.9918439618921359,0.468796010266977,3.0,0.07702336538283211,0.0008173850845238084,0.1026,0.0992
0.9348243262318897,0.9904134759921065,0.3349500892385723,3.0,0.019352806198817643,0.03615761575158362,0.92,0.9152
0.9913055570681554,0.9900259235251044,0.2689605911173379,5.0,0.005535414596823765,0.0005934425976549965,0.9774,0.9818
0.9727324916167821,0.9949561374021252,0.5027201000926176,5.0,0.01523774790819466,0.08682786977420244,0.867,0.8732
0.9791476725192345,0.99188607394605,0.1841873785046409,5.0,0.0916185774036158,0.03569316194756592,0.9014,0.9066
0.9440988241226232,0.9910832283515983,0.07468307779185293,5.0,0.0627320245858806,0.03065797334902154,0.8818,0.8968
0.9343812817853263,0.993453749740023,0.6144879796438687,5.0,0.029581745300069823,0.00034683718748496214,0.95,0.9592
0.9902936571878677,0.9949231463370214,0.48676086397079654,4.0,0.06643301231902966,7.789046264257415e-06,0.1118,0.1152
0.9448886812970458,0.9917771041895679,0.2628519935546202,4.0,0.09125101705558508,0.0888418207567026,0.609,0.631
0.9835896396893676,0.9911526314542554,0.17703711153203167,4.0,0.01438099048679435,0.03391581512965688,0.9366,0.9466
0.9586626548710436,0.9903598928682182,0.3854509041486076,4.0,0.006170187115678328,0.000999467584537768,0.9712,0.975
0.9787609610265124,0.9933791887125808,0.6353447597038095,4.0,0.03128716009705573,0.01348311645224913,0.9116,0.9174
0.9922165829471656,0.9936270108466306,0.27005777850997414,5.0,0.004983035282249702,0.003864343701670402,0.9702,0.9738
0.9733576416850411,0.9914643971043035,0.18761680634200262,5.0,0.06325386341797735,0.08580850994874006,0.8186,0.8286
0.9720805308310344,0.9946407157687591,0.5730135824909197,5.0,0.07772625992446804,0.017968661083511014,0.867,0.8746
0.9779476773681883,0.9901960284322234,0.3862478906531487,5.0,0.014295666013982692,0.03674635189408667,0.9268,0.9404
0.900649557578184,0.9920162942478182,0.08072453593901499,5.0,0.021097257167668592,0.020859658055223773,0.9412,0.9478
0.9999811277565881,0.9916847969653637,0.30893823696195144,5.0,0.004299277635723663,1.3047881623102575e-05,0.9756,0.977
0.9980392629406465,0.9918915534124275,0.3062974470040156,5.0,0.03061611814298841,0.048268795350179,0.9224,0.9182
0.9964171049598448,0.9927743860791671,0.29238793437279953,5.0,0.023442275685872427,0.08664815243657926,0.871,0.872
0.990979363908778,0.9918475560450115,0.19416564969892353,5.0,0.019736978366576858,0.00024273378388439405,0.9732,0.972
0.9257742203672515,0.9903806424158622,0.09793765011297235,5.0,0.042597670830819015,0.012035037324075168,0.9302,0.9254
0.9703749104028635,0.991200355215453,0.6331014897771909,5.0,0.0006550877209463973,0.006846520900283223,0.9686,0.9664
0.997562481950904,0.991899237224182,0.30520925415903866,5.0,0.029163314303985263,0.046808997762554656,0.9202,0.9222
0.9978625361469557,0.9927175680834072,0.3214686876046434,5.0,0.021321363709260823,0.08949946216297845,0.873,0.8756
0.9352051580676505,0.9903397513427346,0.2337076583102613,5.0,0.05902176908306112,0.0366761157240668,0.8962,0.884
0.9217274894408899,0.9917455993165587,0.07697028663294095,5.0,0.005095694063731635,0.019635828149691437,0.96,0.9564
0.9913055570815464,0.9900259235004573,0.2689605911097203,6.0,0.0055354146019164305,0.000593442590965933,0.9794,0.9808
0.9836242276361593,0.9947180306218145,0.46291710641367556,6.0,0.013116925994263666,0.013195903607154986,0.9496,0.9566
0.9133161784819608,0.9957463001038549,0.739428566572568,6.0,0.019238749836426153,0.06415624779368731,0.8042,0.8086
0.9582335531255378,0.9961757248918689,0.39213580764446876,6.0,0.07916942049804546,0.02156313717678782,0.844,0.8516
0.9230027614355213,0.9905937205384681,0.15981089447572722,6.0,0.0403725365561903,0.05585141789686922,0.8592,0.874
0.9605500197902684,0.9958090607090342,0.47094070186035186,5.0,0.04086149412209921,0.055652092235380944,0.8434,0.8536
0.9142086188523373,0.9904716855588892,0.39498488450484925,5.0,0.012063077143343226,0.014121809354785709,0.9476,0.955
0.9849201019632038,0.9947193395101976,0.2950745688494777,5.0,0.020655051086691273,0.004361571224379976,0.9602,0.9644
0.9007412815079442,0.9914309243266568,0.10288120976892787,5.0,0.05004878995541769,0.02185866858042925,0.8638,0.8684
0.9898699627691385,0.9921316535061041,0.7216981388626955,5.0,0.0059836429042142945,0.07770926073520734,0.8924,0.8982
0.999981127740452,0.9916847970551816,0.30893823695614503,6.0,0.004299277733621825,1.3047785589049605e-05,0.9798,0.9798
0.9998749631937082,0.993297137988822,0.3553203871819879,6.0,0.03899251594555291,0.0367829001056026,0.9292,0.9252
0.9816675083616908,0.9960830942725172,0.07071079882357248,6.0,0.014854579539489994,0.016712962788956665,0.943,0.941
0.9367412482066984,0.9945944513129272,0.26011398698200167,6.0,0.030413730176220833,0.0828836353120744,0.8404,0.8448
0.9765257614590632,0.9938382342340801,0.1948345366998525,6.0,0.07872345801833361,0.018871245320152306,0.8968,0.8982
0.9909793639416582,0.9918475560495431,0.1941656497606861,6.0,0.019736978367543245,0.0002427337851194455,0.9724,0.9732
0.9829763487161938,0.9933927581215032,0.36026407013146217,6.0,0.013348984598112488,0.018165568589569976,0.9458,0.9408
0.9130361987717469,0.9999991870974483,0.06496738619330472,6.0,0.054334197523262795,0.03637333822955812,0.8636,0.867
0.9347321795035345,0.9945697785420256,0.24699436062358243,6.0,0.03796276708700111,0.05153509265267199,0.8404,0.8382
0.9762628802728949,0.9953353048648894,0.1662625313239761,6.0,0.028015409089948182,0.06646561049536344,0.8776,0.8818
0.9714025369922742,0.9920245753290102,0.7481680245207429,4.0,0.07714958827715604,0.054707107960803025,0.7816,0.7756
0.9362932470030689,0.9959213240532155,0.09090695568299753,4.0,0.017788611509247626,0.021150247824649235,0.9222,0.925
0.9631567345674706,0.9912554139813918,0.2793241868791287,4.0,0.039455069579508784,0.03068045662572172,0.899,0.9056
0.9777840602662176,0.9948733153084672,0.22549905792989353,4.0,0.04950856025503946,0.08138978262369316,0.8308,0.8372
0.9241236525530324,0.9909013585940138,0.5201438964716516,4.0,0.05944838292674759,0.006224725131373596,0.8892,0.8972
0.9999811277041506,0.9916847970469904,0.30893823695615225,7.0,0.004299277731493241,1.304781109546597e-05,0.9788,0.982
0.9852798539033802,0.9923612745035687,0.41423045121901536,7.0,0.0582195716744822,0.050818303771830095,0.9128,0.909
0.9116187697667256,0.9943865456596979,0.45888965118704006,7.0,0.09440831490289285,0.03210254513763048,0.6726,0.6732
0.900233362930337,0.9953078818113956,0.35138674443884277,7.0,0.012171473390635342,0.04353952938119411,0.9216,0.917
0.9906803444841078,0.9972105385448061,0.16746134222060047,7.0,0.02685284589047215,0.09324618038944583,0.8626,0.8684
0.9913055570738991,0.9900259235425137,0.26896059111027515,7.0,0.005535414614680471,0.0005934425937000773,0.9828,0.9838
0.9863883281850849,0.9914052119858678,0.1148380344647042,7.0,0.052557337595040374,0.08043748702497512,0.8948,0.9
0.9004848396966031,0.9931632252703267,0.6291268747475824,7.0,0.09960834859522437,0.04316352252217065,0.0992,0.0968
0.963639346605703,0.9917800109352721,0.5460953140594866,7.0,0.06748110920469631,0.005064875464645826,0.8422,0.8564
0.9988544978408642,0.9904217660114599,0.2070982151739714,7.0,0.01263147241012743,0.01729060813710128,0.955,0.9662
0.9001151974122712,0.9916714957702744,0.11395715018707814,6.0,0.04980265602151122,0.04599356610259838,0.8828,0.9
0.9636966753099799,0.9931708757802472,0.5570882897176328,6.0,0.06412519254100446,0.017363114915677585,0.902,0.9032
0.9999905173572886,0.9903670946117584,0.6444714666998204,6.0,0.03196786742343489,0.00616300530925186,0.924,0.9282
0.9860121310920384,0.9909819167180107,0.4622840830417293,6.0,0.05432838666707952,0.07866399849504907,0.803,0.8222
0.9595032975557303,0.991257790562772,0.22464329279493578,6.0,0.0992769920024185,0.09348613585940006,0.7822,0.7958
0.9959856667928743,0.9931686623060514,0.25016002456471814,5.0,0.07328618231789043,0.06266149741512786,0.9048,0.9092
0.9238349748540989,0.9903239451358755,0.1538703137907289,5.0,0.01681086628638845,0.031257151998991914,0.914,0.9224
0.9592259639473569,0.9910567477332854,0.5387469848544345,5.0,0.0561105146474443,0.04757927925856382,0.8594,0.8608
0.9776950764026661,0.991741927525829,0.6397409104324147,5.0,0.06499989429391169,0.0396106005546046,0.8014,0.7938
0.9448104821651511,0.99448098172055,0.47947765220362604,5.0,0.0765065977307319,0.017398764981633164,0.8542,0.8626
0.9857971872906742,0.9954234329185678,0.44638247239461293,6.0,0.058204160892266266,0.032753747689441545,0.8948,0.8952
0.9002557535495124,0.9924474084233846,0.3526954607409399,6.0,0.09116405466976532,0.050562169072632904,0.7134,0.7152
0.9124731211041127,0.9951783304999197,0.4089154076726306,6.0,0.013392599537460238,0.07685975389314202,0.8892,0.893
0.9242496802911324,0.9934905115276947,0.5404877538185875,6.0,0.02741154763835036,0.043054210425688674,0.8908,0.8916
0.9903605320651634,0.9921086738481548,0.1734004559472348,6.0,0.03545718328433353,0.09284041696660644,0.895,0.8864
0.9913055570929593,0.9900259235446315,0.26896059105981995,8.0,0.0055354146465826344,0.0005934425632689347,0.9822,0.9842
0.9586081476891829,0.992135350326084,0.4619650008363014,8.0,0.03285091224595675,0.030536235685379314,0.8712,0.8762
0.9771179730680329,0.9953311342245765,0.09952736423579542,8.0,0.04745467895766692,0.04727729730843534,0.883,0.8898
0.9696351412514819,0.9909718041264804,0.2299947329583098,8.0,0.0220604709633776,0.038505656276505436,0.9094,0.9248
0.9951966761466289,0.9944805844700715,0.305072218679348,8.0,0.05607664021645867,0.013706087716786417,0.9374,0.9436
0.926354299466627,0.9928566144960528,0.541569737697267,7.0,0.03394192570328066,0.0654869082886829,0.836,0.8346
0.9601365782432421,0.990375123770596,0.23321713360645113,7.0,0.044922548085535655,0.020826575480771502,0.8974,0.8946
0.9467682874616838,0.993514776586563,0.38787008567018266,7.0,0.016555012905307098,0.012359364948201996,0.955,0.955
0.9823993735321678,0.9921040241842266,0.26645673466070113,7.0,0.06625517556809467,0.015041929486369418,0.9194,0.9132
0.9202461629415043,0.9939744375111917,0.4560728205861646,7.0,0.020949808737742402,0.03630678443830121,0.9096,0.9068
0.9773967008874739,0.9921673062654616,0.3041363232166256,7.0,0.021472529921560776,0.045923101395420995,0.9056,0.9216
0.9703633970138098,0.9910716230293807,0.46339433753413517,7.0,0.05769862442333174,0.03125985999446848,0.8148,0.8194
0.9602182355989299,0.9954220368164506,0.39719056874092,7.0,0.04900577488635669,0.03828177568861215,0.8226,0.84
0.9462809735163848,0.9999335431479164,0.2453105005184381,7.0,0.03314632742314441,0.09240879365539972,0.8024,0.8196
0.9670002491371064,0.9972407260600868,0.09978971773347836,7.0,0.07576347364669134,0.05281937415181109,0.851,0.8592
0.9999811276650012,0.9916847970663832,0.3089382369551343,8.0,0.0042992777371792254,1.3047779188703514e-05,0.9814,0.9826
0.9457860332399677,0.990348469104347,0.5336469095756006,8.0,0.046277934033790734,0.021392854075767832,0.8954,0.8944
0.9609003064857464,0.9931051286247353,0.04755271880312267,8.0,0.03541642603817105,0.0382050235175332,0.9298,0.9262
0.9520606192691871,0.9908293630258653,0.25723728737662915,8.0,0.06512491914994593,0.013728891443803237,0.9196,0.9084
0.9829612081499011,0.9921101070310645,0.4092433443458082,8.0,0.021120640660235106,0.06604835443149137,0.9098,0.9076
0.9772500991816735,0.9972715372817169,0.3083088499446519,6.0,0.012675187344012084,0.03808809833068141,0.9342,0.94
0.9707936147868282,0.992047611131361,0.10298973328405248,6.0,0.022247034658582632,0.00485692752496979,0.9546,0.9624
0.9661288811831227,0.9903412366797022,0.18630476366479304,6.0,0.03765757520247132,0.030987982957843416,0.9014,0.9178
0.9889392772215971,0.9944767437565686,0.5292880230931889,6.0,0.018316629515411673,0.05144794612963652,0.909,0.9212
0.9963706882269906,0.9923180925566157,0.0016493025445795118,6.0,0.07291502563424855,0.04436437179100768,0.8992,0.9004
0.9853634973730387,0.9914279352080907,0.40981625524764204,8.0,0.011507317457633028,0.006618082647264529,0.9684,0.9714
0.9784137460691956,0.9903281126047254,0.154797884320599,8.0,0.0174913616451274,0.016554681011241263,0.9502,0.9562
0.999914118323588,0.9908052954862498,0.007129302857508069,8.0,0.025365672018641518,0.02370405797763609,0.956,0.9598
0.9884760970914827,0.991187068944942,0.35702891411307225,8.0,0.0029532230477148876,0.00878772155148594,0.9714,0.9738
0.9954979830261167,0.9921296629992341,0.2444264968773141,8.0,0.017243110476860828,0.005616691796572246,0.9664,0.9724
0.9913055571174195,0.9900259235476043,0.2689605910372164,9.0,0.005535414650710828,0.0005934425425339689,0.981,0.9846
0.9795747933545076,0.9913759725689122,0.1537423983794599,9.0,0.016537160665964123,0.004639773078191128,0.965,0.9726
0.9848213864091564,0.9902983452751875,0.41076414798604866,9.0,0.02498037497943576,0.018223433611547792,0.9334,0.9464
0.9878736958426214,0.990867477648873,0.33794296788201644,9.0,0.011380014901488296,0.006738446181988767,0.963,0.9684
0.9736551566128436,0.9920712519107138,0.03420624210844339,9.0,0.008548470895535122,0.008212460085004708,0.962,0.9676
0.9999811276862979,0.9916847970647636,0.3089382369517633,9.0,0.004299277741799996,1.3047781056698771e-05,0.9842,0.9824
0.9956496900075751,0.9928011066030533,0.23209111396274118,9.0,0.017268453257039032,0.003577212437150203,0.9692,0.9686
