b1,b2,droupout_prob,lr,weight_decay,loss,test,iteration
0.9932407205901739,0.9974781387950922,0.8822746644025263,0.09825412380757259,0.01131624610680608,0.5486,0.5594,5
0.9932407205901739,0.9974781387950922,0.8822746644025263,0.09825412380757259,0.01131624610680608,0.591,0.6074,6
0.9932407205901739,0.9974781387950922,0.8822746644025263,0.09825412380757259,0.01131624610680608,0.575,0.5904,7
0.9932407205901739,0.9974781387950922,0.8822746644025263,0.09825412380757259,0.01131624610680608,0.6202,0.6364,8
0.9932407205901739,0.9974781387950922,0.8822746644025263,0.09825412380757259,0.01131624610680608,0.521,0.5392,9
0.9932407205901739,0.9974781387950922,0.8822746644025263,0.09825412380757259,0.01131624610680608,0.6434,0.6468,10
0.9940316365452848,0.9996933287835196,0.9754202110285426,0.09536494613131066,0.0037137011523160164,0.1056,0.0964,1
0.9940316365452848,0.9996933287835196,0.9754202110285426,0.09536494613131066,0.0037137011523160164,0.1016,0.0944,2
0.9940316365452848,0.9996933287835196,0.9754202110285426,0.09536494613131066,0.0037137011523160164,0.0882,0.0848,3
0.9940316365452848,0.9996933287835196,0.9754202110285426,0.09536494613131066,0.0037137011523160164,0.1056,0.0964,4
0.9940316365452848,0.9996933287835196,0.9754202110285426,0.09536494613131066,0.0037137011523160164,0.1148,0.1122,5
0.9940316365452848,0.9996933287835196,0.9754202110285426,0.09536494613131066,0.0037137011523160164,0.0906,0.1112,6
0.9940316365452848,0.9996933287835196,0.9754202110285426,0.09536494613131066,0.0037137011523160164,0.1016,0.0944,7
0.9940316365452848,0.9996933287835196,0.9754202110285426,0.09536494613131066,0.0037137011523160164,0.099,0.0974,8
0.9940316365452848,0.9996933287835196,0.9754202110285426,0.09536494613131066,0.0037137011523160164,0.0906,0.1112,9
0.9940316365452848,0.9996933287835196,0.9754202110285426,0.09536494613131066,0.0037137011523160164,0.1028,0.092,10
0.999480978831796,0.9983865024136421,0.9964841920068368,0.0931325236556157,0.0019214272363530516,0.1004,0.1072,1
0.999480978831796,0.9983865024136421,0.9964841920068368,0.0931325236556157,0.0019214272363530516,0.102,0.0896,2
0.999480978831796,0.9983865024136421,0.9964841920068368,0.0931325236556157,0.0019214272363530516,0.0982,0.0978,3
0.999480978831796,0.9983865024136421,0.9964841920068368,0.0931325236556157,0.0019214272363530516,0.115,0.112,4
0.999480978831796,0.9983865024136421,0.9964841920068368,0.0931325236556157,0.0019214272363530516,0.115,0.112,5
0.999480978831796,0.9983865024136421,0.9964841920068368,0.0931325236556157,0.0019214272363530516,0.1152,0.1122,6
0.999480978831796,0.9983865024136421,0.9964841920068368,0.0931325236556157,0.0019214272363530516,0.115,0.112,7
0.999480978831796,0.9983865024136421,0.9964841920068368,0.0931325236556157,0.0019214272363530516,0.1004,0.106,8
0.999480978831796,0.9983865024136421,0.9964841920068368,0.0931325236556157,0.0019214272363530516,0.115,0.112,9
0.999480978831796,0.9983865024136421,0.9964841920068368,0.0931325236556157,0.0019214272363530516,0.115,0.112,10
0.9659510026372535,0.9954058693616216,0.6569987156307029,0.06946635974420054,0.03944150899953937,0.7488,0.7716,1
0.9659510026372535,0.9954058693616216,0.6569987156307029,0.06946635974420054,0.03944150899953937,0.7278,0.7392,2
0.9659510026372535,0.9954058693616216,0.6569987156307029,0.06946635974420054,0.03944150899953937,0.7272,0.741,3
0.9659510026372535,0.9954058693616216,0.6569987156307029,0.06946635974420054,0.03944150899953937,0.8174,0.8288,4
0.9659510026372535,0.9954058693616216,0.6569987156307029,0.06946635974420054,0.03944150899953937,0.766,0.7736,5
0.9659510026372535,0.9954058693616216,0.6569987156307029,0.06946635974420054,0.03944150899953937,0.7544,0.756,6
0.9659510026372535,0.9954058693616216,0.6569987156307029,0.06946635974420054,0.03944150899953937,0.791,0.8106,7
0.9659510026372535,0.9954058693616216,0.6569987156307029,0.06946635974420054,0.03944150899953937,0.731,0.7424,8
0.9659510026372535,0.9954058693616216,0.6569987156307029,0.06946635974420054,0.03944150899953937,0.8078,0.8188,9
0.9659510026372535,0.9954058693616216,0.6569987156307029,0.06946635974420054,0.03944150899953937,0.7814,0.779,10
0.9640864805657562,0.9941850870947353,0.5335579017366309,0.06511206400769988,0.05347537059027366,0.8302,0.8262,1
0.9640864805657562,0.9941850870947353,0.5335579017366309,0.06511206400769988,0.05347537059027366,0.7988,0.7984,2
0.9640864805657562,0.9941850870947353,0.5335579017366309,0.06511206400769988,0.05347537059027366,0.821,0.8194,3
0.9640864805657562,0.9941850870947353,0.5335579017366309,0.06511206400769988,0.05347537059027366,0.8038,0.8014,4
0.9640864805657562,0.9941850870947353,0.5335579017366309,0.06511206400769988,0.05347537059027366,0.8196,0.8196,5
0.9640864805657562,0.9941850870947353,0.5335579017366309,0.06511206400769988,0.05347537059027366,0.7968,0.788,6
0.9640864805657562,0.9941850870947353,0.5335579017366309,0.06511206400769988,0.05347537059027366,0.8648,0.86,7
0.9640864805657562,0.9941850870947353,0.5335579017366309,0.06511206400769988,0.05347537059027366,0.8176,0.8186,8
0.9640864805657562,0.9941850870947353,0.5335579017366309,0.06511206400769988,0.05347537059027366,0.8074,0.8112,9
0.9640864805657562,0.9941850870947353,0.5335579017366309,0.06511206400769988,0.05347537059027366,0.857,0.8574,10
0.9547343716904872,0.9928610526460657,0.41388359213419623,0.002789934020158674,0.06976311495637373,0.9056,0.9052,1
0.9547343716904872,0.9928610526460657,0.41388359213419623,0.002789934020158674,0.06976311495637373,0.9082,0.9082,2
0.9547343716904872,0.9928610526460657,0.41388359213419623,0.002789934020158674,0.06976311495637373,0.9086,0.9114,3
0.9547343716904872,0.9928610526460657,0.41388359213419623,0.002789934020158674,0.06976311495637373,0.9018,0.9056,4
0.9547343716904872,0.9928610526460657,0.41388359213419623,0.002789934020158674,0.06976311495637373,0.914,0.9156,5
0.9547343716904872,0.9928610526460657,0.41388359213419623,0.002789934020158674,0.06976311495637373,0.9144,0.9128,6
0.9547343716904872,0.9928610526460657,0.41388359213419623,0.002789934020158674,0.06976311495637373,0.9138,0.919,7
0.9547343716904872,0.9928610526460657,0.41388359213419623,0.002789934020158674,0.06976311495637373,0.908,0.908,8
0.9547343716904872,0.9928610526460657,0.41388359213419623,0.002789934020158674,0.06976311495637373,0.9182,0.918,9
0.9547343716904872,0.9928610526460657,0.41388359213419623,0.002789934020158674,0.06976311495637373,0.9144,0.9182,10
0.9428482453198239,0.9925709232493515,0.36094154909291953,0.0004592373302715197,0.0697152118389173,0.889,0.88,1
0.9428482453198239,0.9925709232493515,0.36094154909291953,0.0004592373302715197,0.0697152118389173,0.905,0.903,2
0.9428482453198239,0.9925709232493515,0.36094154909291953,0.0004592373302715197,0.0697152118389173,0.918,0.9098,3
0.9428482453198239,0.9925709232493515,0.36094154909291953,0.0004592373302715197,0.0697152118389173,0.9198,0.9138,4
0.9428482453198239,0.9925709232493515,0.36094154909291953,0.0004592373302715197,0.0697152118389173,0.9166,0.9138,5
0.9428482453198239,0.9925709232493515,0.36094154909291953,0.0004592373302715197,0.0697152118389173,0.9266,0.9164,6
0.9428482453198239,0.9925709232493515,0.36094154909291953,0.0004592373302715197,0.0697152118389173,0.9242,0.9204,7
0.9428482453198239,0.9925709232493515,0.36094154909291953,0.0004592373302715197,0.0697152118389173,0.9256,0.9206,8
0.9428482453198239,0.9925709232493515,0.36094154909291953,0.0004592373302715197,0.0697152118389173,0.9216,0.9178,9
0.9428482453198239,0.9925709232493515,0.36094154909291953,0.0004592373302715197,0.0697152118389173,0.9282,0.921,10
0.9032373386261568,0.9921603221262154,0.002243869837970147,0.00022081094784876594,0.031351435951969694,0.922,0.9132,1
0.9032373386261568,0.9921603221262154,0.002243869837970147,0.00022081094784876594,0.031351435951969694,0.9476,0.9382,2
0.9032373386261568,0.9921603221262154,0.002243869837970147,0.00022081094784876594,0.031351435951969694,0.9546,0.9468,3
0.9032373386261568,0.9921603221262154,0.002243869837970147,0.00022081094784876594,0.031351435951969694,0.9572,0.9508,4
0.9032373386261568,0.9921603221262154,0.002243869837970147,0.00022081094784876594,0.031351435951969694,0.9604,0.9524,5
0.9032373386261568,0.9921603221262154,0.002243869837970147,0.00022081094784876594,0.031351435951969694,0.962,0.9548,6
0.9032373386261568,0.9921603221262154,0.002243869837970147,0.00022081094784876594,0.031351435951969694,0.9616,0.954,7
0.9032373386261568,0.9921603221262154,0.002243869837970147,0.00022081094784876594,0.031351435951969694,0.9654,0.956,8
0.9032373386261568,0.9921603221262154,0.002243869837970147,0.00022081094784876594,0.031351435951969694,0.962,0.9582,9
0.9032373386261568,0.9921603221262154,0.002243869837970147,0.00022081094784876594,0.031351435951969694,0.9628,0.9554,10
0.9058269996909702,0.9959981972268039,0.005200325609431455,0.017834415422416674,0.02676950497244837,0.0998,0.1022,1
0.9058269996909702,0.9959981972268039,0.005200325609431455,0.017834415422416674,0.02676950497244837,0.1154,0.1116,2
0.9058269996909702,0.9959981972268039,0.005200325609431455,0.017834415422416674,0.02676950497244837,0.1154,0.1116,3
0.9058269996909702,0.9959981972268039,0.005200325609431455,0.017834415422416674,0.02676950497244837,0.1154,0.1116,4
0.9058269996909702,0.9959981972268039,0.005200325609431455,0.017834415422416674,0.02676950497244837,0.1154,0.1116,5
0.9058269996909702,0.9959981972268039,0.005200325609431455,0.017834415422416674,0.02676950497244837,0.1004,0.1014,6
0.9058269996909702,0.9959981972268039,0.005200325609431455,0.017834415422416674,0.02676950497244837,0.0998,0.1022,7
0.9058269996909702,0.9959981972268039,0.005200325609431455,0.017834415422416674,0.02676950497244837,0.095,0.0966,8
0.9058269996909702,0.9959981972268039,0.005200325609431455,0.017834415422416674,0.02676950497244837,0.1154,0.1116,9
0.9058269996909702,0.9959981972268039,0.005200325609431455,0.017834415422416674,0.02676950497244837,0.1154,0.1116,10
0.9341813493768948,0.9919087728143691,0.002513266885528573,0.05537575296924153,0.02205843433656851,0.8854,0.8898,1
0.9341813493768948,0.9919087728143691,0.002513266885528573,0.05537575296924153,0.02205843433656851,0.8918,0.8972,2
0.9341813493768948,0.9919087728143691,0.002513266885528573,0.05537575296924153,0.02205843433656851,0.8644,0.8686,3
0.9341813493768948,0.9919087728143691,0.002513266885528573,0.05537575296924153,0.02205843433656851,0.8878,0.8924,4
0.9341813493768948,0.9919087728143691,0.002513266885528573,0.05537575296924153,0.02205843433656851,0.8786,0.8784,5
0.9341813493768948,0.9919087728143691,0.002513266885528573,0.05537575296924153,0.02205843433656851,0.8996,0.8994,6
0.9341813493768948,0.9919087728143691,0.002513266885528573,0.05537575296924153,0.02205843433656851,0.8884,0.892,7
0.9341813493768948,0.9919087728143691,0.002513266885528573,0.05537575296924153,0.02205843433656851,0.887,0.8894,8
0.9341813493768948,0.9919087728143691,0.002513266885528573,0.05537575296924153,0.02205843433656851,0.8692,0.8684,9
0.9341813493768948,0.9919087728143691,0.002513266885528573,0.05537575296924153,0.02205843433656851,0.9036,0.904,10
0.9015190711031628,0.9942466307890224,0.7149945740208457,0.019951046703224742,0.04614219207647801,0.0986,0.0978,1
0.9015190711031628,0.9942466307890224,0.7149945740208457,0.019951046703224742,0.04614219207647801,0.1148,0.1122,2
0.9015190711031628,0.9942466307890224,0.7149945740208457,0.019951046703224742,0.04614219207647801,0.1148,0.1122,3
0.9015190711031628,0.9942466307890224,0.7149945740208457,0.019951046703224742,0.04614219207647801,0.1148,0.1122,4
0.9015190711031628,0.9942466307890224,0.7149945740208457,0.019951046703224742,0.04614219207647801,0.1148,0.1122,5
0.9015190711031628,0.9942466307890224,0.7149945740208457,0.019951046703224742,0.04614219207647801,0.1148,0.1122,6
0.9015190711031628,0.9942466307890224,0.7149945740208457,0.019951046703224742,0.04614219207647801,0.1004,0.0912,7
0.9015190711031628,0.9942466307890224,0.7149945740208457,0.019951046703224742,0.04614219207647801,0.1018,0.1038,8
0.9015190711031628,0.9942466307890224,0.7149945740208457,0.019951046703224742,0.04614219207647801,0.1006,0.1014,9
0.9015190711031628,0.9942466307890224,0.7149945740208457,0.019951046703224742,0.04614219207647801,0.1148,0.1122,10
0.975966365272622,0.9967220994040122,0.20547799718582982,0.04361880363439925,0.06240823391648833,0.8758,0.8846,1
0.975966365272622,0.9967220994040122,0.20547799718582982,0.04361880363439925,0.06240823391648833,0.885,0.8898,2
0.975966365272622,0.9967220994040122,0.20547799718582982,0.04361880363439925,0.06240823391648833,0.891,0.8878,3
0.975966365272622,0.9967220994040122,0.20547799718582982,0.04361880363439925,0.06240823391648833,0.8892,0.8936,4
0.975966365272622,0.9967220994040122,0.20547799718582982,0.04361880363439925,0.06240823391648833,0.8686,0.8838,5
0.975966365272622,0.9967220994040122,0.20547799718582982,0.04361880363439925,0.06240823391648833,0.8772,0.8768,6
0.975966365272622,0.9967220994040122,0.20547799718582982,0.04361880363439925,0.06240823391648833,0.8892,0.892,7
0.975966365272622,0.9967220994040122,0.20547799718582982,0.04361880363439925,0.06240823391648833,0.8884,0.8918,8
0.975966365272622,0.9967220994040122,0.20547799718582982,0.04361880363439925,0.06240823391648833,0.8666,0.8688,9
0.975966365272622,0.9967220994040122,0.20547799718582982,0.04361880363439925,0.06240823391648833,0.8192,0.8224,10
0.9151760188269518,0.999494785501262,0.30633963127830666,0.007745868635371973,0.09976722905706786,0.1182,0.1088,1
0.9151760188269518,0.999494785501262,0.30633963127830666,0.007745868635371973,0.09976722905706786,0.1052,0.1004,2
0.9151760188269518,0.999494785501262,0.30633963127830666,0.007745868635371973,0.09976722905706786,0.1052,0.1004,3
0.9151760188269518,0.999494785501262,0.30633963127830666,0.007745868635371973,0.09976722905706786,0.0966,0.1054,4
0.9151760188269518,0.999494785501262,0.30633963127830666,0.007745868635371973,0.09976722905706786,0.1052,0.1004,5
0.9151760188269518,0.999494785501262,0.30633963127830666,0.007745868635371973,0.09976722905706786,0.1182,0.1088,6
0.9151760188269518,0.999494785501262,0.30633963127830666,0.007745868635371973,0.09976722905706786,0.1182,0.1088,7
0.9151760188269518,0.999494785501262,0.30633963127830666,0.007745868635371973,0.09976722905706786,0.1182,0.1088,8
0.9151760188269518,0.999494785501262,0.30633963127830666,0.007745868635371973,0.09976722905706786,0.1182,0.1088,9
0.9151760188269518,0.999494785501262,0.30633963127830666,0.007745868635371973,0.09976722905706786,0.1182,0.1088,10
0.9329966612778119,0.9937078462173378,0.08790421074804924,0.08113391226966757,0.031000828978569313,0.112,0.115,1
0.9329966612778119,0.9937078462173378,0.08790421074804924,0.08113391226966757,0.031000828978569313,0.1044,0.1012,2
0.9329966612778119,0.9937078462173378,0.08790421074804924,0.08113391226966757,0.031000828978569313,0.1028,0.0992,3
0.9329966612778119,0.9937078462173378,0.08790421074804924,0.08113391226966757,0.031000828978569313,0.112,0.115,4
0.9329966612778119,0.9937078462173378,0.08790421074804924,0.08113391226966757,0.031000828978569313,0.1028,0.0992,5
0.9329966612778119,0.9937078462173378,0.08790421074804924,0.08113391226966757,0.031000828978569313,0.112,0.115,6
0.9329966612778119,0.9937078462173378,0.08790421074804924,0.08113391226966757,0.031000828978569313,0.0978,0.097,7
0.9329966612778119,0.9937078462173378,0.08790421074804924,0.08113391226966757,0.031000828978569313,0.1028,0.0992,8
0.9329966612778119,0.9937078462173378,0.08790421074804924,0.08113391226966757,0.031000828978569313,0.0992,0.0972,9
0.9329966612778119,0.9937078462173378,0.08790421074804924,0.08113391226966757,0.031000828978569313,0.112,0.115,10
0.9010894219356334,0.9902511380032282,0.5752344793548643,0.023274558803283447,0.01375128876980454,0.0996,0.0964,1
0.9010894219356334,0.9902511380032282,0.5752344793548643,0.023274558803283447,0.01375128876980454,0.1118,0.1152,2
0.9010894219356334,0.9902511380032282,0.5752344793548643,0.023274558803283447,0.01375128876980454,0.1118,0.1152,3
0.9010894219356334,0.9902511380032282,0.5752344793548643,0.023274558803283447,0.01375128876980454,0.1118,0.1152,4
0.9010894219356334,0.9902511380032282,0.5752344793548643,0.023274558803283447,0.01375128876980454,0.1006,0.1014,5
0.9010894219356334,0.9902511380032282,0.5752344793548643,0.023274558803283447,0.01375128876980454,0.1118,0.1152,6
0.9010894219356334,0.9902511380032282,0.5752344793548643,0.023274558803283447,0.01375128876980454,0.1052,0.1004,7
0.9010894219356334,0.9902511380032282,0.5752344793548643,0.023274558803283447,0.01375128876980454,0.1118,0.1152,8
0.9010894219356334,0.9902511380032282,0.5752344793548643,0.023274558803283447,0.01375128876980454,0.1118,0.1152,9
0.9010894219356334,0.9902511380032282,0.5752344793548643,0.023274558803283447,0.01375128876980454,0.1118,0.1152,10
0.9410574406968131,0.9921091657663846,0.41064970251306704,0.0009642369586843292,0.07953468158567656,0.9006,0.8994,1
0.9410574406968131,0.9921091657663846,0.41064970251306704,0.0009642369586843292,0.07953468158567656,0.9064,0.9032,2
0.9410574406968131,0.9921091657663846,0.41064970251306704,0.0009642369586843292,0.07953468158567656,0.9116,0.9122,3
0.9410574406968131,0.9921091657663846,0.41064970251306704,0.0009642369586843292,0.07953468158567656,0.9116,0.9152,4
0.9410574406968131,0.9921091657663846,0.41064970251306704,0.0009642369586843292,0.07953468158567656,0.917,0.917,5
0.9410574406968131,0.9921091657663846,0.41064970251306704,0.0009642369586843292,0.07953468158567656,0.9136,0.9086,6
0.9410574406968131,0.9921091657663846,0.41064970251306704,0.0009642369586843292,0.07953468158567656,0.9154,0.9186,7
0.9410574406968131,0.9921091657663846,0.41064970251306704,0.0009642369586843292,0.07953468158567656,0.9158,0.9162,8
0.9410574406968131,0.9921091657663846,0.41064970251306704,0.0009642369586843292,0.07953468158567656,0.9174,0.9174,9
0.9410574406968131,0.9921091657663846,0.41064970251306704,0.0009642369586843292,0.07953468158567656,0.9188,0.9204,10
0.9529612270184505,0.9929846236879079,0.29872118661878455,0.011354059721463486,0.05875961402740207,0.0984,0.0964,1
0.9529612270184505,0.9929846236879079,0.29872118661878455,0.011354059721463486,0.05875961402740207,0.0976,0.1044,2
0.9529612270184505,0.9929846236879079,0.29872118661878455,0.011354059721463486,0.05875961402740207,0.0956,0.096,3
0.9529612270184505,0.9929846236879079,0.29872118661878455,0.011354059721463486,0.05875961402740207,0.112,0.115,4
0.9529612270184505,0.9929846236879079,0.29872118661878455,0.011354059721463486,0.05875961402740207,0.112,0.115,5
0.9529612270184505,0.9929846236879079,0.29872118661878455,0.011354059721463486,0.05875961402740207,0.112,0.115,6
0.9529612270184505,0.9929846236879079,0.29872118661878455,0.011354059721463486,0.05875961402740207,0.1048,0.1008,7
0.9529612270184505,0.9929846236879079,0.29872118661878455,0.011354059721463486,0.05875961402740207,0.0976,0.1044,8
0.9529612270184505,0.9929846236879079,0.29872118661878455,0.011354059721463486,0.05875961402740207,0.112,0.115,9
0.9529612270184505,0.9929846236879079,0.29872118661878455,0.011354059721463486,0.05875961402740207,0.112,0.115,10
0.9826725122666381,0.9914622953222576,0.8398443302291154,0.00021786525186512525,0.03786181254643584,0.8534,0.8618,1
0.9826725122666381,0.9914622953222576,0.8398443302291154,0.00021786525186512525,0.03786181254643584,0.8838,0.8894,2
0.9826725122666381,0.9914622953222576,0.8398443302291154,0.00021786525186512525,0.03786181254643584,0.8936,0.902,3
0.9826725122666381,0.9914622953222576,0.8398443302291154,0.00021786525186512525,0.03786181254643584,0.9008,0.9058,4
0.9826725122666381,0.9914622953222576,0.8398443302291154,0.00021786525186512525,0.03786181254643584,0.9036,0.9086,5
0.9826725122666381,0.9914622953222576,0.8398443302291154,0.00021786525186512525,0.03786181254643584,0.907,0.9116,6
0.9826725122666381,0.9914622953222576,0.8398443302291154,0.00021786525186512525,0.03786181254643584,0.9094,0.9182,7
0.9826725122666381,0.9914622953222576,0.8398443302291154,0.00021786525186512525,0.03786181254643584,0.9098,0.9152,8
0.9826725122666381,0.9914622953222576,0.8398443302291154,0.00021786525186512525,0.03786181254643584,0.9094,0.9166,9
0.9826725122666381,0.9914622953222576,0.8398443302291154,0.00021786525186512525,0.03786181254643584,0.9116,0.9164,10
0.9427770453381562,0.9930044266043884,0.4029163552901194,0.01223146372295986,0.0717004112823088,0.1144,0.1126,1
0.9427770453381562,0.9930044266043884,0.4029163552901194,0.01223146372295986,0.0717004112823088,0.1144,0.1126,2
0.9427770453381562,0.9930044266043884,0.4029163552901194,0.01223146372295986,0.0717004112823088,0.1048,0.1016,3
0.9427770453381562,0.9930044266043884,0.4029163552901194,0.01223146372295986,0.0717004112823088,0.1144,0.1126,4
0.9427770453381562,0.9930044266043884,0.4029163552901194,0.01223146372295986,0.0717004112823088,0.0958,0.1062,5
0.9427770453381562,0.9930044266043884,0.4029163552901194,0.01223146372295986,0.0717004112823088,0.1144,0.1126,6
0.9427770453381562,0.9930044266043884,0.4029163552901194,0.01223146372295986,0.0717004112823088,0.1144,0.1126,7
0.9427770453381562,0.9930044266043884,0.4029163552901194,0.01223146372295986,0.0717004112823088,0.1034,0.1022,8
0.9427770453381562,0.9930044266043884,0.4029163552901194,0.01223146372295986,0.0717004112823088,0.0958,0.1062,9
0.9427770453381562,0.9930044266043884,0.4029163552901194,0.01223146372295986,0.0717004112823088,0.1144,0.1126,10
0.9263243620082218,0.9900683640629495,0.06484671001560122,0.03396674215158574,0.04527874573568366,0.1148,0.1122,1
0.9263243620082218,0.9900683640629495,0.06484671001560122,0.03396674215158574,0.04527874573568366,0.1016,0.104,2
0.9263243620082218,0.9900683640629495,0.06484671001560122,0.03396674215158574,0.04527874573568366,0.0976,0.094,3
0.9263243620082218,0.9900683640629495,0.06484671001560122,0.03396674215158574,0.04527874573568366,0.1148,0.1122,4
0.9263243620082218,0.9900683640629495,0.06484671001560122,0.03396674215158574,0.04527874573568366,0.1148,0.1122,5
0.9263243620082218,0.9900683640629495,0.06484671001560122,0.03396674215158574,0.04527874573568366,0.1148,0.1122,6
0.9263243620082218,0.9900683640629495,0.06484671001560122,0.03396674215158574,0.04527874573568366,0.104,0.1024,7
0.9263243620082218,0.9900683640629495,0.06484671001560122,0.03396674215158574,0.04527874573568366,0.1058,0.096,8
0.9263243620082218,0.9900683640629495,0.06484671001560122,0.03396674215158574,0.04527874573568366,0.1058,0.096,9
0.9263243620082218,0.9900683640629495,0.06484671001560122,0.03396674215158574,0.04527874573568366,0.0944,0.102,10
0.9098118070651204,0.9950032912429566,0.19190158033303364,0.04924915926643254,0.08622940324224963,0.112,0.115,1
0.9098118070651204,0.9950032912429566,0.19190158033303364,0.04924915926643254,0.08622940324224963,0.0978,0.0982,2
0.9098118070651204,0.9950032912429566,0.19190158033303364,0.04924915926643254,0.08622940324224963,0.112,0.115,3
0.9098118070651204,0.9950032912429566,0.19190158033303364,0.04924915926643254,0.08622940324224963,0.0982,0.0934,4
0.9098118070651204,0.9950032912429566,0.19190158033303364,0.04924915926643254,0.08622940324224963,0.0998,0.1022,5
0.9098118070651204,0.9950032912429566,0.19190158033303364,0.04924915926643254,0.08622940324224963,0.0978,0.0982,6
0.9098118070651204,0.9950032912429566,0.19190158033303364,0.04924915926643254,0.08622940324224963,0.0982,0.0934,7
0.9098118070651204,0.9950032912429566,0.19190158033303364,0.04924915926643254,0.08622940324224963,0.112,0.115,8
0.9098118070651204,0.9950032912429566,0.19190158033303364,0.04924915926643254,0.08622940324224963,0.0982,0.1036,9
0.9098118070651204,0.9950032912429566,0.19190158033303364,0.04924915926643254,0.08622940324224963,0.0978,0.0982,10
0.9656988432376312,0.9908458700241192,0.3095313298562153,0.026930370723475067,0.0639227730489871,0.0962,0.1056,1
0.9656988432376312,0.9908458700241192,0.3095313298562153,0.026930370723475067,0.0639227730489871,0.099,0.1066,2
0.9656988432376312,0.9908458700241192,0.3095313298562153,0.026930370723475067,0.0639227730489871,0.114,0.113,3
0.9656988432376312,0.9908458700241192,0.3095313298562153,0.026930370723475067,0.0639227730489871,0.0962,0.1056,4
0.9656988432376312,0.9908458700241192,0.3095313298562153,0.026930370723475067,0.0639227730489871,0.0964,0.1,5
0.9656988432376312,0.9908458700241192,0.3095313298562153,0.026930370723475067,0.0639227730489871,0.114,0.113,6
0.9656988432376312,0.9908458700241192,0.3095313298562153,0.026930370723475067,0.0639227730489871,0.0964,0.1,7
0.9656988432376312,0.9908458700241192,0.3095313298562153,0.026930370723475067,0.0639227730489871,0.0964,0.1,8
0.9656988432376312,0.9908458700241192,0.3095313298562153,0.026930370723475067,0.0639227730489871,0.114,0.113,9
0.9656988432376312,0.9908458700241192,0.3095313298562153,0.026930370723475067,0.0639227730489871,0.114,0.113,10
0.9326931737436461,0.992485271080866,0.6442542355946507,0.0010779718379748681,0.019482440232448748,0.9392,0.9346,1
0.9326931737436461,0.992485271080866,0.6442542355946507,0.0010779718379748681,0.019482440232448748,0.9522,0.948,2
0.9326931737436461,0.992485271080866,0.6442542355946507,0.0010779718379748681,0.019482440232448748,0.956,0.9524,3
0.9326931737436461,0.992485271080866,0.6442542355946507,0.0010779718379748681,0.019482440232448748,0.9552,0.9522,4
0.9326931737436461,0.992485271080866,0.6442542355946507,0.0010779718379748681,0.019482440232448748,0.959,0.953,5
