b1,b2,droupout_prob,eps,iteration,lr,weight_decay,loss,test
0.919075811946699,0.9972515680538218,0.34152882816544505,16.02904220021192,7.0,0.009520995211221447,0.05508523437899868,-0.06135661929261451,-0.04796756950079226
0.9154299817002348,0.9969340823592546,0.31922225455422226,17.167745818271754,7.0,0.022210481187792015,0.07341652918666478,-0.2500935348809934,-0.24696763356526694
0.926599841782992,0.9951997848737055,0.1523759526541406,15.189602863072304,6.0,0.007194908915517355,0.012497217299599607,-0.08022181193033855,-0.043071629954319374
0.9121834933868689,0.9936622312018669,0.12874482580769547,17.311436430821445,6.0,0.008836183184830773,0.030096541504968245,-0.2759235606474035,-0.17894425111658432
0.9515159513419661,0.9934557155276722,0.1474980739886614,14.185594405550308,6.0,0.023502250578697072,0.012533444932964467,-6.548238716873468,-6.381762934666054
0.9631883164766726,0.991164327159727,0.3095883935120731,12.926880368192972,6.0,0.02064822414485471,0.012516648512515785,-16.748891793045342,-15.301040948606005
0.9145701633399316,0.9998296542943828,0.1750650869513259,15.739873206787951,8.0,0.033898159827074587,0.03878636961836866,-1.9407196044921875,-1.1235300699869792
0.9310503389336723,0.9964254542907376,0.3465005691938722,12.933942122182332,8.0,0.007876234345704015,0.03445850503372023,-0.0719597386378868,-0.07224261526967965
0.9146932314323114,0.9952864138063774,0.17954530415948083,16.187910701292132,6.0,0.005018832295565153,0.01881455356633452,-0.8007465437346813,-0.7631742440017999
0.929272944781768,0.9940925407509179,0.1089672821369031,18.792906576335646,6.0,0.08362022662351688,0.04638058000208902,-1901.8221507352941,-2056.760263480392
0.9430828861637917,0.9927140585752157,0.278377264826976,11.078341928745099,6.0,0.041432416093115,0.03371453564699616,-284.6249808517157,-269.6469056372549
0.9361634791208264,0.9952641523800245,0.42568598192724,9.875366353612744,6.0,0.032717802059018586,0.08138133937363634,-10.753908643535539,-11.136192172181373
0.9404848591883024,0.997680636280636,0.2563925559942301,18.26899890821798,8.0,0.028087115446250532,0.05594034128436624,-0.060643855263205135,-0.044155003977756874
0.9396556355302326,0.993602512862513,0.14010615538409904,17.85804710251515,8.0,0.028150601287249125,0.04486331264782874,-0.9258719799565334,-1.1600697087306602
0.9481762994748311,0.9964395221682862,0.008474431869416932,15.83149274779414,6.0,0.0489621734241913,0.04252951718859295,-1.2597653258080577,-1.1897361605775123
0.9702859535788734,0.9910906499491017,0.9074177021435585,14.60933651387702,6.0,0.004970570707352975,0.010064068027881484,-0.2037661870320638,-0.16819110571169385
b1,b2,droupout_prob,eps,iteration,lr,weight_decay,loss,test
0.9125975398728694,0.9939327425538502,0.08261452471457487,19.854233039620514,0.0,0.05317232767441639,0.07707337886193943,-103.77637676164215,-55.48986577052696
0.9008186046676198,0.9936793713436195,0.013798597826196857,19.99685676224862,-0.0,0.05120189361073874,0.08677374538689586,-1526.8019301470588,-1633.7784926470588
0.9763159418859179,0.9998784369237831,0.7411281352995186,10.228898473805938,-0.0,0.09649259562447968,0.021774777332660984,-1828.0503982843138,-1670.8305759803923
0.9047066414774576,0.9901223543115083,0.009298865532938697,19.743014621085155,-0.0,0.009704809717009086,0.09284097860850102,-127.53695618872548,-98.20902267156863
0.912597539875152,0.9939327425485972,0.08261452471421914,19.854233039618666,1.0,0.05317232767974646,0.07707337885893323,-57.82582241881128,-34.217610677083336
0.9385478699256175,0.999117160763237,0.41069465784914316,15.147834326914982,1.0,0.0925418762429107,0.04255721184384494,-67.47426470588235,-89.96933402267157
0.9047066414374597,0.9901223542439107,0.009298865494641782,19.743014621015003,1.0,0.009704809662152078,0.0928409787068351,-23.411278818167894,-20.446068857230394
0.9428623619269143,0.9904582847235942,0.42973308181201453,14.618153135457707,1.0,0.004982582493644021,0.04615751459520506,-21.102077110140932,-13.701410031786152
0.9428623619203635,0.9904582847239335,0.4297330818115787,14.618153135458016,2.0,0.004982582494871542,0.0461575145933489,-2.6937492221009496,-2.5616048177083335
0.9979849091245037,0.9980479447649694,0.9414191486894905,14.938289211533707,2.0,0.09986658924639624,0.0034344667361522196,-233.1717409620098,-258.0289139093137
0.9047066413403158,0.990122354148368,0.009298865397009267,19.74301462092654,2.0,0.009704809570025454,0.0928409787930154,-6.132439108455882,-3.9954459994446996
0.9396719307045814,0.9983396542211335,0.36297860538476334,15.087236545479037,2.0,0.08546173562517281,0.05695310430423876,-57.92132448682598,-39.33839087392769
0.9428623619215302,0.9904582847236805,0.4297330818146803,14.61815313545423,3.0,0.004982582571351732,0.0461575145886823,-4.390751857383578,-3.3798029282513786
0.9651785471729463,0.9963143174738285,0.2588215436608402,6.973020748113546,3.0,0.03208580023007848,0.016708222475241258,-126.03314568014706,-124.41569010416667
0.9047066412471898,0.9901223540829117,0.009298865299042853,19.743014620831122,3.0,0.009704809473210344,0.09284097887722306,-1.8431363573261337,-0.9925620883118873
0.9876562044412958,0.9962616525321284,0.8867860920586331,6.1395396529307265,3.0,0.03125352288459528,0.007009890812499982,-3.549327476351869,-2.2654706169577206
0.904706641154956,0.9901223539924756,0.009298865229204242,19.743014620755456,4.0,0.009704809377328477,0.09284097896803273,-0.9586309545180377,-0.9139500786276424
0.9259174673231,0.9925957389240228,0.24623115838113685,16.97711772561761,4.0,0.07196617661475657,0.06546837409350625,-640.8646599264706,-673.2159926470588
0.9327319129835776,0.9924448651586804,0.6665248524351447,11.440469502085385,3.0,0.0720699020520609,0.06412300191561576,-111.09156709558823,-130.35409007352942
0.9974942016043233,0.9923021612448151,0.9936765833569536,6.636970400048776,3.0,0.02948698954610778,0.030749826954147984,-0.09291957406436696,-0.08911619934381224
0.997494201601434,0.9923021612371207,0.9936765833560814,6.636970400041144,4.0,0.029486989546422746,0.030749826953698975,-0.15616585226619945,-0.11595999025831036
0.98072964057266,0.9960932774058313,0.8203588895017001,8.72666329572461,4.0,0.07939946692678156,0.0004883974403131972,-3061.470588235294,-2362.3733149509803
0.9599296000538942,0.9989331744659711,0.8698483387019281,8.46434535150395,4.0,0.02928912285923605,0.06433296258490413,-0.19102958604401232,-0.1771386464436849
0.9863396083474067,0.9920935794038207,0.5753604017505226,17.378267698072577,4.0,0.06731564194580164,0.02707309399147478,-759.4736519607843,-728.8429840686274
0.9285859308850458,0.995439261982912,0.2281534215938158,11.028154036921439,4.0,0.0368537711615234,0.009448445058579103,-19.557582481234682,-15.692172181372548
0.9806668182405761,0.9962436362375313,0.807330686806843,8.428898992274435,5.0,0.07813308310279413,0.0036183142308310254,-786.9862898284314,-783.9866727941177
0.9619461256651317,0.9986514656514807,0.6133699595317226,9.2260499465227,5.0,0.034271981320481204,0.06452265034851845,-0.596012788660386,-0.5171845379997703
0.999021304301129,0.9918661277803166,0.9711052713632595,6.063461566533251,4.0,0.020476704265135575,0.033003786072356454,-0.07037521811092601,-0.0465238468319762
0.9992049304935999,0.9915628899466296,0.9921746444005233,7.977584814888358,4.0,0.01885020806216537,0.033348044980721595,-0.028554547066782034,-0.02873725049635943
0.9992049304999975,0.9915628900343052,0.9921746444009045,7.977584814888065,5.0,0.018850208042254724,0.03334804498261175,-0.029792287770439598,-0.02599338924183565
0.9875083638379089,0.993543259925034,0.8417649046695244,8.482355246171274,5.0,0.017801602341238044,0.05741797055189067,-0.12515950670429304,-0.10114883909038469
0.9684428932131601,0.9912922391176527,0.7100849532144581,12.627037676793684,5.0,0.04123166974183227,0.038396116204550856,-8.275246414483762,-7.025713752297794
0.9900769272299019,0.9944815935748621,0.5773530722095428,10.069345759623488,5.0,0.01673219851744109,0.015637893356380536,-2.47320930630553,-2.5064939611098347
0.9741258408308401,0.9931485054336301,0.9217663539493957,7.670124151362105,5.0,0.043705443348037366,0.05543823658417015,-8.591406130323223,-6.078614478017769
0.9884469421609442,0.9936396964071771,0.7894768502917497,8.667279311220508,6.0,0.01623679014069803,0.0561113606789259,-0.1430338223775228,-0.0807196766722436
0.9640397852637176,0.9913321811736874,0.8859307441636112,12.719561125378315,6.0,0.04240858591330037,0.04028373192604244,-23.39056276807598,-20.9466552734375
0.9568788328302277,0.991553054147417,0.8090598196696457,9.909968233096757,5.0,0.021653152954785218,0.03812272654427882,-0.425532995485792,-0.4287275800517961
0.9826740308569701,0.9911293516878267,0.6444525945292485,12.939294945880746,5.0,0.0010513968493813877,0.022757683345435577,-0.07346296777912215,-0.06944852249295104
0.9934446850304777,0.9928427590899361,0.9144514316646217,9.181010490574534,5.0,0.057790544000554576,0.039366733558878514,-8.726957433363971,-9.39541207107843
0.9724600771494212,0.9947915242235347,0.7606089607540272,11.63193274707426,5.0,0.011980479226833422,0.011825706767792203,-0.08619088752596986,-0.0814805404812682
0.9182045199580321,0.9971939828397421,0.1378263392905913,7.557573887040546,5.0,0.04417695123396066,0.07454480955764241,-47.86344879748774,-34.49890615425858
0.9548509543006154,0.9944112478683936,0.5256596848485,17.90580289904873,5.0,0.057481933456549006,0.022883293428883865,-2.1366782094918046,-1.4738347670611214
0.9729106864624986,0.9946552781658978,0.5753198373496026,9.625552914379316,6.0,0.01831628029080585,0.016027954854162557,-1.770853977577359,-1.4704690073050706
0.9885676102193732,0.9911756619099563,0.6531256261941769,7.82459784151382,6.0,0.04286120200258918,0.05657226486148125,-4.620072907092524,-4.053475174249387
0.9792431246860649,0.9939414215568294,0.8997968697568395,6.15949281718612,5.0,0.025781283775527162,0.07140848213225923,-0.322232676487343,-0.3834713206571691
0.964333675580529,0.9907817653022986,0.7799979144742921,7.6879818688975154,5.0,0.08727683842425871,0.08300384178048104,-479.13457414215685,-425.7720205269608
0.9937111251038355,0.9932530890437565,0.31796140714400833,9.423571324941069,5.0,0.03685003341397776,0.053065747844463225,-0.29311559714523017,-0.2993943083520029
0.9513370644328115,0.9939909018630554,0.6990091719080648,10.621881938206258,5.0,0.0006888443234729508,0.008346701883409566,-0.042316128225887525,-0.040094857122383865
0.919192108516699,0.9900061882572677,0.6172966672672284,12.297961459128071,5.0,0.013469537083040758,0.06192537755545776,-0.08544530120550417,-0.0769213695152133
0.9843884020916299,0.9953047283092479,0.07244938950551433,14.037525382347042,5.0,0.05126299298138773,0.04198542834065557,-20.125361423866423,-12.155595368030024
0.9710857219305514,0.9908824113954362,0.9923133324841947,13.880779060713548,5.0,0.023499239900094653,0.049303097288927,-0.04495500115787282,-0.04200610460019579
0.9918013106443633,0.9916651635251567,0.3546354984696939,11.972787638334893,5.0,0.06311783974867273,0.01672908444097993,-557.4526271446078,-500.7819776348039
0.9470670460566766,0.9927801342795678,0.8603367514031283,17.507379819020045,5.0,0.007302416346919633,0.026596795350537612,-0.040933777304256666,-0.032223142829595826
0.9004495490060697,0.9998203271886518,0.47941203319693354,18.865542552672103,5.0,0.048056974804242605,0.03357506955809525,-10.859976974188113,-11.571155024509803
b1,b2,droupout_prob,eps,iteration,lr,weight_decay,loss,test
0.9381692696956306,0.9950758869977436,0.6731032051057981,18.153242877563976,-0.0,0.08923067380507976,0.09996884513900887,-2365.4387254901962,-2086.825674019608
0.9349830096945726,0.9950977133196688,0.7482055892203616,19.74368793854118,-0.0,0.09801606303914279,0.0998560413424244,-14.656750248927697,-13.609616747089461
0.9075432543611223,0.999797307312294,0.9873409703087923,19.6965107105697,0.0,0.08491616750769118,0.025021696501522583,-32.27187930836397,-20.36379107306985
0.9992321005225283,0.9902247220179166,0.12037945093590074,6.487301267604559,0.0,0.007543130000817008,0.0975471967933715,-230.25300628063727,-214.3340035232843
0.9349830096931213,0.9950977133162464,0.748205589227658,19.74368793853825,1.0,0.09801606303656697,0.09985604134218405,-4543.199448529412,-3179.703125
0.9821785872392501,0.9902358579614816,0.25569512383844617,12.551731959933782,1.0,0.0399862196817586,0.05999182193327313,-770.3517156862745,-857.6090686274509
0.9075432544434648,0.9997973072128917,0.9873409704054716,19.696510710652316,1.0,0.08491616757386984,0.02502169649768404,-20.36999751072304,-18.366084080116423
0.98784870092017,0.9943937199873341,0.338034611423999,11.838432443753975,1.0,0.03716589598609593,0.06266591669444732,-17.059441061580884,-9.59817445044424
0.9017478851695779,0.9989359627608861,0.4002807366058079,14.1613080828983,1.0,0.0565102456459215,0.06155199165266108,-1225.7884497549019,-1052.890318627451
0.9670958129905598,0.9927665508574466,0.9887753290725364,15.017090615225435,1.0,0.06172728454307479,0.007728796491041877,-5.327838374119179,-2.582561118929994
0.9878487009281134,0.9943937200664057,0.33803461144803715,11.838432443665699,2.0,0.03716589594802557,0.06266591660496186,-1289.9848345588234,-1153.9469209558824
0.9481030120558263,0.9901043974501562,0.7031403659970932,15.919623748977171,2.0,0.060231287342245234,0.08766069524825985,-477.99306832107845,-395.0202205882353
0.9670958129893795,0.9927665508664656,0.9887753290700649,15.017090615220647,2.0,0.06172728454461005,0.007728796490330018,-6.026041068282782,-4.263300278607537
0.9976322692712416,0.9972661403033308,0.502669577397618,7.999329981369318,2.0,0.002856134474354649,0.0011003229120582353,-2.783246208639706,-2.774953804764093
0.9676640151767189,0.9921672589676054,0.9818184137857711,6.516899595160611,1.0,0.005518113440240155,0.004169765770016587,-12.262860466452207,-10.384818282781863
0.9623499264894197,0.9929521671150283,0.5395436796883777,10.79238168152029,1.0,0.05470319847030779,0.00026373813919009295,-1396.913756127451,-1351.035692401961
0.9976322692692083,0.9972661403033651,0.5026695774070034,7.999329981375872,3.0,0.0028561344715857125,0.0011003229214708763,-7.4711872175628065,-6.827597225413603
0.9801102680802071,0.9982823381901769,0.011902012063572498,10.012834474928281,3.0,0.022385334353438403,0.03566599991865248,-197.3048406862745,-178.27085248161765
0.9971309492902192,0.9979559934126405,0.004875395370077196,6.127351576907872,2.0,0.00021773995252764205,0.03727019523957549,-2.291976629518995,-1.9302433986289829
0.9815935648288935,0.9971325499254545,6.578850327574031e-05,10.065540105073286,2.0,0.021758541987123098,0.03699065966166213,-361.9231387867647,-336.9228324142157
0.9971309492903294,0.9979559934134966,0.004875395369821907,6.127351576907406,3.0,0.00021773994967230482,0.03727019524111392,-1.1283540164723116,-0.7920761108398438
0.9168059823269822,0.993011084285528,0.21252603078344046,10.020647252799726,3.0,0.028111643825201774,0.07663433718460047,-244.87329580269608,-206.27406939338235
0.9142478569832899,0.9968358559856009,0.5390786384687996,10.472583460739143,3.0,0.02468352716067294,0.07841135336826396,-51.05853630514706,-46.9031431908701
0.9575734974278712,0.9923304198544878,0.3076792226609355,6.298137161918618,3.0,0.03740335579380601,0.024374615115598162,-666.9048713235294,-638.5837162990196
0.9971309492841467,0.9979559934098039,0.004875395363813022,6.12735157690238,4.0,0.00021773994796669174,0.03727019524363866,-0.6218690311207491,-0.5526406531240425
0.9566263200847138,0.999840299289216,0.41767848860247725,9.494752188409691,4.0,0.018288337824111114,0.08095214698291708,-123.29201133578431,-118.87894454656863
0.9554606378472106,0.9998663110573353,0.4284595863491367,8.49725380933908,3.0,0.019209536750187585,0.07929524355441919,-58.18340705422794,-55.27461033241421
0.9817731214803489,0.9962316157946918,0.12237762464494911,12.27214837642664,3.0,0.043310305133074274,0.022095159960228247,-419.92179840686276,-362.1243106617647
0.9971309492326746,0.9979559933604096,0.004875395322441786,6.127351576867185,5.0,0.00021773990863967177,0.03727019528948025,-0.36695334490607767,-0.3284129348455691
0.9971309492205116,0.9979559933385316,0.0048753952937807665,6.127351576837602,6.0,0.00021773987472419138,0.03727019531506389,-0.5211158079259536,-0.44547656938141467
0.9828668947172947,0.996359791580195,0.17131756821215918,8.108277105306954,6.0,0.013368980890511329,0.02523436597661232,-393.0356924019608,-375.64736519607845
0.9718938407126917,0.9990231805502404,0.31682918881807914,12.004325780350426,6.0,0.03612141651881271,0.05280087690257965,-38.06456083409927,-43.35440602022059
0.9971309492001913,0.9979559933287419,0.004875395286274989,6.127351576825603,7.0,0.00021773986451139208,0.0372701953254995,-0.4766347174550973,-0.39353763355928306
0.9852889366208494,0.9961574518148757,0.10974789214068158,7.693183610333312,6.0,0.04425763692282479,0.019778385627169666,-2401.1983762254904,-2134.4111519607845
0.9528572098570917,0.9991973377557438,0.09036472841518299,11.461313268547206,6.0,0.07374875366722215,0.04485029475508494,-4640.992953431372,-3821.7061887254904
0.9971309491864304,0.9979559933304757,0.004875395289082331,6.127351576829682,8.0,0.00021773986883598438,0.037270195325955664,-0.2718854791977826,-0.21346305398380055
0.9971309491398687,0.9979559933333915,0.004875395307688998,6.127351576859675,9.0,0.0002177398994122611,0.03727019535766998,-0.5148570490818397,-0.4167138641955806
0.9816942355872667,0.9962625399259906,0.16119270913168224,8.121474395069962,9.0,0.012374736127642763,0.02105639214737149,-521.9790134803922,-504.9457337622549
0.9735984530425658,0.9961573214040239,0.312167443375738,11.76319415070179,9.0,0.037076331901435645,0.049910351695287465,-13.207784016927084,-12.539670458026961
0.9884455717157031,0.9941781484895988,0.5765264095184832,7.380671545765967,6.0,0.0319448774761706,0.016883186319039477,-275.8834635416667,-245.33499923406862
0.970970665503308,0.9962121799551563,0.37805910592025405,8.766317119504098,6.0,0.01146876536902868,0.06912620109534534,-0.35971420886469824,-0.19670400432511873
0.9871353814088981,0.9991734273547447,0.12287240981878515,7.942382546539905,9.0,0.03040781749648444,0.02315044986151209,-248.0869140625,-237.9941214767157
0.9486923137138439,0.9937342820783243,0.569190773722085,8.60167987753445,9.0,0.07450816511899278,0.05482940289213606,-7255.100490196079,-6754.658088235294
0.9709706654163333,0.9962121799742449,0.378059105925469,8.766317119504079,7.0,0.011468765369415242,0.06912620109420631,-93.21240234375,-90.65353094362744
0.9609184331575097,0.9942688671379367,0.8638437025387962,10.95483453886857,7.0,0.025236808613844728,0.08514835803577482,-3.668333464977788,-3.6101262709673714
0.9880572813158086,0.9962913686104382,0.1069162672705049,11.418007904759762,9.0,0.012589759267867984,0.046191813275000985,-60.30640127144608,-63.57457299325981
0.954890784248076,0.9989429234329528,0.2821891857728274,16.85250430017422,9.0,0.045271137186766314,0.015602171946258153,-32.95431458716299,-27.90461042815564
0.9771147537779004,0.9968243439801827,0.5099750112639758,9.27639569121905,7.0,0.01661154069254518,0.0898634507386909,-11.096202177159926,-11.691034055223652
0.9399482790702363,0.9914181719534609,0.27070001935332544,13.913854499750805,7.0,0.008822412068175698,0.0701472034767654,-5.8947119619332105,-4.258258894378064
0.9697563827980712,0.9969517881571064,0.3637715962217032,7.306378082015737,9.0,0.02260761445738715,0.0703096674431972,-57.966346890318626,-53.467538871017155
0.946818887699932,0.9940733781289786,0.8885523489645402,10.99310469171063,9.0,0.009736036641661665,0.030008767149738207,-29.305587469362745,-27.936571308210784
0.9915570861061092,0.9955734048819604,0.6521324228001639,17.268090255849927,7.0,0.047262990908610164,0.049012961224416014,-372.0850183823529,-335.577818627451
0.9489549694787363,0.9941281591896906,0.60239449176469,10.632077056152943,7.0,0.03047002850727199,0.0587975000245884,-13.174336751302084,-9.125657025505514
0.989003036606896,0.9915885180399095,0.07314523733008786,9.050233806398058,9.0,0.07414392797844985,0.04735030116672165,-28435.475490196077,-25437.571078431374
0.9414503398885862,0.9956243114715551,0.6126985416502784,7.283479066700492,9.0,0.03383248481323644,0.013452280577579544,-266.5805185355392,-227.08461626838235
0.9474313036879047,0.9957332090477479,0.8198991821532037,7.08570091244348,7.0,0.07391585459656838,0.06840652982279363,-6151.367647058823,-5490.387254901961
0.9617003138577483,0.9985148751373327,0.3232682014601308,16.73651253472803,7.0,0.007128770119059984,0.045961875821842135,-21.676626168045342,-22.097876455269606
0.9277353996532954,0.999158874519283,0.23097314472211694,17.016255865035788,9.0,0.01738827738319616,0.029099793698098397,-230.95567172181373,-211.92664292279412
0.9618568945237186,0.9998687138629099,0.17814031122221266,13.037935064563632,9.0,0.04821736008603771,0.06563454279377423,-2405.634957107843,-2285.573069852941
0.9241219477834494,0.9934941000473144,0.4622916010267144,8.709908349853524,7.0,0.020774902644129248,0.028507569194497866,-28.890340169270832,-27.84524835324755
0.9746830566501773,0.997292004065421,0.1585683165333599,7.004411488130531,7.0,0.05351714275719744,0.05386717567840464,-557.9385723039215,-586.7786075367648
0.9758507101930728,0.9941275881178959,0.7668724827222821,7.1561777088966,9.0,0.006849401198624844,0.054413266793995614,-3.272267958697151,-2.4380669687308516
0.9277779626474232,0.9955704044031117,0.08229000328778673,10.52491116522058,9.0,0.09005318512196328,0.0891230748686336,-25475.517156862745,-22779.11274509804
0.9906483874117131,0.9999339361492439,0.905189682143829,13.268532771410246,7.0,0.09238565193127925,0.03076410364263526,-458.5214460784314,-439.2104013480392
0.977969586267787,0.9917518834412286,0.7373821416541231,8.389346054868472,7.0,0.03786578894624575,0.09127479717607098,-3.390976550532322,-4.341005512312347
0.99159834020546,0.9985718335721284,0.8339313054225239,18.616648267175755,9.0,0.026685811414256154,0.04253948490308542,-5.342170266544118,-6.4709496591605395
0.9760496211481744,0.9946606182549603,0.45868986559346914,12.667078492757842,9.0,0.05364249972033133,0.02970420213774958,-1983.2547487745098,-2051.0945159313724
