aiteration,b1,b2,droupout_prob,eps,lr,weight_decay,loss,test
0,0.9634529867298582,0.9997248228732644,0.37271434306225715,13.34587840466861,0.04505067916494196,0.023414688141064167,-1927.3348651960785,-1362.7025122549019
0,0.966610362778786,0.9998499045726628,0.3542557487386543,13.770756488832602,0.04308672443889966,0.012937444486710735,-5348.28431372549,-4222.809742647059
0,0.9032250832560712,0.9928860978203817,0.933336473692271,6.035081705040998,0.09867017594596393,0.08505691496146806,-156.14398552389707,-85.37550742953431
0,0.9019883347471986,0.9901658981693146,0.9996374517137889,6.541511828797741,0.09658214178505081,0.09646063094643159,-0.19201581618365118,-0.19551423016716452
0,0.9005561942623578,0.9905940509008977,0.998293542731225,6.034284617988896,0.09999020330766992,0.09398200330086273,-5.763441497204351,-6.136880912032782
0,0.9283394064923066,0.9959353916429161,0.811234618466983,19.72778999539125,0.0014978472690742872,0.05699294238850286,-2.9293156044155944,-1.3447739844228708
0,0.998090333729392,0.9901923112264126,0.7002737395168684,9.26370030102157,0.07546431042702897,0.06118278639138343,-619.3782552083334,-537.6227022058823
0,0.9257941131973488,0.9955607140513631,0.04030319963460138,9.679809693361891,0.01036606447819162,0.09964341009513779,-168.33490349264707,-141.0528875612745
0,0.9264867397261557,0.9930194368783652,0.6041628701843884,18.53700370362432,0.06986790769388972,0.037831084456856554,-6.682315602022059,-7.339952655867035
0,0.9451263885138848,0.9973512373120247,0.029489713473729362,16.224393675863524,0.025681473699573857,0.07546373931698339,-8.712842754289216,-4.898051243202359
0,0.9988472400855384,0.9924487643463408,0.23067314494421076,9.730362122284514,0.07703449882827346,0.07168484877765556,-169.1797066482843,-149.69139667585785
0,0.9109732575763326,0.9913491041953637,0.8337712667916743,7.791859415562537,0.08684438818716436,0.04048830360182923,-1643.8655024509803,-1548.1009497549019
0,0.9797524936242223,0.9977778221744374,0.5545107359001991,11.687250644611373,0.062281345044637615,0.09859578838984599,-32.458699544270836,-38.85494456571691
0,0.9440194526400201,0.9940077066098151,0.9918167584424833,15.889866415743146,0.02796356055260838,0.08149837131036874,-5.219337014590993,-4.982003903856464
0,0.9163719017351349,0.9913682814503912,0.7179517051543396,7.651408891532365,0.057722077382176024,0.007200309911022482,-523.7362898284314,-489.49559589460785
0,0.9844737074170032,0.9943194410183466,0.1756428808779476,11.59656269281651,0.09087445550920167,0.04142914635161505,-917.0203737745098,-635.8344822303922
0,0.9558560784014933,0.9971427299698475,0.4214661004764012,15.184869820713107,0.03338916039252446,0.0625486645032706,-186.43003216911765,-169.25580193014707
0,0.9307068972870571,0.9960528304609132,0.860057707547086,19.307382570391585,0.0012393648133304312,0.05695359965261105,-3.580401850681679,-3.4385004978553924
0,0.9383590987850352,0.9963620293129728,0.7729151334415532,17.72478681498082,0.01465032132847231,0.026552199201064476,-2.522084853228401,-1.6617917827531403
0,0.9409043111667202,0.9987507317242577,0.721414096856407,17.46219122970391,0.012211024987010526,0.02323769766829077,-1.046779333376417,-1.1132128098431755
0,0.9145422115108925,0.9984629470877658,0.6216995976679108,16.818077002857002,0.014899371854156334,0.02051704462398878,-26.571253159466913,-22.941533107383577
0,0.9795492830026483,0.9986912515550637,0.9197560307571978,14.723269302448896,0.0550366109413682,0.0015600973137308363,-315.66940487132354,-308.02906709558823
0,0.9063327390625441,0.9947911269414464,0.49091151636168473,12.258327407317195,0.03444796179920478,0.02977020016184906,-37.54324879365809,-20.66211176853554
0,0.9559656752145856,0.99907707337095,0.6694409122418337,17.922945225999577,0.0868660359653653,0.04953309625546669,-7357.726102941177,-6768.313725490196
0,0.9354595172016086,0.993631334014059,0.9201329723600595,10.550139510336997,0.047444781906902087,0.014091051167055495,-44.70858704810049,-33.711205575980394
0,0.9202651270618417,0.991596890492965,0.7685152326185134,7.64653563616176,0.06571667719544393,0.03387264501284558,-341.56816789215685,-392.1510799632353
0,0.9673259864364026,0.9965926293516254,0.503264449970492,17.22374424996085,0.005691274652816927,0.049714793141588214,-42.98372874540441,-36.475657743566174
0,0.9525850784008854,0.995263585419991,0.996655463889111,14.141678796127616,0.022369373647261465,0.016617988247494525,-0.02582110376919017,-0.02108302069645302
0,0.9527804532306619,0.9949946023434977,0.9910048177045112,13.467369745557951,0.02326191612767338,0.08953051145781563,-0.23542140511905446,-0.2255081662944719
0,0.9722220841683529,0.9954215301298904,0.8796876539296501,12.469119092550699,0.03940867817836414,0.00019501439490090047,-19.926445456112134,-22.89120184206495
0,0.9613191302394188,0.9923661164797611,0.30649951869245595,14.108558239855517,0.01801505362181023,0.07405184842562901,-75.7564146752451,-59.82416130514706
0,0.9508779057405914,0.9934913376994446,0.9963144682572765,12.883447349411508,0.05229378152693921,0.016218142698976187,-0.13374864353853114,-0.1293820586859011
0,0.9624447942980722,0.9935510988032858,0.11516821627233748,14.396288297363618,0.043067077047339176,0.01627235962002865,-962.0392922794117,-1019.2361366421569
0,0.9508266949281498,0.9942858746616308,0.931911959296776,12.97178130519268,0.05212132703997083,0.006545716285547584,-21.71643305759804,-14.383395325903798
0,0.9876911580626321,0.9920318350467044,0.9983534164824313,15.651781631411687,0.03656025207744654,0.01842835985407101,-0.2316281561758004,-0.19180651272044463
0,0.9464959797475432,0.9928879645999218,0.35662442458144394,11.597338569911678,0.04933394599380381,0.010615684466792896,-1724.0935968137255,-1312.6897977941176
0,0.9736234716567839,0.9908446579920372,0.7721602822532438,10.368931204110366,0.042591383556522,0.028845861330555653,-779.7133118872549,-628.2632506127451
0,0.9922665907513689,0.9934575945016039,0.8895824129434238,12.834346981503952,0.030376881900114568,0.005847084011329077,-1.2881139119466145,-1.0821167440975414
0,0.9679032085469473,0.9953552006197535,0.8149925645796047,8.727387971987577,0.019827962177857775,0.04357609559914913,-5.4841045304840685,-5.212447820925245
0,0.9596186056100658,0.9944955350738056,0.9539855133062356,13.747445922027188,0.07329213356926831,0.00012771110889844145,-19.217671712239582,-12.283089432061887
0,0.9328392963420461,0.997996630559698,0.6348924480909999,10.474654941068623,0.06020675602744857,0.033289492219558625,-11.23669313916973,-4.088245167451746
0,0.9228941234664265,0.996875025700005,0.9650168253198311,16.477807809033852,0.006679016993733383,0.01199616938727685,-0.44013416065889244,-0.46161116805731084
0,0.9726506294946656,0.9958413190014335,0.4301335808704743,15.380525064878046,0.07969266431234409,0.021682987158881388,-486.19121476715685,-399.2525275735294
0,0.9482478749829039,0.9996726089447986,0.5608060355576194,18.95663442720673,0.06904154294784023,0.04535787347260642,-504.2390088848039,-387.3908930759804
0,0.942416193373229,0.9930527414369611,0.2919721000489564,11.034998885281585,0.02287609178008776,0.06603697841948206,-26.298598345588236,-28.99590226715686
0,0.9372563012598777,0.993869120397601,0.6693949551910665,8.738375685845702,0.05431040542283377,0.034963920711974,-55.03888059129902,-28.307806276807597
0,0.955138934605165,0.990788024148219,0.8386074538194782,14.436112951440123,0.030265402786064304,0.004364980899537163,-30.600842045802697,-34.115641276041664
0,0.9949204625792162,0.9921415479221167,0.7394617312470703,6.6212723603757935,0.046284691001267565,0.0545508668130909,-956.5973498774509,-935.0973498774509
0,0.9778730416390451,0.9974441980514507,0.5827647516232488,12.299154638698761,0.07984205536354794,0.02535765331514974,-7705.879901960784,-7742.177083333333
0,0.9292624383951493,0.9901657722679345,0.1330074846446212,18.31830235949826,0.09379357557461604,0.03740290302204439,-22.887922698376226,-11.728547937729779
0,0.9589165991396985,0.994730024914569,0.8838571021267058,15.030888918110888,0.06374492284036297,0.06801964353022033,-259.8561772365196,-291.16875382965685
0,0.9846064180618024,0.9963364667623643,0.7896888576627137,16.00869711740149,0.038483572737238424,0.01683279647884808,-1.7438954372032016,-0.6946744731828278
0,0.9646314047189227,0.9926438060211755,0.5202829986593871,19.882370721351947,0.006709342005544142,0.08302705952682976,-114.91325827205883,-113.19055415134804
0,0.9402575063424389,0.9951833764144244,0.4451556509477136,9.709823276689217,0.05830493004691476,0.029663372569522065,-7152.270833333333,-6750.602328431372
0,0.9506914823124295,0.9916642714100273,0.6776827728994084,13.239038011587734,0.025445422960907377,0.010638079245078001,-36.57447964537378,-24.2525634765625
0,0.9337733295691852,0.9959476419015956,0.9726175793312675,11.082934294550972,0.001047203423324719,0.03943375944886478,-0.5563283060111252,-0.5536978852515128
0,0.9255623591925146,0.9941043240719653,0.05956055815496619,16.643156824507464,0.06939922907034753,0.04593376996568602,-59.9966251148897,-60.98003791360294
0,0.9445420006424705,0.993201347096708,0.2350848287581756,11.93147053071447,0.03249375100824145,0.05529461587061602,-273.6852596507353,-242.79988128063727
0,0.9074481322353924,0.995701351175866,0.9128712518926108,14.060476753479662,0.040792682122326174,0.003918247640579015,-14.249214920343137,-14.721419988893995
0,0.9188110675805778,0.9968441816442546,0.39139328804012496,8.850587496616095,0.051499858074785666,0.024841695368254525,-4542.462009803921,-3344.909007352941
0,0.9121381897216378,0.9981312132929843,0.8430603620038646,7.164664971181949,0.012113144772940558,0.008280816581478917,-1.8260530957988663,-0.9736461265414369
0,0.9004424955006881,0.9911121307586563,0.7392722125166923,17.14748953000727,0.08412311902206883,0.06112916539778884,-610.0809206495098,-609.9997702205883
0,0.9703588842315062,0.9999314853976107,0.47118504466739675,13.574697998713221,0.01904429184610601,0.05240169066653062,-57.343821806066174,-47.84105966605392
0,0.9542988455398318,0.990489920125232,0.3165022143297713,14.963083589383555,0.055831554701424126,0.014585185835477917,-248.69492953431373,-278.42428768382354
0,0.9779099271882611,0.9947009539691856,0.6374213667746413,11.222773650476373,0.0659213926618529,0.020154728628623025,-508.9517463235294,-469.1822916666667
0,0.9481206918784341,0.9950439015492745,0.8070475892478036,6.584743955746031,0.09842457272207855,0.09935343129061994,-1612.7895220588234,-1699.0491727941176
0,0.9645342757281562,0.9925650150871035,0.9996164616543453,8.370367608298876,0.09568637428759086,0.095872567131466,-0.05723456307953479,-0.046145990783093026
0,0.9581465277936166,0.9926151032099675,0.9596876783190781,6.074774104773049,0.09095105995169489,0.0780666170546778,-250.23558134191177,-192.80754059436273
0,0.9643183350617194,0.9938276050182194,0.8767574260088404,8.182178093290606,0.07369784886332385,0.09138762584294972,-233.59265854779412,-194.9444699754902
0,0.9752239344286708,0.9932950024168486,0.9883577852195189,12.690991087555677,0.00387884743534115,0.06038485406103541,-0.1518078598321653,-0.15650270499435126
0,0.9692422856385531,0.991785853330651,0.9348177923911565,9.423330099900571,0.015563428443529863,0.031869976060287894,-0.6535243614047181,-0.3411622888901654
0,0.9842257045214567,0.9943094499101067,0.8570684420225246,15.54403709601619,0.009136948026402275,0.08575812951796036,-1.4494097840552236,-0.9147641051049326
1,0.9525850784292482,0.9952635854207265,0.9966554639261812,14.141678796129131,0.02236937356973508,0.016617988164549236,-0.035061794168808884,-0.02724128377203848
