acc_test,acc_val,aiteration,drp,eps,loss_test,loss_val,lr,momentum,time,train_acc,train_los,weight_decay
,52.06,0,0.06595261366479879,0.005418581236195486,,1.3420745015144349,0.2938170422838589,0.9538325317692313,41.12013626098633,43.204,1.5539143705368041,0.0008480343680200703
,68.9,0,0.06595261366479879,0.005418581236195486,,0.851336942911148,0.2938170422838589,0.9538325317692313,77.1648108959198,64.292,1.0030795222520827,0.0008480343680200703
,71.4,0,0.06595261366479879,0.005418581236195486,,0.8176819670200348,0.2938170422838589,0.9538325317692313,113.31197690963745,72.994,0.7814884443283081,0.0008480343680200703
,72.42,0,0.06595261366479879,0.005418581236195486,,0.8015828371047974,0.2938170422838589,0.9538325317692313,149.48529767990112,76.918,0.6718730040192604,0.0008480343680200703
,78.5,0,0.06595261366479879,0.005418581236195486,,0.6266314882040024,0.2938170422838589,0.9538325317692313,185.65932154655457,79.156,0.6043271378874778,0.0008480343680200703
,78.78,0,0.06595261366479879,0.005418581236195486,,0.6123264968395233,0.2938170422838589,0.9538325317692313,221.84397983551025,81.212,0.5466135396361351,0.0008480343680200703
,78.96,0,0.06595261366479879,0.005418581236195486,,0.6288985198736191,0.2938170422838589,0.9538325317692313,258.02715849876404,82.736,0.5067366258502006,0.0008480343680200703
,80.52,0,0.06595261366479879,0.005418581236195486,,0.5885266524553299,0.2938170422838589,0.9538325317692313,294.22178959846497,83.842,0.4780895268321037,0.0008480343680200703
,83.74,0,0.06595261366479879,0.005418581236195486,,0.47577431380748747,0.2938170422838589,0.9538325317692313,330.40716218948364,84.588,0.4532501226067543,0.0008480343680200703
,82.9,0,0.06595261366479879,0.005418581236195486,,0.5193473643064499,0.2938170422838589,0.9538325317692313,366.57520031929016,85.158,0.4361290193796158,0.0008480343680200703
,81.64,0,0.06595261366479879,0.005418581236195486,,0.5501053547859192,0.2938170422838589,0.9538325317692313,402.7471823692322,85.75,0.4200729205608368,0.0008480343680200703
,82.2,0,0.06595261366479879,0.005418581236195486,,0.5314516425132751,0.2938170422838589,0.9538325317692313,438.9121980667114,86.406,0.40559619867801666,0.0008480343680200703
,80.9,0,0.06595261366479879,0.005418581236195486,,0.574730344414711,0.2938170422838589,0.9538325317692313,475.0830125808716,86.588,0.39764519384503366,0.0008480343680200703
,79.72,0,0.06595261366479879,0.005418581236195486,,0.6180791735649109,0.2938170422838589,0.9538325317692313,511.26046204566956,86.864,0.3931642643809318,0.0008480343680200703
,81.26,0,0.06595261366479879,0.005418581236195486,,0.5504263758659362,0.2938170422838589,0.9538325317692313,547.4350326061249,87.166,0.38108584374189375,0.0008480343680200703
,82.3,0,0.06595261366479879,0.005418581236195486,,0.5331911289691925,0.2938170422838589,0.9538325317692313,583.625875711441,87.614,0.37545993652939796,0.0008480343680200703
,76.62,0,0.06595261366479879,0.005418581236195486,,0.7514522683620453,0.2938170422838589,0.9538325317692313,619.7981796264648,87.39,0.3709594114124775,0.0008480343680200703
,84.6,0,0.06595261366479879,0.005418581236195486,,0.466266810297966,0.2938170422838589,0.9538325317692313,655.9704711437225,87.954,0.36309405568242076,0.0008480343680200703
,85.04,0,0.06595261366479879,0.005418581236195486,,0.43380919814109803,0.2938170422838589,0.9538325317692313,692.1445941925049,88.14,0.3558800969719887,0.0008480343680200703
,83.64,0,0.06595261366479879,0.005418581236195486,,0.4899324893951416,0.2938170422838589,0.9538325317692313,728.2914028167725,88.192,0.35433761462569235,0.0008480343680200703
,83.86,0,0.06595261366479879,0.005418581236195486,,0.48605763018131254,0.2938170422838589,0.9538325317692313,764.4621157646179,88.356,0.35046598076820373,0.0008480343680200703
,79.78,0,0.06595261366479879,0.005418581236195486,,0.6196953469514846,0.2938170422838589,0.9538325317692313,800.6228971481323,88.126,0.34865450912714,0.0008480343680200703
,78.62,0,0.06595261366479879,0.005418581236195486,,0.6446110421419143,0.2938170422838589,0.9538325317692313,836.7872354984283,88.862,0.3373259453475475,0.0008480343680200703
,85.48,0,0.06595261366479879,0.005418581236195486,,0.4407398772239685,0.2938170422838589,0.9538325317692313,872.942366361618,88.596,0.33988822397589685,0.0008480343680200703
,80.94,0,0.06595261366479879,0.005418581236195486,,0.5819995605945587,0.2938170422838589,0.9538325317692313,909.1116323471069,88.602,0.33892881132662295,0.0008480343680200703
,81.86,0,0.06595261366479879,0.005418581236195486,,0.5672834247350693,0.2938170422838589,0.9538325317692313,945.2902941703796,88.652,0.33549775195121767,0.0008480343680200703
,85.04,0,0.06595261366479879,0.005418581236195486,,0.45113820433616636,0.2938170422838589,0.9538325317692313,981.4491550922394,88.988,0.32874055713415146,0.0008480343680200703
,84.46,0,0.06595261366479879,0.005418581236195486,,0.4626475191116333,0.2938170422838589,0.9538325317692313,1017.6194045543671,89.034,0.32635600462555886,0.0008480343680200703
,81.94,0,0.06595261366479879,0.005418581236195486,,0.5343916606903076,0.2938170422838589,0.9538325317692313,1053.7838485240936,89.14,0.3263761982321739,0.0008480343680200703
,74.98,0,0.06595261366479879,0.005418581236195486,,0.77487065076828,0.2938170422838589,0.9538325317692313,1089.95432639122,89.348,0.3197961878478527,0.0008480343680200703
,87.14,0,0.06595261366479879,0.005418581236195486,,0.39836830079555513,0.2938170422838589,0.9538325317692313,1126.0956900119781,89.198,0.32271273459494115,0.0008480343680200703
