0.000000000000000000e+00 4.309800000000000297e-01 1.364966992274904700e-01 4.334599999999999009e-01 1.361189042712289687e-01
5.000000000000000000e+00 6.180399999999999228e-01 8.524929090614184746e-02 6.194200000000000816e-01 8.424550373758826760e-02
1.000000000000000000e+01 6.249999999999998890e-01 8.724755583969100170e-02 6.269199999999999218e-01 8.646000462641671713e-02
1.500000000000000000e+01 6.269199999999999218e-01 8.765424347970839081e-02 6.288000000000000256e-01 8.685912732695395821e-02
2.000000000000000000e+01 6.456600000000000117e-01 8.744812233547383240e-02 6.477800000000000225e-01 8.675756393537108202e-02
2.500000000000000000e+01 6.469399999999999595e-01 8.768091069326321152e-02 6.492400000000000393e-01 8.700874438813607781e-02
3.000000000000000000e+01 6.700399999999999689e-01 8.670820953058597236e-02 6.727000000000000757e-01 8.566456968899102686e-02
3.500000000000000000e+01 6.700399999999999689e-01 8.670820953058597236e-02 6.727000000000000757e-01 8.566456968899102686e-02
4.000000000000000000e+01 6.841000000000000414e-01 8.726482968527468631e-02 6.870399999999999840e-01 8.645706217539432525e-02
4.500000000000000000e+01 6.845800000000000773e-01 8.731220361438600530e-02 6.875000000000000000e-01 8.649779476957779323e-02
5.000000000000000000e+01 6.929000000000000714e-01 8.916758659961590561e-02 6.959199999999998720e-01 8.840393882627629873e-02
5.500000000000000000e+01 6.929000000000000714e-01 8.916758659961590561e-02 6.959199999999998720e-01 8.840393882627629873e-02
6.000000000000000000e+01 7.015599999999999614e-01 9.075389578414802538e-02 7.048200000000000021e-01 9.013189723954556642e-02
6.500000000000000000e+01 7.129999999999999671e-01 7.516789208165944314e-02 7.164399999999999658e-01 7.516931288764051866e-02
7.000000000000000000e+01 7.185799999999999965e-01 7.589697556556519731e-02 7.219399999999999151e-01 7.599410569248117586e-02
7.500000000000000000e+01 7.196600000000000774e-01 7.634347450830358817e-02 7.229399999999999160e-01 7.640931945777294787e-02
8.000000000000000000e+01 7.241600000000000259e-01 7.716622058906345838e-02 7.278799999999999715e-01 7.731957320109832110e-02
8.500000000000000000e+01 7.289799999999999613e-01 7.341301587593307421e-02 7.321400000000000130e-01 7.356540015523602150e-02
9.000000000000000000e+01 7.328400000000000469e-01 7.402986964732546915e-02 7.351799999999999446e-01 7.401569360615355142e-02
9.500000000000000000e+01 7.350599999999999357e-01 7.399414909301951782e-02 7.376599999999999824e-01 7.425946471662719928e-02
1.000000000000000000e+02 7.366399999999999615e-01 7.447107895015352141e-02 7.393799999999999262e-01 7.474878527441097820e-02
1.050000000000000000e+02 7.611200000000000188e-01 4.545774301480441648e-02 7.616600000000000037e-01 4.752906584396541373e-02
1.100000000000000000e+02 7.643400000000000194e-01 4.554628524918359622e-02 7.646200000000000774e-01 4.785850917026145124e-02
1.150000000000000000e+02 7.654799999999999383e-01 4.602297687025470874e-02 7.653399999999999093e-01 4.813726311289414500e-02
1.200000000000000000e+02 7.664400000000000102e-01 4.593392645964417681e-02 7.673600000000000421e-01 4.849428419927444972e-02
1.250000000000000000e+02 7.743399999999999173e-01 3.921385086930382485e-02 7.754400000000000182e-01 4.007856783868405520e-02
1.300000000000000000e+02 7.777399999999999869e-01 3.879435654834346298e-02 7.789800000000000058e-01 3.953619733864145724e-02
1.350000000000000000e+02 7.779399999999999649e-01 3.825077907703319097e-02 7.795400000000000107e-01 3.916299401220493803e-02
1.400000000000000000e+02 7.805199999999998806e-01 3.825899110013226967e-02 7.818199999999999594e-01 3.902766839051494824e-02
1.450000000000000000e+02 7.854200000000000070e-01 3.496144876860797501e-02 7.867399999999998839e-01 3.594882612826182794e-02
1.500000000000000000e+02 7.871799999999999908e-01 3.458339052204106173e-02 7.900599999999999845e-01 3.574000699496293620e-02
1.550000000000000000e+02 7.879599999999999937e-01 3.362950490268924730e-02 7.908399999999999874e-01 3.494300502246479312e-02
1.600000000000000000e+02 7.879599999999999937e-01 3.362950490268924730e-02 7.908399999999999874e-01 3.494300502246479312e-02
1.650000000000000000e+02 7.908399999999999874e-01 3.268925817451353438e-02 7.923999999999999932e-01 3.390020648904663869e-02
1.700000000000000000e+02 7.932399999999999451e-01 3.293899816327144903e-02 7.941599999999999770e-01 3.399764109464065848e-02
1.750000000000000000e+02 7.938599999999998991e-01 3.326093955377688177e-02 7.944600000000000550e-01 3.416135389588649540e-02
1.800000000000000000e+02 7.950399999999999689e-01 3.269277596044728451e-02 7.957799999999999319e-01 3.374624275382370753e-02
1.850000000000000000e+02 7.968600000000000128e-01 3.105875238962441109e-02 7.979000000000000536e-01 3.278643774489689577e-02
1.900000000000000000e+02 7.971200000000000507e-01 3.114226067580835866e-02 7.995400000000000285e-01 3.278301541957358983e-02
1.950000000000000000e+02 7.972799999999999887e-01 3.116357489120912330e-02 7.998999999999999444e-01 3.273292684744216058e-02
2.000000000000000000e+02 7.967600000000001348e-01 3.133779826343898595e-02 8.001999999999999114e-01 3.265752593201144693e-02
2.050000000000000000e+02 7.999000000000000554e-01 2.967737353607962855e-02 8.020199999999999552e-01 3.138048597456705863e-02
2.100000000000000000e+02 8.027400000000000091e-01 2.980838975858977197e-02 8.038800000000000390e-01 3.129671548261893366e-02
2.150000000000000000e+02 8.042400000000000659e-01 2.923692186260379647e-02 8.054399999999999338e-01 3.080866111988640049e-02
2.200000000000000000e+02 8.050799999999999068e-01 2.961189625809194578e-02 8.061800000000000077e-01 3.097668316653673024e-02
2.250000000000000000e+02 8.053799999999998738e-01 2.930714759235365091e-02 8.073799999999999866e-01 3.030661478951418575e-02
2.300000000000000000e+02 8.069399999999999906e-01 2.951637003427081546e-02 8.095999999999999863e-01 3.080025973916453857e-02
2.350000000000000000e+02 8.069399999999999906e-01 2.959168971180929988e-02 8.098400000000000043e-01 3.076643625771434756e-02
2.400000000000000000e+02 8.071800000000000086e-01 2.932884075445192293e-02 8.101399999999999713e-01 3.042794932294978077e-02
2.450000000000000000e+02 8.106999999999999762e-01 2.972767229367277372e-02 8.124200000000000310e-01 3.048824199589080658e-02
2.500000000000000000e+02 8.123400000000000620e-01 2.971922105304914893e-02 8.145199999999999108e-01 2.996174894761652330e-02
2.550000000000000000e+02 8.123400000000000620e-01 2.971922105304914893e-02 8.145199999999999108e-01 2.996174894761652330e-02
2.600000000000000000e+02 8.123200000000000420e-01 2.972262437941844415e-02 8.146200000000000108e-01 2.995785205918475094e-02
2.650000000000000000e+02 8.128199999999999870e-01 2.989927925552720786e-02 8.150800000000000267e-01 3.005854953253732018e-02
2.700000000000000000e+02 8.143000000000000238e-01 3.007534704704169573e-02 8.160800000000000276e-01 3.000143996544164804e-02
2.750000000000000000e+02 8.143000000000000238e-01 2.992695273495114480e-02 8.166200000000000125e-01 2.999834828786411209e-02
2.800000000000000000e+02 8.140800000000000258e-01 2.978318988960047820e-02 8.170200000000000795e-01 2.969398760692137235e-02
2.850000000000000000e+02 8.137399999999999078e-01 2.983159566634006540e-02 8.176400000000001445e-01 2.948537942777742366e-02
2.900000000000000000e+02 8.155000000000001137e-01 2.941738431608084681e-02 8.186400000000000343e-01 2.935645755195950141e-02
2.950000000000000000e+02 8.154400000000000537e-01 2.948297135636093746e-02 8.186799999999999633e-01 2.931089217338837122e-02
3.000000000000000000e+02 8.151599999999999957e-01 2.939448247545786361e-02 8.190199999999998592e-01 2.938358215058198275e-02
3.050000000000000000e+02 8.162599999999999856e-01 2.866196259853815223e-02 8.193599999999999772e-01 2.904922718421265940e-02
3.100000000000000000e+02 8.188199999999999923e-01 2.847288007912089983e-02 8.203200000000000491e-01 2.894402183525986508e-02
