0.000000000000000000e+00 2.662000000000000477e-01 9.828211434437092442e-02 2.652800000000000158e-01 9.835056888498408534e-02
4.250000000000000000e+00 3.619200000000000195e-01 1.242194042812957561e-01 3.587399999999999478e-01 1.226051552749720247e-01
8.500000000000000000e+00 5.187000000000000499e-01 1.057637012400757526e-01 5.164999999999999591e-01 1.047247654568870395e-01
1.275000000000000000e+01 5.475800000000000667e-01 9.103447094370351045e-02 5.458399999999998808e-01 9.021016350722352306e-02
1.700000000000000000e+01 6.430200000000000360e-01 5.219345648642173541e-02 6.401799999999999713e-01 5.276751747050452412e-02
2.125000000000000000e+01 6.478000000000000425e-01 5.315289267763326914e-02 6.441999999999999948e-01 5.355977968587996574e-02
2.550000000000000000e+01 6.584600000000000453e-01 4.036109636766573028e-02 6.561999999999998945e-01 3.918481848879742935e-02
2.975000000000000000e+01 6.655600000000000405e-01 4.049676036425629844e-02 6.643999999999999906e-01 3.935708322525947184e-02
3.400000000000000000e+01 6.836600000000000454e-01 3.100161447408827584e-02 6.824799999999999756e-01 3.070332880975612522e-02
3.825000000000000000e+01 6.848800000000000443e-01 3.082629397121879056e-02 6.829199999999999715e-01 3.060608436242703151e-02
4.250000000000000000e+01 6.915599999999999525e-01 3.313858174394311573e-02 6.882200000000000539e-01 3.245881852440104381e-02
4.675000000000000000e+01 6.915599999999999525e-01 3.313858174394311573e-02 6.882200000000000539e-01 3.245881852440104381e-02
5.100000000000000000e+01 7.050799999999999290e-01 2.886472587779069163e-02 7.010799999999999255e-01 2.949695577513043038e-02
5.525000000000000000e+01 7.055599999999999650e-01 2.895222962053181637e-02 7.015599999999999614e-01 2.953630985752960653e-02
5.950000000000000000e+01 7.093599999999999905e-01 2.927704903162201694e-02 7.041000000000000592e-01 2.982841765833382092e-02
6.375000000000000000e+01 7.091199999999998616e-01 2.921065559004110135e-02 7.041999999999999371e-01 2.985451389656178581e-02
6.800000000000000000e+01 7.142199999999999660e-01 2.917853491866923346e-02 7.096799999999999775e-01 3.034044165795876657e-02
7.225000000000000000e+01 7.141999999999999460e-01 2.917601754866486208e-02 7.096999999999999975e-01 3.034146502725271893e-02
7.650000000000000000e+01 7.295800000000000063e-01 2.584420437931877687e-02 7.256200000000000427e-01 2.754398119371997966e-02
8.075000000000000000e+01 7.301400000000000112e-01 2.613691068202208395e-02 7.268200000000000216e-01 2.811083243164456263e-02
8.500000000000000000e+01 7.380999999999999783e-01 2.695871844135028575e-02 7.358999999999999986e-01 2.870565275342123676e-02
8.925000000000000000e+01 7.381199999999999983e-01 2.693942092918851644e-02 7.359199999999999076e-01 2.868665892013219990e-02
9.350000000000000000e+01 7.382600000000000273e-01 2.690357039502377576e-02 7.360799999999999566e-01 2.858881599507052257e-02
9.775000000000000000e+01 7.390799999999999592e-01 2.754426256046802260e-02 7.365599999999999925e-01 2.886360337864973813e-02
1.020000000000000000e+02 7.447399999999999576e-01 2.838651264245047046e-02 7.440999999999998726e-01 2.941279483490135543e-02
1.062500000000000000e+02 7.447399999999999576e-01 2.838651264245047046e-02 7.440999999999998726e-01 2.941279483490135543e-02
1.105000000000000000e+02 7.460000000000001075e-01 2.857327422610157069e-02 7.443599999999999106e-01 2.943762218658294016e-02
1.147500000000000000e+02 7.456800000000000095e-01 2.859577591183705414e-02 7.445199999999998486e-01 2.942234524982670699e-02
1.190000000000000000e+02 7.504399999999999959e-01 2.965079425580366759e-02 7.485399999999999832e-01 2.989996822740786930e-02
1.232500000000000000e+02 7.505599999999998939e-01 2.973246710247906197e-02 7.492199999999999971e-01 3.040757964718664857e-02
1.275000000000000000e+02 7.515799999999999148e-01 3.050948868794755783e-02 7.503200000000000980e-01 3.115481343227720010e-02
1.317500000000000000e+02 7.517400000000000748e-01 3.024275285088974530e-02 7.505399999999998739e-01 3.122861027967782990e-02
1.360000000000000000e+02 7.536199999999999566e-01 3.058510912192402564e-02 7.532200000000000006e-01 3.114621806897267114e-02
1.402500000000000000e+02 7.535399999999999876e-01 3.066137798599405037e-02 7.532799999999999496e-01 3.108627349812131957e-02
1.445000000000000000e+02 7.534999999999999476e-01 3.060621668877093471e-02 7.537599999999999856e-01 3.113839430670759315e-02
1.487500000000000000e+02 7.537199999999999456e-01 3.064624609964490543e-02 7.537800000000000056e-01 3.114329622888366983e-02
1.530000000000000000e+02 7.587200000000000610e-01 3.112154237823055308e-02 7.572200000000000042e-01 3.143295881713968620e-02
1.572500000000000000e+02 7.588199999999999390e-01 3.102348948780585258e-02 7.572399999999999132e-01 3.141260256648595317e-02
1.615000000000000000e+02 7.599999999999998979e-01 3.100606392304576520e-02 7.582600000000000451e-01 3.135933832210111016e-02
1.657500000000000000e+02 7.599999999999998979e-01 3.100606392304576520e-02 7.582600000000000451e-01 3.135933832210111016e-02
1.700000000000000000e+02 7.624400000000000066e-01 3.134669998580393718e-02 7.612799999999999567e-01 3.195948059653034440e-02
1.742500000000000000e+02 7.622199999999998976e-01 3.122971181423229645e-02 7.617399999999999727e-01 3.210968856902849528e-02
1.785000000000000000e+02 7.635799999999999255e-01 3.126337953580834994e-02 7.630999999999998895e-01 3.221131012548231198e-02
1.827500000000000000e+02 7.635799999999999255e-01 3.126337953580834994e-02 7.630999999999998895e-01 3.221131012548231198e-02
1.870000000000000000e+02 7.683600000000000430e-01 3.220893664807952111e-02 7.667999999999999261e-01 3.265486181259996679e-02
1.912500000000000000e+02 7.686600000000000099e-01 3.217694982436961754e-02 7.670600000000000751e-01 3.260058435059101645e-02
1.955000000000000000e+02 7.691800000000000859e-01 3.195391838257086170e-02 7.678399999999999670e-01 3.232543271172096111e-02
1.997500000000000000e+02 7.691800000000000859e-01 3.195391838257086170e-02 7.678399999999999670e-01 3.232543271172096111e-02
2.040000000000000000e+02 7.712600000000000566e-01 3.243350274022219204e-02 7.710200000000000387e-01 3.266617363573517951e-02
2.082500000000000000e+02 7.713400000000001366e-01 3.238987650485873615e-02 7.711399999999999366e-01 3.272338766081531874e-02
2.125000000000000000e+02 7.713599999999999346e-01 3.266878632578811004e-02 7.713399999999999146e-01 3.282700260456321295e-02
2.167500000000000000e+02 7.713599999999999346e-01 3.266878632578811004e-02 7.713399999999999146e-01 3.282700260456321295e-02
2.210000000000000000e+02 7.722599999999999465e-01 3.253853254220294422e-02 7.722799999999999665e-01 3.276871068565255507e-02
2.252500000000000000e+02 7.725400000000000045e-01 3.242295637353263121e-02 7.725400000000000045e-01 3.272571007632989193e-02
2.295000000000000000e+02 7.726000000000000645e-01 3.234034631849201646e-02 7.725999999999999535e-01 3.270953989282025798e-02
2.337500000000000000e+02 7.726000000000000645e-01 3.234034631849201646e-02 7.725999999999999535e-01 3.270953989282025798e-02
2.380000000000000000e+02 7.726600000000000135e-01 3.238536860991395039e-02 7.734799999999999454e-01 3.277005340245878195e-02
2.422500000000000000e+02 7.729399999999999604e-01 3.237801877817726715e-02 7.736599999999999033e-01 3.275896976402035976e-02
2.465000000000000000e+02 7.750399999999999512e-01 3.298808269663455750e-02 7.757199999999999651e-01 3.343112920617549721e-02
2.507500000000000000e+02 7.750399999999999512e-01 3.298808269663455750e-02 7.757199999999999651e-01 3.343112920617549721e-02
2.550000000000000000e+02 7.770799999999999930e-01 3.326139503989572477e-02 7.769199999999999440e-01 3.346401649533421035e-02
2.592500000000000000e+02 7.771799999999999820e-01 3.326032020290844993e-02 7.772000000000000020e-01 3.345050074363611209e-02
2.635000000000000000e+02 7.780799999999999939e-01 3.299546029380405476e-02 7.781200000000000339e-01 3.328363561872411253e-02
2.677500000000000000e+02 7.780799999999999939e-01 3.299546029380405476e-02 7.781200000000000339e-01 3.328363561872411253e-02
2.720000000000000000e+02 7.820199999999999374e-01 3.270401963062032763e-02 7.810799999999999965e-01 3.325246457031418024e-02
2.762500000000000000e+02 7.829800000000000093e-01 3.241433170682374992e-02 7.817399999999998794e-01 3.305383638853438139e-02
2.805000000000000000e+02 7.829399999999998583e-01 3.245717332116275500e-02 7.817999999999999394e-01 3.299002879659247017e-02
2.847500000000000000e+02 7.829399999999998583e-01 3.245717332116275500e-02 7.817999999999999394e-01 3.299002879659247017e-02
2.890000000000000000e+02 7.854599999999999360e-01 3.242193856017865083e-02 7.845000000000000862e-01 3.273182701897344588e-02
2.932500000000000000e+02 7.870399999999999618e-01 3.214392010940792660e-02 7.860199999999999410e-01 3.250899721615541083e-02
2.975000000000000000e+02 7.865399999999999059e-01 3.207432150490481526e-02 7.862799999999998679e-01 3.255135020241096272e-02
3.017500000000000000e+02 7.871399999999999508e-01 3.207993297997985965e-02 7.863799999999999679e-01 3.254671872862148485e-02
3.060000000000000000e+02 7.884599999999999387e-01 3.195002503911381631e-02 7.891000000000000236e-01 3.240534678104834559e-02
3.102500000000000000e+02 7.884599999999999387e-01 3.195002503911381631e-02 7.891000000000000236e-01 3.240534678104834559e-02
3.145000000000000000e+02 7.886399999999998967e-01 3.196976071227308758e-02 7.892400000000000526e-01 3.233319656328462188e-02
3.187500000000000000e+02 7.886599999999999167e-01 3.194720801572494689e-02 7.892799999999999816e-01 3.228774380473186517e-02
3.230000000000000000e+02 7.906399999999998984e-01 3.201489653270801761e-02 7.903400000000001535e-01 3.217284724732954321e-02
3.272500000000000000e+02 7.910399999999999654e-01 3.196960431409810038e-02 7.911200000000000454e-01 3.218609016329880557e-02
3.315000000000000000e+02 7.915999999999999703e-01 3.203032937701390248e-02 7.913799999999999724e-01 3.219911334182977425e-02
3.357500000000000000e+02 7.930399999999999672e-01 3.228887734189592185e-02 7.926999999999999602e-01 3.233967377695699807e-02
