0.000000000000000000e+00 3.919818181818181535e-01 1.341999014668751877e-01 3.893090909090908269e-01 1.321651471292733526e-01
5.062500000000000000e+00 5.715999999999999970e-01 1.192860656344464088e-01 5.715818181818181909e-01 1.178518982339927107e-01
1.012500000000000000e+01 6.138181818181818183e-01 8.479539497086184541e-02 6.169818181818181868e-01 8.284806964937746487e-02
1.518750000000000000e+01 6.466000000000000636e-01 8.173225690131051546e-02 6.486909090909089848e-01 7.960554301893080220e-02
2.025000000000000000e+01 6.569636363636363052e-01 8.387715929405137327e-02 6.596909090909091056e-01 8.173875639817786143e-02
2.531250000000000000e+01 6.904181818181818198e-01 6.892146326924257493e-02 6.903636363636364015e-01 6.782836384690965614e-02
3.037500000000000000e+01 6.995454545454545814e-01 6.277198406511518003e-02 7.012000000000000455e-01 6.335725545019937899e-02
3.543750000000000000e+01 7.023636363636363011e-01 6.528375571557275270e-02 7.048545454545455113e-01 6.329225273442515287e-02
4.050000000000000000e+01 7.218363636363634983e-01 4.589101354259831483e-02 7.222727272727272885e-01 4.352755183323593624e-02
4.556250000000000000e+01 7.271999999999999575e-01 4.733916310663258131e-02 7.275454545454546063e-01 4.524627741411121895e-02
5.062500000000000000e+01 7.278545454545454207e-01 4.779397244060062944e-02 7.315818181818181110e-01 4.626892643793465570e-02
5.568750000000000000e+01 7.524000000000000687e-01 3.025329433601930615e-02 7.537818181818181085e-01 3.109283619758604345e-02
6.075000000000000000e+01 7.540545454545454218e-01 2.928316584068212450e-02 7.574363636363637964e-01 3.186236931730589833e-02
6.581250000000000000e+01 7.614545454545453840e-01 2.674472219502861681e-02 7.667454545454546189e-01 2.960331955922544320e-02
7.087500000000000000e+01 7.630545454545454298e-01 2.594038938899901128e-02 7.688000000000001499e-01 2.743491471564191153e-02
7.593750000000000000e+01 7.730909090909090509e-01 2.785022812494666183e-02 7.769454545454546057e-01 2.774560050003311434e-02
8.100000000000000000e+01 7.791090909090907513e-01 2.478817033243382179e-02 7.803636363636363704e-01 2.608527338563477321e-02
8.606250000000000000e+01 7.822545454545454247e-01 2.619889279093821563e-02 7.820909090909090589e-01 2.660288308491679313e-02
9.112500000000000000e+01 7.809090909090908861e-01 2.707646961129847596e-02 7.848545454545454714e-01 2.567312322640833214e-02
9.618750000000000000e+01 7.840545454545455595e-01 2.737925860305374590e-02 7.890181818181818407e-01 2.578983078464894621e-02
