b1,b2,droupout_prob,itération,lr,weight_decay,aiteration,net,dataset,loss,test
9.999999747378752e-05,9.999999747378752e-06,0.07346874577525606,1,0.10656650100429627,0.8135554317239546,1,LeNet,FMNIST,0.1274,0.139
9.999999747378752e-05,9.999999747378752e-06,0.11014236261068908,2,0.4173157327707247,0.03923800068898304,2,LeNet,FMNIST,0.0984,0.1016
9.999999747378752e-05,9.999999747378752e-06,0.910763187522041,2,0.798593019043166,0.8398141492745803,2,LeNet,FMNIST,0.102,0.098
9.999999747378752e-05,9.999999747378752e-06,0.08376671918246607,1,0.49833037468440466,0.053171019048186476,1,LeNet,FMNIST,0.0978,0.1022
9.999999747378752e-05,9.999999747378752e-06,0.5803409489186465,1,0.1720253542529663,0.17830704645459294,1,LeNet,FMNIST,0.1134,0.1224
9.999999747378752e-05,9.999999747378752e-06,0.6468703339887683,2,0.5207774824167065,0.9830785714633956,2,LeNet,FMNIST,0.1044,0.0956
9.999999747378752e-05,9.999999747378752e-06,0.9570257521736693,2,0.3974898400811431,0.9036636890689416,2,LeNet,FMNIST,0.0884,0.0884
9.999999747378752e-05,9.999999747378752e-06,0.017693355507946554,1,0.1896323698703879,0.16230184376211407,1,LeNet,FMNIST,0.1174,0.1252
9.999999747378752e-05,9.999999747378752e-06,0.07404969442190242,1,0.1880635127941358,0.4066487130955805,1,LeNet,FMNIST,0.1708,0.1834
9.999999747378752e-05,9.999999747378752e-06,0.07251240935563152,2,0.8508807429970257,0.02918955017720719,2,LeNet,FMNIST,0.0968,0.1032
9.999999747378752e-05,9.999999747378752e-06,0.5269225894718739,2,0.7963463149105907,0.3078958436411968,2,LeNet,FMNIST,0.0968,0.1032
9.999999747378752e-05,9.999999747378752e-06,0.07404969442190242,1,0.1880635127941358,0.4066487130955805,2,LeNet,FMNIST,0.102,0.098
9.999999747378752e-05,9.999999747378752e-06,0.1696078053041124,2,0.014748011206740408,0.19558988824527312,2,LeNet,FMNIST,0.3242,0.3324
9.999999747378752e-05,9.999999747378752e-06,0.704270397630885,2,0.5334265394558811,0.8114734908746879,2,LeNet,FMNIST,0.1024,0.0976
9.999999747378752e-05,9.999999747378752e-06,0.8095773340928082,2,0.3726807908134937,0.47102750283319855,2,LeNet,FMNIST,0.1046,0.0986
9.999999747378752e-05,9.999999747378752e-06,0.1696078053041124,2,0.014748011206740408,0.19558988824527312,3,LeNet,FMNIST,0.6372,0.63
9.999999747378752e-05,9.999999747378752e-06,0.16960780322551727,2,0.6180963107820113,0.34094197024909395,3,LeNet,FMNIST,0.099,0.101
9.999999747378752e-05,9.999999747378752e-06,0.1696078053041124,2,0.014748011206740408,0.19558988824527312,4,LeNet,FMNIST,0.5792,0.5734
9.999999747378752e-05,9.999999747378752e-06,0.045727343426672604,4,0.6644782067266071,0.6244576769209228,4,LeNet,FMNIST,0.0904,0.0892
9.999999747378752e-05,9.999999747378752e-06,0.7367132871715912,2,0.781328874657256,0.5828528181479896,2,LeNet,FMNIST,0.1034,0.0966
9.999999747378752e-05,9.999999747378752e-06,0.6450345837709399,2,0.17970454253234167,0.7703667448932172,2,LeNet,FMNIST,0.1024,0.0976
9.999999747378752e-05,9.999999747378752e-06,0.1217881212041887,4,0.014961612686545125,0.47695663108429126,4,LeNet,FMNIST,0.116,0.11
9.999999747378752e-05,9.999999747378752e-06,0.16801226566543737,4,0.004488700360344311,0.8559686980426552,4,LeNet,FMNIST,0.102,0.098
9.999999747378752e-05,9.999999747378752e-06,0.1696078053041124,2,0.014748011206740408,0.19558988824527312,5,LeNet,FMNIST,0.5426,0.5392
9.999999747378752e-05,9.999999747378752e-06,0.7841225473353226,5,0.4558583437283761,0.5183160305023193,5,LeNet,FMNIST,0.102,0.098
9.999999747378752e-05,9.999999747378752e-06,0.048469814267022494,4,0.010339490635685351,0.09515808634573368,4,LeNet,FMNIST,0.6232,0.6178
9.999999747378752e-05,9.999999747378752e-06,0.01974295090439839,4,0.010624775517245598,0.10462353615060613,4,LeNet,FMNIST,0.6482,0.6398
9.999999747378752e-05,9.999999747378752e-06,0.05686275612554494,5,0.03185064051755447,0.06675035796724138,5,LeNet,FMNIST,0.6288,0.616
9.999999747378752e-05,9.999999747378752e-06,0.1543212807216811,5,0.01248485538374311,0.08249227733297777,5,LeNet,FMNIST,0.6724,0.6648
9.999999747378752e-05,9.999999747378752e-06,0.1543212807216811,5,0.01248485538374311,0.08249227733297777,6,LeNet,FMNIST,0.6656,0.667
9.999999747378752e-05,9.999999747378752e-06,0.4549027511914744,6,0.0056034231315949205,0.023048897925782748,6,LeNet,FMNIST,0.7082,0.7054
9.999999747378752e-05,9.999999747378752e-06,0.01974295090439839,4,0.010624775517245598,0.10462353615060613,5,LeNet,FMNIST,0.6528,0.6428
9.999999747378752e-05,9.999999747378752e-06,0.17332383741246196,5,0.00031888740976094166,0.020298337097967016,5,LeNet,FMNIST,0.644,0.6438
9.999999747378752e-05,9.999999747378752e-06,0.4549027511914744,6,0.0056034231315949205,0.023048897925782748,7,LeNet,FMNIST,0.7176,0.7132
9.999999747378752e-05,9.999999747378752e-06,0.12416830160377947,7,0.001979873096627364,0.062385418193722605,7,LeNet,FMNIST,0.7062,0.7092
9.999999747378752e-05,9.999999747378752e-06,0.13559594157172192,6,0.02165675804942397,0.012942894985000852,6,LeNet,FMNIST,0.7026,0.6992
9.999999747378752e-05,9.999999747378752e-06,0.05836394310347201,6,0.0008519340146200744,0.09173363288496868,6,LeNet,FMNIST,0.681,0.6762
9.999999747378752e-05,9.999999747378752e-06,0.4549027511914744,6,0.0056034231315949205,0.023048897925782748,8,LeNet,FMNIST,0.7302,0.7268
9.999999747378752e-05,9.999999747378752e-06,0.0009140736349586738,8,0.00043729349165827665,0.04713928824806689,8,LeNet,FMNIST,0.7292,0.725
9.999999747378752e-05,9.999999747378752e-06,0.23005429664213853,6,0.0013781313537572948,0.005637326719026843,7,LeNet,FMNIST,0.7374,0.7302
9.999999747378752e-05,9.999999747378752e-06,0.2877765436100907,6,0.008295383311646287,0.04098045348737679,7,LeNet,FMNIST,0.7056,0.6934
9.999999747378752e-05,9.999999747378752e-06,0.23005429664213853,6,0.0013781313537572948,0.005637326719026843,8,LeNet,FMNIST,0.75,0.751
9.999999747378752e-05,9.999999747378752e-06,0.11425969864204406,8,6.782549995927502e-05,0.044842997401919556,8,LeNet,FMNIST,0.7388,0.7362
9.999999747378752e-05,9.999999747378752e-06,0.4549027511914744,6,0.0056034231315949205,0.023048897925782748,9,LeNet,FMNIST,0.7324,0.7326
9.999999747378752e-05,9.999999747378752e-06,0.14014523514193045,8,0.0023979096346819773,0.023709518675962896,9,LeNet,FMNIST,0.7504,0.7482
9.999999747378752e-05,9.999999747378752e-06,0.14014523514193045,8,0.0023979096346819773,0.023709518675962896,10,LeNet,FMNIST,0.7566,0.7576
9.999999747378752e-05,9.999999747378752e-06,0.051325268258059026,10,0.00010818815164864494,0.04028825451392333,10,LeNet,FMNIST,0.7572,0.7534
9.999999747378752e-05,9.999999747378752e-06,0.23005429664213853,6,0.0013781313537572948,0.005637326719026843,9,LeNet,FMNIST,0.7584,0.7672
9.999999747378752e-05,9.999999747378752e-06,0.24235772468864675,9,0.0005650655508008292,0.005770005376755669,9,LeNet,FMNIST,0.7574,0.7568
