b1,b2,droupout_prob,itération,lr,weight_decay,aiteration,net,dataset,loss,test
0.05894797667860985,0.005579167976975441,0.1947687417268753,0,0.2162390649318695,0.8210186958312988,0,LeNet,FMNIST,0.1026,0.0974
0.049333781003952026,0.0019591301679611206,0.5721800923347473,0,0.6511434316635132,0.29408758878707886,0,LeNet,FMNIST,0.1018,0.0982
0.004418127238750458,0.007769788149744272,0.2608889937400818,0,0.8361626863479614,0.17255698144435883,0,LeNet,FMNIST,0.0954,0.0982
0.08906096965074539,0.00475581269711256,0.880609929561615,0,0.2808501422405243,0.7081854939460754,0,LeNet,FMNIST,0.1074,0.0926
0.08906096965074539,0.00475581269711256,0.880609929561615,0,0.2808501422405243,0.7081854939460754,1,LeNet,FMNIST,0.2212,0.2396
0.09584768116474152,0.0030053439550101757,0.9891087412834167,1,0.16065464913845062,0.20321141183376312,1,LeNet,FMNIST,0.0884,0.093
0.05894797667860985,0.005579167976975441,0.1947687417268753,0,0.2162390649318695,0.8210186958312988,1,LeNet,FMNIST,0.103,0.1
0.08906096965074539,0.00475581269711256,0.880609929561615,0,0.2808501422405243,0.7081854939460754,1,LeNet,FMNIST,0.0508,0.056
0.08906096965074539,0.00475581269711256,0.880609929561615,0,0.2808501422405243,0.7081854939460754,2,LeNet,FMNIST,0.0988,0.101
9.999999747378752e-05,9.999999747378752e-06,0.9417858190234033,2,0.3526322603536384,0.19515284895896912,2,LeNet,FMNIST,0.099,0.101
0.05009058117866516,0.006916951388120651,0.3141883611679077,1,0.3243710696697235,0.5959750413894653,1,LeNet,FMNIST,0.0962,0.1038
9.999999747378752e-05,9.999999747378752e-06,0.16274799594432832,1,0.2772951510612202,0.7061248165326124,1,LeNet,FMNIST,0.1164,0.1104
9.999999747378752e-05,9.999999747378752e-06,0.12144479755672322,2,0.5142483271158177,0.47825776193797637,2,LeNet,FMNIST,0.0954,0.1046
9.999999747378752e-05,9.999999747378752e-06,0.5695066115619598,2,0.4198906316369962,0.09903238503223716,2,LeNet,FMNIST,0.103,0.097
9.999999747378752e-05,9.999999747378752e-06,0.16274799594432832,1,0.2772951510612202,0.7061248165326124,2,LeNet,FMNIST,0.103,0.097
9.999999747378752e-05,9.999999747378752e-06,0.8181592302086942,2,0.17952001872029916,0.07147339128415936,2,LeNet,FMNIST,0.1058,0.101
9.999999747378752e-05,9.999999747378752e-06,0.9027178636776173,2,0.9208056930218282,0.6343140720146531,2,LeNet,FMNIST,0.0976,0.1024
9.999999747378752e-05,9.999999747378752e-06,0.014157591630566568,2,0.4813107916481123,0.9571259600951636,2,LeNet,FMNIST,0.102,0.098
9.999999747378752e-05,9.999999747378752e-06,0.8355353842125196,2,0.5416897163316375,0.38497021962729333,2,LeNet,FMNIST,0.0958,0.1042
9.999999747378752e-05,9.999999747378752e-06,0.5261445045471191,2,0.40563999607590984,0.4229812713659935,2,LeNet,FMNIST,0.0984,0.1016
9.999999747378752e-05,9.999999747378752e-06,0.9997489558947543,2,0.34112075884155346,0.7704139059464595,2,LeNet,FMNIST,0.0976,0.1024
9.999999747378752e-05,9.999999747378752e-06,0.3943780338700833,2,0.43469663707781664,0.4998815928501211,2,LeNet,FMNIST,0.0984,0.1006
9.999999747378752e-05,9.999999747378752e-06,0.15477665515465167,2,0.17246143351084112,0.008605853960560024,2,LeNet,FMNIST,0.102,0.098
9.999999747378752e-05,9.999999747378752e-06,0.9580783680723441,2,0.6601259718050705,0.2131551640263103,2,LeNet,FMNIST,0.0954,0.1046
9.999999747378752e-05,9.999999747378752e-06,0.8840189576148987,2,0.9253979472403728,0.6865035669700212,2,LeNet,FMNIST,0.102,0.098
9.999999747378752e-05,9.999999747378752e-06,0.8639746309344675,2,0.5919729455061065,0.07546032764980604,2,LeNet,FMNIST,0.0962,0.1038
9.999999747378752e-05,9.999999747378752e-06,0.21593708150899993,2,0.6832559957683205,0.553225483516838,2,LeNet,FMNIST,0.102,0.098
9.999999747378752e-05,9.999999747378752e-06,0.35709586609011057,2,0.3667122423648834,0.33380002064139136,2,LeNet,FMNIST,0.1222,0.1116
9.999999747378752e-05,9.999999747378752e-06,0.19188317960047216,2,0.13459087713301107,0.06003643343394116,2,LeNet,FMNIST,0.0984,0.1016
9.999999747378752e-05,9.999999747378752e-06,0.17377245709158431,2,0.6707646297309584,0.23921435805878563,2,LeNet,FMNIST,0.0958,0.1042
9.999999747378752e-05,9.999999747378752e-06,0.35709586609011057,2,0.3667122423648834,0.33380002064139136,3,LeNet,FMNIST,0.0976,0.1024
9.999999747378752e-05,9.999999747378752e-06,0.4492585675580507,3,0.2867833535236113,0.9997349224473226,3,LeNet,FMNIST,0.099,0.101
