b1,b2,droupout_prob,itération,lr,weight_decay,aiteration,net,dataset,loss,test
9.999999747378752e-05,9.999999747378752e-06,0.303772711964055,4,0.005827624667029856,0.013732021182506857,5,LeNet,FMNIST,0.7516,0.7454
9.999999747378752e-05,9.999999747378752e-06,0.28969447250103825,4,0.0012279933207907674,0.0017130052008395014,5,LeNet,FMNIST,0.7424,0.7394
9.999999747378752e-05,9.999999747378752e-06,0.303772711964055,4,0.005827624667029856,0.013732021182506857,6,LeNet,FMNIST,0.762,0.744
9.999999747378752e-05,9.999999747378752e-06,0.28607953567263733,6,0.0009770928732215952,0.0028461927414933624,6,LeNet,FMNIST,0.7608,0.7628
9.999999747378752e-05,9.999999747378752e-06,0.28969447250103825,4,0.0012279933207907674,0.0017130052008395014,6,LeNet,FMNIST,0.753,0.7496
9.999999747378752e-05,9.999999747378752e-06,0.2978032718261584,6,0.0010818842220434877,0.001908838470827609,6,LeNet,FMNIST,0.7536,0.7492
9.999999747378752e-05,9.999999747378752e-06,0.303772711964055,4,0.005827624667029856,0.013732021182506857,7,LeNet,FMNIST,0.7696,0.7636
9.999999747378752e-05,9.999999747378752e-06,0.6151603250724857,7,2.6045869855894304e-05,3.342019862932996e-05,7,LeNet,FMNIST,0.7638,0.757
9.999999747378752e-05,9.999999747378752e-06,0.28607953567263733,6,0.0009770928732215952,0.0028461927414933624,7,LeNet,FMNIST,0.7708,0.775
9.999999747378752e-05,9.999999747378752e-06,0.040142337979750975,6,0.0002766719045546114,0.013475004206665347,7,LeNet,FMNIST,0.7684,0.765
9.999999747378752e-05,9.999999747378752e-06,0.28607953567263733,6,0.0009770928732215952,0.0028461927414933624,8,LeNet,FMNIST,0.782,0.7802
9.999999747378752e-05,9.999999747378752e-06,0.21383398445051757,8,1.0199054100584367e-05,0.10229672070395951,8,LeNet,FMNIST,0.7724,0.7732
9.999999747378752e-05,9.999999747378752e-06,0.303772711964055,4,0.005827624667029856,0.013732021182506857,8,LeNet,FMNIST,0.7764,0.773
9.999999747378752e-05,9.999999747378752e-06,0.2141765959804145,8,0.036272075839025496,0.00044834046937741734,8,LeNet,FMNIST,0.2664,0.2614
9.999999747378752e-05,9.999999747378752e-06,0.28607953567263733,6,0.0009770928732215952,0.0028461927414933624,9,LeNet,FMNIST,0.7896,0.7844
9.999999747378752e-05,9.999999747378752e-06,0.13762454779031486,9,0.0014483154559878934,0.032344805850696906,9,LeNet,FMNIST,0.7578,0.756
9.999999747378752e-05,9.999999747378752e-06,0.303772711964055,4,0.005827624667029856,0.013732021182506857,9,LeNet,FMNIST,0.7782,0.7748
9.999999747378752e-05,9.999999747378752e-06,0.35494593713732997,9,1.6277992320850877e-05,0.012265184386310267,9,LeNet,FMNIST,0.7774,0.7718
9.999999747378752e-05,9.999999747378752e-06,0.28607953567263733,6,0.0009770928732215952,0.0028461927414933624,10,LeNet,FMNIST,0.7924,0.7888
9.999999747378752e-05,9.999999747378752e-06,0.14941193299957276,10,0.00988077319440805,0.0001236688061448006,10,LeNet,FMNIST,0.7674,0.7596
9.999999747378752e-05,9.999999747378752e-06,0.4599790610660588,9,0.002360301974457117,0.15056217387451853,9,LeNet,FMNIST,0.6604,0.6554
9.999999747378752e-05,9.999999747378752e-06,0.29262859883963405,9,1.001258076296428e-05,0.00042397949008549443,9,LeNet,FMNIST,0.7826,0.781
9.999999747378752e-05,9.999999747378752e-06,0.28607953567263733,6,0.0009770928732215952,0.0028461927414933624,11,LeNet,FMNIST,0.7966,0.7914
9.999999747378752e-05,9.999999747378752e-06,0.710879481508016,11,1.6926660706929438e-05,0.8989343971885004,11,LeNet,FMNIST,0.7928,0.7874
9.999999747378752e-05,9.999999747378752e-06,0.050915370361112544,10,0.00045002250501448846,0.001752890331832735,10,LeNet,FMNIST,0.7966,0.7908
9.999999747378752e-05,9.999999747378752e-06,0.9618414460451291,10,0.006311373173008919,0.0022711977783286767,10,LeNet,FMNIST,0.4044,0.4138
9.999999747378752e-05,9.999999747378752e-06,0.28607953567263733,6,0.0009770928732215952,0.0028461927414933624,12,LeNet,FMNIST,0.8048,0.796
9.999999747378752e-05,9.999999747378752e-06,0.08428810919716112,12,0.0002870313362173659,0.3009758141278232,12,LeNet,FMNIST,0.7918,0.788
9.999999747378752e-05,9.999999747378752e-06,0.050915370361112544,10,0.00045002250501448846,0.001752890331832735,11,LeNet,FMNIST,0.798,0.7956
9.999999747378752e-05,9.999999747378752e-06,0.023871471224029946,11,4.911263785759839e-05,0.9823781583778253,11,LeNet,FMNIST,0.7992,0.7932
9.999999747378752e-05,9.999999747378752e-06,0.28607953567263733,6,0.0009770928732215952,0.0028461927414933624,13,LeNet,FMNIST,0.8034,0.7966
9.999999747378752e-05,9.999999747378752e-06,0.14457977707112504,13,0.0039244711554134734,0.9938540539767804,13,LeNet,FMNIST,0.1002,0.0998
9.999999747378752e-05,9.999999747378752e-06,0.023871471224029946,11,4.911263785759839e-05,0.9823781583778253,12,LeNet,FMNIST,0.799,0.7928
9.999999747378752e-05,9.999999747378752e-06,0.9999477858990669,12,1.0166487805664635e-05,0.7670286791580883,12,LeNet,FMNIST,0.7988,0.7938
9.999999747378752e-05,9.999999747378752e-06,0.9995417785808841,13,1.1341334751617117e-05,0.9650674766726296,13,LeNet,FMNIST,0.8048,0.7958
9.999999747378752e-05,9.999999747378752e-06,0.781130763267777,13,1.0013670523902051e-05,0.34874447934908204,13,LeNet,FMNIST,0.8034,0.797
9.999999747378752e-05,9.999999747378752e-06,0.28607953567263733,6,0.0009770928732215952,0.0028461927414933624,14,LeNet,FMNIST,0.816,0.8064
9.999999747378752e-05,9.999999747378752e-06,0.011380661758256305,14,1.0258769014426736e-05,0.44758666596563135,14,LeNet,FMNIST,0.8062,0.7964
9.999999747378752e-05,9.999999747378752e-06,0.28607953567263733,6,0.0009770928732215952,0.0028461927414933624,15,LeNet,FMNIST,0.8224,0.814
9.999999747378752e-05,9.999999747378752e-06,0.9995279661511594,15,1.1264708237425545e-05,0.11471561094690784,15,LeNet,FMNIST,0.8156,0.8074
9.999999747378752e-05,9.999999747378752e-06,0.011380661758256305,14,1.0258769014426736e-05,0.44758666596563135,15,LeNet,FMNIST,0.806,0.7982
9.999999747378752e-05,9.999999747378752e-06,0.2762879246863077,14,7.830369649042054e-05,0.04030129863136087,15,LeNet,FMNIST,0.807,0.8004
9.999999747378752e-05,9.999999747378752e-06,0.28607953567263733,6,0.0009770928732215952,0.0028461927414933624,16,LeNet,FMNIST,0.8244,0.8142
9.999999747378752e-05,9.999999747378752e-06,0.995521911530295,16,8.453367394815377e-05,0.0029768162607176473,16,LeNet,FMNIST,0.8142,0.809
9.999999747378752e-05,9.999999747378752e-06,0.9035300393788507,14,0.00020846206423570123,5.336800242994322e-05,15,LeNet,FMNIST,0.7376,0.7264
9.999999747378752e-05,9.999999747378752e-06,0.9981380589018456,15,0.7048508913183233,0.00783141046966362,15,LeNet,FMNIST,0.0972,0.1028
9.999999747378752e-05,9.999999747378752e-06,0.28607953567263733,6,0.0009770928732215952,0.0028461927414933624,17,LeNet,FMNIST,0.8292,0.82
9.999999747378752e-05,9.999999747378752e-06,0.0524214785294998,17,1.0313339802301912e-05,0.00021513608941431384,17,LeNet,FMNIST,0.8262,0.8164
9.999999747378752e-05,9.999999747378752e-06,0.9997475758615412,16,0.5911550349600119,0.0007281914226051134,16,LeNet,FMNIST,0.0662,0.0532
9.999999747378752e-05,9.999999747378752e-06,0.7893275363698522,16,0.00017617705544361898,0.030046210570683365,16,LeNet,FMNIST,0.8004,0.7958
