b1,b2,droupout_prob,itération,lr,weight_decay,aiteration,net,dataset,loss,test
0.09045524895191193,0.0005318615585565567,0.8200168013572693,0,0.3849060535430908,0.05164191126823425,0,LeNet,FMNIST,0.2636,0.2446
0.027596451342105865,0.005202762316912413,0.1374223828315735,0,0.6210098266601562,0.6362482309341431,0,LeNet,FMNIST,0.1372,0.14
0.016536198556423187,0.0032998379319906235,0.7325889468193054,0,0.9662708640098572,0.9744384288787842,0,LeNet,FMNIST,0.0964,0.1042
0.054687172174453735,0.008595763705670834,0.28626158833503723,0,0.043702270835638046,0.3385852575302124,0,LeNet,FMNIST,0.099,0.101
0.09045524895191193,0.0005318615585565567,0.8200168013572693,0,0.3849060535430908,0.05164191126823425,1,LeNet,FMNIST,0.1014,0.0986
0.07237523794174194,0.003740997053682804,0.8924052715301514,1,0.04861835017800331,0.8438135981559753,1,LeNet,FMNIST,0.1664,0.1542
0.027596451342105865,0.005202762316912413,0.1374223828315735,0,0.6210098266601562,0.6362482309341431,1,LeNet,FMNIST,0.0528,0.0584
9.999999747378752e-05,9.999999747378752e-06,0.5404420450754148,1,0.09607772949291214,0.1899248288134326,1,LeNet,FMNIST,0.1534,0.1654
0.0029816702008247375,0.009767069481313229,0.05572013556957245,1,0.4192047119140625,0.26975610852241516,1,LeNet,FMNIST,0.102,0.098
9.999999747378752e-05,9.999999747378752e-06,0.4317388281593093,1,0.9376901050303443,0.8428019067877268,1,LeNet,FMNIST,0.1,0.1
0.07237523794174194,0.003740997053682804,0.8924052715301514,1,0.04861835017800331,0.8438135981559753,2,LeNet,FMNIST,0.1014,0.0986
9.999999747378752e-05,9.999999747378752e-06,0.8870939697346046,2,0.4818549161533802,0.6752860037574929,2,LeNet,FMNIST,0.1014,0.0986
9.999999747378752e-05,9.999999747378752e-06,0.8868475292198458,1,0.09215722818290145,0.6659920821582337,1,LeNet,FMNIST,0.0984,0.0952
9.999999747378752e-05,9.999999747378752e-06,0.6808420061504565,1,0.11596308061581431,0.8236244553347842,1,LeNet,FMNIST,0.211,0.2118
0.06959672272205353,0.0036854594945907593,0.5538525581359863,2,0.4302900731563568,0.9230917096138,2,LeNet,FMNIST,0.1466,0.1424
0.06734201312065125,0.003165275789797306,0.4859530031681061,2,0.953813374042511,0.055655863136053085,2,LeNet,FMNIST,0.0996,0.1012
9.999999747378752e-05,9.999999747378752e-06,0.9566166309020049,1,0.1543878503305176,0.8109981602916246,1,LeNet,FMNIST,0.1806,0.19
9.999999747378752e-05,9.999999747378752e-06,0.431328515367964,1,0.06243065037162451,0.837915494156289,1,LeNet,FMNIST,0.105,0.095
9.999999747378752e-05,9.999999747378752e-06,0.6808420061504565,1,0.11596308061581431,0.8236244553347842,2,LeNet,FMNIST,0.2166,0.238
9.999999747378752e-05,9.999999747378752e-06,0.46287206717156226,2,0.09651053324738373,0.20845377445220947,2,LeNet,FMNIST,0.1196,0.1348
9.999999747378752e-05,9.999999747378752e-06,0.1639275109867827,1,0.22370538957945668,0.33879267896172127,1,LeNet,FMNIST,0.1,0.1
9.999999747378752e-05,9.999999747378752e-06,0.7464275895811743,1,0.08757296555149459,0.8002407490624772,1,LeNet,FMNIST,0.1398,0.1356
9.999999747378752e-05,9.999999747378752e-06,0.6808420061504565,1,0.11596308061581431,0.8236244553347842,3,LeNet,FMNIST,0.0996,0.1016
9.999999747378752e-05,9.999999747378752e-06,0.9756949990675826,3,0.5991298947298638,0.8306710794321698,3,LeNet,FMNIST,0.0998,0.0964
9.999999747378752e-05,9.999999747378752e-06,0.6484516302693277,1,0.36652242428452364,0.42176715068812776,1,LeNet,FMNIST,0.0894,0.0918
9.999999747378752e-05,9.999999747378752e-06,0.9133237100588663,1,0.0678684400359012,0.8759168062234556,1,LeNet,FMNIST,0.1024,0.101
9.999999747378752e-05,9.999999747378752e-06,0.3707770947686293,3,0.8132554783386954,0.3096013038145983,3,LeNet,FMNIST,0.0994,0.1006
9.999999747378752e-05,9.999999747378752e-06,0.23578451573848724,3,0.6973085948701687,0.5031303199369259,3,LeNet,FMNIST,0.185,0.1814
9.999999747378752e-05,9.999999747378752e-06,0.48583439140596796,1,0.14304881473838715,0.9564899411235888,1,LeNet,FMNIST,0.0872,0.0954
