b1,b2,droupout_prob,itération,lr,weight_decay,aiteration,net,dataset,loss,test
0.08826348185539246,0.00664827274158597,0.8493391871452332,0,0.2604813873767853,0.8226557970046997,0,LeNet,FMNIST,0.0662,0.0726
0.022980429232120514,0.002804994583129883,0.44531482458114624,0,0.5886662602424622,0.18905167281627655,0,LeNet,FMNIST,0.109,0.0962
0.04701939597725868,0.009315216913819313,0.7052085399627686,0,0.7646526098251343,0.25734031200408936,0,LeNet,FMNIST,0.0974,0.1028
0.06388900429010391,0.0001636594533920288,0.12461672723293304,0,0.09322325140237808,0.6371639370918274,0,LeNet,FMNIST,0.0992,0.1008
0.022980429232120514,0.002804994583129883,0.44531482458114624,0,0.5886662602424622,0.18905167281627655,1,LeNet,FMNIST,0.096,0.104
0.029926076531410217,0.0023079118691384792,0.14782972633838654,1,0.9789113998413086,0.6875893473625183,1,LeNet,FMNIST,0.0984,0.1016
0.06388900429010391,0.0001636594533920288,0.12461672723293304,0,0.09322325140237808,0.6371639370918274,1,LeNet,FMNIST,0.1022,0.0978
9.999999747378752e-05,9.999999747378752e-06,0.4364949094055385,1,0.7067082171926937,0.03844787468681436,1,LeNet,FMNIST,0.1028,0.0972
0.04929029196500778,0.006568009965121746,0.9908773303031921,1,0.4631991684436798,0.48647037148475647,1,LeNet,FMNIST,0.099,0.1036
9.999999747378752e-05,9.999999747378752e-06,0.7582719922065735,1,0.3709675716464453,0.328011445427692,1,LeNet,FMNIST,0.1072,0.0946
9.999999747378752e-05,9.999999747378752e-06,0.4364949094055385,1,0.7067082171926937,0.03844787468681436,2,LeNet,FMNIST,0.1,0.1
9.999999747378752e-05,9.999999747378752e-06,0.20300790500459226,2,0.573674487760869,0.32736997523497235,2,LeNet,FMNIST,0.1026,0.0974
9.999999747378752e-05,9.999999747378752e-06,0.9577707014305162,1,0.04536831369797764,0.4691474660036901,1,LeNet,FMNIST,0.1132,0.108
9.999999747378752e-05,9.999999747378752e-06,0.691498650479033,1,0.0001512374376003363,0.494863149651947,1,LeNet,FMNIST,0.1086,0.0956
9.999999747378752e-05,9.999999747378752e-06,0.7582719922065735,1,0.3709675716464453,0.328011445427692,2,LeNet,FMNIST,0.105,0.0956
9.999999747378752e-05,9.999999747378752e-06,0.9966952081317182,2,0.04458059567383245,0.008949282819707303,2,LeNet,FMNIST,0.1446,0.1384
9.999999747378752e-05,9.999999747378752e-06,0.9966952081317182,2,0.04458059567383245,0.008949282819707303,3,LeNet,FMNIST,0.1004,0.0996
9.999999747378752e-05,9.999999747378752e-06,0.08647305538534741,3,0.0003628290960894535,0.006206736294385187,3,LeNet,FMNIST,0.1004,0.0996
9.999999747378752e-05,9.999999747378752e-06,0.9577707014305162,1,0.04536831369797764,0.4691474660036901,2,LeNet,FMNIST,0.1118,0.1074
9.999999747378752e-05,9.999999747378752e-06,0.9997144168343304,2,0.9946200378938012,0.0011715276630710368,2,LeNet,FMNIST,0.1048,0.0952
9.999999747378752e-05,9.999999747378752e-06,0.9913238766132847,3,0.6603260119906575,0.010588449416436368,3,LeNet,FMNIST,0.0984,0.1016
9.999999747378752e-05,9.999999747378752e-06,0.9549108272364863,2,0.880263957009165,0.0030161037368221988,3,LeNet,FMNIST,0.1004,0.0996
9.999999747378752e-05,9.999999747378752e-06,0.8887937000256412,2,0.03219266423173009,0.33161911269544486,2,LeNet,FMNIST,0.271,0.258
9.999999747378752e-05,9.999999747378752e-06,0.8972364645807995,2,0.005767776810168083,0.6203504559889851,2,LeNet,FMNIST,0.1058,0.0942
9.999999747378752e-05,9.999999747378752e-06,0.8887937000256412,2,0.03219266423173009,0.33161911269544486,3,LeNet,FMNIST,0.1542,0.1532
9.999999747378752e-05,9.999999747378752e-06,0.21060677555440543,2,0.01388615573033487,0.16792397197232353,3,LeNet,FMNIST,0.5884,0.6082
9.999999747378752e-05,9.999999747378752e-06,0.9981838692684001,2,0.049741769382425,0.0047131613162632036,3,LeNet,FMNIST,0.0984,0.1016
9.999999747378752e-05,9.999999747378752e-06,0.14254070734956786,3,0.9534312634842724,0.1739971958283204,3,LeNet,FMNIST,0.097,0.103
9.999999747378752e-05,9.999999747378752e-06,0.21060677555440543,2,0.01388615573033487,0.16792397197232353,4,LeNet,FMNIST,0.61,0.6254
9.999999747378752e-05,9.999999747378752e-06,0.10292083106450667,4,0.019904379220624387,0.7566798582134299,4,LeNet,FMNIST,0.1048,0.0952
9.999999747378752e-05,9.999999747378752e-06,0.02860864840316571,2,0.001891322255207827,0.2499946750563052,3,LeNet,FMNIST,0.6422,0.6328
9.999999747378752e-05,9.999999747378752e-06,0.009029500191109707,3,0.1752257249525787,0.99106352311027,3,LeNet,FMNIST,0.1006,0.099
9.999999747378752e-05,9.999999747378752e-06,0.02860864840316571,2,0.001891322255207827,0.2499946750563052,4,LeNet,FMNIST,0.638,0.6502
9.999999747378752e-05,9.999999747378752e-06,0.03054347045737993,4,0.013913996758946737,0.5774296713623955,4,LeNet,FMNIST,0.0992,0.0994
