b1,b2,droupout_prob,iteration,lr,weight_decay,net,dataset,loss,test
0.04538656026124954,0.0028784675523638725,0.8291761875152588,0,0.8934721350669861,0.04143376648426056,LeNet,MNIST,0.097,0.0978
0.07655209302902222,0.006126574706286192,0.4899505078792572,0,0.008764213882386684,0.9786216616630554,LeNet,MNIST,0.102,0.0998
0.05355588719248772,0.0007264120504260063,0.6909416317939758,0,0.4807952344417572,0.5994581580162048,LeNet,MNIST,0.091,0.1
0.024731382727622986,0.007791501469910145,0.10070862621068954,0,0.615515947341919,0.4117967486381531,LeNet,MNIST,0.1796,0.1622
0.0024061277508735657,0.001461855135858059,0.3266354203224182,0,0.6806313991546631,0.14082269370555878,LeNet,MNIST,0.1242,0.1238
0.06958252191543579,0.00937688909471035,0.9793685674667358,0,0.2841046154499054,0.8283901810646057,LeNet,MNIST,0.1794,0.1888
0.09731640666723251,0.0049632638692855835,0.2157449722290039,0,0.19364480674266815,0.7182849049568176,LeNet,MNIST,0.1032,0.0932
0.030920863151550293,0.006715034134685993,0.6174703240394592,0,0.8401667475700378,0.2811899781227112,LeNet,MNIST,0.1064,0.101
0.03171059489250183,0.00037701334804296494,0.13292114436626434,0,0.10250958800315857,0.4874609708786011,LeNet,MNIST,0.1178,0.1092
0.06868299841880798,0.009557673707604408,0.11245448887348175,0,0.4921249449253082,0.048514965921640396,LeNet,MNIST,0.104,0.1016
9.999999747378752e-05,9.999999747378752e-06,0.003217520110049517,0,0.7855671177910124,0.5344318554730227,LeNet,MNIST,0.0936,0.0866
9.999999747378752e-05,9.999999747378752e-06,0.9996022381350413,0,0.73232149219739,0.8519893256516046,LeNet,MNIST,0.1248,0.124
9.999999747378752e-05,9.999999747378752e-06,0.934918522874521,0,0.005935097213417631,0.37905042899357533,LeNet,MNIST,0.1056,0.0962
9.999999747378752e-05,9.999999747378752e-06,0.07846567534220052,0,0.958439530485103,0.4103852787735027,LeNet,MNIST,0.1126,0.113
0.04057209938764572,0.009775112383067608,0.8978668451309204,0,0.9679686427116394,0.8471694588661194,LeNet,MNIST,0.098,0.102
9.999999747378752e-05,9.999999747378752e-06,0.19710890557112473,0,0.32221716139027257,0.031726644904090995,LeNet,MNIST,0.1102,0.1054
9.999999747378752e-05,9.999999747378752e-06,0.5107788826941493,0,0.6955507836712891,0.6385798290838429,LeNet,MNIST,0.0914,0.0804
9.999999747378752e-05,9.999999747378752e-06,0.7618144573484734,0,0.3568863885466691,0.8615709350006534,LeNet,MNIST,0.175,0.1758
9.999999747378752e-05,9.999999747378752e-06,0.83014382847023,0,0.1558861474026957,0.8546206536102597,LeNet,MNIST,0.1004,0.0936
9.999999747378752e-05,9.999999747378752e-06,0.8746056039593842,0,0.36334582734680115,0.8211782295697898,LeNet,MNIST,0.104,0.1052
9.999999747378752e-05,9.999999747378752e-06,0.09658837866932132,0,0.1014567668877775,0.0472282674913973,LeNet,MNIST,0.817,0.825
9.999999747378752e-05,9.999999747378752e-06,0.0914401641319412,0,0.8727449718456295,0.0726270791993474,LeNet,MNIST,0.105,0.097
9.999999747378752e-05,9.999999747378752e-06,0.09658438893570125,0,0.09859411940842344,0.04771289010892424,LeNet,MNIST,0.8878,0.8886
