b1,b2,droupout_prob,itération,lr,weight_decay,aiteration,loss,test
0.04678246006369591,0.006571127101778984,0.9331750869750977,0,0.551295816898346,0.6878095865249634,0,0.1022,0.0978
0.059485167264938354,0.0029399311169981956,0.37441742420196533,0,0.06150924786925316,0.49079445004463196,0,0.0972,0.1028
0.09248066693544388,0.009152792394161224,0.6030228734016418,0,0.2884658873081207,0.19476334750652313,0,0.0978,0.1022
0.0013543292880058289,0.0003802590072154999,0.16947881877422333,0,0.7940613031387329,0.9860379695892334,0,0.158,0.1568
0.0013543292880058289,0.0003802590072154999,0.16947881877422333,0,0.7940613031387329,0.9860379695892334,1,0.1034,0.0966
0.01256231963634491,0.0005718357861042023,0.7203546762466431,1,0.3439420759677887,0.9452828764915466,1,0.162,0.1548
0.09682494401931763,0.007879575714468956,0.03595723956823349,1,0.6122553944587708,0.013700462877750397,1,0.0986,0.1014
9.999999747378752e-05,9.999999747378752e-06,0.5898808447262482,1,0.6341915171493805,0.569546094009796,1,0.0956,0.1044
0.01256231963634491,0.0005718357861042023,0.7203546762466431,1,0.3439420759677887,0.9452828764915466,2,0.1046,0.0954
9.999999747378752e-05,9.999999747378752e-06,0.936127613748647,2,0.188407526433191,0.8652704547838905,2,0.0956,0.1044
9.999999747378752e-05,9.999999747378752e-06,0.582879486899529,2,0.8265353272194864,0.10184592770703148,2,0.0942,0.1058
0.06420174241065979,0.0010193372145295143,0.4628438353538513,2,0.750891923904419,0.05913941189646721,2,0.0944,0.1056
9.999999747378752e-05,9.999999747378752e-06,0.4225810449317609,2,0.0766598982508099,0.9984778920782383,2,0.0986,0.1014
9.999999747378752e-05,9.999999747378752e-06,0.47623624020557465,2,0.47889185590042527,0.9952689255517773,2,0.1004,0.0996
9.999999747378752e-05,9.999999747378752e-06,0.3573709654260685,2,0.5593951581506414,0.6085196121269277,2,0.1004,0.0996
9.999999747378752e-05,9.999999747378752e-06,0.3090028979499445,2,0.030072512601386072,0.4161985971080764,2,0.1034,0.0966
9.999999747378752e-05,9.999999747378752e-06,0.6162281357343359,2,0.23523824647590386,0.4987665495665707,2,0.1064,0.0936
9.999999747378752e-05,9.999999747378752e-06,0.10745731864643829,2,0.9398106365771254,0.46961671305366526,2,0.0944,0.1056
9.999999747378752e-05,9.999999747378752e-06,0.9063206277401876,2,0.996961461408071,0.9443794039403667,2,0.1004,0.0996
9.999999747378752e-05,9.999999747378752e-06,0.7179664076650712,2,0.009083372811969885,0.566538526410115,2,0.1004,0.0996
9.999999747378752e-05,9.999999747378752e-06,0.705569558107309,2,0.07602969395666069,0.002230495819257843,2,0.6266,0.6092
9.999999747378752e-05,9.999999747378752e-06,0.6691910172182559,2,0.01003826022700124,0.0002896555870209052,2,0.6604,0.641
9.999999747378752e-05,9.999999747378752e-06,0.8648427874916432,2,0.4859633304951778,0.0015042770714457192,2,0.0944,0.1056
9.999999747378752e-05,9.999999747378752e-06,0.5863348302265761,2,0.0025110613556851152,0.0003785552053564914,2,0.6122,0.5904
9.999999747378752e-05,9.999999747378752e-06,0.6691910172182559,2,0.01003826022700124,0.0002896555870209052,3,0.7052,0.6884
9.999999747378752e-05,9.999999747378752e-06,0.6903387877045646,3,0.03365353486413668,9.615252641575236e-05,3,0.6666,0.6554
9.999999747378752e-05,9.999999747378752e-06,0.6382890119695381,3,0.04314261067797676,0.0016889042361595257,3,0.666,0.6592
9.999999747378752e-05,9.999999747378752e-06,0.5241351405443794,3,0.019783367745845607,0.0017444032736217232,3,0.7212,0.7082
9.999999747378752e-05,9.999999747378752e-06,0.5241351405443794,3,0.019783367745845607,0.0017444032736217232,4,0.744,0.7386
9.999999747378752e-05,9.999999747378752e-06,0.2920979087445085,4,0.00680332864233169,0.027942342540941446,4,0.7418,0.7312
9.999999747378752e-05,9.999999747378752e-06,0.9646086500432767,4,0.01975777268681587,0.000541987018863755,4,0.6662,0.6486
9.999999747378752e-05,9.999999747378752e-06,0.9158296168691853,4,0.039915902086631753,0.02014394592071308,4,0.6066,0.5842
9.999999747378752e-05,9.999999747378752e-06,0.5241351405443794,3,0.019783367745845607,0.0017444032736217232,5,0.7514,0.746
9.999999747378752e-05,9.999999747378752e-06,0.7936308191504329,5,0.010633114815646525,0.008148057466777884,5,0.7376,0.732
9.999999747378752e-05,9.999999747378752e-06,0.42116361484444637,4,0.007732176283575079,6.315605166333504e-05,5,0.7722,0.7618
9.999999747378752e-05,9.999999747378752e-06,0.2648405332703999,5,0.0014042227760000287,0.015728422789592474,5,0.7548,0.7508
9.999999747378752e-05,9.999999747378752e-06,0.42116361484444637,4,0.007732176283575079,6.315605166333504e-05,6,0.7862,0.7786
9.999999747378752e-05,9.999999747378752e-06,0.019622949430908726,6,0.008940841041868037,0.00012759961565948926,6,0.7856,0.7786
9.999999747378752e-05,9.999999747378752e-06,0.0008165524674150076,6,6.297039480659635e-05,0.00015013429119729556,6,0.7754,0.7676
9.999999747378752e-05,9.999999747378752e-06,0.046858380284988156,6,0.020397282076831,1.1575165227746195e-05,6,0.7798,0.7726
9.999999747378752e-05,9.999999747378752e-06,0.42116361484444637,4,0.007732176283575079,6.315605166333504e-05,7,0.797,0.7928
9.999999747378752e-05,9.999999747378752e-06,0.013190462161309868,6,0.007894440122220361,0.0019107961014769477,7,0.8088,0.8006
9.999999747378752e-05,9.999999747378752e-06,0.11073993981792239,7,0.1148441230017235,0.00553770758963874,7,0.6344,0.6226
9.999999747378752e-05,9.999999747378752e-06,0.02750785529590872,7,0.009783139684839872,0.0019350323235650798,7,0.8024,0.7958
9.999999747378752e-05,9.999999747378752e-06,0.013190462161309868,6,0.007894440122220361,0.0019107961014769477,8,0.8162,0.8146
9.999999747378752e-05,9.999999747378752e-06,0.02000750168624027,8,0.0004091029332574487,0.0010521550852382456,8,0.805,0.8054
9.999999747378752e-05,9.999999747378752e-06,0.04333445765023436,8,0.00801585813174912,0.00020940640370462624,8,0.814,0.8066
9.999999747378752e-05,9.999999747378752e-06,0.05092456956798151,8,0.0010109476316663146,0.00041866503883965234,8,0.8106,0.8092
9.999999747378752e-05,9.999999747378752e-06,0.013190462161309868,6,0.007894440122220361,0.0019107961014769477,9,0.8154,0.808
9.999999747378752e-05,9.999999747378752e-06,0.050788770747981965,9,0.005882913683880832,0.0004655084686694844,9,0.8176,0.8152
9.999999747378752e-05,9.999999747378752e-06,0.003230784894801525,9,1.562647256484691e-05,0.09920576080355284,9,0.8144,0.815
9.999999747378752e-05,9.999999747378752e-06,0.044406950260929584,9,0.029029550470176937,0.12920681235050213,9,0.6018,0.6002
9.999999747378752e-05,9.999999747378752e-06,0.050788770747981965,9,0.005882913683880832,0.0004655084686694844,10,0.8238,0.8226
9.999999747378752e-05,9.999999747378752e-06,0.005880135351212814,10,1.5818520697158435e-05,0.02335442651146093,10,0.8208,0.821
9.999999747378752e-05,9.999999747378752e-06,0.9976462731394635,10,2.0149633788029572e-05,0.001711922559805075,10,0.818,0.815
9.999999747378752e-05,9.999999747378752e-06,0.007197056736126549,10,1.0033739595542894e-05,0.22857682776011604,10,0.8174,0.8164
9.999999747378752e-05,9.999999747378752e-06,0.050788770747981965,9,0.005882913683880832,0.0004655084686694844,11,0.8406,0.8396
9.999999747378752e-05,9.999999747378752e-06,0.02882916362080877,11,1.2779997697514588e-05,0.9994139946348719,11,0.8246,0.8252
9.999999747378752e-05,9.999999747378752e-06,0.08089829693961481,11,0.7589580032530863,0.0022618644565334115,11,0.114,0.1088
9.999999747378752e-05,9.999999747378752e-06,0.08634355705633981,11,0.002725444550603956,0.0023788394432934373,11,0.8426,0.8412
9.999999747378752e-05,9.999999747378752e-06,0.08634355705633981,11,0.002725444550603956,0.0023788394432934373,12,0.8364,0.8358
9.999999747378752e-05,9.999999747378752e-06,0.9922765212402436,12,1.419892760679149e-05,0.8627059255233099,12,0.8422,0.8398
9.999999747378752e-05,9.999999747378752e-06,0.6614103948047554,12,1.2640139943399263e-05,0.2430614270836486,12,0.8422,0.8396
9.999999747378752e-05,9.999999747378752e-06,0.9567581091986863,12,1.4115874807520052e-05,0.4340614114273875,12,0.8422,0.839
9.999999747378752e-05,9.999999747378752e-06,0.4995593832865246,12,1.4643723663072295e-05,0.10289253203026094,12,0.8428,0.8384
9.999999747378752e-05,9.999999747378752e-06,0.7782430433845652,12,2.497987990668364e-05,0.15537284047115235,12,0.8412,0.8388
9.999999747378752e-05,9.999999747378752e-06,0.14185079925921937,12,0.00011634247512749009,0.10740202833384485,12,0.8412,0.836
9.999999747378752e-05,9.999999747378752e-06,0.9863955353893921,12,0.0007060481051553711,0.1247065526418839,12,0.7938,0.7896
9.999999747378752e-05,9.999999747378752e-06,0.4995593832865246,12,1.4643723663072295e-05,0.10289253203026094,13,0.8406,0.8392
9.999999747378752e-05,9.999999747378752e-06,0.1765676189617363,13,0.002843990234333753,0.8666016948042453,13,0.7324,0.7332
9.999999747378752e-05,9.999999747378752e-06,0.4178447149043823,12,1.0349470905307829e-05,0.1553019323378327,13,0.8418,0.8392
9.999999747378752e-05,9.999999747378752e-06,0.44929755389458403,13,1.0233131503275846e-05,0.20064702564528958,13,0.842,0.839
9.999999747378752e-05,9.999999747378752e-06,0.43482065707280043,13,1.3890623984119118e-05,0.11925898412128225,13,0.8408,0.8388
9.999999747378752e-05,9.999999747378752e-06,0.2542145838835881,13,1.0299639003085625e-05,0.001695704157207295,13,0.842,0.839
9.999999747378752e-05,9.999999747378752e-06,0.8723779855611339,13,1.008692574713577e-05,0.7358117192783321,13,0.842,0.8388
9.999999747378752e-05,9.999999747378752e-06,0.5373234370392546,13,1.0002786588045189e-05,0.1614724419438502,13,0.8422,0.8386
9.999999747378752e-05,9.999999747378752e-06,0.15166367030297628,13,1.0001751123229085e-05,0.14802098120974988,13,0.8422,0.8386
9.999999747378752e-05,9.999999747378752e-06,0.1172309216589644,13,1.0429771844249469e-05,0.08750365970573776,13,0.842,0.8392
9.999999747378752e-05,9.999999747378752e-06,0.8757595269061068,13,1.0000084714554008e-05,0.11525446989158086,13,0.842,0.8388
9.999999747378752e-05,9.999999747378752e-06,0.9832656667054045,13,1.0000267584962462e-05,0.44518851435165385,13,0.8426,0.8386
