b1,b2,droupout_prob,itération,lr,weight_decay,aiteration,loss,test
0.03594246506690979,0.004299873486161232,0.5744782090187073,0,0.27740004658699036,0.06671345233917236,0,0.0964,0.1036
0.07615415751934052,0.005602153018116951,0.3802170753479004,0,0.6467726230621338,0.5616284012794495,0,0.1008,0.0964
0.06723496317863464,0.0013759713619947433,0.916192352771759,0,0.7957432270050049,0.876317024230957,0,0.0976,0.1024
0.02086184173822403,0.007566498592495918,0.09691546857357025,0,0.160716712474823,0.494210422039032,0,0.1022,0.0978
0.02086184173822403,0.007566498592495918,0.09691546857357025,0,0.160716712474823,0.494210422039032,1,0.1022,0.0978
0.052557285875082016,0.003984150011092424,0.08997312933206558,1,0.5031383037567139,0.23831205070018768,1,0.2078,0.1948
0.014842808246612549,0.005127092823386192,0.6508267521858215,1,0.38821175694465637,0.8532233238220215,1,0.0972,0.1028
9.999999747378752e-05,9.999999747378752e-06,0.4844011956989869,1,0.2567253562548137,0.19917839975983162,1,0.1022,0.0978
0.052557285875082016,0.003984150011092424,0.08997312933206558,1,0.5031383037567139,0.23831205070018768,2,0.0968,0.1032
9.999999747378752e-05,9.999999747378752e-06,0.06676640962674786,2,0.4541690091567204,0.26875330405418685,2,0.1562,0.1566
9.999999747378752e-05,9.999999747378752e-06,0.007380961907701225,2,0.9243558554618414,0.8426405733346708,2,0.1002,0.0998
9.999999747378752e-05,9.999999747378752e-06,0.8869190585096879,2,0.6396372626527331,0.35064505399062096,2,0.0972,0.1028
9.999999747378752e-05,9.999999747378752e-06,0.11615634369424882,2,0.25567003476107547,0.3670883531577076,2,0.2084,0.2014
9.999999747378752e-05,9.999999747378752e-06,0.1117571552110033,2,0.16232487637207388,0.5144548360969305,2,0.0954,0.1046
9.999999747378752e-05,9.999999747378752e-06,0.13578760266953738,2,0.3889601441421987,0.3224821121582381,2,0.05,0.0502
9.999999747378752e-05,9.999999747378752e-06,0.005550876471154417,2,0.26380751981235967,0.9411335963644191,2,0.1014,0.0986
9.999999747378752e-05,9.999999747378752e-06,0.11615634369424882,2,0.25567003476107547,0.3670883531577076,3,0.1014,0.0986
9.999999747378752e-05,9.999999747378752e-06,0.01528061728404323,3,0.7722771591295482,0.24921408282291901,3,0.0986,0.1014
9.999999747378752e-05,9.999999747378752e-06,0.0931264134432978,3,0.20149990916252136,0.9514004777999839,3,0.0972,0.1028
9.999999747378752e-05,9.999999747378752e-06,0.11225805674625068,3,0.2445238484043429,0.46474266327210717,3,0.1002,0.0998
9.999999747378752e-05,9.999999747378752e-06,0.458772551666068,3,0.7962255592441567,0.6527363661684076,3,0.1014,0.0986
9.999999747378752e-05,9.999999747378752e-06,0.4397862030629982,3,0.36010634378389694,0.3625588700305701,3,0.1002,0.0998
9.999999747378752e-05,9.999999747378752e-06,0.11615634709596634,3,0.4007278033284609,0.1684672045770254,3,0.0972,0.1028
9.999999747378752e-05,9.999999747378752e-06,0.004963700726081405,3,0.6358246452017321,0.4646621263560827,3,0.1078,0.0922
9.999999747378752e-05,9.999999747378752e-06,0.9682488753510838,3,0.5317292780299258,0.0705852602807158,3,0.0968,0.1032
9.999999747378752e-05,9.999999747378752e-06,0.8262102855916711,3,0.8374813503884614,0.0925542618244091,3,0.0986,0.1014
9.999999747378752e-05,9.999999747378752e-06,0.0913001000881195,3,0.42437428980869674,0.2964590787887573,3,0.1078,0.0922
9.999999747378752e-05,9.999999747378752e-06,0.034261635962693014,3,0.45469928424656486,0.2378615161459903,3,0.0986,0.1014
9.999999747378752e-05,9.999999747378752e-06,0.10221175902899263,3,0.07177537680527146,0.9534014006025241,3,0.1002,0.0998
9.999999747378752e-05,9.999999747378752e-06,0.09716655132235993,3,0.2814668426070644,0.9058691505397136,3,0.1012,0.0988
9.999999747378752e-05,9.999999747378752e-06,0.9543489741905241,3,0.5068246740260325,0.5203920747932296,3,0.1022,0.0978
9.999999747378752e-05,9.999999747378752e-06,0.5826966637568916,3,0.3182833944151486,0.2763729514413402,3,0.0986,0.1014
9.999999747378752e-05,9.999999747378752e-06,0.421043091829021,3,0.6814968508221888,0.44186869676005736,3,0.1014,0.0986
