b1,b2,droupout_prob,iteration,lr,weight_decay,net,dataset,loss,test
0.055746112018823624,0.007579857483506203,0.6301401853561401,0,0.8646891117095947,0.3145093321800232,LeNet,MNIST,0.1026,0.0934
0.01053476333618164,0.0015396792441606522,0.06786669790744781,0,0.08851911872625351,0.5741345882415771,LeNet,MNIST,0.0974,0.099
0.04846514016389847,0.005034992471337318,0.8671994209289551,0,0.3284890651702881,0.9588961005210876,LeNet,MNIST,0.1048,0.1008
0.09369174391031265,0.003992415498942137,0.42992615699768066,0,0.6245737671852112,0.21490313112735748,LeNet,MNIST,0.098,0.104
0.07631256431341171,0.006381054874509573,0.23784282803535461,0,0.7347158789634705,0.48861610889434814,LeNet,MNIST,0.0978,0.104
0.03421090543270111,0.0027237567119300365,0.5504788756370544,0,0.4683063328266144,0.7477437853813171,LeNet,MNIST,0.0984,0.0932
0.021228067576885223,0.008848292753100395,0.2644549310207367,0,0.2084648758172989,0.8473573923110962,LeNet,MNIST,0.0918,0.0866
0.06332060694694519,0.00019369740039110184,0.9520909190177917,0,0.9947789907455444,0.1038471981883049,LeNet,MNIST,0.0954,0.0962
0.07229511439800262,0.006236550398170948,0.3665216565132141,0,0.01757107675075531,0.16018036007881165,LeNet,MNIST,0.098,0.0936
0.047025326639413834,0.007432657293975353,0.642707884311676,0,0.17469550669193268,0.8980715274810791,LeNet,MNIST,0.1014,0.0946
9.999999747378752e-05,9.999999747378752e-06,0.49755382537841797,0,0.31863850355148315,0.9682958278585632,LeNet,MNIST,0.135,0.1358
9.999999747378752e-05,9.999999747378752e-06,0.5572360146664351,0,0.8672531769017502,0.289202008244108,LeNet,MNIST,0.1046,0.1028
0.0008733347058296204,0.006577867083251476,0.07595407217741013,0,0.15189076960086823,0.9774574637413025,LeNet,MNIST,0.1092,0.1014
0.0030664727091789246,0.009757292456924915,0.610470175743103,0,0.6143275499343872,0.033822864294052124,LeNet,MNIST,0.1026,0.0922
9.999999747378752e-05,9.999999747378752e-06,0.5749775201344978,0,0.08169100433588028,0.9587072134017944,LeNet,MNIST,0.1042,0.1014
9.999999747378752e-05,9.999999747378752e-06,0.08785383718665368,0,0.1316688446381019,0.9912754855633721,LeNet,MNIST,0.094,0.0852
9.999999747378752e-05,9.999999747378752e-06,0.4495319134492416,0,0.3272918878255876,0.9693499409317881,LeNet,MNIST,0.1648,0.1546
9.999999747378752e-05,9.999999747378752e-06,0.4331067812001856,0,0.36459915100702445,0.9724632677501177,LeNet,MNIST,0.1074,0.1038
9.999999747378752e-05,9.999999747378752e-06,0.397041773950189,0,0.19552325678610966,0.9703718485586572,LeNet,MNIST,0.0996,0.1022
9.999999747378752e-05,9.999999747378752e-06,0.3733807719408268,0,0.3417285523420648,0.9586423617080947,LeNet,MNIST,0.0808,0.0818
9.999999747378752e-05,9.999999747378752e-06,0.3241967581723205,0,0.34448397018832383,0.9693496662392046,LeNet,MNIST,0.1236,0.1334
