b1,b2,droupout_prob,itération,lr,weight_decay,aiteration,loss,test
0.07235269993543625,0.005493781995028257,0.009987575002014637,0,0.7954258322715759,0.6984174847602844,0,0.1494,0.1468
0.025245852768421173,0.002109731547534466,0.8706364035606384,0,0.12746649980545044,0.10296586900949478,0,0.0972,0.1028
0.02014414221048355,0.009111251682043076,0.31380024552345276,0,0.36464324593544006,0.3640153408050537,0,0.1022,0.0954
0.07894524931907654,0.0031491401605308056,0.5477558970451355,0,0.7123003005981445,0.9594820737838745,0,0.0962,0.1038
0.07235269993543625,0.005493781995028257,0.009987575002014637,0,0.7954258322715759,0.6984174847602844,1,0.1012,0.0988
0.07273987680673599,0.008543970994651318,0.7434441447257996,1,0.42254000902175903,0.06565217673778534,1,0.1028,0.0972
0.04084847494959831,0.0004232032224535942,0.2093578726053238,1,0.8469970226287842,0.8444557189941406,1,0.1028,0.0972
9.999999747378752e-05,9.999999747378752e-06,0.5857469319149532,1,0.628849232780826,0.38792512094504283,1,0.1012,0.0988
9.999999747378752e-05,9.999999747378752e-06,0.6226785070127854,1,0.1775666746210966,0.7462934589302899,1,0.0994,0.1006
9.999999747378752e-05,9.999999747378752e-06,0.9444076802269947,1,0.4589069439076239,0.5081485664163804,1,0.0988,0.1012
9.999999747378752e-05,9.999999747378752e-06,0.024978951466730848,1,0.9988155549338945,0.2218042697372361,1,0.1378,0.139
9.999999747378752e-05,9.999999747378752e-06,0.0009739777832002494,1,0.3106621993854952,0.0019201502228587946,1,0.3568,0.3446
9.999999747378752e-05,9.999999747378752e-06,0.0009739777832002494,1,0.3106621993854952,0.0019201502228587946,2,0.1012,0.0988
9.999999747378752e-05,9.999999747378752e-06,0.08489222530725064,2,0.7469639748706435,0.3762960687234461,2,0.1598,0.168
9.999999747378752e-05,9.999999747378752e-06,0.018559244466112103,2,0.23669793624086483,0.4675534435710864,2,0.0978,0.1022
9.999999747378752e-05,9.999999747378752e-06,0.048451235717366634,2,0.9216102981402716,0.16649631875204957,2,0.0998,0.1002
9.999999747378752e-05,9.999999747378752e-06,0.09151233122946571,2,0.4263072885253115,0.5007315607051166,2,0.0988,0.1012
9.999999747378752e-05,9.999999747378752e-06,0.319964014541403,2,0.7612865221055652,0.3815440645268989,2,0.1028,0.0972
9.999999747378752e-05,9.999999747378752e-06,0.07876819926468905,2,0.8928532108728824,0.3730649224773459,2,0.1152,0.1188
9.999999747378752e-05,9.999999747378752e-06,0.8324693951470079,2,0.347839891495746,0.9483942856062841,2,0.0988,0.1012
9.999999747378752e-05,9.999999747378752e-06,0.04730286477851402,2,0.06220926877228361,0.23012210624834173,2,0.181,0.1778
9.999999747378752e-05,9.999999747378752e-06,0.015720266384847546,2,0.1854560824249683,0.36097402553939634,2,0.1012,0.0988
9.999999747378752e-05,9.999999747378752e-06,0.07691696472257839,2,0.024587220247171172,0.22296744594441725,2,0.1046,0.1024
9.999999747378752e-05,9.999999747378752e-06,0.39254560878576106,2,0.1662581321443434,0.9449300312146511,2,0.0994,0.1006
9.999999747378752e-05,9.999999747378752e-06,0.0882765859460484,2,0.8079702145795868,0.0035516382835595085,2,0.1142,0.1162
9.999999747378752e-05,9.999999747378752e-06,0.04718686993633961,2,0.062195776378123464,0.2288961614158832,2,0.0988,0.1012
9.999999747378752e-05,9.999999747378752e-06,0.10533569100681078,2,0.39463821772919705,0.1967389088781954,2,0.0996,0.1004
9.999999747378752e-05,9.999999747378752e-06,0.011124028481498006,2,0.8625023005487917,0.23012210428714752,2,0.0978,0.1022
9.999999747378752e-05,9.999999747378752e-06,0.09595226413984725,2,0.8512440821410894,0.17143358672453873,2,0.1002,0.101
9.999999747378752e-05,9.999999747378752e-06,0.04203459712837397,2,0.6709968965757723,0.39734136759712585,2,0.099,0.101
9.999999747378752e-05,9.999999747378752e-06,0.009404093424383302,2,0.06180091179785059,0.23012210428714752,2,0.1704,0.166
9.999999747378752e-05,9.999999747378752e-06,0.13304140075501963,2,0.06360118169719885,0.23012210428714752,2,0.0988,0.1012
9.999999747378752e-05,9.999999747378752e-06,0.21649362904892472,2,0.9008201956748962,0.4499802166894927,2,0.1018,0.1084
