b1,b2,droupout_prob,itération,lr,weight_decay,aiteration,loss,test
0.08708282560110092,0.0005179475992918015,0.38559284806251526,0,0.4341009855270386,0.26140114665031433,0,0.091,0.1002
0.0056325942277908325,0.008946558460593224,0.6626164317131042,0,0.8201769590377808,0.9608176350593567,0,0.0992,0.0972
0.03778007999062538,0.0036161751486361027,0.0903487503528595,0,0.612106442451477,0.5116729736328125,0,0.1004,0.0996
0.06888778507709503,0.007050746586173773,0.8602002263069153,0,0.13436409831047058,0.21069268882274628,0,0.0998,0.1002
0.03778007999062538,0.0036161751486361027,0.0903487503528595,0,0.612106442451477,0.5116729736328125,1,0.1004,0.0996
0.009881950914859772,0.009111552499234676,0.3433467745780945,1,0.16688723862171173,0.3934125006198883,1,0.1022,0.0978
0.08082051575183868,0.002514997497200966,0.7454965114593506,1,0.5500671863555908,0.8903278708457947,1,0.0994,0.1006
9.999999747378752e-05,9.999999747378752e-06,0.0017660868730481603,1,0.16612492056405176,0.9915629385216609,1,0.1004,0.0996
0.009881950914859772,0.009111552499234676,0.3433467745780945,1,0.16688723862171173,0.3934125006198883,2,0.1022,0.0978
9.999999747378752e-05,9.999999747378752e-06,0.4320238494416993,2,0.12056196952906909,0.08443852069060932,2,0.0968,0.1032
0.0837709903717041,0.007057148963212967,0.19106028974056244,2,0.8377953171730042,0.16789403557777405,2,0.0904,0.1022
0.006399907171726227,0.006185648962855339,0.21454541385173798,2,0.6789879202842712,0.13111010193824768,2,0.0646,0.0692
0.009881950914859772,0.009111552499234676,0.3433467745780945,1,0.16688723862171173,0.3934125006198883,3,0.0994,0.1006
9.999999747378752e-05,9.999999747378752e-06,0.4703788610580047,3,0.05066041122641781,0.6746511989044072,3,0.095,0.105
0.007680147886276245,0.0036463201977312565,0.7964251041412354,3,0.07837159931659698,0.9407020211219788,3,0.1016,0.0984
9.999999747378752e-05,9.999999747378752e-06,0.490072149809137,3,0.4154268516884513,0.9593523139848242,3,0.0978,0.1022
9.999999747378752e-05,9.999999747378752e-06,0.12042859693177296,3,0.06848777830600739,0.3353204582906923,3,0.095,0.105
0.014353059232234955,0.003548146691173315,0.13187754154205322,3,0.5910564064979553,0.10472533106803894,3,0.0998,0.1006
9.999999747378752e-05,9.999999747378752e-06,0.8788168422979226,3,0.11878151772697021,0.9103663300806127,3,0.1004,0.0996
9.999999747378752e-05,9.999999747378752e-06,0.9949605695222675,3,0.9622311301236602,0.9337472696068516,3,0.1052,0.0948
9.999999747378752e-05,9.999999747378752e-06,0.9949605695222675,3,0.9622311301236602,0.9337472696068516,4,0.0994,0.1006
9.999999747378752e-05,9.999999747378752e-06,0.8169329166412354,4,0.7176643258734279,0.5337090426829814,4,0.095,0.105
9.999999747378752e-05,9.999999747378752e-06,0.9998429827412525,4,0.8302543061303642,0.9871620646444312,4,0.0978,0.1022
0.02468089759349823,0.008250701241195202,0.12156622111797333,4,0.2096986472606659,0.14386527240276337,4,0.1032,0.0994
0.00325726717710495,0.009042486548423767,0.1687447726726532,4,0.10423988103866577,0.5174106359481812,4,0.1052,0.0948
0.06710562109947205,0.002491649240255356,0.18224486708641052,4,0.08980932831764221,0.3484535813331604,4,0.0978,0.1022
0.09744809567928314,0.007560634054243565,0.6450303196907043,4,0.6334923505783081,0.26187723875045776,4,0.1004,0.0996
9.999999747378752e-05,9.999999747378752e-06,0.053515626503484875,4,0.9642595508537295,0.9448382057066759,4,0.095,0.105
0.00325726717710495,0.009042486548423767,0.1687447726726532,4,0.10423988103866577,0.5174106359481812,5,0.1022,0.0978
9.999999747378752e-05,9.999999747378752e-06,0.014800214871345363,5,0.4799983693547766,0.3349558874627762,5,0.1082,0.1084
9.999999747378752e-05,9.999999747378752e-06,0.965347232801149,5,0.7815743871694008,0.7838141883330463,5,0.095,0.105
9.999999747378752e-05,9.999999747378752e-06,0.18875114186724115,5,0.12175158258203604,0.8422137986069642,5,0.0978,0.1018
9.999999747378752e-05,9.999999747378752e-06,0.014800214871345363,5,0.4799983693547766,0.3349558874627762,6,0.0978,0.1022
9.999999747378752e-05,9.999999747378752e-06,0.0461091969996969,6,0.3488703452591716,0.8787544893390398,6,0.1594,0.155
9.999999747378752e-05,9.999999747378752e-06,0.05413637282507766,6,0.5823241273322977,0.26820175278352454,6,0.0994,0.1006
9.999999747378752e-05,9.999999747378752e-06,0.9889646781032504,6,0.3351605109840697,0.4717911287089233,6,0.1052,0.0948
9.999999747378752e-05,9.999999747378752e-06,0.0461091969996969,6,0.3488703452591716,0.8787544893390398,7,0.1014,0.0984
9.999999747378752e-05,9.999999747378752e-06,0.03075737618902749,7,0.3549504002423869,0.851416665449974,7,0.0876,0.087
9.999999747378752e-05,9.999999747378752e-06,0.04345032648878022,6,0.3649238754868683,0.3411790110950374,7,0.0978,0.1022
9.999999747378752e-05,9.999999747378752e-06,0.2534697323641635,6,0.6933620932378596,0.7671944893924711,7,0.1004,0.0996
9.999999747378752e-05,9.999999747378752e-06,0.058357710826602474,6,0.295673520708031,0.87879873271863,7,0.112,0.1028
9.999999747378752e-05,9.999999747378752e-06,0.7988361749346351,7,0.9448850027814725,0.1306515136272758,7,0.1004,0.0996
9.999999747378752e-05,9.999999747378752e-06,0.7993164381222482,6,0.8794962772788437,0.8649913898322521,7,0.1004,0.0996
9.999999747378752e-05,9.999999747378752e-06,0.04663188794377599,7,0.17761510301101252,0.6606831675847968,7,0.1004,0.0996
9.999999747378752e-05,9.999999747378752e-06,0.045439384297190966,6,0.040841645877642566,0.8991225654126582,7,0.1016,0.0984
9.999999747378752e-05,9.999999747378752e-06,0.09631591891944263,6,0.40399573184949417,0.9396155159696781,7,0.0994,0.1006
9.999999747378752e-05,9.999999747378752e-06,0.6190597598689693,7,0.9610773131064992,0.5245582959596184,7,0.0968,0.1032
9.999999747378752e-05,9.999999747378752e-06,0.5257440663330205,7,0.766079323602313,0.015293161313271408,7,0.1016,0.0984
9.999999747378752e-05,9.999999747378752e-06,0.05053307789771342,6,0.32865837306420415,0.8721543938816667,7,0.101,0.0984
9.999999747378752e-05,9.999999747378752e-06,0.060382434673993235,7,0.43438573542977266,0.5198407622205209,7,0.095,0.105
9.999999747378752e-05,9.999999747378752e-06,0.10023853221373775,6,0.3760678167102566,0.881225042236954,7,0.1012,0.0988
9.999999747378752e-05,9.999999747378752e-06,0.6282001440761326,7,0.32109010387835213,0.9466139135022371,7,0.1004,0.0996
9.999999747378752e-05,9.999999747378752e-06,0.08698725625120712,7,0.8689104508119373,0.10321706960898464,7,0.0994,0.1006
9.999999747378752e-05,9.999999747378752e-06,0.058357711881399155,6,0.5561332859544172,0.5444643055017272,7,0.0994,0.1006
0.0964682400226593,0.007988986559212208,0.3243829905986786,7,0.27658921480178833,0.6337331533432007,7,0.095,0.105
0.051103442907333374,0.009770111180841923,0.994388997554779,7,0.6432399749755859,0.7895765900611877,7,0.1052,0.0948
9.999999747378752e-05,9.999999747378752e-06,0.37736680660235306,7,0.5510270540759836,0.8316480062649726,7,0.1012,0.0988
9.999999747378752e-05,9.999999747378752e-06,0.952987625451314,7,0.5040039138666774,0.98168103271132,7,0.1004,0.0996
9.999999747378752e-05,9.999999747378752e-06,0.08764991179972231,6,0.3480687511105883,0.3453930009265222,7,0.1022,0.0978
0.05943812057375908,0.0024615288712084293,0.46078363060951233,7,0.14657971262931824,0.9635574221611023,7,0.1052,0.0948
9.999999747378752e-05,9.999999747378752e-06,0.9007941484451294,6,0.6252282879910546,0.3646635413169861,7,0.1004,0.0996
9.999999747378752e-05,9.999999747378752e-06,0.7643566207913417,7,0.3443313241004944,0.3298680091170985,7,0.1012,0.0988
9.999999747378752e-05,9.999999747378752e-06,0.1062716976112355,7,0.6741180137722927,0.7495524885677994,7,0.1022,0.0978
0.03862488642334938,0.0015159863978624344,0.3532220721244812,7,0.12032122910022736,0.4030056893825531,7,0.1052,0.0948
0.010340727865695953,0.009292148053646088,0.569164514541626,7,0.6795312166213989,0.30083850026130676,7,0.0978,0.1022
