aiteration,b1,b2,droupout_prob,eps,lr,weight_decay,loss,test
0,0.9623098686188837,0.9944544292046404,0.2670060736774683,18.613678644770587,0.0012156476013177931,0.06228613398448135,-1.22942554249483,-1.1280346290737975
0,0.9688949204480538,0.9942456878142194,0.12608751698869372,19.62552752602933,0.00020529903312436776,0.06866772972119957,-1.2892129935470282,-0.9373798744351256
0,0.9115115631947013,0.9992753372151513,0.8917033869287585,10.973647149041422,0.06759394414153479,0.007858470314527043,-378.5598192401961,-377.02653952205884
0,0.9984313754073587,0.9901751099315891,0.0020920330390955533,19.891190494342915,0.0012702122056408513,0.0998278179322476,-0.5045779733096852,-0.4423496395933862
0,0.9951975565335445,0.9900723672187571,0.764819057589974,6.828035537690107,0.03651338356989537,0.09234474934958443,-40.07766304764093,-31.275945925245097
0,0.9990703777507266,0.9900780877407033,0.44823653416197734,15.071787489955739,0.09962911507449845,0.016368686986364914,-2633.243259803922,-2357.7064950980393
0,0.9225820427309827,0.9981343870352619,0.044879146592955284,15.029027735182936,0.030415493675044116,0.09757619007054573,-91.4505974264706,-110.97369025735294
0,0.940199207731277,0.9923696666083136,0.5897930956598327,10.564236449395779,0.0685578973565883,0.034750890944805435,-489.8818167892157,-396.1360677083333
0,0.9818972349437073,0.9970947638516139,0.31296332297642826,17.432369662954752,0.016465845032038344,0.08174284477693025,-105.17947686887256,-74.32190659466912
0,0.9429839217097993,0.9921220556416217,0.051484936373522305,6.782274721539723,0.09694505202322956,0.04307451439269417,-98.93752872242646,-106.69476677389706
0,0.983769042375265,0.9921221469519774,0.6201335730392065,15.4204689783521,0.055194486220350204,0.09952964365809357,-9524.436274509804,-8611.58762254902
0,0.9624189022573414,0.9966074352778612,0.9780162591957148,12.04241479442543,0.013515848061542924,0.07726402242575155,-0.527180503396427,-0.5791969299316406
0,0.998821787227412,0.9906966149627016,0.2351650770327259,8.98535682827913,0.037716720247270526,0.05077044412451366,-1561.524662990196,-1730.7864583333333
0,0.9285910245592734,0.9958541021063915,0.40729251226560514,16.947201456118364,0.01906082108180441,0.08630566314495056,-48.04495538449755,-41.3276798023897
0,0.9019039965992417,0.9934318493675142,0.1659679303430337,19.91160570176846,0.09029863241906402,0.02975534014403121,-194.67846200980392,-169.26415058210785
0,0.9819971249017724,0.9911579190274414,0.7481597234631656,14.018964854524313,0.05260934658095275,0.06025910850574311,-41.126962699142155,-34.33308201210171
0,0.9531040334933095,0.993228110696098,0.019335724953589182,17.165786145091843,0.07900843335488797,0.00014898728280066803,-10736.296568627451,-11318.511029411764
0,0.9685467557226584,0.9961602109454109,0.9677179692563088,12.062388599223214,0.010107276298513261,0.07592525300242396,-0.5505943298339844,-0.5375103296018114
0,0.9547908467732048,0.9999891106257984,0.9895806822289203,8.872247973016805,0.00811765413562433,0.07481493791165322,-4.910322600719976,-4.476994233972886
0,0.9888303190844424,0.997882563847898,0.8497806597763712,13.353435694526366,0.02415797107646818,0.08899579479634594,-14.513056736366421,-10.888347550934435
0,0.9688507786317199,0.9956293701829748,0.5906817390720868,11.924683938404549,0.0030687803810031363,0.07825733673218584,-15.863467945772058,-10.910330978094363
0,0.9756888333530104,0.9969511246345139,0.35812477049893876,9.065482892928769,0.04315190914233518,0.09957557944486992,-2415.313112745098,-2524.8408394607845
0,0.9341130664795457,0.9988460982362484,0.6904039545586045,10.236562053059451,0.013885180109486372,0.0551924480551282,-1.106959249459061,-0.8930889204436657
0,0.9594524182719215,0.995113597503277,0.49736958197974973,12.260511882376887,0.024908738316328123,0.0671623285831529,-6.819982790479473,-8.054417628867954
0,0.9442697033198468,0.9963079182020905,0.8324697891711282,13.731677945734607,0.000545492924033632,0.09380601643260163,-0.09839140200147442,-0.14408033034380743
0,0.9144361455193438,0.9977395890278177,0.8098325462827151,18.85342382434028,0.001553649736617309,0.09135233906866141,-6.3120990827971815,-2.61060318292356
0,0.9455920556382715,0.9939350739281075,0.9250371827153596,16.102644768311162,0.02318478114143724,0.09952385614356953,-15.252175723805147,-15.445600921032476
0,0.9009793071268027,0.9950693754317835,0.6730149875110247,7.784377097929438,0.04464503022376301,0.08394381319402273,-149.75897097120097,-136.43754787071077
0,0.9362629046853949,0.9948184990236588,0.21975818191508578,18.696224460174754,0.005529837876467601,0.06929278390250393,-75.90253523284314,-72.3082825903799
0,0.9246115615079541,0.9929475832656672,0.5288051449553347,13.670425221866566,0.02950127525518435,0.09410032404284206,-86.13014131433823,-81.59279258578431
0,0.9498947429575266,0.9909979154611991,0.1254741005045631,17.7732242783038,0.061242417185297396,0.042813180051414226,-8577.203431372549,-8490.439950980392
