aiteration,b1,b2,droupout_prob,eps,lr,weight_decay,loss,test
0,0.9282275959679637,0.9901620535894451,0.21287055769351193,7.062990255720912,0.0030588095802694393,0.040500898391389345,-26.472979377297793,-23.331475949754903
0,0.9188958221424887,0.9911607761545496,0.1301194713616314,6.026737314455185,0.0186417721089853,0.03552874203336941,-90.37569891237744,-76.70187557444854
0,0.9958168661110431,0.9900265576987751,0.8364913411601238,15.74797577820892,0.00013224652189305214,0.09994026530829858,-2.499997756060432,-1.1090243470435048
0,0.9948789642964085,0.9987677644412352,0.9567149057440989,19.51689640614807,0.08905305065647437,0.09914005012495913,-314.128599877451,-246.61860447303923
0,0.9962728429367209,0.9945616891387333,0.9528241578627219,16.663985085873513,0.052470933302688275,0.09747487560923362,-40.50253236060049,-39.38528741574755
0,0.966203234210965,0.9937816021199916,0.6167098389781652,11.956967275109655,0.03704362808772872,0.00014360563366378615,-26.667119044883577,-13.861915737974877
0,0.9613287387429246,0.9992670185158703,0.6392572574945885,13.244011001228827,0.07350616345494335,0.07459687054717813,-7537.243259803921,-6882.1587009803925
0,0.9842585094949269,0.9922654441491714,0.41565276485469016,19.813426128250562,0.0009786679599518918,0.06972120287772039,-9.434928146063113,-7.765686633540135
0,0.9444664866278345,0.9973002369622711,0.8232716946241221,9.963277354735041,0.03016455628518721,0.07300061774043956,-62.1969784007353,-60.600810929840684
0,0.975369609568054,0.99615971392189,0.35238923397704325,16.18534212704048,0.062334440902003706,0.004682556880057684,-224.77529488357843,-140.59435317095588
0,0.9408278084656759,0.9922576194782987,0.7581829648294273,16.573723055760784,0.014198858327471378,0.019070199510369243,-7.200556736366422,-5.12881529564951
0,0.9008737411676268,0.9902277627247886,0.5477022966001935,8.902163378022642,0.09568590068871147,0.08743277438554117,-2893.268075980392,-2657.280330882353
0,0.9971450695735237,0.9932539606288312,0.013180027947951423,14.605437243391382,0.03430260991304061,0.06181056383242883,-964.0121017156863,-1069.2983302696077
0,0.903043072545553,0.9959813037144489,0.7754087353315305,18.503575743097034,0.07525520313105719,0.05572706045594106,-41.2171080346201,-36.75179993872549
0,0.957219089981578,0.9911754364394858,0.9815403940722616,10.998215557954648,0.01483196450248074,0.08716172921072848,-0.48270363901175706,-0.26647377014160156
0,0.9223565508099607,0.9980457500437665,0.9997462101515588,10.810621204428388,0.047034290139226186,0.023136312792554483,-0.07686915584639006,-0.046738596523509306
0,0.9167380842563553,0.9999909955001168,0.34440626324177537,7.906172347517597,0.048205898318812286,0.01713674611815231,-2035.485600490196,-1927.0635723039215
0,0.953978633539773,0.9977709655528825,0.9997434538924587,11.050905477524244,0.020519151625260794,0.031146299638848407,-0.022438360195533903,-0.020497502065172382
0,0.9346358724512543,0.9978546880431202,0.995002492677099,12.629878935182097,0.043346112709070274,0.02657230151086279,-0.4537038242115694,-0.4292939877977558
0,0.950896146462065,0.997276626953732,0.895426419786679,10.46012791314362,0.02544491486445271,0.04403446920112075,-3.9883745978860294,-3.604125078986673
0,0.9161078590973554,0.996109721704619,0.6903979260575998,13.92573418963018,0.05743435927462815,0.01033642918473196,-21.95028387331495,-24.533916398590687
0,0.9296776583899449,0.9984714682950043,0.8894992677159288,8.988425803844967,0.06621035925249195,0.031982408240690395,-26.429428998161764,-19.97400740081189
0,0.9726656207060642,0.9996839713758376,0.4920244978347734,11.603864310015064,0.042238688880321,0.02414592979522003,-2534.0661764705883,-2213.764705882353
0,0.9540007401362958,0.995220969759518,0.7292555327124604,9.482724905049789,0.023965597452193635,0.04921525993280303,-12.528994092754289,-13.539724312576594
0,0.908434750987949,0.9969697151433246,0.8551100250139962,7.842138165023468,0.01219149481138116,0.011115166441289358,-2.242536656996783,-1.687268575032552
0,0.9378223072173048,0.9982550806082549,0.9442902701434195,14.857503018987439,0.007488058079513745,0.031484437198368465,-1.2124303929946,-0.8613900577320772
0,0.9464051130865162,0.9990873429888392,0.5987924685496397,6.141829324264432,0.08219296982620475,0.04106825340481178,-2077.6302083333335,-2407.411917892157
0,0.9252542813901437,0.9999937202927474,0.0043385248196087245,12.137921069436015,0.024401567448444735,0.01889404847252065,-28.167377546721813,-18.380469228707106
0,0.9277739377151278,0.9966819224047386,0.19753501736451556,8.07564414901837,0.052554507990078304,0.0456533603146613,-1796.6441482843138,-1776.7666973039215
0,0.9666085202089243,0.9979815091432613,0.7040963372801734,10.987541625756535,0.03892192402650527,0.05560291548675185,-56.2194154028799,-41.300039253982845
0,0.9829182751600444,0.9953973481227874,0.12448393126164664,7.1299924908620795,0.031427936016754865,0.035058661589033036,-2.5080754897173714,-1.9464799469592524
0,0.909314000215547,0.9945985191545375,0.8139222198051914,13.64731612282409,0.006361851757547868,0.0005827717620710271,-1.5272312538296569,-1.041525223675896
0,0.9246866849908119,0.9977003783324839,0.9968674509272202,17.68703063738719,0.019832745659199687,0.025038577505100145,-0.0383984317966536,-0.03123740355173747
0,0.9302873390879103,0.9965121246672274,0.9243995805926056,18.608227224821626,0.020269819189889658,0.010852243847081382,-0.5068269617417279,-0.5160620446298637
0,0.9469124300869163,0.997515714391542,0.5295130563571919,18.746561396953844,0.008046599370824165,0.03895362513248359,-77.09203622855392,-69.88114659926471
0,0.9345778887120288,0.9987845869633898,0.4534201120921497,17.988300071573306,0.028182155389437885,0.05456114799302901,-5.867104324640012,-4.8742699716605395
0,0.9601119831686841,0.993640206935558,0.6491548391050119,17.624912704420545,0.020022070609797098,0.007077216513529258,-0.5751452352486405,-0.49181044335458796
0,0.9872268787244096,0.995637051501818,0.28907156049909766,15.206349621697326,0.0024431913168551714,0.030651377881739435,-18.40136958103554,-15.695019291896447
0,0.9112896048973302,0.9948619335552751,0.8617611349944403,12.891099528978664,0.03651368442492069,0.01558504053684387,-64.51327454810048,-49.558967141544116
0,0.9657956255456653,0.999624024768987,0.7799704266768591,17.18435840297687,0.014361922494751291,0.03706859814796258,-36.95840274586397,-35.26124482996323
0,0.941881386662875,0.9942963652695644,0.07562710843893594,15.721350182785054,0.05627950216242396,0.0661367458033074,-795.3458946078431,-914.3188572303922
0,0.9758384415828231,0.9989220344032331,0.5823511157364876,19.602199831372598,0.0025908629454288457,0.02590695032723854,-0.31627460554534315,-0.24756798089719287
0,0.921832414269517,0.9928964440015907,0.6696124963357033,13.854246685657836,0.00011966663197890415,0.05001617520280674,-1.9482239367915135,-1.1779082055185355
0,0.9529486389333821,0.9967936381216046,0.9444743711499664,11.838112859442738,0.0998745417758879,0.0008373919863289142,-54.59835994944853,-56.400625191482845
0,0.9364795365621208,0.9974960328529858,0.7922629220141995,9.970083696543277,0.03190751805627378,0.08363499908224703,-30.666341145833332,-23.45348881740196
0,0.991230984845583,0.9994612671629887,0.9010848260681151,6.044612948877544,0.010228308729178709,0.060004085430258564,-6.024253695618873,-6.972361246744792
0,0.9056737646058256,0.9985251320196197,0.7340841822190021,15.878757086443654,0.018071821837684,0.005114007145550818,-17.247594496783087,-16.54974365234375
0,0.9139515303608063,0.995844961147618,0.28468566022434705,14.259947833337597,0.042133067873156696,0.013201790922158617,-1288.0614276960785,-1120.5983455882354
0,0.9696829487909927,0.9963991356981972,0.989569557229324,16.90549400193659,0.027901740798296118,0.01958324473770541,-0.17949538137398513,-0.1654229444615981
0,0.9579968105213814,0.991300246357458,0.4321092361441963,13.376999095862868,0.06834446902203717,0.0786998786800153,-5473.910539215686,-4722.016850490196
0,0.9200803344982846,0.997836338040035,0.8367164702877018,12.404666620188856,0.01702272662954021,0.0270494609245319,-3.9469840853821996,-4.553702260933671
0,0.979212718458194,0.9941780966719386,0.3736193218519369,8.471809044986829,0.05029430412423405,0.04293729053373819,-5123.14981617647,-4373.043504901961
0,0.9481458508326412,0.9972082276790807,0.6238109863732226,15.366717674021103,0.08722832333749814,0.04758420245616462,-428.3100107230392,-379.34689031862746
0,0.9004965341073211,0.991936004602885,0.9987535219885735,11.413004103984946,0.03470004631654221,0.09700506898070879,-0.04206514826007918,-0.036055197902754244
0,0.9425101781373032,0.9984551308467178,0.5638841335233633,10.434058258551351,0.045897183837491806,0.022774081136852385,-3157.3805147058824,-3370.0860906862745
0,0.9995368419202242,0.9901850815597248,0.49629349544677004,19.98895784428237,0.039273930481202333,0.051413248793759525,-24.307030771292894,-28.076550053615197
0,0.9250431360168807,0.9993519518133402,0.875049471079774,6.548947595596525,0.02308526346261295,0.06033722909945917,-1.9916196336933212,-1.8392507515701593
0,0.9624020663880503,0.9963241340699305,0.9154820808094497,19.266130729326512,0.06146336929986181,0.03379717969951587,-45.72834807751226,-47.27177638633579
0,0.9395360834098222,0.9970014213660606,0.974731235801134,9.337456871244042,0.011148311712745442,0.06986876254217395,-3.968911563648897,-2.970057767980239
0,0.9319561035340402,0.9976503050309861,0.7162916989452264,7.0559280052618885,0.021216674427866802,0.030342793208292012,-7.651027903837316,-6.683906106387868
0,0.943992557696717,0.9949677329298078,0.19659339344297805,14.571983331066342,0.027666399621400578,0.02022501951324857,-10.219167671951594,-10.479780608532476
0,0.9510395351355162,0.9955291951800419,0.8099196762689478,16.185597160413423,0.005275744258313763,0.039848488983310934,-23.94144454656863,-15.655570235906863
0,0.956635843868114,0.9991619722999444,0.9646294215818336,13.15470351905627,0.07146860476026412,0.015064564541344425,-97.29396446078431,-53.29001034007353
0,0.9043361792826835,0.9999898776954974,0.7524140062857154,9.912779945643832,0.05474725961159726,0.06451406023451857,-107.84397977941177,-84.99956916360294
0,0.9162188476568071,0.9907357939232664,0.6694277684345937,11.325329844354645,0.044419784793312676,0.007172163282145479,-141.89555568321077,-145.39838005514707
0,0.9333195467729648,0.9917179482059933,0.938077151760551,11.386952916980135,0.03565651223259826,0.09630529685920941,-19.594122194776347,-21.684345320159313
