b1,b2,dataset,droupout_prob,iteration,lr,net,weight_decay,loss,test
0.06590041349823947,0.007040305607468079,FMNIST,0.7819281890120183,1,0.03962783258114161,LeNet,0.4703319503747213,0.1022,0.0978
0.06590041349823947,0.007040305607468079,FMNIST,0.7819281890120183,2,0.03962783258114161,LeNet,0.4703319503747213,0.1002,0.0998
0.06590041349823947,0.007040305607468079,FMNIST,0.7819281890120183,3,0.03962783258114161,LeNet,0.4703319503747213,0.1002,0.0998
0.06590041349823947,0.007040305607468079,FMNIST,0.7819281890120183,4,0.03962783258114161,LeNet,0.4703319503747213,0.0996,0.1004
0.06590041349823947,0.007040305607468079,FMNIST,0.7819281890120183,5,0.03962783258114161,LeNet,0.4703319503747213,0.0996,0.1004
0.06590041349823947,0.007040305607468079,FMNIST,0.7819281890120183,6,0.03962783258114161,LeNet,0.4703319503747213,0.1022,0.0978
0.06590041349823947,0.007040305607468079,FMNIST,0.7819281890120183,7,0.03962783258114161,LeNet,0.4703319503747213,0.0994,0.1006
0.06590041349823947,0.007040305607468079,FMNIST,0.7819281890120183,8,0.03962783258114161,LeNet,0.4703319503747213,0.1004,0.0996
0.06590041349823947,0.007040305607468079,FMNIST,0.7819281890120183,9,0.03962783258114161,LeNet,0.4703319503747213,0.1012,0.0988
0.06590041349823947,0.007040305607468079,FMNIST,0.7819281890120183,10,0.03962783258114161,LeNet,0.4703319503747213,0.1022,0.0978
0.06892128281300917,0.007621317578438896,FMNIST,0.8886482764696976,1,0.027986582887725032,LeNet,0.45227695587962863,0.1008,0.0992
0.06892128281300917,0.007621317578438896,FMNIST,0.8886482764696976,2,0.027986582887725032,LeNet,0.45227695587962863,0.0988,0.1012
0.06892128281300917,0.007621317578438896,FMNIST,0.8886482764696976,3,0.027986582887725032,LeNet,0.45227695587962863,0.1002,0.0998
0.06892128281300917,0.007621317578438896,FMNIST,0.8886482764696976,4,0.027986582887725032,LeNet,0.45227695587962863,0.1008,0.0992
0.06892128281300917,0.007621317578438896,FMNIST,0.8886482764696976,5,0.027986582887725032,LeNet,0.45227695587962863,0.096,0.104
0.06892128281300917,0.007621317578438896,FMNIST,0.8886482764696976,6,0.027986582887725032,LeNet,0.45227695587962863,0.0986,0.1014
0.06892128281300917,0.007621317578438896,FMNIST,0.8886482764696976,7,0.027986582887725032,LeNet,0.45227695587962863,0.0982,0.1018
0.06892128281300917,0.007621317578438896,FMNIST,0.8886482764696976,8,0.027986582887725032,LeNet,0.45227695587962863,0.1028,0.0972
0.06892128281300917,0.007621317578438896,FMNIST,0.8886482764696976,9,0.027986582887725032,LeNet,0.45227695587962863,0.1002,0.0998
0.06892128281300917,0.007621317578438896,FMNIST,0.8886482764696976,10,0.027986582887725032,LeNet,0.45227695587962863,0.0982,0.1018
0.006473225074538567,0.001062407526926902,FMNIST,0.0844531390764508,1,0.7702861748791641,LeNet,0.9795208959830477,0.1024,0.1038
0.006473225074538567,0.001062407526926902,FMNIST,0.0844531390764508,2,0.7702861748791641,LeNet,0.9795208959830477,0.1008,0.1106
0.006473225074538567,0.001062407526926902,FMNIST,0.0844531390764508,3,0.7702861748791641,LeNet,0.9795208959830477,0.1064,0.096
