b1,b2,droupout_prob,iteration,lr,weight_decay,net,dataset,loss,test
9.999999747378752e-05,9.999999747378752e-06,0.0,0,9.999999747378752e-06,0.0,LeNet,FMNIST,0.2086,0.219
0.050050001591444016,0.0050050001591444016,0.5,0,0.5000050067901611,0.5,LeNet,FMNIST,0.1012,0.0968
0.07502499967813492,0.0025075001176446676,0.25,0,0.7500025033950806,0.75,LeNet,FMNIST,0.0972,0.0922
0.025074999779462814,0.007502500433474779,0.75,0,0.2500075101852417,0.25,LeNet,FMNIST,0.1148,0.1228
9.999999747378752e-05,9.999999747378752e-06,0.0,1,9.999999747378752e-06,0.0,LeNet,FMNIST,0.2422,0.2512
9.999999747378752e-05,9.999999747378752e-06,0.0,1,9.999999747378752e-06,0.0,LeNet,FMNIST,0.2416,0.252
0.050050001591444016,0.0050050001591444016,0.5,1,0.5000050067901611,0.5,LeNet,FMNIST,0.0974,0.1026
0.07502499967813492,0.0025075001176446676,0.25,1,0.7500025033950806,0.75,LeNet,FMNIST,0.1136,0.0976
9.999999747378752e-05,9.999999747378752e-06,0.0,2,9.999999747378752e-06,0.0,LeNet,FMNIST,0.2734,0.2806
0.0863682203536163,0.00999358115100822,2.1921518522114374e-06,2,0.9940486981789343,0.8504812399068851,LeNet,FMNIST,0.104,0.1018
0.09201961986529403,0.00023180249263504888,0.06603040705374418,2,0.8514364530508417,0.30206050233614723,LeNet,FMNIST,0.1006,0.0992
0.003829094494001822,0.00032230440852500965,0.8918942059604233,2,0.2960303018797298,0.0628226707531356,LeNet,FMNIST,0.1012,0.1038
9.999999747378752e-05,9.999999747378752e-06,0.0,3,9.999999747378752e-06,0.0,LeNet,FMNIST,0.3078,0.3174
0.08327835652521398,0.0013441578807872354,0.7331698061139286,3,2.8234861761935826e-05,0.22416494180937824,LeNet,FMNIST,0.3064,0.3186
0.08245021111718716,0.0005675148738535666,0.19367387888117557,3,0.014782802327836329,0.3199488973547478,LeNet,FMNIST,0.5872,0.5976
0.042416226473343366,0.0009673326063267191,0.20904255536815514,3,0.04028526679179011,0.6986459561672068,LeNet,FMNIST,0.0974,0.1026
0.08245021111718716,0.0005675148738535666,0.19367387888117557,4,0.014782802327836329,0.3199488973547478,LeNet,FMNIST,0.5142,0.5112
0.02790261224798055,0.005667902964739011,0.4193789709272514,4,0.0006419731222260389,0.9934192299842834,LeNet,FMNIST,0.3412,0.3258
0.07346695906754368,0.009246658753481466,0.3078228401979262,4,0.010214317977258873,0.8254268939111165,LeNet,FMNIST,0.0974,0.1026
0.06875085591444764,0.009241708369912076,0.2603449564575451,4,0.008288127098786964,0.23459982097613435,LeNet,FMNIST,0.6154,0.6224
0.06875085591444764,0.009241708369912076,0.2603449564575451,5,0.008288127098786964,0.23459982097613435,LeNet,FMNIST,0.636,0.6374
