b1,b2,dataset,droupout_prob,itération,lr,net,weight_decay,loss,test
0.08240415195808656,0.0011481618663077323,MNIST,0.9173348472161126,-0.0,0.5228751897756073,LeNet,0.7754136200369478,0.0992,0.1026
0.09285745086688807,0.00015456439923303145,MNIST,0.9745604100456013,0.0,0.5221076585304465,LeNet,0.8799149038933491,0.1954,0.1962
0.09554936227856933,0.00015008344979786962,MNIST,0.9965574326154234,-0.0,0.008166786660284253,LeNet,0.9756213028516298,0.0966,0.1054
0.005656973755473131,0.008570305589306382,MNIST,0.09857731598354685,0.0,0.9727912785330022,LeNet,0.03442184888483896,0.1026,0.0992
0.09285745086766353,0.00015456439931241776,MNIST,0.9745604100558485,1.0,0.5221076585306426,LeNet,0.8799149038933135,0.1086,0.1048
0.04421804857907558,0.004990878681611948,MNIST,0.5406550524730195,1.0,0.040208182552455674,LeNet,0.3376786018431799,0.6634,0.6662
0.025363945334577406,0.005228435804503393,MNIST,0.44137950990947084,1.0,0.02386858137157373,LeNet,0.16168360971334236,0.8814,0.8846
0.0034445527569242837,0.009365170267292316,MNIST,0.012799392589508074,1.0,0.28567720612570435,LeNet,0.002906683266972049,0.1154,0.1116
0.02536394533615262,0.005228435806344607,MNIST,0.44137950990058844,2.0,0.023868581387565247,LeNet,0.16168360971345663,0.8066,0.8092
0.06411527195982196,0.0036909454730664412,MNIST,0.3370470773808408,2.0,0.873571495768074,LeNet,0.5830686913958538,0.1704,0.1788
0.029014257502168662,0.00743635951516569,MNIST,0.7249520490379697,2.0,0.26275278283305803,LeNet,0.3876986136938117,0.1154,0.1116
0.0632983904263944,0.0029969715600689363,MNIST,0.22142715985611008,2.0,0.7954382958668875,LeNet,0.561385254907574,0.126,0.1418
0.01830723950345062,0.006883433881042553,MNIST,0.6934187840611274,2.0,0.21585656470529058,LeNet,0.20556711962189017,0.7154,0.723
0.044377016617795424,0.002371853610975283,MNIST,0.6678038593522323,2.0,0.7383057661999434,LeNet,0.695124469714044,0.1066,0.101
0.06354204726216574,0.0056352604295304915,MNIST,0.24901159836357578,2.0,0.3946819638981314,LeNet,0.41608448730874614,0.4636,0.4746
0.013409949776673777,0.009771891248812248,MNIST,0.8394337938841354,2.0,0.16663082600719603,LeNet,0.14088202086189094,0.63,0.6344
0.0789493333111837,0.0069188325590995225,MNIST,0.5348051470243513,2.0,0.6633949710682023,LeNet,0.26950451473520076,0.098,0.0968
0.03020078718743549,0.0047728822548374645,MNIST,0.3860721661902838,2.0,0.10235678489480199,LeNet,0.09797285077215204,0.7358,0.7334
0.030555451478983475,0.0056018427033504925,MNIST,0.4273718012656138,2.0,0.017670728807975405,LeNet,0.22869133795119173,0.7884,0.7934
0.022465004065447512,0.0039565555233169476,MNIST,0.568696202786712,2.0,0.3613000034665123,LeNet,0.11200011925022357,0.1248,0.122
0.03953540928279346,0.006151532617157575,MNIST,0.28303912649107327,2.0,0.10592397425336708,LeNet,0.4645562595102092,0.0994,0.1062
0.05399714524751614,0.008078713959238159,MNIST,0.43012019832364234,2.0,0.13055970319535865,LeNet,0.0023267767397077976,0.1154,0.1116
0.014268274178779853,0.0016658930944083486,MNIST,0.16116037281541368,2.0,0.4055445924814988,LeNet,0.3054608371652518,0.7378,0.747
0.0025176210932438825,0.004260447719340865,MNIST,0.6118121484538411,2.0,0.005451638090409522,LeNet,0.17301034506779295,0.8796,0.8926
0.000634358168044042,0.004221861480061953,MNIST,0.6243116876691049,2.0,0.31065639106019205,LeNet,0.5185366629169206,0.111,0.0994
0.00864454315070158,0.003033598882929461,MNIST,0.823330378704203,2.0,0.20000902507515328,LeNet,0.030025309463711347,0.1034,0.0982
0.03657579520012974,0.006170420132141404,MNIST,0.8164103122893009,2.0,0.07904398622145223,LeNet,0.6459434720052226,0.098,0.0968
0.00038087972871473546,0.003130076670905135,MNIST,0.6099748310989415,2.0,0.4616293355790652,LeNet,0.36377647559609205,0.0998,0.1062
0.01071049624524996,0.004459907095396276,MNIST,0.7512407179608638,2.0,0.6196804679572627,LeNet,0.2390394369921463,0.0988,0.1076
0.021118885888192745,0.001241565529098587,MNIST,0.48876903625798734,2.0,0.6166712057861732,LeNet,0.08863416954423146,0.0968,0.1052
0.056157446298917946,0.001672770345435367,MNIST,0.3606779202265034,2.0,0.17316892257606228,LeNet,0.4367057304117119,0.0968,0.0992
0.08011881753553182,0.002371020048614072,MNIST,0.9042337134187279,2.0,0.001296501489366969,LeNet,0.20306574969199623,0.7938,0.7984
0.03468605822877153,0.0035941320619897197,MNIST,0.4801598050420335,2.0,0.2346076261371784,LeNet,0.29929129459604903,0.642,0.647
0.016489052355788618,0.008490175672974934,MNIST,0.024799718751509103,2.0,0.9524086847963236,LeNet,0.8100988287630269,0.272,0.275
0.00588928679015218,0.006321645512583023,MNIST,0.13987063068340638,2.0,0.33689400656841295,LeNet,0.9837968073900684,0.2096,0.2224
0.02459138451746494,0.007830043755587287,MNIST,0.3039161813519491,2.0,0.06679665824169019,LeNet,0.06178085695520791,0.8918,0.8922
0.024591384589566993,0.00783004375717755,MNIST,0.3039161812891843,3.0,0.06679665823829431,LeNet,0.06178085694055221,0.8946,0.9002
0.044580023759243304,0.009320014011790665,MNIST,0.29685143716485585,3.0,0.4704429831577723,LeNet,0.9188235901011552,0.0968,0.1052
0.04970567713577164,0.007963037109305498,MNIST,0.06254105125297671,3.0,0.5523048062833437,LeNet,0.06048560039410474,0.0978,0.0968
0.03614134270200247,0.009045823878855067,MNIST,0.18682189111043834,3.0,0.06926024433084138,LeNet,0.006819198005787654,0.6998,0.7052
0.024591384577864268,0.007830043757165357,MNIST,0.30391618132359616,4.0,0.06679665824083843,LeNet,0.061780856946223275,0.8914,0.8954
0.07004653300352719,0.009897503787060443,MNIST,0.09781835656007351,4.0,0.15138911985370124,LeNet,0.6603213261429046,0.1034,0.0984
0.04033862850552303,0.008699366243048469,MNIST,0.22928487474568898,4.0,0.2965853389588995,LeNet,0.4953493006657514,0.1154,0.1116
0.09815660365838663,0.0071818379825848155,MNIST,0.39284631116354446,4.0,0.24680540217996627,LeNet,0.7780392908946412,0.0968,0.1052
0.048778246553631555,0.007597156916700523,MNIST,0.3475871945497295,4.0,0.40697205727091545,LeNet,0.3398234251322866,0.6918,0.6932
0.01854999947456515,0.006522101793776473,MNIST,0.13230623099561475,4.0,0.7835454062934679,LeNet,0.14793653541615454,0.0994,0.1062
0.08786577698535669,0.008576968504779391,MNIST,0.007914002714028034,4.0,0.1963754939612012,LeNet,0.5621715304752246,0.1154,0.1116
0.02945933413610871,0.009584696429711114,MNIST,0.18672911480212556,4.0,0.27006905030639117,LeNet,0.2657634108760898,0.8328,0.8352
0.05926195474652729,0.005625923459716204,MNIST,0.2522327197042701,4.0,0.9860815921408075,LeNet,0.3907401265182556,0.1006,0.0948
0.07228136442026428,0.006746543305831844,MNIST,0.5197736095978925,4.0,0.8718036520085426,LeNet,0.12193388711203484,0.0826,0.079
0.00938461772601513,0.007240471273274515,MNIST,0.05956313848577807,4.0,0.554102378035087,LeNet,0.18295803569257665,0.1154,0.1116
0.04137359727472658,0.00893814076395789,MNIST,0.4578722146425184,4.0,0.12175939827939451,LeNet,0.051118913851877494,0.9044,0.8976
0.04137359727398859,0.008938140761369012,MNIST,0.4578722146399365,5.0,0.12175939827516623,LeNet,0.051118913765598045,0.8746,0.8922
0.033484679735431934,0.009989218781917861,MNIST,0.6676902473275061,5.0,0.03725999375980793,LeNet,0.2954451265837471,0.3536,0.364
0.04571333773126867,0.008320640538930116,MNIST,0.4103015738406803,5.0,0.34663022521476106,LeNet,0.7120279846356584,0.0968,0.1052
0.06811929242620811,0.005874601988163558,MNIST,0.5787430142679646,5.0,0.45074087118766704,LeNet,0.22429287722877977,0.1248,0.1402
0.0535785588103942,0.009332773805821336,MNIST,0.7581389116324571,5.0,0.6721472127362672,LeNet,0.007643713420423415,0.098,0.0968
0.04736625502140149,0.005358132400434347,MNIST,0.562391760045097,5.0,0.16131938261083467,LeNet,0.6042395041154961,0.1034,0.0984
0.07542917902445759,0.004951668411002983,MNIST,0.9729590669776811,5.0,0.2164454428249296,LeNet,0.8535546951772142,0.1034,0.0984
0.05965909799540155,0.008245008964184106,MNIST,0.36676780225285655,5.0,0.41848999149398985,LeNet,0.5195788936054604,0.098,0.0968
0.02713349320942074,0.007495846500070468,MNIST,0.6450040337418703,5.0,0.5085311446075735,LeNet,0.10032542354318363,0.0974,0.0998
0.051927669419175614,0.009633229931489429,MNIST,0.46442280077205966,5.0,0.3694325889128286,LeNet,0.33314930509717416,0.677,0.6778
0.03279917874382284,0.007140075465902507,MNIST,0.5098733116471127,5.0,0.09439170740179292,LeNet,0.44597689502590315,0.1154,0.1116
0.02019834852768239,0.0007326653500216483,MNIST,0.7116860943079631,5.0,0.3049748395103842,LeNet,0.264084305317104,0.0988,0.0928
0.01256927666154931,0.006576168742325043,MNIST,0.26388387510137157,5.0,0.1287571244986795,LeNet,0.4010701508062735,0.4702,0.4596
0.02546325332409766,0.007759034266910077,MNIST,0.3253119838785477,5.0,0.03474055938021075,LeNet,0.1359880788048444,0.8306,0.8404
