b1,b2,dataset,droupout_prob,itération,lr,net,weight_decay,loss,test
0.07248053573439617,0.006948722590768187,FMNIST,0.2901091290302371,0.0,0.4919947999553606,LeNet,0.7291337885872579,0.1092,0.105
0.08054421655629593,0.0077591774288175794,FMNIST,0.2222538287198761,0.0,0.48075323989562657,LeNet,0.8064171395315718,0.1756,0.1724
0.09896433748046615,0.009251375761018496,FMNIST,0.03994968135932234,-0.0,0.11176773400682471,LeNet,0.9498459034324435,0.1004,0.0996
0.0009163798025357897,0.0007978219742398396,FMNIST,0.9836088967506664,-0.0,0.9974673116895871,LeNet,0.1253235617963971,0.0982,0.1018
0.08054421654970396,0.007759177448384968,FMNIST,0.22225382871896923,1.0,0.48075323989984725,LeNet,0.806417139539241,0.1028,0.0972
0.02608032983134912,0.0028073384740793447,FMNIST,0.7446861722020585,1.0,0.9492019651496184,LeNet,0.31850594597210385,0.0968,0.0976
0.04399406767768482,0.004540991218811373,FMNIST,0.5911053271270156,1.0,0.005154288389717876,LeNet,0.5317117626458792,0.4152,0.4138
0.038809923623080084,0.0037157278449777512,FMNIST,0.6249846013262886,1.0,0.005853206073872056,LeNet,0.511588266313774,0.37,0.3616
0.043994067675074265,0.004540991226531416,FMNIST,0.5911053271168559,2.0,0.005154288385531416,LeNet,0.5317117626476401,0.5146,0.516
0.0017153937025586666,0.00020340713029131253,FMNIST,0.9843495210408145,2.0,0.22792116313889843,LeNet,0.003687497067846768,0.0966,0.1042
0.0211258122991107,0.0020631072211353654,FMNIST,0.8094847550260265,2.0,0.756993994448234,LeNet,0.28763437585395835,0.104,0.0982
0.061532248397432966,0.005750665097251486,FMNIST,0.4286950774915078,2.0,0.24237601178111548,LeNet,0.32574600474040005,0.0802,0.0738
0.043994067673790264,0.004540991232057445,FMNIST,0.5911053271141617,3.0,0.005154288385132903,LeNet,0.5317117626510505,0.5022,0.5008
0.09894759521296205,0.009263246212663636,FMNIST,0.04755309757199372,3.0,0.6951896902433484,LeNet,0.9663832437926868,0.0956,0.1048
0.013589349502712622,0.0013341416247654165,FMNIST,0.835711508353519,3.0,0.2842736864195442,LeNet,0.6748426396574267,0.1064,0.0992
0.05761173727783734,0.006027542530303567,FMNIST,0.4377333472627772,3.0,0.6469574912208937,LeNet,0.1370460229870662,0.1024,0.0976
0.03469894093164524,0.00989606439796837,FMNIST,0.33766706070779384,3.0,0.34995925749602275,LeNet,0.4085420664530259,0.1002,0.0996
0.05652377855211045,0.0038794817499272303,FMNIST,0.5979296309154638,3.0,0.10263303531943793,LeNet,0.6082122724672474,0.2866,0.2822
0.048081572930648034,0.005232374202190774,FMNIST,0.6968666752405606,3.0,0.09086579480286817,LeNet,0.43477737885616363,0.407,0.4114
0.03063067223069383,0.0030631155834600693,FMNIST,0.5151474637658073,3.0,0.0057718659443161124,LeNet,0.5972031388550919,0.2944,0.2984
0.016619103454514443,0.0043904259242064925,FMNIST,0.886780036398201,3.0,0.17892074097943805,LeNet,0.4336883000041232,0.138,0.1278
0.06871194943050887,0.006374423986517703,FMNIST,0.507122683052022,3.0,0.37457351554617474,LeNet,0.21404107219776597,0.1008,0.0992
0.04261595728695576,0.002568717116256797,FMNIST,0.7298838616746426,3.0,0.15618589959322773,LeNet,0.8375544773066494,0.3254,0.3266
0.04972995670506219,0.005203737743019568,FMNIST,0.3962967224260545,3.0,0.04326868298511444,LeNet,0.6059946782727827,0.4408,0.4486
0.011750661823233942,0.006881134029563511,FMNIST,0.6309818586458271,3.0,0.3557994953902941,LeNet,0.7222299070987315,0.1236,0.1252
0.03231743266161136,0.003908705711305697,FMNIST,0.5507082335448912,3.0,0.633904186600113,LeNet,0.38942460715614324,0.0972,0.1028
0.06318665960971251,0.0020877948479542134,FMNIST,0.6851466954058225,3.0,0.818320892911728,LeNet,0.5345375761189635,0.1016,0.0978
0.08656885284839978,0.004917991172765313,FMNIST,0.9101775050549192,3.0,0.5808580855077478,LeNet,0.2262230638808087,0.1126,0.1262
0.05268653387553955,0.00748009996013399,FMNIST,0.28316864404785264,3.0,0.4223524957272485,LeNet,0.8919132835600758,0.1028,0.1012
0.06956418075586462,0.006674550724110828,FMNIST,0.12250463555056262,3.0,0.2823708398426606,LeNet,0.6668713259132768,0.1106,0.1092
0.024015791217181687,0.008499644504905335,FMNIST,0.46480990536194133,3.0,0.5399423160806538,LeNet,0.4883144351634746,0.0976,0.103
0.0780586975173568,0.005469005199765222,FMNIST,0.3674154081224631,3.0,0.16299698414316816,LeNet,0.7543690241362355,0.137,0.141
0.039694202372524516,0.003197541563186854,FMNIST,0.784439943373032,3.0,0.05128762846866197,LeNet,0.6804383580933079,0.1754,0.1632
0.006388568500116876,0.0012463820004239836,FMNIST,0.6709491403557207,3.0,0.8717924013125538,LeNet,0.36802720360695973,0.1016,0.1066
0.0906107674241137,0.007464199482301481,FMNIST,0.2204254590108961,3.0,0.423451648768487,LeNet,0.025182861938813805,0.0972,0.1028
0.04560794488420094,0.004551807620248705,FMNIST,0.5509296579074772,3.0,0.0682847616958237,LeNet,0.5605778741504374,0.449,0.4472
0.028552273179995643,0.00845023805941253,FMNIST,0.9341877024427221,3.0,0.2036081060451135,LeNet,0.48213400750390356,0.1056,0.105
0.07366116207625562,0.003407381719707278,FMNIST,0.27989274948224785,3.0,0.1323194452422792,LeNet,0.861110859580446,0.3572,0.3534
0.01935793308798794,0.00027451851078444996,FMNIST,0.7629528846453405,3.0,0.9982272116424633,LeNet,0.7911464993981767,0.1028,0.0972
0.0552598735867189,0.0020748832385676175,FMNIST,0.8452735654796848,3.0,0.25701080210763966,LeNet,0.233594942773779,0.1024,0.0976
0.03660702675103222,0.004096117001541883,FMNIST,0.6467074191555525,3.0,0.3272960340968807,LeNet,0.9117015729635479,0.0962,0.1054
0.061377838177581905,0.004821086735630213,FMNIST,0.561665055524718,3.0,0.0076249211716748295,LeNet,0.1022731433343062,0.6514,0.6454
0.06348265425424188,0.006099050465371476,FMNIST,0.11842249224466395,3.0,0.47792582947591833,LeNet,0.1571805749322316,0.0964,0.1036
0.09351884277287748,0.0025198880941637255,FMNIST,0.4715757833938478,3.0,0.0009355914483654693,LeNet,0.051936894414188306,0.6556,0.6564
0.09351884277523073,0.002519888128019283,FMNIST,0.4715757834549984,4.0,0.0009355914426817612,LeNet,0.051936894406670646,0.7008,0.6988
0.09643991698301174,0.0007541573224675536,FMNIST,0.17910057450663774,4.0,0.20558484262179352,LeNet,0.03793533611684993,0.1048,0.105
0.08585069304185593,0.0024235683730370198,FMNIST,0.3240814705753872,4.0,0.9448526979292573,LeNet,0.07449803288910377,0.0994,0.0986
0.09423019280631156,0.0012238708777686919,FMNIST,0.47369542128139003,4.0,0.30622850724342604,LeNet,0.17235297370187636,0.0954,0.1046
0.09351884277299027,0.002519888108279327,FMNIST,0.47157578343499085,5.0,0.0009355914470422124,LeNet,0.05193689441107904,0.707,0.7086
0.08592359663002212,0.0016816833477909052,FMNIST,0.3782301550173881,5.0,0.1218907512667238,LeNet,0.27694918562832616,0.432,0.4366
0.09966546242619906,0.0007351469509249745,FMNIST,0.017278657618609916,5.0,0.4115170526522415,LeNet,0.0012729825201761857,0.1002,0.0998
0.08006648933487147,0.0035444224401134225,FMNIST,0.4128486041638344,5.0,0.5031074921101613,LeNet,0.32837584162448585,0.0972,0.1028
0.0935188427792262,0.0025198881240625637,FMNIST,0.47157578344514595,6.0,0.0009355914464105212,LeNet,0.0519368944111682,0.7286,0.7216
0.07453603169332985,0.0029657786570665683,FMNIST,0.24261326845343295,6.0,0.7286969256535286,LeNet,0.11369029268881503,0.1018,0.097
0.08350808504969819,0.0016787558044710845,FMNIST,0.3325696222627207,6.0,0.07116914956084867,LeNet,0.1899078574874775,0.44,0.4438
0.06785483294748487,0.0003612181449485813,FMNIST,0.7189177454515339,6.0,0.23656060422072278,LeNet,0.2632441636304489,0.091,0.0902
0.09351884279448108,0.0025198881105224238,FMNIST,0.47157578343974416,7.0,0.0009355914564112717,LeNet,0.05193689441363851,0.7228,0.7218
0.08866307528234346,7.737447695673437e-05,FMNIST,0.07688903964751498,7.0,0.7974328550030718,LeNet,0.33633209449497964,0.0952,0.1048
0.07701167765583385,0.0016685407255780096,FMNIST,0.5186601759916669,7.0,0.03733444729349646,LeNet,0.14472946679985826,0.6274,0.6224
0.09966923369535274,0.004207189004676816,FMNIST,0.16570818353818528,7.0,0.6258773948743501,LeNet,0.00520726170807681,0.0954,0.1046
0.08235038502287267,0.0037255804457833044,FMNIST,0.35627114308699365,7.0,0.1403596860577624,LeNet,0.4477530886317364,0.2778,0.2636
