loss,test,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/lr,config/weight_decay,config/b1,config/b2,config/droupout_prob,config/eps
114.69880706188725,122.11997357536765,False,,,1,3661e7b1d8b14ef2a607d079aac44eef,2021-04-05_12-27-03,1617618423,0.017850875854492188,0.017850875854492188,5682,antoine-HP-Spectre-Laptop-13-af0xx,192.168.43.92,0.017850875854492188,0,1,75d5d_00000,0.013647480476402891,0.09810106373449864,0.9326657549859484,0.9949928960692792,0.31593800183249204,8.48004109548704
loss,test,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/lr,config/weight_decay,config/b1,config/b2,config/droupout_prob,config/eps
237.53938802083334,237.10391773897058,False,,,1,6e444ef4e1f34ba5b0cb68c9f97c9aa1,2021-04-05_12-27-03,1617618423,0.011291742324829102,0.011291742324829102,5685,antoine-HP-Spectre-Laptop-13-af0xx,192.168.43.92,0.011291742324829102,0,1,75d5d_00002,0.040227482570322354,0.01714371461722819,0.9769095394421792,0.9931951406001465,0.5459882690496819,12.135557274688491
loss,test,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/lr,config/weight_decay,config/b1,config/b2,config/droupout_prob,config/eps
1674.251225490196,1719.8613664215686,False,,,1,f6a73871423e4b96ab1f48f8bc0e53fa,2021-04-05_12-27-03,1617618423,0.012907266616821289,0.012907266616821289,5683,antoine-HP-Spectre-Laptop-13-af0xx,192.168.43.92,0.012907266616821289,0,1,75d5d_00003,0.056237329743546886,0.014145173937032678,0.9936285900383367,0.9964344503952685,0.08767672780619301,13.62200777767001
loss,test,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/lr,config/weight_decay,config/b1,config/b2,config/droupout_prob,config/eps
146.2698471966912,182.34593290441177,False,,,1,662ffde3028b493589f67cd125b408ed,2021-04-05_12-27-03,1617618423,0.018746137619018555,0.018746137619018555,5684,antoine-HP-Spectre-Laptop-13-af0xx,192.168.43.92,0.018746137619018555,0,1,75d5d_00001,0.08220716532562049,0.035378654773474745,0.988117267056249,0.9984309520323154,0.28697735748968395,18.701681748631835
loss,test,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/lr,config/weight_decay,config/b1,config/b2,config/droupout_prob,config/eps
192.36770450367646,244.3258846507353,False,,,1,3661e7b1d8b14ef2a607d079aac44eef,2021-04-05_12-27-03,1617618423,0.014497041702270508,0.014497041702270508,5682,antoine-HP-Spectre-Laptop-13-af0xx,192.168.43.92,0.014497041702270508,0,1,75d5d_00004,0.031193528986658052,0.09376366198732518,0.9823487054685806,0.9904999935526506,0.45784531038370235,14.699848738654108
loss,test,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/lr,config/weight_decay,config/b1,config/b2,config/droupout_prob,config/eps
17909.833333333332,18976.979166666668,False,,,1,6e444ef4e1f34ba5b0cb68c9f97c9aa1,2021-04-05_12-27-03,1617618423,0.01764965057373047,0.01764965057373047,5685,antoine-HP-Spectre-Laptop-13-af0xx,192.168.43.92,0.01764965057373047,0,1,75d5d_00005,0.03606768662235241,0.06696039023324847,0.9974752263925165,0.9988971887683695,0.3165577501829149,9.182970523384412
loss,test,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/lr,config/weight_decay,config/b1,config/b2,config/droupout_prob,config/eps
3.9922709745519303,4.274344949161305,False,,,1,f6a73871423e4b96ab1f48f8bc0e53fa,2021-04-05_12-27-03,1617618423,0.02138376235961914,0.02138376235961914,5683,antoine-HP-Spectre-Laptop-13-af0xx,192.168.43.92,0.02138376235961914,0,1,75d5d_00006,0.05860210299812728,0.05223840402627506,0.9972989286007929,0.9910568297581831,0.9747624196966697,13.434538402294589
loss,test,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/lr,config/weight_decay,config/b1,config/b2,config/droupout_prob,config/eps
82.46120557598039,110.26893765318627,False,,,1,6e444ef4e1f34ba5b0cb68c9f97c9aa1,2021-04-05_12-27-03,1617618423,0.016575098037719727,0.016575098037719727,5685,antoine-HP-Spectre-Laptop-13-af0xx,192.168.43.92,0.016575098037719727,0,1,75d5d_00009,0.008368759551157262,0.07841847031824623,0.970250753616155,0.9945412315939237,0.6431105549306616,16.527148809144478
