b1,b2,droupout_prob,iteration,lr,weight_decay,net,dataset,loss,test
9.999999747378752e-05,9.999999747378752e-06,0.0,0,9.999999747378752e-06,0.0,LeNet,FMNIST,0.158,0.1624
0.050050001591444016,0.0050050001591444016,0.5,1,0.5000050067901611,0.5,LeNet,FMNIST,0.1958,0.204
0.07502499967813492,0.0025075001176446676,0.25,2,0.7500025033950806,0.75,LeNet,FMNIST,0.2046,0.2168
0.025074999779462814,0.007502500433474779,0.75,3,0.2500075101852417,0.25,LeNet,FMNIST,0.2178,0.2248
0.037562500685453415,0.0037562502548098564,0.625,4,0.3750062584877014,0.125,LeNet,FMNIST,0.2306,0.2438
0.08751250058412552,0.008751249872148037,0.125,5,0.8750012516975403,0.625,LeNet,FMNIST,0.259,0.2758
0.06253749877214432,0.0012587499804794788,0.875,6,0.6250037550926208,0.875,LeNet,FMNIST,0.2878,0.3086
0.012587499804794788,0.006253750063478947,0.375,7,0.1250087469816208,0.375,LeNet,FMNIST,0.3138,0.3366
0.018831249326467514,0.00313187506981194,0.9375,8,0.5625044107437134,0.3125,LeNet,FMNIST,0.341,0.3662
0.060617493212835875,0.00033405827525074096,0.9820837006164971,9,0.4509303452155158,0.9379844798221652,LeNet,FMNIST,0.3682,0.3862
0.06317613669518798,0.006570935520965734,0.0548065965998642,10,0.5019121766090393,0.109036357423623,LeNet,FMNIST,0.3878,0.4044
0.06398503843333748,0.0031834834568230694,0.022537595278095443,11,0.5675393665202931,0.7306024156152277,LeNet,FMNIST,0.3998,0.418
0.016115189578038654,6.164527798718043e-05,0.030948377814470518,12,0.5239028087579881,0.7977111697578646,LeNet,FMNIST,0.4068,0.4246
0.08106579451971854,0.0022818841579351876,0.00017187301412465838,13,0.26769111223682784,0.03934058441041066,LeNet,FMNIST,0.4082,0.4276
0.09278033845629025,0.0028213276588977643,1.810211209396506e-05,14,0.4024450564308595,0.8421604130362282,LeNet,FMNIST,0.409,0.4304
0.06415165082166766,0.007512790728365017,0.999965806215843,15,0.9387520716393802,0.5368649822849987,LeNet,FMNIST,0.4116,0.4322
0.02595615271038623,0.0057170311106424,0.020297359742378826,16,0.4524569664731373,0.6000639162219341,LeNet,FMNIST,0.4158,0.4336
0.0127721414865133,0.0029641378584165695,0.015419733446470539,17,0.4479167151916812,0.37739461206920244,LeNet,FMNIST,0.4186,0.4376
0.02576984649634051,0.004113180580575563,0.03775192060298714,18,0.2097413684458973,0.7074571499126838,LeNet,FMNIST,0.4246,0.4414
0.0014779274351894855,0.0019389989453319088,0.026213288540016463,19,0.28801495387848985,0.9900851439902856,LeNet,FMNIST,0.4322,0.447
0.07651143309755216,0.007885322647625244,0.012724215902889996,20,0.16464088035551352,0.995036263018161,LeNet,FMNIST,0.4384,0.4524
0.020696509997303415,0.008572884158966405,0.9967646142982696,21,9.71967953184855e-05,0.9426732144076411,LeNet,FMNIST,0.4486,0.4662
0.009156861685254316,0.006888415874562433,0.9663378114337515,22,1.0081218972347852e-05,0.9407331809411226,LeNet,FMNIST,0.461,0.478
0.07932272211342879,0.005646453051500969,0.7080175606904194,23,1.2423160792595628e-05,0.9472159329593426,LeNet,FMNIST,0.4748,0.491
0.07541034931937449,0.009271530630518915,0.40454911913673597,24,2.6533178695240203e-05,0.5855677393252648,LeNet,FMNIST,0.4868,0.5058
