b1,b2,droupout_prob,eps,itération,lr,weight_decay,loss,test
0.9524608583075512,0.9971936046431183,0.8100234032796383,15.748149991085018,0.0,0.07257254415217701,0.08009462272190028,-1569.3020833333333,-1569.3019301470588
0.955072848061447,0.9982208343837011,0.9094440021161441,16.690121965289404,-0.0,0.07857695031902992,0.09109521957754439,-51.497333601409316,-51.497333601409316
0.9967611846127499,0.9990842486516188,0.9910321604805417,18.55946166464699,-0.0,0.0973781919836296,0.098780009493578,-69.96017635569854,-69.96017156862744
0.9008217247391425,0.9902751904500331,0.3360551251989796,6.724666002306831,0.0,0.005347845927547487,0.000327518496334174,-28.74167767693015,-28.741672889859068
0.9058703307175557,0.9901290685885592,0.017266379863950132,6.600577077744927,-0.0,0.0027740719460364986,0.006909464882531468,-16.56466614966299,-16.56466734643076
0.9022005368122448,0.990170235781759,0.01743808284475229,6.127017382407999,0.0,0.0031073019495174033,0.005880525788722474,-26.43000105315564,-26.43000105315564
0.9234976447616159,0.9934013677490856,0.030579062299314508,10.570441779530615,-0.0,0.03317454121917719,0.03461498554849425,-489.2135416666667,-489.2134267769608
0.985317113335706,0.9928977414217633,0.4023651732477517,10.597383921572517,-0.0,0.03497897334005892,0.03598893237936451,-251.50651041666666,-251.50651041666666
0.9277808066376716,0.9955752815046128,0.1961712399765703,9.155193688693702,-0.0,0.024192949479079302,0.06336991402877591,-172.8491881127451,-172.8491881127451
0.9734440186505128,0.9918658098477343,0.6383963560800907,14.842745779956957,-0.0,0.05377510303410819,0.014884886825593687,-4.083894617417279,-4.083894318225337
0.9742029978943457,0.9924403242553894,0.6425406825527263,14.225180409858677,-0.0,0.05844009334693314,0.02654605295983411,-4385.5962009803925,-4385.595588235294
0.999526770426263,0.9950080048235734,0.7056042341993334,19.53937219772319,0.0,0.09522703680455036,0.053915857640196366,-435.96660539215685,-435.96668198529414
0.9687131536867398,0.9917275372875057,0.5504869769670095,12.378369108138852,-0.0,0.0532428991659043,0.01834940149501884,-849.9923406862745,-849.9921875
0.9316511020150224,0.9963472201116357,0.21539518540389052,17.24414640318105,0.0,0.08164095486194299,0.06708049815254938,-497.3329886642157,-497.3329503676471
0.9410842264135987,0.9941171165361915,0.4666967404142933,13.686091845664969,0.0,0.02149474275167932,0.04329168294615253,-33.42636048560049,-33.426350911458336
0.9664360789644669,0.9913974466946469,0.8016471267394683,8.409964778644275,0.0,0.06475888623084783,0.016740399891908266,-3637.9607843137255,-3637.9610906862745
0.9877140331694471,0.999648372458302,0.19621874153498742,12.081263662960676,0.0,0.04138450269401395,0.05506774175488731,-1272.0782015931372,-1272.0782015931372
0.9134107866161558,0.9909417101053182,0.580000416502157,15.397275841952014,-0.0,0.012240468269530146,0.007112258433665288,-6.8132060929840685,-6.813206691367953
0.9158459071170617,0.9915009503386631,0.5816938516541565,15.2530464932099,-0.0,0.045461332381895134,0.01353756499830247,-4732.092524509804,-4732.091911764706
0.9429307100998594,0.9940839162610089,0.7227614437524289,17.749533652802732,0.0,0.017036857606263098,0.0001615574488843946,-18.802615894990808,-18.802615894990808
0.97460080147802,0.9909395130724183,0.4634939153950073,14.645856004407577,-0.0,0.06441208318608169,0.02139349997946335,-88.38322418811275,-88.38322418811275
0.9582512848815362,0.9925200682541502,0.32992718884445,19.79030543719179,-0.0,0.01336654237177804,0.02785575804999333,-164.4579886642157,-164.4580078125
0.9132524625036677,0.9938889675497093,0.6354753067733179,16.32206905419273,0.0,0.03092749983497254,0.006863604010323546,-4.5706625545726105,-4.570662853764553
0.985127945633978,0.994224759852267,0.8594943283586732,12.935064336183435,-0.0,0.03048317410749249,0.04308578472659501,-64.41182693780637,-64.41182693780637
0.9418767198017576,0.9956693193870584,0.6947902578225615,16.279066184828412,-0.0,0.04910275979597238,0.011822840460221406,-449.88024662990193,-449.8801317401961
0.9603096125452634,0.9935454581890493,0.6347008047243801,11.45413906851828,0.0,0.04173707619412968,0.029993763269261633,-166.66446461397058,-166.66446461397058
0.9333581575125446,0.9921122265060168,0.9768697613312176,17.86688255880533,-0.0,0.05663528803126745,0.00029460625395332993,-203.56680836397058,-203.56680836397058
0.9778356927806106,0.9971456711868961,0.5223767297389824,19.11515086941416,-0.0,0.025471563660980908,0.04494718716693044,-248.95067401960785,-248.95067401960785
0.9489006885103412,0.9949318790191211,0.7568734857208068,16.00103214248423,0.0,0.06855772025652365,0.021228133645570385,-230.1150811887255,-230.11504289215685
0.9485622996868878,0.9930896402600764,0.8581764333180921,13.484474818070185,0.0,0.07613471647627097,0.07906562490916039,-231.19831878063727,-231.19831878063727
0.9645971450990865,0.9971418661433956,0.40428728030378003,16.878303350804703,0.0,0.08305870921770395,0.03530856891132228,-56.68736596200981,-56.68736117493872
0.9913672669413539,0.9982647695377571,0.9266370047896468,14.95730224107907,0.0,0.09082975650212663,0.08223195317385408,-3.6907351624731923,-3.69073486328125
0.9918976961938679,0.9984659314864434,0.945549938245397,14.88406120646294,-0.0,0.08821540966535417,0.09974324000933281,-25.03863405713848,-25.038629270067403
