b1,b2,droupout_prob,eps,lr,weight_decay,loss,test,iteration
0.9526458959139413,0.9982268971115457,0.27979014350122156,15.37447826683049,0.09505258890344846,0.07945123936652417,-4748.464767156863,-4748.464460784314,1
0.9526458959139413,0.9982268971115457,0.27979014350122156,15.37447826683049,0.09505258890344846,0.07945123936652417,-6146.737745098039,-6146.738357843137,2
0.9526458959139413,0.9982268971115457,0.27979014350122156,15.37447826683049,0.09505258890344846,0.07945123936652417,-343.9850643382353,-343.98498774509807,3
0.9526458959139413,0.9982268971115457,0.27979014350122156,15.37447826683049,0.09505258890344846,0.07945123936652417,-9919.753676470587,-9919.754901960785,4
0.9526458959139413,0.9982268971115457,0.27979014350122156,15.37447826683049,0.09505258890344846,0.07945123936652417,-6070.0232843137255,-6070.0232843137255,5
0.9545269127141452,0.9995053176251346,0.22724842991336153,15.56989696313116,0.09956522357455781,0.09045692923637193,-150.38622089460785,-150.38622089460785,1
0.9545269127141452,0.9995053176251346,0.22724842991336153,15.56989696313116,0.09956522357455781,0.09045692923637193,-12423.061274509804,-12423.0625,2
0.9545269127141452,0.9995053176251346,0.22724842991336153,15.56989696313116,0.09956522357455781,0.09045692923637193,-112446.35294117648,-112446.3431372549,3
0.9545269127141452,0.9995053176251346,0.22724842991336153,15.56989696313116,0.09956522357455781,0.09045692923637193,-42785.705882352944,-42785.705882352944,4
0.9545269127141452,0.9995053176251346,0.22724842991336153,15.56989696313116,0.09956522357455781,0.09045692923637193,-4741.286458333333,-4741.286764705882,5
0.9914987595344428,0.999148351111331,0.05644195232427213,19.707652855082916,0.09650907630386449,0.09654844494052264,-408.33543964460785,-408.33543964460785,1
0.9914987595344428,0.999148351111331,0.05644195232427213,19.707652855082916,0.09650907630386449,0.09654844494052264,-138.19306257659315,-138.1930721507353,2
0.9914987595344428,0.999148351111331,0.05644195232427213,19.707652855082916,0.09650907630386449,0.09654844494052264,-953.0517003676471,-953.0515471813726,3
0.9914987595344428,0.999148351111331,0.05644195232427213,19.707652855082916,0.09650907630386449,0.09654844494052264,-14360.780637254902,-14360.783088235294,4
0.9914987595344428,0.999148351111331,0.05644195232427213,19.707652855082916,0.09650907630386449,0.09654844494052264,-28453.066176470587,-28453.058823529413,5
0.9090141038121139,0.9917807097682471,0.9238519696666534,6.0911459958988505,0.0009137320036209234,0.004339818083104574,-2.093238680970435,-2.0932382321825216,1
0.9090141038121139,0.9917807097682471,0.9238519696666534,6.0911459958988505,0.0009137320036209234,0.004339818083104574,-1.567476609173943,-1.5674767587699143,2
0.9090141038121139,0.9917807097682471,0.9238519696666534,6.0911459958988505,0.0009137320036209234,0.004339818083104574,-1.8461231904871322,-1.8461231904871322,3
0.9090141038121139,0.9917807097682471,0.9238519696666534,6.0911459958988505,0.0009137320036209234,0.004339818083104574,-1.9609816308115042,-1.9609819300034468,4
0.9090141038121139,0.9917807097682471,0.9238519696666534,6.0911459958988505,0.0009137320036209234,0.004339818083104574,-1.9363134047564339,-1.936312806372549,5
0.9039482777161572,0.9913357728076667,0.9889866877725522,6.5045373729755,1.936826025909083e-05,0.002828420772781108,-45.03938323376226,-45.039378446691174,1
0.9039482777161572,0.9913357728076667,0.9889866877725522,6.5045373729755,1.936826025909083e-05,0.002828420772781108,-44.85619638480392,-44.856201171875,2
0.9039482777161572,0.9913357728076667,0.9889866877725522,6.5045373729755,1.936826025909083e-05,0.002828420772781108,-44.71972177542892,-44.719716988357845,3
0.9039482777161572,0.9913357728076667,0.9889866877725522,6.5045373729755,1.936826025909083e-05,0.002828420772781108,-44.590647977941174,-44.590647977941174,4
0.9039482777161572,0.9913357728076667,0.9889866877725522,6.5045373729755,1.936826025909083e-05,0.002828420772781108,-44.413736979166664,-44.413736979166664,5
0.9001147558450158,0.9900828512745865,0.9768851842825511,6.697689533260659,0.004091899769908806,0.003771456019949454,-3.515118168849571,-3.5151184680415133,1
0.9001147558450158,0.9900828512745865,0.9768851842825511,6.697689533260659,0.004091899769908806,0.003771456019949454,-0.6820026472503063,-0.6820024228563496,2
0.9001147558450158,0.9900828512745865,0.9768851842825511,6.697689533260659,0.004091899769908806,0.003771456019949454,-0.1031333511950923,-0.1031333605448405,3
0.9001147558450158,0.9900828512745865,0.9768851842825511,6.697689533260659,0.004091899769908806,0.003771456019949454,-0.08238490422566731,-0.08238490422566731,4
0.9001147558450158,0.9900828512745865,0.9768851842825511,6.697689533260659,0.004091899769908806,0.003771456019949454,-0.2602088591631721,-0.2602088591631721,5
0.92304938700533,0.9948479443182212,0.6961295719834314,9.920080598039938,0.03869931951869212,0.03465427039289146,-88.97527956495098,-88.97527956495098,1
0.92304938700533,0.9948479443182212,0.6961295719834314,9.920080598039938,0.03869931951869212,0.03465427039289146,-2.235559351303998,-2.235559052112056,2
0.92304938700533,0.9948479443182212,0.6961295719834314,9.920080598039938,0.03869931951869212,0.03465427039289146,-7.759102017271752,-7.759103214039522,3
0.92304938700533,0.9948479443182212,0.6961295719834314,9.920080598039938,0.03869931951869212,0.03465427039289146,-1.6790959975298714,-1.6790959975298714,4
0.92304938700533,0.9948479443182212,0.6961295719834314,9.920080598039938,0.03869931951869212,0.03465427039289146,-8.081793691597733,-8.081793093213848,5
0.9918788518316791,0.9901456416072165,0.6459410830309148,10.07552183621805,0.04304256177279764,0.035543665664511774,-1345.9554227941176,-1345.9557291666667,1
0.9918788518316791,0.9901456416072165,0.6459410830309148,10.07552183621805,0.04304256177279764,0.035543665664511774,-148.43518305759804,-148.43517348345588,2
0.9918788518316791,0.9901456416072165,0.6459410830309148,10.07552183621805,0.04304256177279764,0.035543665664511774,-847.2765012254902,-847.2765012254902,3
0.9918788518316791,0.9901456416072165,0.6459410830309148,10.07552183621805,0.04304256177279764,0.035543665664511774,-492.4404105392157,-492.4404871323529,4
0.9918788518316791,0.9901456416072165,0.6459410830309148,10.07552183621805,0.04304256177279764,0.035543665664511774,-43.61395143995098,-43.613941865808826,5
0.9344328230201505,0.9939973909100498,0.7940484371087801,9.693143340726309,0.021130190625042147,0.06083521025949959,-0.999540366378485,-0.9995400671865425,1
0.9344328230201505,0.9939973909100498,0.7940484371087801,9.693143340726309,0.021130190625042147,0.06083521025949959,-19.28951727175245,-19.289516074984682,2
0.9344328230201505,0.9939973909100498,0.7940484371087801,9.693143340726309,0.021130190625042147,0.06083521025949959,-15.224365234375,-15.22436643114277,3
0.9344328230201505,0.9939973909100498,0.7940484371087801,9.693143340726309,0.021130190625042147,0.06083521025949959,-18.37939572801777,-18.37939453125,4
0.9344328230201505,0.9939973909100498,0.7940484371087801,9.693143340726309,0.021130190625042147,0.06083521025949959,-5.634468826593137,-5.634468826593137,5
0.9683752562962742,0.9968813145968632,0.4518190387592365,19.921578514416126,0.07184155102831236,0.023680482347496014,-117.64077818627452,-117.64077818627452,1
0.9683752562962742,0.9968813145968632,0.4518190387592365,19.921578514416126,0.07184155102831236,0.023680482347496014,-1539.8566176470588,-1539.8564644607843,2
0.9683752562962742,0.9968813145968632,0.4518190387592365,19.921578514416126,0.07184155102831236,0.023680482347496014,-35.11614631204044,-35.11614870557598,3
0.9683752562962742,0.9968813145968632,0.4518190387592365,19.921578514416126,0.07184155102831236,0.023680482347496014,-1626.3710171568628,-1626.3710171568628,4
0.9683752562962742,0.9968813145968632,0.4518190387592365,19.921578514416126,0.07184155102831236,0.023680482347496014,-376.3622472426471,-376.36220894607845,5
0.9230323709493449,0.9927062476684655,0.9895329021644298,13.162163596219996,0.018214758641681754,0.06226278247865611,-0.1679215337715897,-0.1679215337715897,1
0.9230323709493449,0.9927062476684655,0.9895329021644298,13.162163596219996,0.018214758641681754,0.06226278247865611,-0.0735182294658586,-0.07351822479098451,2
0.9230323709493449,0.9927062476684655,0.9895329021644298,13.162163596219996,0.018214758641681754,0.06226278247865611,-0.12084689794802199,-0.12084692599726658,3
0.9230323709493449,0.9927062476684655,0.9895329021644298,13.162163596219996,0.018214758641681754,0.06226278247865611,-0.6357893102309283,-0.6357893850289139,4
0.9230323709493449,0.9927062476684655,0.9895329021644298,13.162163596219996,0.018214758641681754,0.06226278247865611,-0.4661179710836971,-0.46611800848268997,5
0.9726108030331333,0.9901736063563369,0.5007800536119175,7.724056185333124,0.06398532316919991,0.017730610293115207,-19.146875718060663,-19.14688050513174,1
0.9726108030331333,0.9901736063563369,0.5007800536119175,7.724056185333124,0.06398532316919991,0.017730610293115207,-371.04859834558823,-371.04867493872547,2
0.9726108030331333,0.9901736063563369,0.5007800536119175,7.724056185333124,0.06398532316919991,0.017730610293115207,-46.20498717064951,-46.20499195772059,3
0.9726108030331333,0.9901736063563369,0.5007800536119175,7.724056185333124,0.06398532316919991,0.017730610293115207,-1492.9980085784314,-1492.9981617647059,4
0.9726108030331333,0.9901736063563369,0.5007800536119175,7.724056185333124,0.06398532316919991,0.017730610293115207,-705.5886948529412,-705.5886948529412,5
0.9001139351772621,0.9967761611198687,0.8363895717022645,12.585059228420551,0.0173673425651365,0.04739636586985038,-13.506328507965685,-13.506329704733457,1
0.9001139351772621,0.9967761611198687,0.8363895717022645,12.585059228420551,0.0173673425651365,0.04739636586985038,-1.0628588059369255,-1.062859105128868,2
0.9001139351772621,0.9967761611198687,0.8363895717022645,12.585059228420551,0.0173673425651365,0.04739636586985038,-2.0636505426145066,-2.06365099140242,3
0.9001139351772621,0.9967761611198687,0.8363895717022645,12.585059228420551,0.0173673425651365,0.04739636586985038,-0.15418314466289446,-0.15418312596339806,4
0.9001139351772621,0.9967761611198687,0.8363895717022645,12.585059228420551,0.0173673425651365,0.04739636586985038,-0.2218500586117015,-0.2218500960106943,5
0.9362975599180466,0.9967931588358627,0.7800142219827427,17.29492834596099,0.028184245623596296,0.07414805387040294,-110.90505323223039,-110.90507238051471,1
0.9362975599180466,0.9967931588358627,0.7800142219827427,17.29492834596099,0.028184245623596296,0.07414805387040294,-26.509227079503678,-26.50922468596814,2
0.9362975599180466,0.9967931588358627,0.7800142219827427,17.29492834596099,0.028184245623596296,0.07414805387040294,-0.6900022170122933,-0.6900022918102788,3
