b1,b2,droupout_prob,eps,itération,lr,weight_decay,loss,test
0.9110793913250393,0.9956154774150348,0.1501553549015764,17.74329584561278,-0.0,0.007242569617163486,0.07848267271703659,-111.78170955882354,-111.78170955882354
0.9006365997539931,0.9957688996841004,0.036629993370583425,19.219276066853496,-0.0,0.0038191305648314225,0.08650052073396691,-28.396987017463236,-28.396987017463236
0.9040123896946761,0.9998322250044666,0.0027348978211195613,19.443556573997444,-0.0,0.0034194855794553725,0.0914005439972708,-21.804235121783087,-21.80423751531863
0.9931085367416459,0.9999700859304139,0.8525683312001748,6.256594106977054,-0.0,0.09139860406344322,0.0009910891682007594,-2508.047487745098,-2508.0470281862745
0.9483503992748726,0.9998481238810508,0.5122029235973377,12.161720504144911,0.0,0.048421216159934784,0.029943239304296182,-926.7567401960785,-926.7568933823529
0.9374982948907107,0.9916196852267176,0.31270162401462576,13.997831367362584,-0.0,0.03841400600021043,0.09951668855708538,-377.48414522058823,-377.484068627451
0.9807640568143666,0.9980851633358889,0.6651689002764677,14.701223394642534,-0.0,0.09826672606198762,0.05456595190806146,-306.0092103247549,-306.0091720281863
0.9219146372203271,0.9906279810366078,0.0181645902476868,8.61830183137538,0.0,0.024611307131131813,0.05907073406089394,-37.43721995634191,-37.43722474341299
0.9643784317036518,0.9932759184445655,0.2911676144504612,19.743049923570354,-0.0,0.07762476885968153,0.02651199543277645,-527.809206495098,-527.8091299019608
0.925319647960891,0.9977788180789084,0.8689426038791456,16.556075862925812,0.0,0.071838712666164,0.09714866530564288,-85.82362515318627,-85.82361557904412
0.901347102122969,0.9984338083186344,0.45520477765572664,10.18408159648343,-0.0,0.02053880533664132,0.0749398536007791,-12.407824946384803,-12.407824946384803
0.9597762424359698,0.9974803336723844,0.6275535826634082,10.767277060435081,-0.0,0.026053018491759353,0.00011418761301955349,-47.130074295343135,-47.130074295343135
0.9995716036284298,0.9936619653048631,0.9805830437594538,6.639020895173049,0.0,0.06653234994427809,0.07010417763244561,-24.260818780637255,-24.26081160003064
0.9323177653796538,0.9938436534706826,0.34746371412630733,8.324256740957402,0.0,0.027625648017527177,0.024480341497359167,-34.91985964307598,-34.91986203661152
