loss,test,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/sigmoid_func,config/hidden_dim,config/n_layer,config/lr,config/droupout_prob,config/weight_decay,config/b1,config/b2
0.129,0.1234,False,,,1,7376a361f57d4fdd86324605d037f211,2021-04-08_18-57-10,1617908230,4.46869421005249,4.46869421005249,13203,40f2eeb6506d,172.28.0.2,4.46869421005249,0,1,33a17e08,1,43,2,2.7011289190344556e-05,0.9586958818588052,0.0004595237231984543,0.0008409611586285918,0.00017378869615227363
loss,test,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/sigmoid_func,config/hidden_dim,config/n_layer,config/lr,config/droupout_prob,config/weight_decay,config/b1,config/b2
0.741,0.7326,False,,,1,a7aa67ecb0b8497eadf266b6b72d63b4,2021-04-08_18-57-19,1617908239,4.342233180999756,4.342233180999756,13204,40f2eeb6506d,172.28.0.2,4.342233180999756,0,1,33adf7c8,1,43,2,0.022679948494736386,0.00042611652937918354,0.000268177645284096,0.03466069075662754,1.3238499685843798e-05
loss,test,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/sigmoid_func,config/hidden_dim,config/n_layer,config/lr,config/droupout_prob,config/weight_decay,config/b1,config/b2
0.5698,0.5738,False,,,1,7e833743a9174796a66e4de38ae0c3cb,2021-04-08_18-57-28,1617908248,4.386078357696533,4.386078357696533,13296,40f2eeb6506d,172.28.0.2,4.386078357696533,0,1,391e43ac,1,43,2,0.0004389460159522817,0.7285310346171412,0.0013687967892615676,0.00022852780003128416,3.792363533994597e-05
loss,test,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/sigmoid_func,config/hidden_dim,config/n_layer,config/lr,config/droupout_prob,config/weight_decay,config/b1,config/b2
0.1008,0.0992,False,,,1,a712040f6fa342caabba2599172aae77,2021-04-08_18-57-37,1617908257,4.2696146965026855,4.2696146965026855,13319,40f2eeb6506d,172.28.0.2,4.2696146965026855,0,1,3e56fff8,1,43,2,0.00012817195877737043,0.9820477932436922,0.013838064197020604,0.0007476789756965553,0.00033962781969007635
0.1618,0.1554,False,,,2,7376a361f57d4fdd86324605d037f211,2021-04-08_18-57-46,1617908266,4.462260961532593,8.930955171585083,13342,40f2eeb6506d,172.28.0.2,4.462260961532593,0,1,33a17e08,1,43,2,2.7011289190344556e-05,0.9586958818588052,0.0004595237231984543,0.0008409611586285918,0.00017378869615227363
0.807,0.8078,False,,,2,a7aa67ecb0b8497eadf266b6b72d63b4,2021-04-08_18-57-55,1617908275,4.382627964019775,8.724861145019531,13366,40f2eeb6506d,172.28.0.2,4.382627964019775,0,1,33adf7c8,1,43,2,0.022679948494736386,0.00042611652937918354,0.000268177645284096,0.03466069075662754,1.3238499685843798e-05
0.6536,0.652,False,,,2,7e833743a9174796a66e4de38ae0c3cb,2021-04-08_18-58-04,1617908284,4.3175249099731445,8.703603267669678,13391,40f2eeb6506d,172.28.0.2,4.3175249099731445,0,1,391e43ac,1,43,2,0.0004389460159522817,0.7285310346171412,0.0013687967892615676,0.00022852780003128416,3.792363533994597e-05
0.7916,0.7834,False,,,2,a7aa67ecb0b8497eadf266b6b72d63b4,2021-04-08_18-58-14,1617908294,4.605585098266602,8.947818279266357,13414,40f2eeb6506d,172.28.0.2,4.605585098266602,0,1,3e56fff8,1,43,2,0.022679948494736386,0.00042611652937918354,0.000268177645284096,0.03466069075662754,1.3238499685843798e-05
0.1726,0.1772,False,,,3,7376a361f57d4fdd86324605d037f211,2021-04-08_18-58-23,1617908303,4.307068347930908,13.238023519515991,13438,40f2eeb6506d,172.28.0.2,4.307068347930908,0,1,33a17e08,1,43,2,2.7011289190344556e-05,0.9586958818588052,0.0004595237231984543,0.0008409611586285918,0.00017378869615227363
0.1412,0.1396,False,,,3,a7aa67ecb0b8497eadf266b6b72d63b4,2021-04-08_18-58-33,1617908313,4.383021354675293,13.107882499694824,13462,40f2eeb6506d,172.28.0.2,4.383021354675293,0,1,33a17e08,1,43,2,0.1,1.0,0.1,0.1,0.01
0.7908,0.7978,False,,,3,a7aa67ecb0b8497eadf266b6b72d63b4,2021-04-08_18-58-44,1617908324,4.431062459945679,13.15592360496521,13485,40f2eeb6506d,172.28.0.2,4.431062459945679,0,1,33a17e08,1,43,2,0.009331299,0.430234,1e-05,0.014618743,1e-05
0.83,0.8304,False,,,3,a7aa67ecb0b8497eadf266b6b72d63b4,2021-04-08_18-58-53,1617908333,4.439094305038452,13.163955450057983,13510,40f2eeb6506d,172.28.0.2,4.439094305038452,0,1,33adf7c8,1,43,2,0.022679948494736386,0.00042611652937918354,0.000268177645284096,0.03466069075662754,1.3238499685843798e-05
0.6906,0.6852,False,,,3,7e833743a9174796a66e4de38ae0c3cb,2021-04-08_18-59-02,1617908342,4.380263805389404,13.083867073059082,13534,40f2eeb6506d,172.28.0.2,4.380263805389404,0,1,391e43ac,1,43,2,0.0004389460159522817,0.7285310346171412,0.0013687967892615676,0.00022852780003128416,3.792363533994597e-05
0.8304,0.8204,False,,,3,a7aa67ecb0b8497eadf266b6b72d63b4,2021-04-08_18-59-13,1617908353,4.5245184898376465,13.472336769104004,13559,40f2eeb6506d,172.28.0.2,4.5245184898376465,0,1,3e56fff8,1,43,2,0.022679948494736386,0.00042611652937918354,0.000268177645284096,0.03466069075662754,1.3238499685843798e-05
0.8096,0.819,False,,,4,a7aa67ecb0b8497eadf266b6b72d63b4,2021-04-08_18-59-23,1617908363,4.313445568084717,17.469369173049927,13580,40f2eeb6506d,172.28.0.2,4.313445568084717,0,1,33a17e08,1,43,2,0.009331299,0.430234,1e-05,0.014618743,1e-05
