lr,droupout_prob,weight_decay,b1,b2,loss,test
0.0,0.010191355586382504,0.03419623279303032,0.9327104906188571,0.9938463949841209,0.78,0.7794
0.09514632060975849,0.3434440774410834,0.03514344363610496,0.9418993275264523,0.9953444197148498,0.5612,0.5658
0.0,0.5264887826032457,0.03305100192932338,0.9209500148260474,0.9919338516110683,0.78,0.7794
0.0,0.10285518423567341,0.03167344879878357,0.9681123313872833,0.9902160329359232,0.78,0.7794
0.017076445341415666,0.10482660634375522,0.006869405553978528,0.9775704620224135,0.9967107658238804,0.7708,0.7732
0.09334902653558624,0.27918879105362604,0.030509638469056712,0.9861736570964242,0.9948409880529796,0.132,0.1214
0.03132311972940606,0.5462068725105312,0.006203561959366822,0.992858682131305,0.9999999999,0.7378,0.7474
0.0,0.2637204117354652,0.01353646118662978,0.9387150453324854,0.9933761106101912,0.7776,0.7778
0.0,0.04606070402508747,0.1,0.9911601411633794,0.9908235309152916,0.7776,0.7778
0.01159465904871634,0.45241568665440657,0.008060594796627563,0.9557936527378021,0.9956648242714378,0.7816,0.7794
0.0,0.23277504347902356,0.01234509714298877,0.9900595309937745,0.9946305484233022,0.7736,0.7706
0.00760693730403335,0.25619128534576946,0.00952752698583316,0.909894706441235,0.9977674419174212,0.7904,0.7824
0.0,0.42658980070469515,0.019146859550361273,0.9,0.9977905744840975,0.7736,0.7706
0.009692381964988575,0.3335046271260915,0.0109476632499982,0.9071588869083071,0.9982584924246654,0.7842,0.7796
0.0,0.8851775431786548,0.020909985295115452,0.9999999999,0.990182060884027,0.7676,0.7562
0.0,0.310018890032454,0.030081900972928025,0.9418826993166541,0.9966568276260682,0.7676,0.7562
0.0,0.7515557748142302,0.03568969345807341,0.9999999999,0.999391688577815,0.7676,0.7562
0.07810273487511116,0.7567383869448006,0.03503791590541485,0.9,0.9932115102988047,0.5802,0.5746
0.0,0.5929699853306487,0.04065039946731095,0.9797854199900256,0.9972316650395836,0.7676,0.7562
0.0,0.6049024899291418,0.028563868100146134,0.992565246757482,0.9956702731995017,0.7676,0.7562
0.0,0.6466208731681803,0.034773866504538835,0.9999999999,0.9977021284710292,0.7676,0.7562
0.1,0.47094090895433033,0.03646574395163401,0.9,0.9919543576003562,0.19,0.2022
0.1,0.7123712728549519,0.07321259449718064,0.9137409225880149,0.9976752077204382,0.1068,0.0932
0.0,0.764907298801901,0.025102168811146453,0.9286740496833464,0.9908698850926762,0.7676,0.7562
0.00760693730403335,0.25619128534576946,0.00952752698583316,0.909894706441235,0.9977674419174212,0.7888,0.7842
0.0004921379934973489,0.31512576481321336,0.020775513501171104,0.9502875668870772,0.9987181673233979,0.7946,0.7926
0.0,0.7204317245590938,0.02170511348603918,0.9283809008186961,0.9953286308476498,0.7904,0.7824
0.0,0.1633193718784167,0.010553421840852438,0.9012608339232032,0.9999999999,0.7904,0.7824
0.1,0.016232753209267054,0.07522038920068057,0.9650611490558884,0.992294622060453,0.5542,0.543
0.009692381964988575,0.3335046271260915,0.0109476632499982,0.9071588869083071,0.9982584924246654,0.7942,0.7896
0.1,0.0,0.0,0.9,0.9999999999,0.4888,0.4826
0.02341996499395339,0.9163853479969443,0.026826486564722914,0.9,0.9914882099920632,0.687,0.6768
0.007970204135571785,0.0,0.010031564570737641,0.9706277209382674,0.9999999999,0.797,0.7998
0.024664434033606037,0.5296523480672256,0.00912302632002161,0.9,0.9988011782715582,0.7354,0.7248
0.016935924377928763,0.2631262489645175,0.007387608345132019,0.9724124956751145,0.9956447713061055,0.8076,0.805
0.1,0.9841606332199502,0.07374384590198138,0.9933090177088718,0.9921341786990195,0.0952,0.1048
0.0,0.9996671170457357,0.01973332095071502,0.993642119186555,0.999484633739832,0.782,0.7782
0.0,0.7341655264674918,0.040363578201748074,0.9926308844762228,0.9911939102789971,0.782,0.7782
0.0,0.6091119643031899,0.03787500199822641,0.9116329262910294,0.9960257986930735,0.782,0.7782
0.01159465904871634,0.45241568665440657,0.008060594796627563,0.9557936527378021,0.9956648242714378,0.7862,0.7812
0.08077035510415752,0.7740543983047798,0.03630322539435475,0.9086292729834083,0.9958494837266908,0.0976,0.1024
0.0,0.5168863289428081,0.03090597946848124,0.9107425132398267,0.9976801963251134,0.7816,0.7794
1.3540483660354105e-07,0.0,0.020861741350297395,0.9984982123563068,0.9999999999,0.782,0.78
0.1,0.9865936403718485,0.07370356435768723,0.9397545059317118,0.9905733633880935,0.0988,0.105
0.0,0.5264887826032457,0.03305100192932338,0.9209500148260474,0.9919338516110683,0.78,0.7794
0.010960072096671917,0.2587152012936913,0.020197594161742688,0.9749106205166806,0.9988265887379972,0.7668,0.7668
0.1,0.13987747004048665,0.07486804677152993,0.9711201090402899,0.9913697863216945,0.6222,0.6282
0.0,0.60834970502688,0.04029480953690872,0.9040861129358492,0.9933324991952934,0.78,0.7794
0.0952812876286103,0.8448139457861872,0.04268955250258384,0.9912509694104665,0.9992998160037978,0.4906,0.499
0.016935924377928763,0.2631262489645175,0.007387608345132019,0.9724124956751145,0.9956447713061055,0.8088,0.806
0.0,0.22762884219809304,0.039188091095872235,0.9188477358622934,0.9903086518879388,0.8076,0.805
0.0,0.8169407791016325,0.1,0.9466757204904693,0.9906947866913035,0.8076,0.805
0.1,0.04475755212769999,0.1,0.9011459230753835,0.9984628222111814,0.4228,0.4312
0.1,0.16920718339737661,0.042508620179122145,0.9374659915563404,0.9969789052867821,0.2512,0.2532
0.007970204135571785,0.0,0.010031564570737641,0.9706277209382674,0.9999999999,0.7976,0.796
0.1,0.42028776140515944,0.07408387555224902,0.9480988325929955,0.9952380608955516,0.628,0.629
0.1,0.02132415369471646,0.03643997291018552,0.9255656468995911,0.9987523845884316,0.5596,0.5462
0.0,0.35116390246171986,0.1,0.9322220569958234,0.9939645021034024,0.797,0.7998
0.0,0.0,0.011387043297648445,0.9193830298647817,0.9957939241298931,0.797,0.7998
0.0004921379934973489,0.31512576481321336,0.020775513501171104,0.9502875668870772,0.9987181673233979,0.7944,0.7882
0.1,0.056717426200518756,0.03691200286684004,0.9970409894803103,0.9979333579893729,0.0962,0.1038
0.0,0.34524186748338315,0.1,0.9994139096625301,0.9995902855843968,0.7946,0.7926
0.1,0.32936360241985174,0.1,0.9175855621396554,0.99,0.104,0.104
0.0637085480233972,0.0,0.004564450673036502,0.9,0.9999999999,0.6274,0.6204
0.009692381964988575,0.3335046271260915,0.0109476632499982,0.9071588869083071,0.9982584924246654,0.793,0.7866
0.05653471350565405,0.4970585853937447,0.012430990654380447,0.9040141544067026,0.9908940185170955,0.6912,0.69
0.1,0.9814760944100085,0.07427384241521272,0.9231335983928435,0.9995407645205356,0.1216,0.1198
0.1,0.08243817681772875,0.03707085779467952,0.9704298727108096,0.9995112117979303,0.0992,0.1008
0.0,0.19127844966277935,0.1,0.9837090332975118,0.99,0.7942,0.7896
0.0,0.7204317245590938,0.02170511348603918,0.9283809008186961,0.9953286308476498,0.7904,0.7824
0.1,0.013484106966429243,0.00032145199626090455,0.9,0.9999458378851644,0.1904,0.1874
0.1,0.034132128609574,0.03734398870851294,0.9621318301379522,0.9956150578782559,0.1018,0.0982
0.0,0.5564647636102189,0.1,0.9169017604833266,0.9912319640919228,0.7904,0.7824
0.02481280365523408,0.5767947207838336,0.02130837725017771,0.9238644506367614,0.9927536103239479,0.741,0.7358
0.016935924377928763,0.2631262489645175,0.007387608345132019,0.9724124956751145,0.9956447713061055,0.8112,0.8072
0.0,0.5579059848011604,0.09711185500316748,0.9909132527825613,0.9995504482078506,0.8088,0.806
0.0,0.6899034744668977,0.09789341078096316,0.9664517162808424,0.9974428756684369,0.8088,0.806
0.01619583830362796,0.17743237390944774,0.010097142649325555,0.9047443993512132,0.99170463888577,0.8108,0.8114
0.016605074348328686,0.32679383369396203,0.008603567924837633,0.926043035133289,0.9953545954865152,0.8084,0.8072
0.0,0.22762884219809304,0.039188091095872235,0.9188477358622934,0.9903086518879388,0.8076,0.805
0.0,0.7823467172278101,0.09903753993808179,0.930828474692502,0.9929624681486159,0.8076,0.805
0.0,0.3479535419136824,0.014646130592735602,0.9495644531253035,0.9911807276447637,0.8076,0.805
0.01234182527042233,0.29559672860080827,0.009943777997179772,0.9822069739779646,0.99,0.797,0.7998
0.0,0.4377737798821888,0.03840117326249978,0.9625149883821674,0.99,0.8076,0.805
0.0,0.8169407791016325,0.1,0.9466757204904693,0.9906947866913035,0.8076,0.805
0.0,0.6855985321597996,0.09584086822358504,0.970901471665722,0.9975908285352683,0.8076,0.805
0.0,0.8299404635723434,0.0976435919238177,0.9688293236722444,0.9939859320005199,0.8076,0.805
0.01572998314046854,0.9224456963608424,0.011511808920645343,0.9593194261862007,0.9924884521203159,0.7164,0.7266
0.016650058563386416,0.6430604133950574,0.008442663499460287,0.9963042177200365,0.9935708221795384,0.774,0.7762
0.0,0.822049050817956,0.032887125409848394,0.9921751821548118,0.9986812925044857,0.8076,0.805
0.0,0.7893477088467505,0.09588488929977526,0.9021584887927933,0.9973807706591648,0.8076,0.805
0.0,0.8791884385482718,0.09763991236369465,0.9325538894759817,0.9923234837662317,0.8076,0.805
0.0,0.7578055872051613,0.012423147914221187,0.9994666139131879,0.99,0.8076,0.805
0.01615698510413695,0.6535735399136436,0.010231509795046254,0.9027296198338247,0.9955444816772311,0.7832,0.7842
0.007970204135571785,0.0,0.010031564570737641,0.9706277209382674,0.9999999999,0.8022,0.794
0.0,0.03404476860197467,0.010390588494627165,0.9801405043014515,0.9999999999,0.7976,0.796
0.0,0.0,0.021049550725705978,0.9874268224689031,0.9984297628661202,0.7976,0.796
0.08765945354804999,0.0004000554045135965,0.1,0.9332025905739219,0.9949903158455367,0.0956,0.1044
0.0,0.3610848597312578,0.07686881659602277,0.9806171897721615,0.9922871658188239,0.7976,0.796
0.016935924377928763,0.2631262489645175,0.007387608345132019,0.9724124956751145,0.9956447713061055,0.8182,0.8126
0.015995852987325403,0.6452340434790056,0.0007797820298324148,0.9245218373778024,0.9961103650535095,0.8028,0.8082
0.0011801688953265402,0.4911063833260832,0.09900142937168066,0.9459658157591393,0.9960401991516682,0.7812,0.7818
0.0359609455205776,0.0896997497816815,0.0020501459136406464,0.9,0.9917791409284434,0.8094,0.8048
0.0,0.04061596237327493,0.02143180608003814,0.9,0.9918215227601719,0.8112,0.8072
0.01619583830362796,0.17743237390944774,0.010097142649325555,0.9047443993512132,0.99170463888577,0.8032,0.8056
0.1,0.1927733243504935,0.001127832131677537,0.9115490049015212,0.99,0.6008,0.6056
0.016734697333231748,0.35858978441656586,0.01890630330971918,0.9838348561455582,0.9914841617362719,0.7718,0.768
0.0016264034550815263,0.49685759276399466,0.09938912989075849,0.9706040766465889,0.9968572107001616,0.7456,0.7504
0.0016361710476210595,0.08957489787744778,0.03339767258930496,0.9862325476477767,0.9914790745193721,0.7884,0.7884
0.0,0.5579059848011604,0.09711185500316748,0.9909132527825613,0.9995504482078506,0.8088,0.806
0.01582979294178514,0.3368874154082703,0.0003853669738802706,0.9678336295849725,0.9902850663522799,0.8246,0.8222
0.0029588157554865163,0.46541413866721004,0.0010187213823726945,0.9417577908436168,0.9940847369270183,0.8224,0.821
0.030852940014589176,0.22972245233691846,0.006607542286894499,0.9337516245697937,0.9910911755571725,0.7736,0.7808
0.014912466631285698,0.680543097934302,0.006581952000419504,0.9914866039352095,0.9956837213132764,0.7682,0.7742
0.0,0.6899034744668977,0.09789341078096316,0.9664517162808424,0.9974428756684369,0.8088,0.806
0.016742578240664305,0.4714085690821959,0.024007469807275875,0.9097935608897876,0.9952284387515662,0.7614,0.762
0.0018677489772401371,0.8317805438978317,0.030610264043997356,0.9753712952022917,0.9910242994962533,0.7704,0.7682
0.1,0.3212567175492273,0.0009797473303809505,0.9152128402418045,0.99,0.1006,0.1004
0.0,0.24467130253893388,0.07585900054141796,0.9801806691899779,0.9999999999,0.8088,0.806
0.0,0.27242023062654297,0.01546111085779475,0.939824992696361,0.99,0.8088,0.806
0.02033591676204104,0.2887660938732959,0.008497781906955989,0.9,0.99,0.7998,0.7974
0.1,0.38657880009520756,0.0010772661639244085,0.9275859802047357,0.9917959416264412,0.5848,0.595
0.010930434934886948,0.347384485565595,0.012898981335711796,0.9099316360400799,0.99,0.7956,0.7952
0.014237601914943152,0.0,0.010087216259931829,0.9793223938842937,0.99,0.8168,0.8148
0.01582979294178514,0.3368874154082703,0.0003853669738802706,0.9678336295849725,0.9902850663522799,0.8414,0.835
0.010793416423567953,0.7134348836775618,0.0,0.9233797708352635,0.9920263767232609,0.8144,0.8132
0.01613471681519035,0.6879475349299857,0.003614933741289922,0.9613055828583367,0.9958514923420604,0.7964,0.7938
0.009720093180936853,0.4042640932894163,0.006393273380685504,0.9258036548607267,0.9903857610460655,0.8232,0.8266
0.02769521375205371,0.624168209345266,0.022623849963683416,0.9290114363162083,0.99212988644765,0.742,0.7488
0.0029588157554865163,0.46541413866721004,0.0010187213823726945,0.9417577908436168,0.9940847369270183,0.833,0.8264
0.016125108706428345,0.4379895712606782,0.003981167671886727,0.992800255453038,0.9912742855723463,0.8104,0.8112
0.0012675777413950727,0.7064089749426463,0.09923511084374885,0.9878606544964399,0.9931329967522181,0.7838,0.773
0.029018115299015212,0.9555611840719739,0.0108313161309813,0.937680796554344,0.9923007709472003,0.514,0.5392
0.0015903342521163292,0.43588054732039283,0.027897941732348802,0.947326190328877,0.9914591762191088,0.8004,0.7972
0.016935924377928763,0.2631262489645175,0.007387608345132019,0.9724124956751145,0.9956447713061055,0.8146,0.813
0.03706164114485737,0.15922549201665093,0.0028990932934152202,0.9096007566595637,0.9920689901449982,0.7446,0.7528
0.019709869522050887,0.5634237329061685,0.0008560996879894343,0.9033541533250745,0.9939293031421815,0.8312,0.8274
0.017018178106274866,0.10638497135108511,0.010220632860928548,0.9817797651793412,0.9935358998933917,0.7988,0.8
0.1,0.9811859610249398,0.0,0.9,0.9935158563290074,0.1022,0.0978
0.014237601914943152,0.0,0.010087216259931829,0.9793223938842937,0.99,0.813,0.814
0.010583659957622725,0.06216649274854642,0.01683164741521466,0.916710681083966,0.99,0.8072,0.8108
0.0,0.06575878337673656,0.01706157693521251,0.9680841698552669,0.99,0.8168,0.8148
0.0,0.0,0.011715471013624877,0.9252740113901758,0.9923380511005141,0.8168,0.8148
0.0,0.6866158908029194,0.09288978000966384,0.9136920984954757,0.9911285714186538,0.8168,0.8148
0.0,0.04061596237327493,0.02143180608003814,0.9,0.9918215227601719,0.8112,0.8072
0.016376872953606354,0.8111151848770609,0.006054468818689986,0.9999999999,0.994045975121409,0.7566,0.7644
0.016720832369536615,0.12991138205716235,0.018611944712530724,0.9119517021076945,0.991356758843315,0.7894,0.7948
0.013657884147456223,1.0,0.00913223222824676,0.9876819728707426,0.9920887886510777,0.1004,0.0996
0.07048451080405171,0.22573626450698553,0.009496592004101736,0.9384263786849315,0.9944666418353013,0.694,0.699
0.01582979294178514,0.3368874154082703,0.0003853669738802706,0.9678336295849725,0.9902850663522799,0.848,0.8426
0.0004995583206395792,0.2696916911434134,0.0,0.9107661874864483,0.9943093693878986,0.8454,0.8448
0.018653952898952074,1.0,0.016186974241864313,0.9855528202676531,0.99,0.0666,0.07
0.020723154805862676,0.3045407428853842,0.03416088830232646,0.9297840143653506,0.9904993815531905,0.7378,0.7482
0.04475831884707975,0.752862595829721,0.00037291915898571016,0.9578668227911643,0.9946818693115634,0.7204,0.7268
0.0029588157554865163,0.46541413866721004,0.0010187213823726945,0.9417577908436168,0.9940847369270183,0.8364,0.8326
0.016498855585568854,0.9831206461908576,0.028768963126614273,0.9897184249098598,0.9997385485481208,0.0818,0.0862
0.0028988500778504046,0.005097196404253157,0.03705302240817545,0.9993417043856264,0.9905687511889975,0.7628,0.7672
0.0052466346928316445,0.6460814956911559,0.0491009205661415,0.9402060286004131,0.9916640802652635,0.7408,0.7432
0.023200578959472973,0.011018893171762847,0.025747198241998483,0.9538463547764557,0.9906774952923844,0.7642,0.7724
0.019709869522050887,0.5634237329061685,0.0008560996879894343,0.9033541533250745,0.9939293031421815,0.837,0.8312
0.0025529923840951077,0.7708120923577201,0.031169709796293722,0.9,0.9928399377612891,0.8064,0.7992
0.004322557753421017,0.0771731054196537,0.04191371541301872,0.9089488196523036,0.9917495020924466,0.7748,0.7814
0.03802307374503617,0.8805632171435333,0.1,0.9999999999,0.9947754330343452,0.5588,0.5718
0.06903213027171183,0.0,0.06257001598875231,0.9,0.9993416006786147,0.4282,0.4338
0.02939590115157035,0.47215180333275747,0.010903835138955958,0.9787671589978422,0.9901882405804417,0.7844,0.7806
0.016847972158738286,0.4076683476180278,0.022487004474788214,0.9500075342265136,0.9909426885964552,0.7666,0.7718
0.001572098792820444,0.6393459745644041,0.09935163672406626,0.982516442235112,0.9986553691518925,0.8084,0.804
0.015378727335303436,0.772050735470766,0.0,0.9254384305875307,0.9981222227754376,0.7922,0.7906
0.008461499698552425,0.7053819809321569,0.0,0.950507795208012,0.9910484401512428,0.8018,0.8086
0.009720093180936853,0.4042640932894163,0.006393273380685504,0.9258036548607267,0.9903857610460655,0.8226,0.8178
0.010283222862086733,0.8194321916481342,0.004452142526006135,0.9994695785718887,0.996290226994954,0.7744,0.7752
0.009152428885787036,0.0,0.00599663602810108,0.9,0.99,0.8408,0.8376
0.0,0.09478614763157467,0.0,0.9,0.9999999999,0.8232,0.8266
0.003945411565299355,0.3424432104176373,0.00045048078689460434,0.9292859712835916,0.9950523128174394,0.8458,0.8386
0.01582979294178514,0.3368874154082703,0.0003853669738802706,0.9678336295849725,0.9902850663522799,0.8554,0.8504
0.04139100545432392,0.33003574086692017,0.027014569142753627,0.9,0.9910784074708989,0.7502,0.7538
0.03187906214238656,0.0,0.0006527390673429148,0.9586290737214276,0.9913430938150257,0.8258,0.822
0.04127219598970988,0.9549141607297522,0.0,0.9,0.9921804469614985,0.1002,0.0998
0.020616808552120516,0.5285721220251652,0.06409681631404389,0.9,0.991849682173984,0.6946,0.707
0.003945411565299355,0.3424432104176373,0.00045048078689460434,0.9292859712835916,0.9950523128174394,0.8536,0.8536
0.015293886777001293,0.29622422520039454,0.1,0.9741986602244395,0.9909880428595648,0.6852,0.6982
0.01682339083831291,0.8542920734108641,0.02342741544425016,0.9542103649045188,0.9910353291188989,0.713,0.7246
0.01964436448787822,1.0,0.012591260482474229,0.9571592779617006,0.99,0.1004,0.0996
0.07478499049900714,0.017329277956137683,0.06068316428886538,0.9777970827749207,0.991385999276645,0.6932,0.7014
0.0004995583206395792,0.2696916911434134,0.0,0.9107661874864483,0.9943093693878986,0.849,0.846
0.033337236837275894,0.0,0.0006473133891692182,0.9584490760266757,0.99,0.8064,0.8096
0.03322502639303693,0.9530014399350208,0.0019600273715294574,0.9016838037902568,0.9922356713966705,0.3432,0.3436
0.024332094776463326,0.6467817650507679,0.1,0.9773058354158324,0.9914968821826567,0.685,0.6886
0.017724518985370037,0.32711905638968725,0.00029185044320453874,0.9605809248288315,0.99,0.845,0.8408
0.00392949136283091,0.2697852638946678,0.001137661343941784,0.9288831422531441,0.9910800197854898,0.849,0.8494
0.016404870917228025,0.07832499341114682,0.0,0.9446310772348965,0.9915439589715876,0.8578,0.848
0.001113112322189652,0.45696960063681785,0.0016981909988515978,0.9,0.9970827259281384,0.8434,0.84
0.04315967701682845,0.3496874767692565,0.027085423555354666,0.9,0.9916591937060707,0.73,0.7378
0.015591265504056123,0.6893682705798017,0.0,0.9531281330848034,0.9920242984325931,0.8118,0.8126
0.009152428885787036,0.0,0.00599663602810108,0.9,0.99,0.8494,0.8488
0.015239517235990997,0.4553299599973113,0.1,0.9741618742476746,0.9918712787212246,0.6842,0.6844
0.019269448323621045,0.87387481560287,0.01291769735848172,0.9584576781248582,0.99,0.7146,0.72
0.024219357053630933,0.04856650445167756,0.0011143650858073716,0.9,0.9938648971241181,0.8338,0.831
0.029069807797162357,0.4750843530095116,0.010757690520781064,0.9,0.9944816156226632,0.7636,0.7684
0.06561726635928132,0.3413230883213377,0.03861344660465038,0.9933413003122115,0.9974404922750715,0.7078,0.7094
0.08087068361311125,0.3287899458610171,0.0359143411960549,0.9602608551229731,0.9923149267748375,0.6324,0.6412
0.0583985220898841,0.3467899966173755,0.039886703483566266,0.9999999999,0.999951693146593,0.6742,0.6946
0.0,1.0,0.1,0.9,0.9999999999,0.1024,0.0964
0.09739977670160986,0.5113694584791831,0.09417225456053295,0.9999999999,0.9996477992766301,0.5528,0.5598
0.0,0.0,0.0,0.9999999999,0.9999999999,0.0968,0.1034
0.0678077846233532,1.0,0.1,0.9,0.99,0.0984,0.1016
0.07807794611933778,0.339700184663352,0.020265660694759033,0.9915661664260014,0.9933499184185931,0.6312,0.638
0.08791795404301961,0.36816313563187963,0.09620484834928258,0.9595451003395642,0.9981161885377767,0.5354,0.5266
0.07125656673876345,0.32627499755795913,0.045043027242734505,0.9974810668552067,0.9938688915462977,0.7056,0.6972
0.046419380584715786,0.32571925547871045,0.04105903849359799,0.9999999999,0.9996873204918628,0.7218,0.7064
0.08721941522814264,0.3192329108066562,0.07119448664683495,0.9255187905021963,0.9957096256176952,0.209,0.19
0.03938111146855755,0.31961463968650955,0.03794162748112806,0.9948732193909747,0.9999999999,0.7168,0.707
0.0980903076688611,0.3292672089691265,0.03670026252055657,0.9945551621318023,0.9907353517954737,0.645,0.648
0.0181202721806363,0.3153132595091491,0.04713820431860509,0.993732020381525,0.9999999999,0.6902,0.6966
0.08701625082196071,0.32818306070704967,0.03795540493113896,0.9943188585460774,0.9997985697511997,0.7188,0.7156
0.051126392161491785,0.6483852915475351,0.0,0.9,0.9998239353251526,0.5924,0.585
0.020177131600930893,0.6609337616878745,0.08943013567159686,0.9,0.9995821517466661,0.542,0.5472
0.024808737571273443,0.6758907551730096,0.0,0.996746142705627,0.9959105642752423,0.6736,0.688
0.06963733696342778,0.6780696099873987,0.0,0.9909479439909211,0.9984093530955928,0.0988,0.1012
0.03506732444792358,0.3124493233302744,0.04956868999227329,0.993696519093023,0.9999999999,0.6874,0.6932
0.0,0.6275548081094124,0.0043728384938916355,0.9999999999,0.9965086163810045,0.1422,0.1304
0.03235120248088141,0.693791491157508,0.0,0.9892174129727167,0.9935185126383362,0.6748,0.6616
0.05861194345846654,1.0,0.04300026236474385,0.9,0.9940656473785494,0.1036,0.0964
0.027325864260629704,0.3158866451734423,0.03633341621057262,0.9999999999,0.9954982658219933,0.7078,0.6952
