acc_test,acc_val,aiteration,drp,eps,loss_test,loss_val,lr,momentum,time,train_acc,train_los,weight_decay
9.76,9.8,0,0.12163541460955225,0.004198627569278608,2.330805015563965,2.3345443344116212,1.5080911443740713e-05,0.970296559292139,101.51773309707642,10.478,2.367687371253967,0.0022581422516237274
9.14,9.28,0,0.13044057583429594,0.006411036736922796,2.3348348712921143,2.335422787666321,2.2186769177798074e-06,0.9762120443371969,199.84052515029907,9.642,2.3776839079856873,0.003064850218560168
54.96,54.2,0,0.05115176478188286,0.0002193687110851929,1.216544953584671,1.255344512462616,0.04873254125641351,0.7355260388556653,297.98835492134094,43.078,1.5484251127243043,0.0001651412164260966
59.04,59.4,0,0.05127202133707915,0.0001180944969518669,1.134901113510132,1.1319431054592133,0.28874856100285423,0.6529191683505426,396.297482252121,47.25,1.443051878809929,0.00010198957014224711
80.5,78.50399999999999,1,0.05127202133628012,0.00011809449760964965,0.5679821354150772,1.5829626056551933,0.2887485609988377,0.6529191682605601,861.0624053478241,76.8376,0.6652629982948304,0.00010198957369790066
,71.352,1,0.08095172869906427,0.000776452109073521,,1.9903331607580186,0.004608552260858471,0.8575311204783745,1322.943184375763,68.6208,0.885279537153244,0.0003914518012303797
,67.26,1,0.0840451221944275,0.00045377241046017943,,0.9169115138053894,0.00026574821811920456,0.9028227705500407,1415.429484128952,63.592,1.0265879230499269,0.0007509132532958766
,66.7,1,0.09116860074481195,0.0011909312844727048,,0.9285133075714112,0.00016082714468063962,0.9298922352813178,1507.980084180832,62.92,1.0362939653396606,0.00090093118824891
70.08,68.64,2,0.08404512219563237,0.0004537724050939498,0.8506257307529449,2.1888463920354844,0.00026574822135017403,0.9028227705724784,1972.7651212215424,65.8588,0.9647419179439545,0.0007509132596584573
,72.364,2,0.10864891438816876,0.0024839552262751275,,1.9336120700836181,0.006909848579249381,0.9889509395863544,2434.589108467102,69.4384,0.864792754149437,0.006107369011080421
,67.26,2,0.14539507761570852,0.00032294633013942525,,0.9158338534832001,1.481918352341426e-06,0.9185759922715565,2526.961936712265,64.31,1.0051070652008056,0.0003516101307809745
,67.4,2,0.14913520804643382,0.0018691512163231695,,0.9132365071773529,1.0582388018474795e-06,0.9615678023346266,2619.2915935516357,63.92,1.0109332525730133,0.00025899439077220617
