acc_test,acc_val,aiteration,drp,eps,loss_test,loss_val,lr,momentum,train_acc,train_los,weight_decay
9.12,9.22,0,0.2776002335194577,0.0021265900427850292,2.3352317428588867,2.3315186643600465,1.2726648425853833e-06,0.7296428695087473,9.936,2.4087195386886595,0.00011687580511371393
10.44,10.64,0,0.2887113747990137,0.002799323719381674,2.3370773792266846,2.335767936706543,3.397782301738948e-07,0.6786115768136984,9.958,2.3968319430351257,0.00011086153171671387
54.36,52.5,0,0.0786648638656686,0.00012996236150533108,1.263537926673889,1.2860795736312867,0.060129435594591836,0.9692046041701825,40.644,1.593302035331726,0.002617987166246521
32.72,33.04,0,0.010542758283576203,0.00012894899679041473,2.0611432909965517,2.0351850175857544,0.351929659889965,0.9891236509954261,45.604,1.5010282709598541,0.0075410179662517155
