acc_test,acc_val,aiteration,drp,eps,loss_test,loss_val,lr,momentum,time,train_acc,train_los,weight_decay
54.84,53.86,0,0.06971740977337923,0.002290928917947726,1.2427428770065307,1.254593710899353,0.07619423090934148,0.9810746408085262,42.556923389434814,42.448,1.553025812149048,0.002894271893676229
57.74,59.74,0,0.058850402842657926,0.003209964738723438,1.161816965341568,1.1326155734062195,0.251916001918105,0.9865611285116054,81.52134609222412,45.28,1.5032684223651887,0.003824612763633173
42.0,41.18,0,0.052064708408835765,0.007567876774727632,1.6193985843658447,1.6652734231948854,0.33670273040613274,0.989854194455619,120.53523635864258,43.652,1.557690901517868,0.006672114049150811
10.0,9.56,0,0.13764049505039713,0.00011890277596566601,2.349092206954956,2.3552587985992433,1.4176103469310199e-08,0.7803932029585243,159.6345534324646,9.95,2.40580540561676,0.0001480187091329452
10.68,9.88,0,0.10374872548978274,0.0003004774891697455,2.322359366416931,2.330352268218994,0.00011193227491808528,0.9438983937467001,198.68228340148926,10.63,2.387229468345642,0.0006099854380723576
16.46,16.72,0,0.08787109008754394,0.009557046841961396,2.2497631120681763,2.247425560951233,0.00037528929945349076,0.964614003663131,237.73412942886353,11.774,2.325891902923584,0.0011260878474744387
9.64,9.26,0,0.12635250873359372,0.0011351817753917192,2.3221890830993654,2.332811126708984,1.3173807166355172e-07,0.7970620329407172,276.8405201435089,10.49,2.4209098467826844,0.005922528637822037
45.44,45.28,0,0.051738045662358276,0.003099411103867384,1.45889271736145,1.4752127265930175,0.014257218270190636,0.989224297011097,315.8619213104248,34.616,1.7592177453041076,0.00011121666663318553
8.22,8.48,0,0.10594267042203839,0.0003648759005423893,2.334434566497803,2.3314988231658935,6.270599495558166e-07,0.9017515199779204,354.98996233940125,10.346,2.365214890956879,0.0005747636062109811
35.26,36.36,0,0.07567199265233909,0.003947841574606535,1.7637367820739747,1.751603593826294,0.006181184332442847,0.9779210790383505,394.0879521369934,26.116,1.966103281021118,0.0022365983079884444
10.06,9.18,0,0.14954564230519396,0.0006934398743987872,2.326044864654541,2.333727970123291,2.6233109471902368e-06,0.8932308510389616,433.2241356372833,9.872,2.3992090468406677,0.0003382121561490494
22.26,22.82,0,0.06728351413765286,0.00016178255815883208,2.0324859404563904,2.0173486781120302,0.001414605988284124,0.9821964286467655,472.31913232803345,18.392,2.183796792268753,0.0031001567153846146
8.9,9.1,0,0.11782695161176329,0.0013536917208780033,2.3291008710861205,2.32893684387207,1.4413059688430208e-05,0.9702738455035547,511.46820187568665,10.118,2.3663740611076354,0.0014393919677465664
53.46,54.96,0,0.08671498452212423,0.005445098305358916,1.3035243988037108,1.2653618741035462,0.2822525777568146,0.9405772844737745,550.5152399539948,42.82,1.559889110326767,0.00027864758765284276
52.46,51.64,0,0.05005939258779383,0.0005485081138357578,1.3126269960403443,1.3524376678466796,0.023747227388859034,0.6631311255130723,589.6715655326843,38.506,1.6568498058319092,0.005062255580713759
8.92,9.16,0,0.061316625497642926,0.002050586356454536,2.3307519865036013,2.3286790561676027,1.0570256660302753e-08,0.9896619604147745,628.7971572875977,9.81,2.3676454153060913,0.0015543604400664332
9.12,10.06,0,0.09093769390079193,0.0002199977068041094,2.336781177520752,2.3269059467315674,2.774569230879517e-05,0.8942231265034665,667.9322545528412,10.046,2.405310247421265,0.00026308596320853846
59.18,58.24,0,0.07270263318003388,0.002037667567944254,1.164502398967743,1.1800657260417937,0.1022546208558808,0.9833243614365847,707.0330004692078,43.492,1.5309110350608826,0.003228688002975871
54.08,52.58,0,0.07735207699986277,0.0015264012122940408,1.2993877124786377,1.3189287638664247,0.3113608911277413,0.9861593094494768,746.1544089317322,42.724,1.568694328546524,0.00399142614846886
51.06,50.98,0,0.06122387948829962,0.004485584238811956,1.3468068194389344,1.3523960065841676,0.0648829301398561,0.9621168332579014,785.2667188644409,41.782,1.570972295999527,0.0021432709742200784
68.0,68.536,1,0.05885040287953938,0.0032099647395242093,0.9731947016716004,0.9258658702373503,0.25191600191528035,0.9865611284921513,968.0371980667114,72.8828,0.7909914714574813,0.0038246127621011684
73.06,70.692,1,0.06131121508277995,0.007079401921047984,0.7517230254411698,0.8084355186223984,0.003803432621113473,0.7051464204409883,1150.8001825809479,68.1548,0.904025926399231,0.0009261148286588253
71.98,69.78399999999999,1,0.0819607994634087,0.006956313436047864,0.7796249926090241,0.8287782468795776,0.0026664615696918867,0.650509999136389,1333.5071630477905,67.3664,0.9250268308877946,0.0009421514577732376
,68.14,1,0.09292478223648681,0.007576182371641731,,0.8847501790523529,0.0018596193054495635,0.6436838357104355,1369.9327206611633,64.584,1.0087725427150727,0.0008310177436694621
,66.06,1,0.08277924874878934,0.008757915526104406,,0.9475737845897675,0.00025620569999124457,0.6660348425763714,1406.3767862319946,61.826,1.061845565199852,0.00045362294282162626
,67.8,1,0.07270263317555276,0.002037667565573109,,0.8911221218109131,0.10225462091769973,0.9833243613598137,1442.7967212200165,62.6,1.0496756587028504,0.0032286879252494912
,65.42,1,0.05841409166377886,0.0008092334945850302,,0.9512650728225708,0.0025600988114536124,0.6346462962538739,1479.2395730018616,60.716,1.1029302941560746,0.0008608135892366999
,65.16,1,0.08260875711331209,0.0008197423094181104,,0.9632150518894196,0.001791045860480789,0.6333085366875026,1515.652079820633,59.962,1.1144120796918868,0.0009023501054003506
,65.62,1,0.09531815373143515,0.0004116347798315209,,0.9489617359638214,0.0025356180604958205,0.7458239741272551,1552.102084159851,60.388,1.1051444140672684,0.00043692663150403117
,63.8,1,0.09678630077575519,0.0005221583130893662,,0.9986844563484192,0.0005685996093054581,0.7791197555286405,1588.5477154254913,58.788,1.1496536091566085,0.0004466964661531732
82.06,74.488,1,0.06971740981123004,0.002290928838360032,0.5442017668485641,0.7231350244283676,0.07619423090972947,0.9810746407479853,1771.395809173584,71.446,0.811462169277668,0.002894271938452146
,63.46,1,0.06067716726567298,0.006262798093164502,,1.0033503663539887,0.004153932513786767,0.8515708421029868,1807.8336997032166,57.998,1.1644209965467454,0.0008200609963562618
,62.5,1,0.09583712956341764,0.006496026039336238,,1.027369191646576,0.0024002150180299124,0.6768224851760729,1844.2446048259735,57.824,1.179915665268898,0.0008641473598899805
,60.96,1,0.08056631835100522,0.008579686877232784,,1.079828407764435,0.00039411001580381906,0.8316269107491426,1880.6297862529755,55.706,1.221149314403534,0.0004792563587643041
,62.78,1,0.1124774277140147,0.0008074386427053017,,1.0205379152297973,0.0026652344675462017,0.6381761398517816,1917.005693435669,57.438,1.1790424445867538,0.0008966392203371308
81.86,77.296,1,0.08671498443943772,0.00544509834318939,0.5181916546821594,0.6541071487665177,0.28225257774835194,0.9405772843943453,2099.751631975174,73.9536,0.7427503520131111,0.00027864763810099774
,65.3,1,0.11374454132045753,0.007440087177430539,,0.9538442468643189,0.0016364636162652525,0.8231416343253697,2136.2682769298553,59.604,1.1180738860368729,0.0004319295881100799
67.06,66.7,1,0.11484401392945227,0.009297375244142684,0.9056659460067749,0.9182231512069702,0.0017098345868091387,0.6413456853838021,2319.140000104904,62.139599999999994,1.05217258143425,0.0001902908986504481
68.04,67.904,1,0.09707097749841176,0.009738896872194258,0.8716970705986022,0.8893496098518371,0.0035066632836762493,0.6413513257014816,2501.9263920783997,63.325599999999994,1.0214309499025345,0.00017457138907691488
69.36,69.148,1,0.09476821727415728,0.005874434223756371,0.837020674943924,0.8608074116706848,0.006469172930543139,0.7116270394182338,2684.768517255783,64.4352,0.9924784766435624,0.0001090923336272925
87.18,84.07600000000001,2,0.08671498435148875,0.005445098442116656,0.38258655786514284,0.47385990524291993,0.282252577760057,0.9405772843911001,2867.968642473221,84.6372,0.448712107527256,0.00027864764114037324
85.16,84.944,2,0.08262480085931367,0.0027925942908397674,0.42933001250028613,0.44352484750747684,0.0003914256465215226,0.8682103588482685,3050.674060821533,83.3004,0.4881358633220196,0.0008356954506994118
84.64,84.624,2,0.08112700737667142,0.0006991154710727535,0.43956968635320665,0.4500481128692627,0.0002516800561922199,0.8658447653255715,3233.6316056251526,83.0564,0.4948823855936527,0.0008575500077926756
,84.06,2,0.07944054998495324,0.0008548063022481691,,0.46545795977115634,0.00013548237699738215,0.8616264739440646,3270.1005601882935,82.546,0.5126153181195259,0.0007937770133214984
,84.02,2,0.06827456691392847,0.0005875951781433757,,0.47224464058876037,7.808958712053894e-06,0.9255561292446598,3306.5602836608887,82.42,0.514286298274994,0.0009554389396381588
,77.3,2,0.06971740981526296,0.002290928757557138,,0.685618417263031,0.07619423090200184,0.9810746407466685,3343.0215373039246,81.01,0.5636197211146354,0.00289427194269693
87.68,86.508,2,0.08291391020020994,0.0027520015148368954,0.364235911667347,0.3976292920708656,0.016332464212919406,0.7523331198976948,3525.886219263077,85.8028,0.4219153208494187,0.0017668400738605455
86.04,85.008,2,0.09611136371881764,0.0009355267384645538,0.4196909582614899,0.44576583111286167,0.0005320795329620663,0.7162004451020689,3708.7054324150085,83.36120000000001,0.4950373674273491,0.0018157149721001044
85.96,85.172,2,0.10023687793218515,0.0004343822868570444,0.4197335624694824,0.44386674678325655,0.0005878275240633017,0.72882954146133,3891.4413888454437,83.4452,0.49312041438817983,0.0018862269847532921
