b1,b2,dataset,droupout_prob,itération,lr,net,weight_decay,loss,test
0.04131521353595017,0.005883785047068091,MNIST,0.2781963145593619,0.0,0.3671227754782302,LeNet,0.1833599048120096,0.7508,0.7628
0.03711919664336137,0.005772617199517334,MNIST,0.20536257926800178,0.0,0.30653202676306435,LeNet,0.053310085619916736,0.8618,0.8648
0.011544970915024107,0.00030687909867819965,MNIST,0.01905838975830912,-0.0,0.02812262710002955,LeNet,0.06716381512686437,0.9226,0.9242
0.0013641123373242525,6.39944991853985e-05,MNIST,0.9735918017311642,-0.0,0.9275406543234807,LeNet,0.9460258642294503,0.0992,0.0956
0.011544970915697875,0.000306879088137005,MNIST,0.01905838976275152,1.0,0.028122627093841515,LeNet,0.0671638151266843,0.9322,0.9394
0.0955188323195569,0.009777381441015118,MNIST,0.7531039792733327,1.0,0.03348465749501346,LeNet,0.5946457959907488,0.1084,0.1186
0.08406031249287808,0.0026613774546480626,MNIST,0.5140585023956701,1.0,0.9374387068038517,LeNet,0.41337725175271617,0.104,0.1016
0.06796703705798622,0.0028957748482408884,MNIST,0.007355627990360714,1.0,0.6524200335773853,LeNet,0.9426073852310834,0.0962,0.0998
0.01154497091834185,0.00030687908925258284,MNIST,0.019058389765632962,2.0,0.028122627093351518,LeNet,0.06716381512564848,0.9292,0.934
0.02636225359288312,0.008520120676941474,MNIST,0.4766291202766559,2.0,0.595760221640881,LeNet,0.37801127120112854,0.104,0.1016
0.06201859659524348,0.002930321619270878,MNIST,0.2584297902034555,2.0,0.22809056701940805,LeNet,0.670145988747447,0.1014,0.105
0.023456817430748997,0.007580146525975014,MNIST,0.9643859023136598,2.0,0.8024503752721439,LeNet,0.27077800462703655,0.1084,0.1186
0.0008160289484838521,0.0017227967976528793,MNIST,0.585409028403603,2.0,0.17716854416963407,LeNet,0.7529407851667467,0.241,0.2378
0.05698570549085193,0.004414021868419934,MNIST,0.14122751185728288,2.0,0.5072718833414555,LeNet,0.2632524553243354,0.4104,0.4124
0.07711170651255729,0.0045714827817458625,MNIST,0.3786881132922066,2.0,0.4157697661851163,LeNet,0.8168423876881533,0.1046,0.0974
0.04587948516657249,0.001371747368960391,MNIST,0.746770368929202,2.0,0.14633331247953646,LeNet,0.4979051998877303,0.0962,0.0998
0.0974137868471969,0.00725619811513401,MNIST,0.11049480729197787,2.0,0.7053281510453455,LeNet,0.17963009323543724,0.0986,0.0934
0.013897168081868628,6.375285118653977e-05,MNIST,0.0018329663264465001,2.0,0.013468959849197456,LeNet,0.023060008826777556,0.951,0.9572
0.024188979035332018,0.0016529335310294182,MNIST,0.09342898393955501,2.0,0.12876455434650286,LeNet,0.0007743923651863938,0.1046,0.0974
0.011225771325227861,0.000990157142038069,MNIST,0.35010877242229044,2.0,0.006197246717871946,LeNet,0.16352303559722486,0.903,0.9084
0.013897168082910177,6.37528686077661e-05,MNIST,0.0018329664201405763,3.0,0.013468959841468266,LeNet,0.023060008741109583,0.957,0.9548
0.02871970910647948,0.0037782186207248524,MNIST,0.19541010653040433,3.0,0.2631094330758509,LeNet,0.0014004188463423647,0.104,0.1016
0.035270782138209264,0.002476975508020471,MNIST,0.7256230090485586,3.0,0.4340663000846311,LeNet,0.33495242412054804,0.3706,0.3724
0.0010551419459778368,0.0010254257079283288,MNIST,0.10943997208516336,3.0,0.1253529792390425,LeNet,0.5095355475330525,0.6018,0.6066
0.013897168081850023,6.37528569601188e-05,MNIST,0.0018329664060878497,4.0,0.013468959846033867,LeNet,0.02306000878919848,0.9574,0.9572
0.050697839766972966,0.00346910778806605,MNIST,0.3676296169918391,4.0,0.3212277042277661,LeNet,0.2629453793636878,0.7166,0.7292
0.018887011418979062,0.0018799718622862318,MNIST,0.6342199192131458,4.0,0.0936483479257478,LeNet,0.13773198687083577,0.7524,0.756
