b1,b2,droupout_prob,lr,weight_decay,loss,test,iteration
0.9881224840853555,0.9917331757641864,0.5620556304787223,0.09771685741335577,0.08062515415817112,0.8396,0.8508,1
0.9881224840853555,0.9917331757641864,0.5620556304787223,0.09771685741335577,0.08062515415817112,0.8364,0.8376,2
0.9881224840853555,0.9917331757641864,0.5620556304787223,0.09771685741335577,0.08062515415817112,0.8328,0.8344,3
0.9881224840853555,0.9917331757641864,0.5620556304787223,0.09771685741335577,0.08062515415817112,0.8448,0.8544,4
0.9969464320878044,0.9905881463284516,0.5498660856197931,0.09916890043270386,0.09276234751464478,0.8428,0.8422,1
0.9969464320878044,0.9905881463284516,0.5498660856197931,0.09916890043270386,0.09276234751464478,0.863,0.8624,2
0.9969464320878044,0.9905881463284516,0.5498660856197931,0.09916890043270386,0.09276234751464478,0.8628,0.8598,3
0.9969464320878044,0.9905881463284516,0.5498660856197931,0.09916890043270386,0.09276234751464478,0.8442,0.842,4
0.9211012808806542,0.998196463708922,0.9849972006892296,0.031323623988342125,0.013140451848916233,0.0968,0.0948,1
0.9211012808806542,0.998196463708922,0.9849972006892296,0.031323623988342125,0.013140451848916233,0.0982,0.1074,2
0.9211012808806542,0.998196463708922,0.9849972006892296,0.031323623988342125,0.013140451848916233,0.1136,0.1134,3
0.9211012808806542,0.998196463708922,0.9849972006892296,0.031323623988342125,0.013140451848916233,0.1136,0.1134,4
0.9954880683559781,0.9904884041473595,0.047791837239774815,0.09885156923164397,0.09951076192540073,0.9074,0.9044,1
0.9954880683559781,0.9904884041473595,0.047791837239774815,0.09885156923164397,0.09951076192540073,0.9056,0.9028,2
0.9954880683559781,0.9904884041473595,0.047791837239774815,0.09885156923164397,0.09951076192540073,0.9044,0.9064,3
0.9954880683559781,0.9904884041473595,0.047791837239774815,0.09885156923164397,0.09951076192540073,0.9114,0.9052,4
b1,b2,droupout_prob,lr,weight_decay,loss,test,iteration
0.9206057713060201,0.9984980969950257,0.9059718166811926,0.03949001687534575,0.007644962560692282,0.103,0.1034,1
0.9206057713060201,0.9984980969950257,0.9059718166811926,0.03949001687534575,0.007644962560692282,0.0988,0.0972,2
0.9206057713060201,0.9984980969950257,0.9059718166811926,0.03949001687534575,0.007644962560692282,0.0988,0.1068,3
0.9206057713060201,0.9984980969950257,0.9059718166811926,0.03949001687534575,0.007644962560692282,0.0988,0.0972,4
0.9206057713060201,0.9984980969950257,0.9059718166811926,0.03949001687534575,0.007644962560692282,0.1192,0.1078,5
0.9206057713060201,0.9984980969950257,0.9059718166811926,0.03949001687534575,0.007644962560692282,0.104,0.098,6
0.9206057713060201,0.9984980969950257,0.9059718166811926,0.03949001687534575,0.007644962560692282,0.1192,0.1078,7
0.9206057713060201,0.9984980969950257,0.9059718166811926,0.03949001687534575,0.007644962560692282,0.104,0.098,8
0.9206057713060201,0.9984980969950257,0.9059718166811926,0.03949001687534575,0.007644962560692282,0.1192,0.1078,9
0.9206057713060201,0.9984980969950257,0.9059718166811926,0.03949001687534575,0.007644962560692282,0.0988,0.1068,10
0.9968705555812539,0.9998022546816038,0.44210063658853516,0.0015720503606858173,0.08720200802352737,0.888,0.8806,1
0.9968705555812539,0.9998022546816038,0.44210063658853516,0.0015720503606858173,0.08720200802352737,0.9032,0.8976,2
0.9968705555812539,0.9998022546816038,0.44210063658853516,0.0015720503606858173,0.08720200802352737,0.9102,0.904,3
0.9968705555812539,0.9998022546816038,0.44210063658853516,0.0015720503606858173,0.08720200802352737,0.9122,0.9014,4
0.9968705555812539,0.9998022546816038,0.44210063658853516,0.0015720503606858173,0.08720200802352737,0.9038,0.8992,5
0.9968705555812539,0.9998022546816038,0.44210063658853516,0.0015720503606858173,0.08720200802352737,0.914,0.9082,6
0.9968705555812539,0.9998022546816038,0.44210063658853516,0.0015720503606858173,0.08720200802352737,0.9104,0.9036,7
0.9968705555812539,0.9998022546816038,0.44210063658853516,0.0015720503606858173,0.08720200802352737,0.9146,0.9038,8
0.9968705555812539,0.9998022546816038,0.44210063658853516,0.0015720503606858173,0.08720200802352737,0.912,0.9006,9
0.9968705555812539,0.9998022546816038,0.44210063658853516,0.0015720503606858173,0.08720200802352737,0.9108,0.9046,10
0.9974049988363484,0.9961005574664765,0.7966042847912064,0.06725070165730718,0.09384692452986367,0.7164,0.727,1
0.9974049988363484,0.9961005574664765,0.7966042847912064,0.06725070165730718,0.09384692452986367,0.7246,0.7202,2
0.9974049988363484,0.9961005574664765,0.7966042847912064,0.06725070165730718,0.09384692452986367,0.7296,0.7342,3
0.9974049988363484,0.9961005574664765,0.7966042847912064,0.06725070165730718,0.09384692452986367,0.7596,0.7444,4
0.9974049988363484,0.9961005574664765,0.7966042847912064,0.06725070165730718,0.09384692452986367,0.7284,0.729,5
0.9974049988363484,0.9961005574664765,0.7966042847912064,0.06725070165730718,0.09384692452986367,0.7378,0.7372,6
0.9974049988363484,0.9961005574664765,0.7966042847912064,0.06725070165730718,0.09384692452986367,0.8004,0.8172,7
0.9974049988363484,0.9961005574664765,0.7966042847912064,0.06725070165730718,0.09384692452986367,0.7518,0.7482,8
0.9974049988363484,0.9961005574664765,0.7966042847912064,0.06725070165730718,0.09384692452986367,0.7856,0.7968,9
0.9974049988363484,0.9961005574664765,0.7966042847912064,0.06725070165730718,0.09384692452986367,0.7264,0.7204,10
0.9796626544090346,0.9978668357827766,0.5392381187152,0.09956569969537885,0.0466620809409756,0.8328,0.84,1
0.9796626544090346,0.9978668357827766,0.5392381187152,0.09956569969537885,0.0466620809409756,0.7418,0.7482,2
