acc_test,acc_val,aiteration,drp,eps,eps_arch,loss_test,loss_val,lr,momentum,momentum_arch,train_acc,train_los,weight_decay
57.24,57.46,0,0.10000000008488066,0.0010077854290562421,1.0130093599038542e-05,1.1713679897785187,1.1677373051643372,0.10025884372650658,0.8997411562724519,0.1002588437262934,41.276,1.580921880722046,0.0010077854290793168
