aiteration,b1,b2,droupout_prob,eps,lr,weight_decay,loss,test
0,0.9201509517443258,0.9910442277846553,0.6365329735079086,18.27630622580285,0.022944836125471102,0.07180381896248497,-51.76518458946079,-51.13646982230392
0,0.9115294655367391,0.9904119740121645,0.6774714788946415,19.797410662149783,0.015254743418862383,0.07965216890994788,-35.87060786228554,-33.05109001608456
0,0.9039908898065179,0.9902273106790717,0.9658306984703616,19.89474366113138,0.00030065767356860645,0.09742201681487489,-83.01363357843137,-72.7396120557598
0,0.9905724283413194,0.9985396375407548,0.1139843265709331,6.381731374354764,0.08932145023278767,0.0053008735311385335,-15.382040584788603,-18.974044500612745
0,0.9999427124253968,0.9999732193643658,0.004459540427650857,6.566868392414998,0.09714837266115449,0.0016757867257025001,-1217.3306525735295,-1259.4654564950981
0,0.9984678266775231,0.9996745293103988,0.027967405969851714,6.114893361960362,0.09436724097475112,0.010110477003755457,-453.25256587009807,-475.0797334558824
0,0.963935563509878,0.9958555773660486,0.29256303466417233,11.901291850890132,0.06484934124019937,0.02878407758512246,-4962.109068627451,-4147.077205882353
0,0.9672076654845974,0.9965597958888217,0.27777176414747234,10.99540177558246,0.06365174571243885,0.04218732921203801,-3458.2696078431372,-3574.188419117647
0,0.937063278181659,0.9931437125383616,0.2746847475451333,15.008708698763453,0.0783998690317917,0.022147978059145715,-29.429019703584558,-20.445872587316178
0,0.9791191766891897,0.997907902804871,0.9289266728518917,8.654572638304357,0.04029529771420991,0.057436109348647575,-26.85317813648897,-24.37775495940564
0,0.9444656773083641,0.9937104626151506,0.12524694697734512,15.235261315998011,0.042850213780352496,0.00340170075148034,-1899.9079350490197,-1377.9385723039215
0,0.983729984346835,0.9983043181355977,0.48009921940119504,9.239235119991495,0.08275161428413352,0.042842166193085805,-43.43411075367647,-50.79313629748774
0,0.9319781602371597,0.9932739309972203,0.5030127232135764,14.609969915023024,0.06101752986144893,0.01938435264998163,-58.89786305147059,-58.62646484375
0,0.9584042683934374,0.9981166403711333,0.8320172329071189,8.300137708074857,0.025166168413975933,0.09376242312976843,-6.085307401769302,-5.118250229779412
0,0.9579566611240249,0.9948456309644318,0.835443137405434,17.076551913889524,0.004868729840417474,0.09666295939660961,-7.567985385071998,-6.999667896943934
0,0.9269198259947401,0.9917195720542666,0.7781671980873434,9.66228461342363,0.02763891221904049,0.08278087273449815,-3.572744332107843,-2.2999946743834254
0,0.9232113676357774,0.9918624187064462,0.6853957830906693,12.914706436061559,0.049495564050609224,0.0639715904262984,-1010.2178308823529,-990.0317861519608
0,0.951472880519054,0.9967432602737648,0.8243243025566263,8.70983343932783,0.02745593676547592,0.08759741248138202,-19.2478422277114,-10.913441377527574
0,0.9407767658653339,0.9947132013813819,0.8348376024919063,9.84429478477542,0.031817504463999946,0.08656283903438888,-8.107867072610293,-8.094855813419118
0,0.9292494191536422,0.9919863573200339,0.5307351124431215,7.626742316748923,0.013272761101759518,0.09956580438950632,-53.467266007965684,-44.26337028952206
0,0.9727525177737953,0.9971083857369296,0.7721327051209089,10.721915816383111,0.03744179182041224,0.07385158328583959,-33.26886345358456,-29.85407331878064
0,0.9513661667492003,0.9992847639290999,0.9748582955181861,7.873604594885923,0.016343435969442245,0.08600646736574111,-1.47997672885072,-1.6778856165268843
0,0.9036578249254177,0.9919306812309229,0.9451623901039704,7.1626356143893295,0.009943415056891598,0.061291450055878674,-4.0711194206686585,-3.136851890414369
0,0.9500591874656703,0.9941725401420946,0.9772155027107151,10.386890519649612,0.01782592646538827,0.08113039159798167,-2.0063802681717218,-1.7396974750593597
0,0.9474336986979043,0.995830411657663,0.9967532094800022,13.207602959712908,0.0012261270047476958,0.07107042607294485,-13.288227156096815,-13.148520076976103
0,0.954115888265028,0.9944777641820302,0.9028009108668285,10.78185841092388,0.01758125691175406,0.0482118619636912,-2.5600397446576286,-2.1829295438878678
