0.8344,0.8192,False,,,2,91851a91c4b54b85b245d96f1c03a7ce,2021-03-22_13-02-10,1616418130,6.773767471313477,13.549371480941772,5323,2a81f27a3e9c,172.28.0.2,13.549371480941772,0,2,ba17c21c,1,43,2,0.08350297236894885,0.005307603908861145,0.9830743786907635,0.9907494174085846,0.6803397208010284
loss,test,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/sigmoid_func,config/hidden_dim,config/n_layer,config/lr,config/weight_decay,config/b1,config/b2,config/droupout_prob
0.12,0.107,False,,,1,2f44489875d0480eb41e2d6ecf50e86e,2021-03-22_13-02-21,1616418141,6.364580392837524,6.364580392837524,5347,2a81f27a3e9c,172.28.0.2,6.364580392837524,0,1,c51e5860,1,43,2,0.08666586022327769,0.08663966393749561,0.9365448279014186,0.993725806097797,0.8219410871753579
0.0994,0.1026,False,,,2,2f44489875d0480eb41e2d6ecf50e86e,2021-03-22_13-02-27,1616418147,6.361597061157227,12.726177453994751,5347,2a81f27a3e9c,172.28.0.2,12.726177453994751,0,2,c51e5860,1,43,2,0.08666586022327769,0.08663966393749561,0.9365448279014186,0.993725806097797,0.8219410871753579
loss,test,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/sigmoid_func,config/hidden_dim,config/n_layer,config/lr,config/weight_decay,config/b1,config/b2,config/droupout_prob
0.4996,0.5062,False,,,1,19463496ce074c6980ef948f4aac0f61,2021-03-22_13-02-38,1616418158,6.687852621078491,6.687852621078491,5369,2a81f27a3e9c,172.28.0.2,6.687852621078491,0,1,d01a69e8,1,43,2,0.09291871805331253,0.03484182178817215,0.9927201646767443,0.9929129631321534,0.9031817526556222
0.4926,0.488,False,,,2,19463496ce074c6980ef948f4aac0f61,2021-03-22_13-02-45,1616418165,6.656735897064209,13.3445885181427,5369,2a81f27a3e9c,172.28.0.2,13.3445885181427,0,2,d01a69e8,1,43,2,0.09291871805331253,0.03484182178817215,0.9927201646767443,0.9929129631321534,0.9031817526556222
loss,test,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/sigmoid_func,config/hidden_dim,config/n_layer,config/lr,config/weight_decay,config/b1,config/b2,config/droupout_prob
0.449,0.4584,False,,,1,c7da757ab6c84a58b263f09c85180ce1,2021-03-22_13-02-56,1616418176,6.6463117599487305,6.6463117599487305,5390,2a81f27a3e9c,172.28.0.2,6.6463117599487305,0,1,da8a9b3c,1,43,2,0.0644519200583708,0.006139727467013177,0.9980793410566993,0.9908486533896423,0.9191848096731972
0.7626,0.7584,False,,,2,c7da757ab6c84a58b263f09c85180ce1,2021-03-22_13-03-03,1616418183,6.713281154632568,13.359592914581299,5390,2a81f27a3e9c,172.28.0.2,13.359592914581299,0,2,da8a9b3c,1,43,2,0.0644519200583708,0.006139727467013177,0.9980793410566993,0.9908486533896423,0.9191848096731972
loss,test,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/sigmoid_func,config/hidden_dim,config/n_layer,config/lr,config/weight_decay,config/b1,config/b2,config/droupout_prob
0.101,0.1046,False,,,1,0f9abf7b4bcf48f497736b1b62a400fb,2021-03-22_13-03-15,1616418195,6.714449882507324,6.714449882507324,5414,2a81f27a3e9c,172.28.0.2,6.714449882507324,0,1,e5453f32,1,43,2,0.03156426736265266,0.07306184993025205,0.9115890382380738,0.9920644270513633,0.0613511042535619
0.1152,0.1118,False,,,2,0f9abf7b4bcf48f497736b1b62a400fb,2021-03-22_13-03-21,1616418201,6.632153034210205,13.34660291671753,5414,2a81f27a3e9c,172.28.0.2,13.34660291671753,0,2,e5453f32,1,43,2,0.03156426736265266,0.07306184993025205,0.9115890382380738,0.9920644270513633,0.0613511042535619
loss,test,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/sigmoid_func,config/hidden_dim,config/n_layer,config/lr,config/weight_decay,config/b1,config/b2,config/droupout_prob
0.1046,0.101,False,,,1,3bfb4d33848a4e4fa84e51d0e1468135,2021-03-22_13-03-33,1616418213,6.661258935928345,6.661258935928345,5436,2a81f27a3e9c,172.28.0.2,6.661258935928345,0,1,f00f6c76,1,43,2,0.05321502757944444,0.04722693603969816,0.9476100744493652,0.9916187109676854,0.7744298660719441
0.0998,0.102,False,,,2,3bfb4d33848a4e4fa84e51d0e1468135,2021-03-22_13-03-39,1616418219,6.760722398757935,13.42198133468628,5436,2a81f27a3e9c,172.28.0.2,13.42198133468628,0,2,f00f6c76,1,43,2,0.05321502757944444,0.04722693603969816,0.9476100744493652,0.9916187109676854,0.7744298660719441
loss,test,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/sigmoid_func,config/hidden_dim,config/n_layer,config/lr,config/weight_decay,config/b1,config/b2,config/droupout_prob
0.9688,0.9726,False,,,1,cc6833dfb1684163970b8689e33a3caa,2021-03-22_13-03-51,1616418231,6.50467324256897,6.50467324256897,5458,2a81f27a3e9c,172.28.0.2,6.50467324256897,0,1,fad9aed2,1,43,2,0.010465097805212677,0.004405135556181183,0.9855487422625281,0.9936471921174237,0.24130657177654843
0.9664,0.9596,False,,,2,cc6833dfb1684163970b8689e33a3caa,2021-03-22_13-03-57,1616418237,6.541031837463379,13.045705080032349,5458,2a81f27a3e9c,172.28.0.2,13.045705080032349,0,2,fad9aed2,1,43,2,0.010465097805212677,0.004405135556181183,0.9855487422625281,0.9936471921174237,0.24130657177654843
loss,test,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/sigmoid_func,config/hidden_dim,config/n_layer,config/lr,config/weight_decay,config/b1,config/b2,config/droupout_prob
0.8038,0.7974,False,,,1,acbaba06296d40bd92960e87b7eea87c,2021-03-22_13-04-08,1616418248,6.565971612930298,6.565971612930298,5480,2a81f27a3e9c,172.28.0.2,6.565971612930298,0,1,05a43486,1,43,2,0.08313418523381916,0.021083767479760613,0.9698940922404664,0.9948184197207894,0.515508510649463
0.8738,0.8714,False,,,2,acbaba06296d40bd92960e87b7eea87c,2021-03-22_13-04-15,1616418255,6.717127799987793,13.28309941291809,5480,2a81f27a3e9c,172.28.0.2,13.28309941291809,0,2,05a43486,1,43,2,0.08313418523381916,0.021083767479760613,0.9698940922404664,0.9948184197207894,0.515508510649463
loss,test,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/sigmoid_func,config/hidden_dim,config/n_layer,config/lr,config/weight_decay,config/b1,config/b2,config/droupout_prob
0.8744,0.8692,False,,,1,0fc35fbb9e9d4c618edf44576ae8e1e2,2021-03-22_13-04-26,1616418266,6.60097861289978,6.60097861289978,5503,2a81f27a3e9c,172.28.0.2,6.60097861289978,0,1,103b8ab6,1,43,2,0.0005552156985829769,0.06619990737669848,0.9817661944813424,0.9903299473089219,0.6579153471858011
0.8878,0.891,False,,,2,0fc35fbb9e9d4c618edf44576ae8e1e2,2021-03-22_13-04-33,1616418273,6.76919960975647,13.37017822265625,5503,2a81f27a3e9c,172.28.0.2,13.37017822265625,0,2,103b8ab6,1,43,2,0.0005552156985829769,0.06619990737669848,0.9817661944813424,0.9903299473089219,0.6579153471858011
loss,test,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/sigmoid_func,config/hidden_dim,config/n_layer,config/lr,config/weight_decay,config/b1,config/b2,config/droupout_prob
0.1112,0.1158,False,,,1,06bbb46bca4146f0afe257840d05904a,2021-03-22_13-04-45,1616418285,6.9017627239227295,6.9017627239227295,5524,2a81f27a3e9c,172.28.0.2,6.9017627239227295,0,1,1ae5af32,1,43,2,0.05772296075593573,0.05506248806485777,0.9149682109820052,0.9950690828591243,0.4581063249026037
0.1042,0.1022,False,,,2,06bbb46bca4146f0afe257840d05904a,2021-03-22_13-04-52,1616418292,6.905383586883545,13.807146310806274,5524,2a81f27a3e9c,172.28.0.2,13.807146310806274,0,2,1ae5af32,1,43,2,0.05772296075593573,0.05506248806485777,0.9149682109820052,0.9950690828591243,0.4581063249026037
loss,test,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/sigmoid_func,config/hidden_dim,config/n_layer,config/lr,config/weight_decay,config/b1,config/b2,config/droupout_prob
0.8748,0.8774,False,,,1,c86e4b08e60a4c27b71d1312c5b63e10,2021-03-22_13-05-03,1616418303,6.802069902420044,6.802069902420044,5545,2a81f27a3e9c,172.28.0.2,6.802069902420044,0,1,259f20a2,1,43,2,0.08577257064418052,0.02766938346720377,0.976919152701122,0.9955760104418393,0.3670998228884866
0.8676,0.8674,False,,,2,c86e4b08e60a4c27b71d1312c5b63e10,2021-03-22_13-05-10,1616418310,6.910438776016235,13.71250867843628,5545,2a81f27a3e9c,172.28.0.2,13.71250867843628,0,2,259f20a2,1,43,2,0.08577257064418052,0.02766938346720377,0.976919152701122,0.9955760104418393,0.3670998228884866
loss,test,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/sigmoid_func,config/hidden_dim,config/n_layer,config/lr,config/weight_decay,config/b1,config/b2,config/droupout_prob
0.9442,0.9422,False,,,1,bab4fd4113924eae9394fd0169bea7c7,2021-03-22_13-05-21,1616418321,6.702927112579346,6.702927112579346,5569,2a81f27a3e9c,172.28.0.2,6.702927112579346,0,1,309c6c30,1,43,2,0.007521326883013706,0.02545655394104518,0.9303636617992621,0.9919837679833571,0.1891458757589869
0.9448,0.9484,False,,,2,bab4fd4113924eae9394fd0169bea7c7,2021-03-22_13-05-28,1616418328,6.70093560218811,13.403862714767456,5569,2a81f27a3e9c,172.28.0.2,13.403862714767456,0,2,309c6c30,1,43,2,0.007521326883013706,0.02545655394104518,0.9303636617992621,0.9919837679833571,0.1891458757589869
loss,test,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/sigmoid_func,config/hidden_dim,config/n_layer,config/lr,config/weight_decay,config/b1,config/b2,config/droupout_prob
0.098,0.098,False,,,1,19eed87694ca4c6bb597096e088109a8,2021-03-22_13-05-39,1616418339,6.427366256713867,6.427366256713867,5590,2a81f27a3e9c,172.28.0.2,6.427366256713867,0,1,3ba8812c,1,43,2,0.06622785720156249,0.06710960022025467,0.9344650070054121,0.9924881031573835,0.8006921218636265
0.1152,0.1118,False,,,2,19eed87694ca4c6bb597096e088109a8,2021-03-22_13-05-46,1616418346,6.5073933601379395,12.934759616851807,5590,2a81f27a3e9c,172.28.0.2,12.934759616851807,0,2,3ba8812c,1,43,2,0.06622785720156249,0.06710960022025467,0.9344650070054121,0.9924881031573835,0.8006921218636265
loss,test,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/sigmoid_func,config/hidden_dim,config/n_layer,config/lr,config/weight_decay,config/b1,config/b2,config/droupout_prob
0.8262,0.837,False,,,1,2709ac06146b46628baf66468d277a3d,2021-03-22_13-05-57,1616418357,6.59659218788147,6.59659218788147,5612,2a81f27a3e9c,172.28.0.2,6.59659218788147,0,1,4683d72c,1,43,2,0.07255439997688595,0.04984958453693636,0.92138098747429,0.9920526091934955,0.00417518719710492
