acc_test,acc_val,aiteration,drp,eps,eps_arch,loss_test,loss_val,lr,momentum,momentum_arch,train_acc,train_los,weight_decay
15.739999989318848,15.639999980163575,0,0.010361036168686534,0.004344779539360929,2.3172985421449326e-05,2.247640836715698,2.2519442375183107,0.0024277375363702027,0.8085868794397129,0.02236826781097647,17.39399999633789,2.235724791793823,0.0020992915029547266
18.279999980163574,18.259999993896486,0,0.006464680574395731,0.007452155716184073,2.718418527515757e-05,2.2012470569610594,2.191368398284912,0.009103680123916002,0.7230305222540384,0.019761549698936853,25.273999993896485,2.045189102745056,0.002801568592164208
9.89999998474121,10.460000030517579,0,0.005727113458083535,0.008606297558683234,9.488011419688072e-05,2.3828601905822753,2.3620290702819826,0.22190379584053652,0.6328935126345365,0.010868650833109669,40.32200000366211,1.619467169342041,0.006563617659695032
9.960000003051757,10.359999961853028,0,0.18226954694681574,0.00017407710838883276,1.7362595805844135e-06,2.321792834854126,2.3180787334442137,2.5102011900337593e-08,0.984805248736845,0.12471685987027202,9.881999998168945,2.3809355808258057,0.00011558660821515592
10.519999963378906,9.480000010681152,0,0.09478056582238883,0.0009772445949955426,4.287870515897725e-06,2.330009645843506,2.335323384475708,6.485484400768084e-07,0.9414375697182014,0.07956735558304737,9.511999996948242,2.3985665633392332,0.00022491958570077552
11.320000010681152,11.540000009155273,0,0.08507914551342796,0.0015720148489984608,9.703898946197165e-05,2.314161262512207,2.3177852359771727,0.00019522826148419916,0.9110400440022625,0.034450305352046115,10.38800000213623,2.405802646789551,0.000736513705102976
9.580000003051758,10.420000001525878,0,0.18227427294235488,0.00012992957454810778,1.87580005275696e-05,2.7100886459350586,2.728472859954834,0.27090992790015045,0.9898047686726218,0.012659576756121074,29.862000006103514,1.8525743467712403,0.008811532989200654
21.459999935913086,22.7,0,0.039119303481295865,0.0005377441599261393,4.146869711594772e-05,2.1180817005157473,2.1210388774871825,0.0053191265113455375,0.9631011834710637,0.045023578419582155,17.08600000305176,2.235313579559326,0.0018177767465304177
8.680000030517578,8.780000012207031,0,0.0573575111598439,0.0004467554871323149,6.021044558855389e-06,2.3526304973602294,2.3522729652404784,5.28271848596078e-06,0.9693513083097572,0.0629639687669225,10.46800000061035,2.377880577545166,0.0005571815634393702
9.719999994659425,10.400000010681152,0,0.140416411394231,0.0003564000726861265,1.117925169082066e-06,2.343064633560181,2.338612936782837,4.873483146702074e-08,0.9757447931180734,0.053058634812647436,9.709999999694825,2.379195731887817,0.0002950718263703323
9.5799999710083,9.520000012207031,0,0.04684728904725369,0.0019711766536290977,4.560816547197373e-05,2.327668892288208,2.3401394985198976,4.077220194106366e-05,0.8960514774487692,0.12716961943096255,10.28600000213623,2.367710804977417,0.0023977569725181706
19.20000000305176,18.27999998474121,0,0.13200197367219507,0.0004785131473950832,3.2994259141211087e-06,2.1597729316711427,2.169308144378662,0.016277276110441104,0.9634776387518299,0.03425743944758742,18.27999999694824,2.169186128540039,0.0047502622424372915
10.240000030517578,9.859999983215332,0,0.0497012421071219,0.0034556436545740425,1.0693642897885268e-05,2.3115974914550783,2.3203199283599854,0.00031787389138008377,0.8500182475779371,0.018820935113044664,12.325999997253417,2.3463006509399413,0.0012404210210857592
10.63999998474121,10.399999974060059,0,0.13163969960015592,0.00024232430378312675,4.5763555939078365e-05,2.3193049224853515,2.318335037994385,1.8437330650538086e-06,0.9898484553814112,0.08756037009894838,9.97599999786377,2.38558708114624,0.00010306726281286702
44.10000004272461,42.860000091552735,0,0.02784350535417818,0.0007371345690963329,1.0508832605259562e-05,1.5058149013519286,1.5325146615982055,0.047354383908553906,0.9384563130160118,0.0421696559966469,34.23999999633789,1.7693640747833252,0.0003886747307604502
38.339999993896484,39.52000005493164,0,0.15659288310289604,0.0011295705048241951,1.1193547168060133e-05,1.6892539930343629,1.6751220930099486,0.19280711811983395,0.9405013295725361,0.025807252556483695,30.197999990234376,1.8382112450408936,0.0003699513232472139
19.919999938964843,21.379999966430663,0,0.07536663009781279,0.00010857438838235437,2.246799855717749e-06,2.068441381072998,2.065614236831665,0.043194527149458234,0.9771547916623292,0.01460142430470403,28.567999993896485,1.903402790145874,0.0001911438880999419
34.21999983520508,35.839999896240236,0,0.1508697823128879,0.0009727203502850198,9.536250860601263e-06,1.7559868194580077,1.720141593170166,0.1726702596722292,0.9442313978090504,0.02909713251595786,30.03599999145508,1.8535016553878785,0.00041028894833487983
11.019999974060058,11.840000018310548,0,0.11292401547523433,0.0016027168307874398,1.1516600190339934e-05,2.3079848030090333,2.3052282760620115,0.001047959793319816,0.9135835777118946,0.025394903068508418,9.75200000213623,2.374106170578003,0.0009391249528319996
24.779999917602538,24.559999935913087,0,0.16100999006837288,0.0008920212510549033,6.63189669442247e-06,2.052375257873535,2.0390537479400637,0.061299981073216915,0.9505751259795236,0.04334178801123574,24.109999998168945,1.9968928005599975,0.0004501477350465551
17.519999920654296,17.259999993896486,0,0.19566966918874376,0.0025654649011825708,1.1485639741351244e-05,2.2125605194091795,2.202913932418823,0.04175963880119841,0.8829841912670859,0.016301917987426535,19.949999998168945,2.0902485537719726,0.00016523149977092387
11.58,11.639999992370605,0,0.1084498368352,0.0006776932194691083,1.617280512495646e-05,2.328761029815674,2.3265546016693115,2.4333200459459818e-05,0.9307320294641559,0.02855169067748956,10.519999998321532,2.3823972679138183,0.00033941333964601346
