acc_test,acc_val,aiteration,drp,eps,loss_test,loss_val,lr,momentum,train_acc,train_los,weight_decay
87.98,87.66,16,0.09999999977645604,0.0010077853684523005,0.3577831134200096,0.36459990859031677,0.10025884391065262,0.8997411564275726,88.168,0.3463864715695381,0.0010077859495819634
86.04,86.48,17,0.09999999975703398,0.0010077853092665045,0.4126699578762054,0.3945376554131508,0.10025884398095859,0.8997411563787887,88.81,0.33122502437233925,0.0010077860442599706
86.26,85.94,18,0.09999999981547615,0.0010077854086516513,0.4154678571224213,0.4211968383193016,0.10025884402809283,0.8997411563926566,89.148,0.320358518242836,0.0010077860113628665
88.0,88.28,19,0.09999999977723024,0.0010077854430606064,0.3575251239538193,0.35989183396101,0.10025884395420279,0.8997411563538971,89.456,0.31372790569067,0.0010077860462583243
86.64,87.64,20,0.09999999984054574,0.0010077855283747766,0.3880972820520401,0.38220371574163436,0.10025884395953975,0.8997411562954731,89.94,0.30031034091115,0.0010077859844841775
87.82,88.7,21,0.09999999986408979,0.0010077854537492062,0.3438328683376312,0.3373770004510879,0.10025884404607631,0.8997411562828627,90.266,0.28907038222253323,0.0010077860354533454
88.82,88.98,22,0.09999999993503088,0.0010077855067716734,0.3370102149248123,0.3296279165148735,0.10025884399723434,0.8997411562405648,90.328,0.2836140814125538,0.0010077859863819828
88.58,89.52,23,0.09999999998942487,0.0010077854527429091,0.334806227684021,0.3225098556280136,0.10025884396713938,0.8997411562939793,90.316,0.2837171279788017,0.0010077860552732078
87.9,87.74,24,0.1000000000784931,0.001007785448117474,0.3785262301564217,0.36442958176136014,0.10025884403550231,0.8997411562820379,90.806,0.27134577360749246,0.0010077860738706651
88.72,88.7,25,0.1000000000877016,0.0010077853789584956,0.35024559080600737,0.3422267758846283,0.10025884410927159,0.8997411563351756,91.03,0.2670189653635025,0.001007786135821314
88.66,88.84,26,0.10000000018131915,0.0010077853543914875,0.34456603348255155,0.33089650332927706,0.10025884412147563,0.8997411562442765,91.226,0.2599863714277744,0.0010077861228491108
88.24,88.4,27,0.10000000017033737,0.001007785318140016,0.34938651353120803,0.33507130324840545,0.10025884412375151,0.8997411563172785,91.562,0.25234180030226705,0.0010077860873094957
87.12,87.24,28,0.1000000002135862,0.0010077853504713138,0.39520780473947525,0.38215530395507813,0.10025884408775353,0.8997411562749126,91.488,0.2523121417015791,0.0010077860416156082
89.68,89.26,29,0.10000000018927405,0.0010077852909959105,0.32212636291980745,0.32007886707782746,0.10025884415652599,0.8997411562223087,91.694,0.2467218850851059,0.0010077860636708146
86.48,86.86,30,0.10000000020509621,0.0010077853709171065,0.420298228263855,0.41301753640174865,0.10025884408211563,0.8997411561367533,91.754,0.24492927347123622,0.0010077860553731764
88.98,88.88,31,0.10000000019385386,0.001007785422652342,0.35684638530015944,0.3489897012710571,0.1002588441456144,0.8997411560943833,91.74,0.2463853293657303,0.0010077859907444723
88.76,89.18,32,0.1000000002060942,0.0010077854562891826,0.3467383462190628,0.3192509615421295,0.100258844163852,0.8997411561529711,91.878,0.2398640074878931,0.0010077859674616143
88.18,88.78,33,0.10000000012176517,0.0010077854216868837,0.3633281308412552,0.3524063104391098,0.10025884410130705,0.8997411562484314,91.902,0.2365653844177723,0.0010077860473717882
89.94,90.2,34,0.10000000003608589,0.0010077854718782235,0.3026430410146713,0.28858864605426787,0.10025884416075838,0.899741156173948,92.198,0.23204865768551827,0.001007785955771479
86.82,87.3,35,0.09999999995876592,0.0010077854711022939,0.41125186502933503,0.39676996022462846,0.10025884414216206,0.8997411560809992,92.176,0.23324406690895558,0.0010077858710741503
88.12,89.1,36,0.0999999999274488,0.0010077854148489013,0.34878225028514864,0.33053827106952666,0.10025884413237114,0.8997411560236149,92.282,0.2278273484557867,0.001007785811875161
86.32,86.78,37,0.09999999987172978,0.0010077854538029175,0.4143504112958908,0.41269838362932204,0.10025884408448799,0.8997411559487483,92.426,0.2257754709124565,0.0010077858931052004
88.78,88.72,38,0.0999999999699349,0.0010077855372699607,0.3564623248577118,0.3575617435574532,0.10025884400267587,0.8997411559880072,92.508,0.22558903616666795,0.0010077859530884432
90.02,89.58,39,0.0999999999081174,0.0010077855612478257,0.29670449599623683,0.30815240532159804,0.10025884401512122,0.8997411559262017,92.588,0.22068708609044552,0.0010077859349941851
88.46,88.38,40,0.09999999998342161,0.0010077855475250145,0.3616244551539421,0.36846875280141833,0.10025884408343028,0.8997411558308922,92.658,0.2186786345243454,0.001007785931139077
87.78,87.58,41,0.10000000004044533,0.0010077855462578386,0.38037383764982224,0.3743452847003937,0.10025884407234374,0.8997411557913059,92.574,0.21856648921966554,0.0010077860115651543
89.34,89.18,42,0.10000000011527406,0.001007785589049393,0.31755252003669737,0.32988069593906405,0.10025884415690134,0.8997411557858632,92.576,0.21996904051303864,0.0010077859921015827
88.72,89.42,43,0.10000000002015758,0.0010077856479428532,0.33866094321012497,0.33345248222351076,0.10025884408409949,0.8997411557708294,92.678,0.21819072270393372,0.0010077859753835113
89.3,90.2,44,0.09999999998341942,0.0010077857119994013,0.32697147101163865,0.30278143972158433,0.10025884415398463,0.8997411558382002,92.792,0.21810494334995748,0.0010077858841758157
89.46,90.0,45,0.10000000006563334,0.001007785719620711,0.326783352792263,0.3159550926089287,0.10025884418960512,0.8997411559380271,92.962,0.2116520815938711,0.00100778593893027
88.6,88.98,46,0.10000000004459432,0.0010077857827020995,0.3433607107400894,0.34626810759305954,0.10025884412722559,0.8997411558960089,92.886,0.21047001251578332,0.0010077858810373624
86.82,87.32,47,0.1000000001126189,0.0010077858156955265,0.43495391100645064,0.4120316982269287,0.10025884403167698,0.899741155938468,92.812,0.21225893191993236,0.0010077858894205168
86.2,85.7,48,0.10000000020694544,0.0010077858192834234,0.43435978412628173,0.44462705552577975,0.10025884403087043,0.8997411559020521,93.002,0.20813619256019592,0.0010077858807848806
89.88,89.26,49,0.10000000028804668,0.0010077857661655088,0.3124667674303055,0.337053647339344,0.10025884411964239,0.8997411558103289,92.91,0.2093377075791359,0.001007785941937132
86.1,85.36,50,0.10000000033571609,0.0010077856807176788,0.4575755739212036,0.46378131449222565,0.10025884410533503,0.8997411557509322,93.17,0.20540543487668037,0.0010077860011115155
88.64,88.72,51,0.1000000002638461,0.0010077857504724582,0.34808638006448744,0.349368599653244,0.10025884413633619,0.8997411557328376,93.2,0.20316781551390886,0.0010077860991083692
88.44,89.1,52,0.10000000018458298,0.001007785765713214,0.35152805477380755,0.3321144151687622,0.10025884418635644,0.8997411557242175,93.156,0.2073913056626916,0.001007786098102488
90.24,90.72,53,0.10000000020902616,0.0010077858214655384,0.2995575082302093,0.2887924215197563,0.10025884419210596,0.8997411557035031,93.13,0.20301031552255153,0.001007786045714047
90.22,90.22,54,0.10000000013433837,0.0010077857971198649,0.2937821540236473,0.29861369743943217,0.10025884411147169,0.8997411556956494,93.508,0.19576073679327965,0.0010077861062164726
90.06,90.68,55,0.10000000020787023,0.0010077858756762721,0.2986722242832184,0.29784538224339485,0.1002588440351215,0.8997411557388733,93.076,0.20435131818056107,0.0010077860669498546
90.4,90.7,56,0.10000000019445517,0.0010077857902417952,0.29559601962566373,0.2921601900458336,0.10025884394428725,0.8997411558088619,93.556,0.19500355564802885,0.0010077860817814756
88.22,88.48,57,0.1000000002939686,0.001007785780047561,0.37784129559993745,0.379010072350502,0.1002588439223564,0.8997411557471282,93.408,0.1965417386442423,0.0010077860808496819
88.72,88.92,58,0.10000000024703704,0.001007785774959004,0.34731334120035173,0.3485258850455284,0.10025884385775011,0.8997411556479615,93.238,0.1993836447149515,0.0010077861371587528
87.92,88.16,59,0.10000000017629501,0.0010077858747046516,0.397060364484787,0.3834094652533531,0.10025884387733404,0.8997411556743808,93.406,0.19443586394190787,0.0010077861488946428
89.9,90.12,60,0.10000000019117855,0.0010077859305179537,0.3014573284983635,0.3080537161231041,0.10025884392405504,0.8997411555753827,93.546,0.19319121857732535,0.0010077861880274071
87.36,87.28,61,0.10000000021514109,0.0010077858499421355,0.39164477050304414,0.39093917578458787,0.10025884402008267,0.8997411556176503,93.472,0.19635306145995857,0.00100778620630491
90.78,91.88,62,0.10000000014937008,0.001007785827541079,0.27163262739777566,0.2590635854005814,0.10025884394432855,0.8997411556009326,93.536,0.19434067714214326,0.0010077861499590078
90.46,90.32,63,0.10000000006460787,0.0010077859162666535,0.3100481270253658,0.3028570377826691,0.10025884401727807,0.8997411555541406,93.642,0.1895156855508685,0.0010077862204249325
88.46,89.1,64,0.10000000005923654,0.0010077858328606253,0.3499351516366005,0.34927943736314776,0.10025884393214529,0.899741155555397,93.582,0.19147816979885102,0.0010077862708696879
87.84,88.08,65,0.09999999996753854,0.0010077858264343359,0.39493649870157244,0.3664744892716408,0.10025884386890838,0.8997411555246673,93.734,0.19050302646309136,0.0010077862828141084
89.56,89.9,66,0.09999999988569494,0.001007785910082633,0.32634458780288694,0.31653747990727427,0.10025884378973267,0.8997411555818089,93.684,0.1900796320810914,0.0010077862201586436
87.64,87.8,67,0.09999999982640045,0.0010077859343144283,0.40492234349250794,0.3982756558060646,0.10025884387265474,0.8997411555509248,93.666,0.18945142585784197,0.00100778626694398
90.44,89.74,68,0.09999999979686461,0.0010077859380538245,0.30301472514867783,0.3100831937789917,0.10025884380471586,0.8997411555427666,93.63,0.188813726387918,0.0010077861683260956
89.94,90.32,69,0.09999999970342965,0.0010077859471292042,0.3031217241287231,0.2957283824682236,0.10025884381729214,0.8997411555731338,93.79,0.18813418584316968,0.0010077862155719302
90.0,90.44,70,0.09999999973628697,0.001007785958046892,0.30581013157963755,0.3003508242964745,0.10025884384943391,0.8997411555894297,93.91,0.18553010535985232,0.0010077862918187216
89.04,89.18,71,0.0999999996679053,0.0010077859646562487,0.35135663628578184,0.33854816764593126,0.1002588438619544,0.8997411555115552,93.858,0.18576062221080064,0.001007786316603504
