acc_test,acc_val,aiteration,drp,eps,loss_test,loss_val,lr,momentum,train_acc,train_los,weight_decay
50.9,49.94,0,0.0900891170338513,0.002181387371382729,1.302460958957672,1.3587360072135926,0.06749398331375532,0.9828176840281108,39.652,1.6181216795444489,0.0015014271361343831
19.12,18.2,0,0.06123215845184499,0.005331089404344044,2.190861392021179,2.1973889207839967,0.0005349318181950335,0.9729595618549698,13.616,2.2956227116584778,0.00019813681291392974
42.36,42.5,0,0.06736078356810518,0.0009330249299179741,1.5618770551681518,1.5719737911224365,0.0110008553108446,0.9533803524204566,31.2,1.8454024872779846,0.0005193456456318298
63.02,62.38,1,0.08949467666109817,0.0053732054726120995,1.0063721024990082,1.0462538647651671,0.05254770141512768,0.9577193433774585,53.708,1.267342735528946,0.0005138313718906026
59.16,57.98,1,0.037001830922013194,0.009740056360704812,1.1448444092273713,1.1585749745368958,0.0038462870724663297,0.9059802544439873,52.21,1.3107384910583497,0.0012503428582395512
59.06,56.96,1,0.034738633813118015,0.008013993770648785,1.146341542005539,1.164463791847229,0.002638328743702572,0.7995775574930593,51.754,1.323268972635269,0.001100970967062148
57.86,56.48,1,0.04736901232070026,0.009979876184291855,1.1758662009239196,1.1918823766708373,0.0008145519924713916,0.8972501230916642,51.216,1.3386204481124877,0.0030814075965947606
59.88,58.46,1,0.037283972746665305,0.001112951734265147,1.126409605741501,1.1484156250953674,0.004596946186228282,0.7796199536543702,52.122,1.3102195627689361,0.0012056935891239973
56.3,55.06,1,0.017823473866268674,0.000834137592086389,1.2099996781349183,1.2226832509040833,0.0001566461104176493,0.7930588247472975,50.398,1.362431534051895,0.00038420457063044407
61.28,59.62,1,0.06681638974035199,0.0004623659480097135,1.1012549424171447,1.1174501359462738,0.016933428593330913,0.7977188576888603,53.182,1.2845341894626618,0.0007251503554829058
63.5,62.52,1,0.08399222532190115,0.0003551235860631667,1.0214625811576843,1.0536424124240875,0.12355207177530766,0.8356264492406696,54.276,1.2665979532003402,0.0002719578096092048
66.14,64.56,1,0.12704403946735995,0.00015969280342486303,0.9436699652671814,0.9776551747322082,0.1256750803416917,0.9443804498435676,53.776,1.2684679697752,0.0002875881461386472
64.54,62.72,1,0.14993066556291612,0.00016800702146260694,1.0028492963314057,1.0365978574752808,0.12787870841090165,0.9469944291797168,53.906,1.269597969889641,0.0003392753048988086
62.48,60.86,1,0.14295941990329578,0.00015232221276232773,1.121360012292862,1.131320697069168,0.35893265379907846,0.9659417604168488,50.57,1.3803614647388458,0.00019995615545883742
64.84,63.36,1,0.13117794576706793,0.00015705175208309,0.9981691932678223,1.0252146697044373,0.15201531371737573,0.9129041779431166,54.072,1.271167787194252,0.00034629143776775947
59.42,60.16,1,0.11397037847910056,0.004982036397535939,1.091896334886551,1.0996796452999116,0.0454697161416297,0.9826251738161416,51.25,1.3344034633636475,0.00010426368679943251
55.42,55.62,1,0.08706256658262759,0.0025482619525132723,1.2066597032546997,1.208098361492157,0.0037971883563909722,0.9041860306745007,48.846,1.386198243379593,0.0013854845432051254
55.26,54.86,1,0.04139340763951811,0.001160413372040825,1.2264936256408692,1.2277462244033814,0.00217177602111201,0.788392885991172,48.94,1.3956397013664246,0.0010682050913717379
54.68,54.28,1,0.13156127989164854,0.002128325292778691,1.2405760669708252,1.2387737810611725,0.000956767598492066,0.8987879996800453,48.028,1.4122356266975402,0.0013950221628238144
53.88,53.76,1,0.12263461557071129,0.0008032487175062327,1.2609094214439391,1.2552812886238098,0.00029413339976483324,0.9028052243219147,47.68,1.4251179456710816,0.00032146454332023677
55.98,55.72,1,0.07641404271183141,0.0026947441934948115,1.2069254541397094,1.208699986934662,0.004063374501283124,0.8028367251543231,49.004,1.3849341349601745,0.0033262141245697487
53.54,53.14,1,0.13476528722063497,0.0013038606082890166,1.2682566738128662,1.2637184476852417,0.00010733588766056124,0.9025066286667505,47.2,1.4333955366611482,0.001241928806623479
58.88,58.42,1,0.14924371081362822,0.0016364320088401965,1.1268161535263062,1.1396998393535613,0.02022192091350649,0.965536999126396,50.46,1.3489437935352326,0.0007277740898539354
62.68,63.36,1,0.14933110908905894,0.00039407342101864285,1.0171169281005858,1.0119367623329163,0.1169465367713212,0.9683596183513317,51.246,1.3338189831972123,0.0002246675117287874
61.58,61.24,1,0.14879902974181608,0.0003447143637978075,1.0713003361225129,1.106895900964737,0.21216778077797382,0.944837294302731,50.342,1.3637153463363647,0.0002063932249861268
59.3,58.74,1,0.14102904183642603,0.00022965603881952288,1.1308515393733978,1.1422056591510772,0.08555626240808216,0.9893602383093215,51.536,1.327475743532181,0.00021578414158237569
62.24,62.3,1,0.12797568638558937,0.00016831823548465693,1.011241192817688,1.0471515548229218,0.11082894094146305,0.9677179342718784,51.532,1.3282342517375947,0.00039105940835504934
70.8,69.46,2,0.12704403941940118,0.000159692802080305,0.854550838470459,0.8672509908676147,0.1256750802960041,0.9443804499301097,65.518,0.9716670805215836,0.0002875881894672139
71.64,70.86,2,0.12130294413338971,0.00022626029672968948,0.79107017993927,0.8005897128582,0.024094346763287065,0.8848875611948234,66.344,0.9464870371818542,0.00022181245956309748
71.32,70.3,2,0.13720008056121763,0.00024571498482892464,0.7930886268615722,0.8247398376464844,0.021299989465066078,0.6457921354628442,66.37,0.9427579530477523,0.00019937441008091678
71.56,70.32,2,0.14016730112794798,0.0002309699925017696,0.788254269361496,0.8109500706195831,0.019642338076753453,0.6622022522918536,65.996,0.9479780212640763,0.00018467028624829314
69.88,67.88,2,0.14915021173483944,0.0006715707944608894,0.8421589767932892,0.8735500764846802,0.0012669250034087324,0.8811132054523031,64.078,1.0072569003105163,0.00014002280666144221
67.26,65.76,2,0.11986054484869842,0.0004230073771012594,0.904090187549591,0.9403823029994964,1.3031425672417682e-06,0.7010115549768481,61.972,1.0560780231952667,0.0006724058008283271
68.42,67.1,2,0.10410639780959927,0.00022137809644279057,0.8715529203414917,0.9073759186267852,0.00033061218846565577,0.8364623051540361,63.272,1.0282522850036622,0.00041161771831872755
71.02,69.84,2,0.13972458206102062,0.0003194009910040662,0.7976729702949524,0.8222411334514618,0.009602224085987801,0.7015519748601008,65.602,0.9604715569019318,0.00023188008797428404
63.08,61.78,2,0.1212426157636636,0.00011890825699909664,1.045947949886322,1.067781504392624,0.3529201055414744,0.8834739569042156,61.982,1.0703950098752975,0.00016272138514493147
67.46,66.18,2,0.09848059941787932,0.0002141245717624809,0.8953103625774383,0.9315013313293456,7.235461381423472e-05,0.9237195876280789,62.274,1.0440207267999648,0.0073693301642212385
72.26,71.14,2,0.11138129278199081,0.0006661134007866944,0.7740296018123627,0.786009122133255,0.024186954341267237,0.9896091531415532,66.406,0.9398944714069366,0.00012567525024800353
71.24,70.0,2,0.10379713246091639,0.001514137783159989,0.8011854207515716,0.8252110838890075,0.009356504850654137,0.9854283250592547,65.44,0.9619911624193191,0.00012284577881960563
68.4,68.96,2,0.1493311090883054,0.0003940734281479162,0.902144421339035,0.9077534306049347,0.11694653677679978,0.9683596183814669,63.606,1.0192030967473984,0.00022466754562031104
64.56,64.8,2,0.13932955067063763,0.00047612296546269725,0.969035815000534,0.9640123283863068,1.2600749233726104e-06,0.9800023487234567,60.348,1.1042896230220796,0.00034191605710656275
64.5,64.94,2,0.13884346002363115,0.0005016758305352806,0.9719715905189514,0.9689722657203674,1.4322469683756904e-06,0.9866610159645715,60.21,1.10453670835495,0.0003752587582789724
64.7,64.86,2,0.14227689257049123,0.0001415470355082449,0.9683558666706085,0.9656081724166871,7.678795478651725e-06,0.9788381417981672,60.16,1.1057215600013732,0.00015227946888916004
65.36,65.4,2,0.1255303357985148,0.0006859286410444213,0.9577835845947266,0.9550882899761199,4.3217395957066244e-05,0.6620111064763283,60.418,1.1010518784523011,0.0006320793563342449
64.88,65.26,2,0.12234193877126052,0.0006850364612724169,0.9639686644077301,0.961459505558014,4.362734363031651e-05,0.6405202343270998,60.428,1.1045285639762878,0.0006411219120576745
65.74,66.02,2,0.10430433250627787,0.00022832622858369393,0.9400259578227996,0.9356239902973175,0.00019863162058686304,0.6816824050154505,60.708,1.0924803469181061,0.0009395942905787205
65.6,65.94,2,0.10335351652621957,0.00023115206983608308,0.9410394334793091,0.9396060574054718,0.00023814103243506685,0.7294368688619793,61.048,1.0857153075933457,0.0070501916217383925
65.56,65.64,2,0.04051766899952687,0.00018887467598862012,0.9481980693340302,0.9452841317653656,0.00013558139718002085,0.8285751450774318,61.132,1.084804647564888,0.0028982114476464307
64.58,65.06,2,0.01284327351257325,0.0001145851996286194,0.9693791723251343,0.966325570344925,9.225545633832349e-06,0.8753126434273717,60.424,1.097555921435356,0.0018989925343454118
64.98,65.36,2,0.04679070818999256,0.0002934992198497424,0.959455453157425,0.95823974609375,5.8448407022119615e-05,0.7021095608569512,60.624,1.092538874745369,0.0009813152149300431
64.76,64.86,2,0.06985443222743698,0.000438053591441126,0.9670041525363922,0.9636352515220642,1.9853097216649154e-05,0.771279894949967,60.226,1.1019961247444152,0.0017873384418074692
74.26,73.62,3,0.11138129281941443,0.0006661134004974072,0.7290318584442139,0.7473658835887909,0.02418695433075417,0.989609153135595,68.908,0.8717624529600143,0.00012567527102453718
72.12,71.14,3,0.11178132417852793,0.0006889662951978846,0.7705021440982819,0.7835489130020141,1.228029375711641e-05,0.9875213256214612,68.464,0.8885452637672424,0.0016781839857608815
72.24,71.0,3,0.079963266579004,0.0013665731553584547,0.7714618158340454,0.7841129922866821,5.12119727797932e-06,0.978938569200735,68.282,0.8882230887413025,0.003267764193300626
72.24,71.36,3,0.09330035055224799,0.002207332686507166,0.7693577384948731,0.7816533827781678,7.715115889696272e-06,0.989195296672644,68.422,0.8881893149614334,0.0016939453848290624
72.3,71.42,3,0.06921587102081289,0.002778015337022398,0.7677637970447541,0.7804229509830475,5.6617789798058236e-05,0.9657747722006328,68.62,0.8821765828132629,0.006753738522542183
72.3,70.88,3,0.05320125311058792,0.0027369081499550737,0.7698281884193421,0.7831392002105713,4.779209934329011e-05,0.9666455249228649,68.588,0.8834233039617538,0.006785300598671209
72.56,71.52,3,0.00898191270497517,0.0027243822969936003,0.7653827404975891,0.7792175161838532,0.0002518815742663532,0.9713566195338165,68.478,0.8830273987054825,0.0034950609187624046
72.54,71.78,3,0.008367148411391384,0.004026344541354707,0.764615341424942,0.7777644979953766,0.00020406774837814922,0.9789006916581382,68.738,0.879378800868988,0.009852843942792663
72.42,71.5,3,0.01650478213503398,0.0004959991471897359,0.7661291801929474,0.7789740657806397,0.00013762260272096532,0.9779192726182111,68.66,0.8797653909921647,0.000940177239722484
72.12,71.0,3,0.04240895623733866,0.004294952006794785,0.7704750609397888,0.7841887652873993,1.8411336653763054e-05,0.9805628053642269,68.426,0.8832560991048812,0.002623720770825504
72.16,71.06,3,0.08391434847393267,0.006831390761687886,0.7724517333507538,0.7845776152610778,1.0305491258662804e-06,0.9602291940440059,68.468,0.8813918426036834,0.009822735580249622
72.74,71.94,3,0.05829858046234823,0.0015932958819092427,0.7546902513504028,0.7702599954605103,0.0011940268355499642,0.9861209185989478,68.682,0.8779280157089233,0.004185116240663946
73.84,73.06,3,0.12130294413581484,0.00022626039385809663,0.7303215956687927,0.7406287896633148,0.024094346764380898,0.8848875611341916,69.028,0.8705048846006394,0.00022181246477920812
72.0,71.08,3,0.11174110758760432,0.0007128279383101883,0.7830868756771088,0.7918362534046173,7.177939528182581e-06,0.9890445017334136,68.292,0.8975137782096863,0.001730329991127592
72.34,71.26,3,0.0791764118264843,0.0005263874706314537,0.7786337900161743,0.7880399560928345,4.6454216554110926e-05,0.9873280980142836,68.242,0.89261567902565,0.000922464824756031
73.5,72.46,3,0.07199292670821351,0.0004064476194935995,0.740556753873825,0.7594211781024933,0.006914890088532275,0.9794778072864609,68.886,0.8677525763511658,0.0036214166393346865
72.4,71.46,3,0.009584637666019899,0.002457931696784556,0.76909841299057,0.7822576987743378,0.0002140454902110324,0.9785882703217995,68.544,0.8828239145278931,0.0031656243884177725
73.68,72.7,3,0.04916610382404621,0.00010178475119541677,0.7409668862819672,0.7561350989341736,0.005574386183304912,0.9707995196669555,68.96,0.8689067797660828,0.007508735129689139
72.88,71.88,3,0.04705144353009412,0.00010127524112299396,0.7570427203178406,0.7748878788948059,0.0017825338391394532,0.9657217303137919,69.108,0.8711929968595504,0.006451382600736646
72.08,71.18,3,0.05604885739000873,0.00012828227922823238,0.7801030087471008,0.7904555690288544,2.019626978109712e-05,0.9701105304767766,68.27,0.8923829506635665,0.010040880398453206
72.3,71.26,3,0.015948894659297934,0.00018529756349642062,0.7727978551387786,0.7854650056362152,0.00013230306085676278,0.9610251742567747,68.4,0.8858103392124176,0.004607496896083199
72.62,71.8,3,0.03139108147166017,0.00026577918078305276,0.7635770010948181,0.7766925776004792,0.0004151202138046158,0.9799947848179194,68.644,0.8789521352052688,0.0022873660180755995
73.04,71.94,3,0.04551117303686554,0.00010555602841022006,0.7581335127353668,0.7728473305702209,0.0009676249569733574,0.9363245800054476,68.596,0.8806184906959533,0.00604605106764991
72.4,73.06,3,0.0010247799827709445,0.0002874934929049299,0.7716117930412293,0.7659575188159943,0.0786290048960446,0.9595021587206598,68.28,0.9001613550186157,0.0006113374709978372
76.8,76.24,4,0.1213029441420358,0.00022626039747854836,0.674566542506218,0.6793529635667801,0.0240943467685034,0.884887561129988,71.134,0.8173265750408173,0.00022181254696870058
75.08,74.44,4,0.13235356790148997,0.0005442622906889612,0.6984509235620499,0.7094836556911468,0.0031303492314215336,0.7410875425456788,71.202,0.8173516718149185,0.0008996100567654286
75.38,74.58,4,0.13360458769251665,0.0011695936770361474,0.6993418180942536,0.7109015893936157,0.003074124821806197,0.7467996808619017,71.168,0.8129019142389298,0.0017469688936086537
75.16,74.12,4,0.14603491928196993,0.0005381123996351969,0.7038973951339722,0.7154923796653747,0.00171252639944178,0.7472646352608405,70.946,0.8170824344158173,0.00043749683732763876
74.52,73.92,4,0.09434908887502147,0.001468439568646628,0.7138676345348358,0.7237037807703018,0.0002613950025845468,0.8230948458281735,70.81,0.8210572184324264,0.0009448478807966313
75.02,74.74,4,0.1314094459699729,0.0010775853160929576,0.6971052706241607,0.7070917677879334,0.003954707938258818,0.7274913676437,71.142,0.8175162272453308,0.001841025537082953
76.04,75.46,4,0.11643022998694673,0.0008324124430255994,0.6784195607900619,0.6831681913137436,0.03342258950948004,0.7272256091163087,70.798,0.8251179474592208,0.0026714185130333624
74.74,75.22,4,0.11533277216784743,0.002769312913024329,0.7104361391067505,0.7155707895755767,0.07103446142959481,0.8596243064321057,69.698,0.856605566740036,0.0014014705294257525
70.32,69.86,4,0.08505056111700202,0.0008882458930910989,0.8674713444709777,0.8617622339725495,0.22013436800648253,0.7759694217945894,65.722,0.9676553930044174,0.0027650633216349204
74.8,74.36,4,0.10641051756396616,0.0019001090183580988,0.7092565059661865,0.7138490688800812,0.034197348321238816,0.8990159592705876,70.86,0.8257338528633118,0.0019109676245661086
75.56,74.92,4,0.1280459945411886,0.003822060559973771,0.6850076925754547,0.6973901820182801,0.014546402323117906,0.8206882472074294,71.316,0.8164939427375794,0.004031240149502126
75.36,75.02,4,0.09965447986844196,0.004602401859658852,0.6889655375480652,0.7007042586803436,0.012974292581903192,0.9234434553505,71.172,0.813605870962143,0.0037242438401012116
75.54,75.04,4,0.111381292821312,0.0006661133029088607,0.6907092249393463,0.7050772660970688,0.024186954331130467,0.9896091531330014,71.134,0.8148541785478592,0.00012567536602293915
74.44,74.8,4,0.10227560977556774,0.0010847349840519983,0.7109644758701325,0.7238075077533722,0.07996590832874692,0.7348244463844233,69.952,0.8559160718917846,0.00010910509657045272
74.84,73.82,4,0.07409290744310787,0.0010943669349756041,0.7150826609134674,0.7200887680053711,0.07805811283192331,0.7533605368068109,69.818,0.8542913975715637,0.0006118012912491309
71.06,70.16,4,0.07114961134426886,0.0008717542848528934,0.8296729850769043,0.8625928390026093,0.21603253884979098,0.7609975379864286,66.53,0.9521122645139695,0.0006452459544685548
75.6,74.66,4,0.07816292750735064,0.00036255209021249316,0.6919331580400467,0.7039919328689576,0.006643143692138897,0.8605932524764208,71.348,0.8074001517295838,0.0009304304037028455
75.32,75.2,4,0.0640007133829989,0.0003906229129756448,0.6930352628231049,0.7032238692045212,0.0064919640010689715,0.8522250986767644,71.11,0.8135444111824036,0.0009833841582090742
75.64,74.72,4,0.06395197470108832,0.0003975556836133143,0.6902452170848846,0.7059499722719192,0.006567790438054206,0.8148844315701937,71.116,0.8107901545763015,0.00095404337163266
75.44,74.64,4,0.058836259871022166,0.0002683694076669662,0.6944751811027526,0.7091336011886596,0.002807841940018022,0.8597824211299772,71.314,0.8117361088991165,0.002129342469041745
75.42,74.48,4,0.049066998558130175,0.000523951719071369,0.698117908835411,0.711400111913681,0.0017236203948130314,0.9400460284716768,71.268,0.8111369148492813,0.0014060130548703335
75.02,74.2,4,0.031104721452851515,0.0001890148550882789,0.7068569588661194,0.7238652348518372,0.0004006540115875758,0.9060335251024524,70.872,0.8228383383750916,0.0004250475569596464
75.68,74.64,4,0.08582512152556934,0.0001282796881467938,0.6952991324663162,0.7080253618955612,0.005423096904252725,0.9193480067095036,71.142,0.8102624397277832,0.0007970062170002198
75.18,75.68,4,0.07617043795677333,0.00010122359673086488,0.6834208846092225,0.6858146780729294,0.033350517508022176,0.9327920036534411,71.264,0.813812915802002,0.0018044694269785046
76.98,76.78,5,0.12130294424083098,0.00022626047075178542,0.6477560603618622,0.649984809756279,0.024094346863241824,0.8848875611304836,72.746,0.7692585312128067,0.00022181263224466447
75.18,74.94,5,0.1449023577404053,0.00034593881570296026,0.7093094974756241,0.7156363213062287,0.09737473252268287,0.6792212727878267,70.418,0.8414369704723358,0.0006139912698240663
76.36,75.88,5,0.11705882226440378,0.00018698597355980875,0.6634780812263489,0.6817898476123809,0.032887808511471175,0.6341816622830794,72.45,0.7758423173427582,0.0025845671048936275
73.32,72.96,5,0.13653659605688345,0.00013533079710445223,0.7569243669509887,0.7690409994125367,0.24489082021379602,0.6347494003303067,67.08,0.9360030293464661,0.0010826065509574757
77.0,76.8,5,0.09373317803557529,0.00041123495289323547,0.6416754931211471,0.6497812914848328,0.007288437115090287,0.7705062248446348,73.154,0.7617519670128823,0.0003276535885929014
77.44,76.94,5,0.07239446746726076,0.00045837467231538023,0.6458208215236664,0.6527514898777008,0.006803401841832793,0.8716902536811728,72.962,0.7617549389004707,0.0003199770284350742
77.58,76.98,5,0.06133292959235985,0.0004554167905746999,0.6408543908596038,0.6507326835393905,0.007481926485057684,0.8725266963666314,73.216,0.7578304009437561,0.0003298056851359143
77.4,75.82,5,0.061977816193697285,0.00037012906463407535,0.6523599320650101,0.6624760043621063,0.0006966066169973307,0.9128392314153485,72.634,0.7687123718261719,0.0002548157818454695
77.32,76.44,5,0.04301276216048606,0.0007344203292671088,0.6514301168918609,0.6598134660720825,0.0018789859034123357,0.8569927053592057,72.634,0.7644126489162445,0.00010765805000686194
77.24,76.3,5,0.09248077603062207,0.0006209725994529088,0.6513713628053666,0.6600647890567779,0.001052766127653691,0.9485771161959652,73.014,0.7629787172079087,0.00046747279958948834
77.14,76.02,5,0.08622930405781494,0.00029575703745614,0.6568544232845306,0.6661147773265839,0.00045373669022884434,0.9297726740419138,72.736,0.7688803744316101,0.00014589604988658267
76.68,76.48,5,0.07861005326355555,0.00018555550138614195,0.6501153779029846,0.6605277293920517,0.00504831148487616,0.9418164858272433,72.958,0.7610825303196908,0.00017815816418668905
77.32,76.76,5,0.11643022990808649,0.0008324124435736264,0.6518481481075287,0.6514250016212464,0.033422589509420245,0.7272256090307744,72.674,0.7714890256524086,0.002671418577387433
68.04,67.64,5,0.11674700433597734,0.0016272463423378403,0.9458166801929474,0.9513800251483917,0.30760934851005917,0.6641707678579367,64.816,1.004666929244995,0.002578219618575732
67.12,66.66,5,0.09431021141851426,0.0007978588837449217,1.0203738391399384,1.0004228365421295,0.0925841859598024,0.6341472195546675,71.044,0.8234096443653107,0.001415822951376567
77.86,77.84,5,0.0854899468133627,0.0013448279163278006,0.6424500352144241,0.6442772442102432,0.03233659547848813,0.6710796794244247,73.232,0.766970794737339,0.005236638954403254
77.86,76.9,5,0.08553438236277718,0.002850425077064086,0.634427416920662,0.6423911345005036,0.008058249967086779,0.6783104065621163,73.722,0.7495009506940842,0.005285152930913663
77.54,77.06,5,0.06433514517386446,0.0031521643150631026,0.6351882421970367,0.6450807183980942,0.008741829551248527,0.6842061571106837,73.672,0.7472049646377563,0.008857270983003289
77.34,76.92,5,0.0632777693912943,0.006398099360487464,0.6383758568763733,0.6490962880849839,0.006345250789391546,0.7781476820997348,73.378,0.7537725871801376,0.009497342224037687
77.46,77.3,5,0.07253318192766216,0.0029221759270416543,0.6378956782817841,0.6437854808568955,0.008347942013122568,0.685856389125336,73.908,0.7467233376502991,0.008227666626820203
77.46,76.88,5,0.07214411420418601,0.00217271746973676,0.6453177052736282,0.652860501408577,0.0019188784997047053,0.8680095492638112,73.502,0.7534724033474922,0.005196914737903594
77.22,76.62,5,0.05668813531709755,0.004559354073323109,0.6500746685266495,0.6570679390430451,0.0011370952894774475,0.8532757207738954,73.192,0.7578138647079468,0.007996187637238063
77.26,76.74,5,0.04162757493325678,0.0012498217008585816,0.6530728590488434,0.6591277331113815,0.0006545220574199326,0.8266994543376676,73.332,0.7595527764558793,0.006680460372995937
40.46,41.44,5,0.08479080274358426,0.006150186994626242,1.9676463580131531,1.926312644481659,0.1963756008872127,0.8090260074435147,67.14,0.9450670317411423,0.0054881357593941265
78.7,77.66,6,0.08553438236125784,0.002850424989344854,0.6209518837928772,0.62877869784832,0.008058250008978377,0.678310406570344,74.578,0.7236880294084549,0.00528515299660897
78.0,77.4,6,0.07338478614632554,0.007661499996728457,0.6234598290920258,0.6323492872714996,0.004869611286294734,0.9432578143834234,74.286,0.7240864757299423,0.004273321196555923
78.26,77.4,6,0.07973932307384782,0.008004433418721051,0.6264020901918411,0.6337905550003051,0.0005357219059744702,0.9483655228838215,74.36,0.7284261558055878,0.004413041070305288
77.98,77.48,6,0.07750320130413473,0.008309210733411175,0.6271595233678817,0.6350562942028045,0.00040581213387006463,0.9455356404251742,74.496,0.7237631921768188,0.003198787835401853
77.88,77.08,6,0.05971159707135773,0.007099944802437483,0.6311008232831955,0.6398072510957717,4.287396138625653e-05,0.9143663577924142,74.27,0.7309064815044403,0.0041306474203846874
78.24,77.26,6,0.06861946466903092,0.009520472754038278,0.6281919467449188,0.6349652206897736,0.00012787868387293164,0.9538859687846009,74.284,0.7285640496611595,0.004415185663676959
77.94,76.8,6,0.05145778390800569,0.004177579636602767,0.6304055440425873,0.6393095403909683,8.848073859353424e-05,0.9419556274598644,74.446,0.7287543992996216,0.0011141041607707
78.08,77.52,6,0.08066812421831022,0.007457427305257841,0.6232849502563477,0.632244793176651,0.0022388863138545234,0.9628859348790442,74.296,0.7289070417881012,0.002179665393252329
78.1,77.62,6,0.09158831215448075,0.003643574477220965,0.6271140229701996,0.6369268691539764,0.0008152056189241397,0.976733190299309,74.606,0.724569916665554,0.0023317234146833735
78.34,77.64,6,0.10034224013392502,0.007109057938918439,0.6185346817970276,0.6291397786140442,0.005370196553443873,0.9627061701367731,74.29,0.7287077533006668,0.0029268622142272003
78.24,77.76,6,0.10058465480725308,0.006520679362996034,0.6226329302787781,0.6296602296829223,0.0021864717010634566,0.9819172878558331,74.48,0.727308499455452,0.0020495710904197243
77.66,77.3,6,0.10216229704184707,0.0024098404544716837,0.635936564207077,0.6418795830011368,0.01200560114228448,0.984740461677227,74.44,0.7290165226459503,0.001497086732894032
77.84,77.26,6,0.07253318189463975,0.002922175930294574,0.6306251639127731,0.6370414978265763,0.008347941991688238,0.6858563891128533,74.502,0.7321105632781982,0.008227666633852571
77.94,77.64,6,0.059663467074045566,0.002865345575664368,0.6295164740085601,0.6356655287742615,0.0004388621953592501,0.6348267381609309,74.458,0.7283131237030029,0.004663500421432499
