loss,acc,test_loss,test_acc,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/lr,config/drp,config/weight_decay,config/momentum,config/eps
2.3336627531051635,10.0,2.3319188928604127,9.8,False,,,1,e9434229f76c462ca206a27389c5ac92,2021-05-06_11-29-17,1620300557,38.16421890258789,38.16421890258789,26783,ip-172-31-21-130,172.31.21.130,38.16421890258789,0,1,28707232,2.3403630817925166e-08,0.09192358157292285,0.007627134921975877,0.1652146287592857,0.001920658758694502
2.334652223587036,9.74,2.3324544858932494,10.02,False,,,2,e9434229f76c462ca206a27389c5ac92,2021-05-06_11-29-54,1620300594,37.399232625961304,75.5634515285492,26783,ip-172-31-21-130,172.31.21.130,75.5634515285492,0,2,28707232,2.3403630817925166e-08,0.09192358157292285,0.007627134921975877,0.1652146287592857,0.001920658758694502
2.3340739154815675,9.84,2.332101674079895,9.38,False,,,3,e9434229f76c462ca206a27389c5ac92,2021-05-06_11-30-32,1620300632,37.52615690231323,113.08960843086243,26783,ip-172-31-21-130,172.31.21.130,113.08960843086243,0,3,28707232,2.3403630817925166e-08,0.09192358157292285,0.007627134921975877,0.1652146287592857,0.001920658758694502
2.3341873836517335,10.06,2.3327140617370605,9.9,False,,,4,e9434229f76c462ca206a27389c5ac92,2021-05-06_11-31-10,1620300670,37.545626163482666,150.6352345943451,26783,ip-172-31-21-130,172.31.21.130,150.6352345943451,0,4,28707232,2.3403630817925166e-08,0.09192358157292285,0.007627134921975877,0.1652146287592857,0.001920658758694502
2.3341676712036135,9.78,2.3325536108016967,9.52,False,,,5,e9434229f76c462ca206a27389c5ac92,2021-05-06_11-31-47,1620300707,37.5857298374176,188.2209644317627,26783,ip-172-31-21-130,172.31.21.130,188.2209644317627,0,5,28707232,2.3403630817925166e-08,0.09192358157292285,0.007627134921975877,0.1652146287592857,0.001920658758694502
2.3340403842926025,10.02,2.331428732872009,10.04,False,,,6,e9434229f76c462ca206a27389c5ac92,2021-05-06_11-32-25,1620300745,37.574135541915894,225.7950999736786,26783,ip-172-31-21-130,172.31.21.130,225.7950999736786,0,6,28707232,2.3403630817925166e-08,0.09192358157292285,0.007627134921975877,0.1652146287592857,0.001920658758694502
2.3326406383514406,9.92,2.3305636501312255,9.98,False,,,7,e9434229f76c462ca206a27389c5ac92,2021-05-06_11-33-02,1620300782,37.58144283294678,263.37654280662537,26783,ip-172-31-21-130,172.31.21.130,263.37654280662537,0,7,28707232,2.3403630817925166e-08,0.09192358157292285,0.007627134921975877,0.1652146287592857,0.001920658758694502
2.3332726764678955,9.82,2.331091980934143,9.96,False,,,8,e9434229f76c462ca206a27389c5ac92,2021-05-06_11-33-40,1620300820,37.581679344177246,300.9582221508026,26783,ip-172-31-21-130,172.31.21.130,300.9582221508026,0,8,28707232,2.3403630817925166e-08,0.09192358157292285,0.007627134921975877,0.1652146287592857,0.001920658758694502
2.3343129396438598,9.7,2.3325708389282225,9.24,False,,,9,e9434229f76c462ca206a27389c5ac92,2021-05-06_11-34-17,1620300857,37.587366819381714,338.5455889701843,26783,ip-172-31-21-130,172.31.21.130,338.5455889701843,0,9,28707232,2.3403630817925166e-08,0.09192358157292285,0.007627134921975877,0.1652146287592857,0.001920658758694502
2.3341904783248903,9.68,2.3325319290161133,9.54,False,,,10,e9434229f76c462ca206a27389c5ac92,2021-05-06_11-34-55,1620300895,37.5961811542511,376.1417701244354,26783,ip-172-31-21-130,172.31.21.130,376.1417701244354,0,10,28707232,2.3403630817925166e-08,0.09192358157292285,0.007627134921975877,0.1652146287592857,0.001920658758694502
2.3335610389709474,9.94,2.332089066505432,9.56,False,,,11,e9434229f76c462ca206a27389c5ac92,2021-05-06_11-35-33,1620300933,37.59330773353577,413.7350778579712,26783,ip-172-31-21-130,172.31.21.130,413.7350778579712,0,11,28707232,2.3403630817925166e-08,0.09192358157292285,0.007627134921975877,0.1652146287592857,0.001920658758694502
2.3335345125198366,9.8,2.3318407201766966,9.54,False,,,12,e9434229f76c462ca206a27389c5ac92,2021-05-06_11-36-10,1620300970,37.59187602996826,451.32695388793945,26783,ip-172-31-21-130,172.31.21.130,451.32695388793945,0,12,28707232,2.3403630817925166e-08,0.09192358157292285,0.007627134921975877,0.1652146287592857,0.001920658758694502
2.333625149726868,9.82,2.331840844154358,9.72,False,,,13,e9434229f76c462ca206a27389c5ac92,2021-05-06_11-36-48,1620301008,37.581058502197266,488.9080123901367,26783,ip-172-31-21-130,172.31.21.130,488.9080123901367,0,13,28707232,2.3403630817925166e-08,0.09192358157292285,0.007627134921975877,0.1652146287592857,0.001920658758694502
2.334422674179077,9.76,2.332122259140015,10.12,False,,,14,e9434229f76c462ca206a27389c5ac92,2021-05-06_11-37-25,1620301045,37.58680534362793,526.4948177337646,26783,ip-172-31-21-130,172.31.21.130,526.4948177337646,0,14,28707232,2.3403630817925166e-08,0.09192358157292285,0.007627134921975877,0.1652146287592857,0.001920658758694502
2.3343128299713136,10.04,2.3319826412200926,10.02,False,,,15,e9434229f76c462ca206a27389c5ac92,2021-05-06_11-38-03,1620301083,37.60287857055664,564.0976963043213,26783,ip-172-31-21-130,172.31.21.130,564.0976963043213,0,15,28707232,2.3403630817925166e-08,0.09192358157292285,0.007627134921975877,0.1652146287592857,0.001920658758694502
