b1,b2,droupout_prob,itération,lr,weight_decay,loss,test
0.9996769952256717,0.9907459040929932,0.4732558050321072,-0.0,0.029831722663978655,0.0008931938296498449,0.6474,0.655
0.9998510697562037,0.9901255441945537,0.5100170095944814,-0.0,0.08434551881847353,0.0007917197563496908,0.2164,0.216
0.9703769412550796,0.9999562084662945,0.0641750107977988,0.0,5.722349468069618e-05,0.05434085701834434,0.098,0.1024
0.9998934210712095,0.9925965001016354,0.9902371123085368,-0.0,0.13095701913637037,1.1633420042678684e-05,0.1042,0.0958
0.9996769951397829,0.9907459040588212,0.4732558050335681,1.0,0.029831722663734243,0.0008931938371913406,0.7622,0.773
0.9262979144261583,0.9992100745023367,0.822120373263947,1.0,0.0017057718928109962,1.2406241670684091e-05,0.644,0.6618
0.9930398605498653,0.9999866485511376,0.08911495850388068,1.0,0.0018029252402439787,0.05165401247256519,0.6754,0.6864
0.9987786894545871,0.9991182586741978,0.3769366072839676,1.0,3.028953574113834e-05,8.3023338291028e-05,0.6534,0.6622
0.9996769951370158,0.9907459040629073,0.4732558050339702,2.0,0.02983172266326329,0.0008931938354509377,0.7756,0.783
0.9370401576988627,0.9998862638616535,0.7735637941383404,2.0,0.00024604476368623334,0.014848069042920494,0.7656,0.7634
0.9887394664186694,0.9973458933063067,0.24112181111843986,2.0,0.007001638802632465,0.006506254293983599,0.7882,0.7926
0.9937911889286274,0.9977043881692366,0.20603085881980066,2.0,0.007228474343610886,0.0074616837614778254,0.7826,0.784
0.9887394664380309,0.9973458933328128,0.2411218111187091,3.0,0.007001638809108534,0.006506254293846361,0.8086,0.8104
0.9162300662890581,0.999989085618412,0.751827375273148,3.0,0.00025387463161888563,9.069332281930164e-05,0.7836,0.7886
0.9986115441886901,0.9998363924867353,0.640723739044856,3.0,0.0002641402650615539,0.13442382370753667,0.7804,0.7876
0.9736802867687886,0.9999679924803742,0.9902058168281966,3.0,1.0415927881742589e-05,9.461196058285518e-05,0.7888,0.7904
0.9887394664370082,0.9973458933315839,0.24112181111892428,4.0,0.00700163881399207,0.0065062542949023625,0.82,0.8218
0.9142854700853354,0.9995908611943531,0.26738085541215684,4.0,0.005400933089917055,0.0033924546780656722,0.826,0.8314
0.9672990628519579,0.9996016227587311,0.3123113427973576,4.0,0.003482112392380842,0.002529961075374307,0.8264,0.8328
0.9015409420898328,0.9996201422254992,0.33885004213197284,4.0,0.0007474014818544769,0.0027555705237168092,0.8186,0.8184
0.96729906276699,0.9996016227955378,0.31231134279436246,5.0,0.003482112302367907,0.0025299610741055037,0.8356,0.841
0.9985001530703123,0.9967561150171038,0.14878217473293026,5.0,0.0007697417788117368,0.00026599071380449757,0.839,0.8414
0.9989741188924668,0.9954216475235634,0.0006465783672387204,5.0,0.0006359264834171195,0.00025622019160047874,0.835,0.8396
0.9994997096145805,0.9987565312401995,0.1278999765465163,5.0,9.870361073759203e-05,0.00038232256418461644,0.831,0.8346
0.998500153159932,0.9967561150855342,0.1487821747115696,6.0,0.0007697417142915027,0.0002659907314300915,0.8418,0.8444
0.9979694608452967,0.9999068258490479,0.003302886790689241,6.0,0.0005255713754646742,3.109580026170601e-05,0.8472,0.8476
0.9970531601827493,0.9999081226313857,0.05037161357679914,6.0,1.0216883608917502e-05,2.4798585932896588e-05,0.8388,0.841
0.9971400098250252,0.9999639465651122,0.014535869812350138,6.0,0.00013132996241587268,3.8179210017050214e-05,0.84,0.8438
0.9979694608236688,0.9999068258796368,0.0033028868899639104,7.0,0.0005255713906980366,3.1095899844126884e-05,0.851,0.8508
