b1,b2,droupout_prob,itération,lr,weight_decay,loss,test
0.9066248933079374,0.9986856773694425,0.7166554293162692,0.0,0.0002864924392413688,8.031664015224993e-05,0.4294,0.4372
0.9086083387307434,0.9977615853542613,0.7965697337996009,-0.0,0.0001715773772471419,3.874834642668522e-05,0.3006,0.2936
0.9158027860082952,0.999964878348912,0.022196159127679693,-0.0,0.07561843320419433,0.07714304212733702,0.1648,0.1754
0.9997346870972692,0.9903960837727552,0.39246997785077176,-0.0,1.0826661392640446e-05,1.1663751674387008e-05,0.1032,0.097
0.9066248933651537,0.9986856773552044,0.7166554293302115,1.0,0.0002864924343358975,8.031664643678695e-05,0.6336,0.6468
0.9957298425581241,0.9999689811171201,0.3353772712130958,1.0,0.034485434168429266,0.0049208322975642736,0.3812,0.3868
0.9924936665407387,0.9908666002457273,0.9761134180950479,1.0,0.0072854652209250964,0.0008931429472347665,0.3562,0.3594
0.9998911312864067,0.999801073941615,0.014992407099694072,1.0,1.1725305025652867e-05,0.0006724651773979488,0.4396,0.4414
0.9066248933664581,0.9986856773650469,0.7166554293330789,2.0,0.0002864924261676203,8.031665165720845e-05,0.673,0.6878
0.9855220763991217,0.9899787359711771,0.9909456416993856,2.0,0.0029938307953601547,0.008117912181154704,0.3634,0.3716
0.9992547514792973,0.9998388091801936,0.2143068700790769,2.0,4.6781869795887e-05,0.13404264760056955,0.6378,0.6494
0.971358917984178,0.9999862078843328,0.5771438722126331,2.0,0.0070199401622721026,1.2392664105854984e-05,0.718,0.7212
0.9713589180131473,0.9999862079198439,0.5771438722068196,3.0,0.007019940164244719,1.2392666126262026e-05,0.7756,0.7828
0.9987783833091517,0.997260253435223,0.22416375068932337,3.0,0.13018229890175234,0.015755404539059943,0.0984,0.1016
0.9559140853367476,0.9993604701904555,0.5442403535275002,3.0,0.02135508931419363,0.00042474479267210635,0.745,0.7638
0.9988278397326757,0.9948998332929301,0.8616389344205451,3.0,0.001142833060085855,0.0002765822865447784,0.7118,0.7242
0.9713589180115928,0.999986207918802,0.5771438722052198,4.0,0.007019940171700137,1.239266247070645e-05,0.7896,0.7892
0.9023754418146205,0.9999185686865494,0.4586832468216998,4.0,0.0023825444288522054,2.208501971002406e-05,0.7948,0.7996
0.9002304983496425,0.9999250679694742,0.4281655166848508,4.0,0.0013697675536840414,2.9290502612671347e-05,0.7828,0.7916
