lr,droupout_prob,weight_decay,b1,b2,eps,loss,test
0.0,0.433442937246447,0.0,0.9,0.99,20.0,-15.929288976332721,-15.638651529947916
0.0,1.0,0.0,0.9110011328350898,0.99,20.0,-8.004676968443627,-8.10160378848805
0.0,0.7465608543593371,0.0,0.9066764869258164,0.99,20.0,-128.72906135110293,-105.29480698529412
0.0,1.0,0.1,0.9112042544284398,0.99,20.0,-0.3994559119729435,-0.2969083973005706
0.0,1.0,0.1,0.9112048619681264,0.99,20.0,-0.9001422956878063,-0.8078047060499004
0.0,1.0,0.09448728454178318,0.9122242055409439,0.99,20.0,-11.519753848805147,-12.607813218060661
0.0,1.0,0.1,0.9111588517785001,0.99,20.0,-7.0617939070159315,-6.191162707758885
0.0,0.7157017793443187,0.1,0.9089483911080596,0.99,20.0,-3.439029469209559,-2.8984488692938113
0.0,0.2897479076714115,0.1,0.9,0.99,20.0,-8.245507333792892,-9.568659165326286
0.0,1.0,0.1,0.9109550310789287,0.99,20.0,-59.18516869638481,-56.245705997242645
0.0,1.0,0.0,0.9109555903020907,0.99,6.0,-42.659141390931374,-41.35509057138481
0.1,1.0,0.01521365201067805,0.9108616870928589,0.99,20.0,-0.09443039052626666,-0.07692632955663345
0.1,1.0,0.03176104462994367,0.9110083019822223,0.99,20.0,-0.04950312072155522,-0.05110861273372874
0.0,0.6391061253877259,0.0,0.9,0.9947390583442499,20.0,-0.4740845175350414,-0.3171204959644991
0.1,1.0,0.0,0.9108175290590568,0.99,20.0,-5.921176087622549,-5.574044620289522
0.1,0.0,0.0,0.9,0.99,20.0,-1736.4100796568628,-1581.9947916666667
0.018612536520021712,1.0,0.002747174422891349,0.9081230318715212,0.99,20.0,-0.025554801903518977,-0.02143093651416255
0.033343259222854305,1.0,0.0,0.9,0.99,20.0,-4.506638770009957,-4.85806214575674
0.0,0.09472803930862574,0.1,0.9153908948090088,0.99,20.0,-12.01507568359375,-14.301979214537377
0.0443605768187447,1.0,0.06022813580124177,0.9111791302720764,0.99,20.0,-0.03416007172827627,-0.019767356853859098
0.0,0.44169975267170947,0.1,0.9000343442361524,0.99,19.063460627860387,-19.275916006050856,-18.664646522671568
0.0,0.750647789594446,0.1,0.9093464915520754,0.99,20.0,-9.46004171932445,-5.391562667547488
0.018612536520021712,1.0,0.002747174422891349,0.9081230318715212,0.99,20.0,-0.026145233827478746,-0.02211911771811691
0.1,1.0,0.1,0.9231608250816222,0.99,20.0,-2.894149481081495,-2.895649330288756
0.1,1.0,0.09255023875800128,0.9197178077640737,0.99,20.0,-2.8211762671377145,-2.8223260617723653
0.02744108898171251,1.0,0.03144336575956859,0.9100329310579391,0.99,20.0,-0.026653317844166476,-0.02223974583195705
0.02817773925111108,1.0,0.03387918602401825,0.9101152696551065,0.99,20.0,-0.026819476894303865,-0.022315263748168945
0.1,1.0,0.09300417769811105,0.9197320224240161,0.99,20.0,-2.752047071269914,-2.7524961583754597
0.0,0.7587225988324208,0.1,0.9092494404339421,0.99,20.0,-0.025554799566081927,-0.021430931839288448
0.02829381190204134,1.0,0.01551053518035721,0.9096213644287129,0.99,20.0,-0.02672113390529857,-0.022300757613836552
0.027798234097336866,1.0,0.023689896673611977,0.9102769441527009,0.99,20.0,-0.0266343168183869,-0.022276955492356244
0.0296133550691558,1.0,0.01632814675688827,0.9096537851973877,0.99,20.0,-0.026810323490816003,-0.022377939785228056
0.0,0.796706483208711,0.1,0.9096336121679605,0.99,14.155685316384405,-0.025554801903518977,-0.021430931839288448
0.1,1.0,0.08215664938685524,0.9197082575054499,0.99,20.0,-2.7731430951286766,-2.773808797200521
0.0443605768187447,1.0,0.06022813580124177,0.9111791302720764,0.99,20.0,-0.02463213836445528,-0.02080400784810384
0.1,1.0,0.1,0.9232370093947835,0.99,20.0,-0.16832323635325713,-0.1914388432222254
0.1,1.0,0.09348768359899906,0.9201912797301658,0.99,20.0,-0.1693574120016659,-0.19312142390830844
0.027971160199073558,1.0,0.03614234241710928,0.9101925670093374,0.99,20.0,-0.025914601251190782,-0.021938821848701027
0.1,1.0,0.09367400417248545,0.9201172850248125,0.99,20.0,-0.1613158057717716,-0.18333148956298828
0.02861678963131243,1.0,0.038569436837492505,0.9102412957333018,0.99,20.0,-0.025773363954880658,-0.02178341734643076
0.1,1.0,0.06870529060483331,0.9158428004492024,0.99,20.0,-0.1611197041530235,-0.18363288804596545
0.0,0.7612000703453737,0.1,0.9092797551133042,0.99,20.0,-0.034160067053402174,-0.019767356853859098
0.1,1.0,0.09234940782921758,0.9201120434922367,0.99,20.0,-0.16341400146484375,-0.18589507832246668
0.04819370646967362,1.0,0.0,0.9,0.99,20.0,-0.03172399717218736,-0.01867802236594406
0.1,1.0,0.08152291316560173,0.9192665678087332,0.99,20.0,-0.15992190791111366,-0.18174870808919272
0.0,0.77206720868221,0.1,0.9093355002628066,0.99,20.0,-0.03416007874058742,-0.019767356853859098
0.1,1.0,0.03176104462994367,0.9110083019822223,0.99,20.0,-0.05116025606791178,-0.034167177536908316
0.1,1.0,0.1,0.9288448436896722,0.99,20.0,-0.07933654972151213,-0.05182046048781451
0.1,1.0,0.1,0.9221250266332145,0.99,20.0,-0.06804812655729406,-0.04480260961196002
0.0,0.0,0.1,0.9270317616612215,0.99,20.0,-0.049503116046681124,-0.05110860805885464
0.1,1.0,0.0,0.9266981216109794,0.99,20.0,-0.052308938082526714,-0.05439093533684226
0.0,1.0,0.0,0.9283400749779717,0.99,20.0,-0.04950310202205882,-0.051108603383980544
0.0,0.3620784578372543,0.1,0.9245183863822344,0.99,20.0,-0.049503116046681124,-0.051108603383980544
0.0,0.05985730429949424,0.1,0.9243446167192291,0.99,20.0,-0.049503106696932926,-0.051108603383980544
0.09949988106824245,1.0,0.08663920215502448,0.9260745675814217,0.99,20.0,-0.07590929199667538,-0.049725219315173576
0.029485489848910685,1.0,0.01871961945260669,0.9096679748566979,0.99,20.0,-0.02923874060312907,-0.024222883523679246
0.012267149761088761,1.0,0.0,0.9267736046074367,0.99,20.0,-0.048132915122836246,-0.049492812624164655
0.1,1.0,0.08996312744763177,0.9261022010868597,0.99,20.0,-0.070754467272291,-0.04585411969353171
0.1,1.0,0.01521365201067805,0.9108616870928589,0.99,20.0,-0.29303597468955844,-0.2177879483092065
0.1,1.0,0.1,0.9231742591980763,0.99,20.0,-0.3163968254538143,-0.23365361082787608
0.1,1.0,0.09246701253159395,0.9200047987607237,0.99,20.0,-0.31131759344362747,-0.23033957387886794
0.02844678178302166,1.0,0.038650641789779554,0.9102458374928727,0.99,20.0,-0.02257873497757257,-0.019612966799268536
0.029883142253927127,1.0,0.0520825395921993,0.9104833620372151,0.99,20.0,-0.023897949387045467,-0.020885273522021724
0.02837989016067733,1.0,0.0343782460157256,0.9101718705974761,0.99,20.0,-0.02250072535346536,-0.019514213590060964
0.1,1.0,0.09183556446450009,0.9199896997163618,0.99,20.0,-0.3219449286367379,-0.23916366053562538
0.027919842970248618,1.0,0.028830496621764297,0.9102811890307787,0.99,20.0,-0.022245470215292537,-0.019250417456907386
0.026768134343102514,1.0,0.027766398680222844,0.9104753951556321,0.99,20.0,-0.02172410955616072,-0.01870418997371898
0.0,0.7620182244185391,0.1,0.9091718301043226,0.99,20.0,-0.09443039052626666,-0.07692632955663345
0.0,0.6227153714488164,0.096692767328046,0.9073351911529018,0.99,6.0,-0.09443038117651846,-0.07692632955663345
0.1,1.0,0.08648357910333156,0.9202473490018843,0.99,20.0,-0.31798362731933594,-0.2357965918148265
0.0,1.0,0.0,0.9,0.99,20.0,-0.14771015503827264,-0.0869142775442086
0.1,1.0,0.1,0.9227457688756372,0.99,20.0,-0.6442722245758655,-0.4764213188021791
0.1,1.0,0.0904223319276708,0.9190491509273404,0.99,20.0,-0.6612160626579734,-0.49315489974676396
0.0,0.7456345155831848,0.1,0.9092300246451595,0.99,20.0,-0.14771018308751724,-0.0869142775442086
0.025671981424532836,1.0,0.03213066445178815,0.9101192596015385,0.99,20.0,-0.02917670268638461,-0.02575960112553017
0.0,0.7435728108201947,0.1,0.9092303485219903,0.99,20.0,-0.14771010828953163,-0.0869142588447122
0.028871768707498736,1.0,0.03484332504901899,0.9100266324399781,0.99,20.0,-0.027984104904473995,-0.023681500378777
0.02809087109009712,1.0,0.031741408174481754,0.910055473345219,0.99,20.0,-0.027658733667111864,-0.023496779741025438
0.0,0.7372824803853336,0.1,0.9090523298436071,0.99,20.0,-0.14771018308751724,-0.0869142588447122
0.1,1.0,0.09047702825894957,0.9197697603042723,0.99,20.0,-0.6549647462134268,-0.48734406863941865
0.028029178292396206,1.0,0.030309374228723925,0.9098125635122076,0.99,20.0,-0.027789994782092525,-0.02372917474484911
0.0,0.6679516289380312,0.010015088052787483,0.9,0.99,11.70307973899097,-0.14771008959003523,-0.0869142401452158
0.1,1.0,0.04730840352904795,0.9101822891346641,0.99,20.0,-0.2020403918098001,-0.13295815037746056
0.0,0.7496460291716799,0.1,0.9093265989771081,0.99,20.0,-0.19067861519607843,-0.12219551497814703
0.028349215157490233,1.0,0.051335433808570974,0.9105024078759183,0.99,20.0,-0.025350149940041936,-0.021416640749164655
0.1,1.0,0.0732576674822018,0.9122740351521504,0.99,20.0,-0.21146102980071424,-0.13947600009394626
0.0280170008625961,1.0,0.0366970772895994,0.9102519129539773,0.99,20.0,-0.025357854132558786,-0.021373818902408376
0.0,0.7645196940811686,0.1,0.9093969871754336,0.99,20.0,-0.19067863389557482,-0.12219551497814703
0.02841825032466158,1.0,0.03617237274607145,0.9102397341459659,0.99,20.0,-0.02538583559148452,-0.02143398219463872
0.1,1.0,0.06855112107054508,0.9123121971558321,0.99,20.0,-0.21785535999372893,-0.14467682557947495
0.0,0.6222475873857325,0.09807482984831743,0.907523304076327,0.99,6.0,-0.19067863389557482,-0.12219552432789522
0.0,0.4545004817159066,0.0978531638124426,0.9,0.99,6.0,-0.19067857779708564,-0.12219550562839882
0.029440999989097095,1.0,0.03193987329152497,0.9100322446260445,0.99,20.0,-0.02574903824750115,-0.021700393919851266
0.0,0.7306620532584978,0.1,0.9083920044518159,0.99,20.0,-0.19067859649658203,-0.12219551497814703
0.026768134343102514,1.0,0.027766398680222844,0.9104753951556321,0.99,20.0,-0.025809344123391545,-0.021621397897308946
0.1,1.0,0.06952604639647192,0.9135008911985041,0.99,20.0,-0.1779045030182483,-0.17805318271412568
0.029364993332213096,1.0,0.030996435783642445,0.9099328951248704,0.99,20.0,-0.025778609163620892,-0.02167789608824487
0.0,0.1372553695334332,0.1,0.9185918569731404,0.99,20.0,-0.02172410721872367,-0.01870418997371898
0.026162513411020157,1.0,0.0380064269673974,0.9098134439258365,0.99,20.0,-0.025824408905178894,-0.021631504975113215
0.028135042005704814,1.0,0.026100496488628555,0.9099390691379622,0.99,20.0,-0.025780827391381357,-0.021566241395239737
0.0,0.6882373036519315,0.0,0.9,0.99,6.095160859265171,-0.02172410955616072,-0.01870419231115603
0.04835357374233162,1.0,0.0,0.9,0.99,20.0,-0.022144962759578928,-0.0189397603857751
0.1,1.0,0.08889214004132742,0.9203014930401107,0.99,20.0,-0.19381467033835018,-0.1871160058414235
0.1,1.0,0.029383995871477043,0.9208293021164641,0.99,20.0,-0.205476442972819,-0.2060059005138921
0.0,0.7541030885224062,0.1,0.909187916271174,0.99,20.0,-0.02172410721872367,-0.018704186467563406
0.03612443942508756,0.9815880069798786,0.0,0.9024417554324421,0.9998539736839883,20.0,-0.06452456175112257,-0.04991929203856225
0.027919842970248618,1.0,0.028830496621764297,0.9102811890307787,0.99,20.0,-0.025774345678441665,-0.021690712255590102
0.0,0.0,0.1,0.9259733645772108,0.99,20.0,-0.02224547489016664,-0.019250412782033283
0.0,0.014574514099589004,0.1,0.9233841189551999,0.99,20.0,-0.022245470215292537,-0.01925041628818886
0.0,0.014893778481792382,0.1,0.9233375442941261,0.99,20.0,-0.02224547489016664,-0.019250413950751808
0.0,0.0172833594218189,0.1,0.9226283914069346,0.99,18.7224483161421,-0.02224547489016664,-0.019250417456907386
0.0,0.4681694227183415,0.08650227314874054,0.9,0.99,6.0,-0.022245470215292537,-0.01925041862562591
0.0,0.04035168310383315,0.1,0.9220121270908754,0.99,20.0,-0.022245470215292537,-0.019250417456907386
0.022890951692678654,1.0,0.04342379327127295,0.9098870638393819,0.99,20.0,-0.025664292129815792,-0.021602714762968177
0.04728422689122497,1.0,0.0,0.9,0.99,20.0,-0.02227323663000967,-0.019231839507233863
0.1,1.0,0.06728458810572428,0.9135204490383062,0.99,20.0,-0.07892362744200464,-0.07841806785733092
0.1,1.0,0.06941968350921876,0.9210923167859376,0.99,20.0,-0.0806729933794807,-0.07998594583249559
0.0,0.030850880221450036,0.1,0.9229361223251642,0.99,20.0,-0.022245472552729587,-0.019250417456907386
0.02837989016067733,1.0,0.0343782460157256,0.9101718705974761,0.99,20.0,-0.02577069927664364,-0.021761083135417865
0.0,0.0,0.1,0.9259725856006517,0.99,20.0,-0.02250072535346536,-0.01951421709621654
0.0,0.014526288471122157,0.1,0.9233862272617123,0.99,20.0,-0.02250072067859126,-0.01951421709621654
0.0,0.014901520862529783,0.1,0.9233364940722569,0.99,20.0,-0.02250072769090241,-0.01951421709621654
0.1,1.0,0.08550683695933181,0.919604995974691,0.99,20.0,-0.09691973293528837,-0.0960708412469602
0.0,0.7534259715257742,0.1,0.9091413454379622,0.99,20.0,-0.02250072769090241,-0.01951421475877949
0.0,0.024213499951637137,0.1,0.922616780425251,0.9900877299447521,20.0,-0.02250072535346536,-0.01951421475877949
0.0,0.6548771106060439,0.0,0.9,0.99,17.18429868625268,-0.02250072301602831,-0.01951421709621654
0.0,0.01657740483402879,0.1,0.9233951067495542,0.99,20.0,-0.02250072535346536,-0.01951421475877949
0.0,0.01694664870407244,0.1,0.9234148283930916,0.99,20.0,-0.02250072301602831,-0.019514218264935063
0.0,0.7600968804392063,0.1,0.9093228220079784,0.99,19.810269342192505,-0.02250072535346536,-0.019514219433653588
0.1,1.0,0.05971514118816919,0.9132925869213867,0.99,20.0,-0.0922071045520259,-0.09135293025596469
0.02844678178302166,1.0,0.038650641789779554,0.9102458374928727,0.99,20.0,-0.025830416118397433,-0.021799466189216164
0.0,0.0,0.1,0.9305413666035509,0.99,20.0,-0.02257873497757257,-0.019612971474142635
0.0,0.0,0.1,0.9245937641337328,0.99,20.0,-0.02257873497757257,-0.019612971474142635
0.0,1.0,0.0,0.9291774963473903,0.99,20.0,-0.02257873731500962,-0.019612971474142635
0.0,0.3856297219005481,0.0,0.9286061003503686,0.99,20.0,-0.02257873731500962,-0.019612966799268536
0.1,1.0,0.0,0.925529468748626,0.99,20.0,-0.022990002351648667,-0.020111850663727403
0.0,0.46522467734938144,0.1,0.9277432156518416,0.99,20.0,-0.02257873731500962,-0.019612966799268536
0.03001338971129259,1.0,0.0,0.9243056378324995,0.99,20.0,-0.022605180740356445,-0.019649059164757822
0.061736519795415515,0.3355183004174903,0.1,0.9295870873434127,0.99,20.0,-176.05311734068627,-203.50342754289215
0.0,0.022944265892330753,0.1,0.9275400441150226,0.99,20.0,-0.02257873497757257,-0.019612966799268536
0.0,0.030510425810707727,0.1,0.9275420144417599,0.9902476621479055,20.0,-0.02257873731500962,-0.019612971474142635
0.0,0.9945306263170411,0.0,0.9272698682348218,0.99,20.0,-0.02257873497757257,-0.019612966799268536
0.029883142253927127,1.0,0.0520825395921993,0.9104833620372151,0.99,20.0,-0.02650924757415173,-0.022590966785655302
0.0,0.0,0.1,0.9305330998097585,0.99,20.0,-0.023897947049608417,-0.020885271184584674
0.0,0.0,0.1,0.9244722706382303,0.99,20.0,-0.023897949387045467,-0.020885271184584674
0.0,1.0,0.0,0.9291596912617894,0.99,20.0,-0.023897951724482516,-0.020885273522021724
0.0,0.3873618264155598,0.0,0.9284395504379821,0.990485233430794,20.0,-0.023897947049608417,-0.020885273522021724
0.1,1.0,0.0,0.9260268351821174,0.99,20.0,-0.02457101672303443,-0.02158077090394263
0.0,0.4239300099927688,0.1,0.927446813377657,0.9902549903918588,20.0,-0.02389794237473432,-0.020885273522021724
0.03247564039659673,1.0,0.0,0.9244544636891645,0.99,20.0,-0.023944761238846125,-0.020933971685521743
0.06612179862151539,0.348936187447576,0.1,0.9297721211320004,0.99,20.0,-34.98811370251226,-29.948878867953432
0.0,0.052143616219383446,0.1,0.9277797361970647,0.99,20.0,-0.023897947049608417,-0.020885273522021724
0.0,0.09617189130570118,0.1,0.9277572830646716,0.99,20.0,-0.023897944712171368,-0.020885271184584674
0.012440279668831475,0.9797087877965927,0.0,0.9272419312700377,0.99,20.0,-0.02729932934630151,-0.02335941324047014
0.0443605768187447,1.0,0.06022813580124177,0.9111791302720764,0.99,20.0,-0.02602081672818053,-0.021805314456715304
0.0,0.635694885556087,0.09339378616641152,0.9074305339582835,0.99,6.0,-0.02463213602701823,-0.02080401018554089
0.1,1.0,0.08556979189498899,0.9205125299137572,0.99,20.0,-0.1693302790323893,-0.15555490231981464
0.02645863172537116,1.0,0.01947137775791029,0.9100693848937007,0.99,20.0,-0.026018722384583717,-0.021824252371694528
0.1,1.0,0.08803361374266486,0.9200988284385246,0.99,20.0,-0.16757873460358264,-0.15387589323754405
0.08776761587520196,1.0,0.0037184797601502195,0.9088503179680713,0.99,6.0,-0.02815553487515917,-0.023311397608588722
0.0,0.12323477193553678,0.1,0.9184705270725106,0.99,12.63811186539881,-0.024632131352144128,-0.020804014860414992
0.0330122186274568,1.0,0.006540377929924359,0.9089733252187822,0.99,20.0,-0.026046152208365647,-0.021812296381183698
0.0,0.48768057080580596,0.07626466489709186,0.9,0.99,6.0,-0.024632131352144128,-0.020804012522977942
0.1,1.0,0.09044063613985304,0.9205125170962465,0.99,20.0,-0.16671205034442976,-0.1530315268273447
0.05044995248018868,1.0,0.0,0.9002530841563545,0.99,12.976422201897382,-0.024697002242593205,-0.020915840186324773
0.1,1.0,0.09023724280708115,0.9204328933864273,0.99,20.0,-0.17156642091040517,-0.1577125437119428
0.0,0.1372553695334332,0.1,0.9185918569731404,0.99,20.0,-0.02172410955616072,-0.01870418763628193
0.0,0.0,0.1,0.9202123715195615,0.99,6.0,-0.02172410721872367,-0.018704191142437505
0.0,1.0,0.0,0.925805708270727,0.99,20.0,-0.02172410955616072,-0.018704191142437505
0.0,0.0,0.0,0.9241287235063246,0.9999999999,20.0,-0.02172410721872367,-0.01870418997371898
0.005156023589279904,1.0,0.0,0.9239063649802418,0.99,20.0,-0.02175278289645326,-0.01870536336711809
0.0,0.03611392217133554,0.030117671716853086,0.9218894549750659,0.9999999999,17.710844202411305,-0.02172410955616072,-0.01870418763628193
0.0470330095328132,1.0,0.0,0.9050537990565509,0.99,20.0,-0.02186154384239047,-0.018751715912538415
0.08954636902400227,1.0,0.015290870874118215,0.9091716643490333,0.99,6.0,-0.06556413220424279,-0.07046657917546291
0.0,0.05928835255505093,0.1,0.9200898663060755,0.9915914650327516,16.352564311476378,-0.02172410721872367,-0.01870418763628193
0.0060117982316996435,1.0,0.0,0.9238758408044596,0.99,20.0,-0.02171033971449908,-0.018711037495556998
0.0,0.08971084298762153,0.1,0.9196845163333016,0.9908718075801652,19.346199987297812,-0.02172410721872367,-0.01870418997371898
0.1,1.0,0.0749419289207116,0.9129502394712828,0.99,20.0,-0.17535813649495444,-0.1750485663320504
0.0,0.7541030885224062,0.1,0.909187916271174,0.99,20.0,-0.02172410721872367,-0.018704191142437505
0.0,0.7516464385414059,0.09998595969764436,0.9087653959972429,0.9939005336955209,16.64269284799986,-0.02172410955616072,-0.01870419231115603
0.0,0.7449522049501638,0.09041662531463582,0.9089846166312439,0.9907280716680184,16.886381335947057,-0.02172410721872367,-0.018704186467563406
0.0872076862186867,1.0,0.015699491049443126,0.9091639124589014,0.99,6.0,-0.055531824336332435,-0.059191255008473116
0.052430440028559094,1.0,0.0,0.9044148492736421,0.99,20.0,-0.021959606338949764,-0.018811033052556655
0.0,0.8583832820752652,0.08724339568447063,0.9088471138847094,0.99,20.0,-0.02172410955616072,-0.01870418997371898
0.0,0.8320336064029052,0.1,0.9100750843255285,0.99,20.0,-0.02172410955616072,-0.018704191142437505
0.03151597142505743,1.0,0.029206080429530896,0.9097878022510373,0.99,20.0,-0.025662950440949083,-0.021512660325742235
0.0,0.827550702006357,0.1,0.9097836680434436,0.99,15.071298544315153,-0.02172410955616072,-0.018704191142437505
0.1,1.0,0.049435425113560055,0.9125088517985492,0.99,19.460444119826306,-0.16552279977237477,-0.15883787940530217
0.0,0.8170852409388487,0.1,0.9089671690976243,0.99,20.0,-0.02172410721872367,-0.018704191142437505
0.1,1.0,0.09935486704497197,0.9208061016164162,0.99,20.0,-0.1951292262357824,-0.18792634851792278
0.0,0.6882373036519315,0.0,0.9,0.99,6.095160859265171,-0.02172410721872367,-0.01870418997371898
0.0,0.0,0.1,0.9256264528048471,0.9999999999,6.0,-0.02172410721872367,-0.01870418997371898
0.0,0.0880394873482808,0.1,0.9183667690164208,0.99,6.0,-0.02172410955616072,-0.01870418997371898
0.0,0.0,0.0,0.92382283853053,0.9999999999,20.0,-0.02172410721872367,-0.018704191142437505
0.0,0.02282769203568045,0.09945608005820225,0.9229415849213976,0.9959570261348287,11.061743264969023,-0.02172410955616072,-0.01870418763628193
0.0,0.019016071726024004,0.09102043193942808,0.9230671337434565,0.9966084159929731,13.781191437093792,-0.02172410955616072,-0.018704191142437505
0.0,0.7427080963107017,0.1,0.9097103956173743,0.99,20.0,-0.02172410721872367,-0.01870419231115603
0.0,0.021137708478052908,0.09300333146051842,0.9230141933345687,0.9964328816791488,11.122523229105076,-0.02172411189359777,-0.01870418997371898
0.0,0.025510972925976323,0.1,0.9227507782603557,0.996218953882248,11.296456898200933,-0.02172410488128662,-0.018704191142437505
0.047250498439894685,1.0,0.0,0.9012139825934524,0.99,20.0,-0.021767275006163354,-0.018709048336627437
0.04462161755047242,1.0,0.0,0.9048684286561235,0.99,20.0,-0.021803991467344994,-0.0187228660957486
0.0,0.013559355741851213,0.07795036605014487,0.9236906989725193,0.9989207525365934,13.335151616310316,-0.02172410721872367,-0.018704186467563406
0.04835357374233162,1.0,0.0,0.9,0.99,20.0,-0.021725140365899776,-0.018703987785414152
0.0,0.0,0.0,0.9247420702277319,0.9999999999,20.0,-0.022144962759578928,-0.018939766229367723
