b1,b2,dataset,droupout_prob,itération,lr,net,weight_decay,loss,test
0.07964660710014637,0.009429876007096622,FMNIST,0.6289497705575346,-0.0,0.6637971157692482,LeNet,0.6103204951988088,0.1434,0.1298
0.084037268846586,0.009957407989875662,FMNIST,0.6630342307605283,-0.0,0.7346853607521533,LeNet,0.6290630336825958,0.1044,0.1106
0.00956065439424237,0.003064408482859663,FMNIST,0.13764105539263716,-0.0,0.049203162563593805,LeNet,0.017333025098710486,0.5976,0.5958
0.003828497716971405,0.0007981971052158894,FMNIST,0.01931743521371268,-0.0,0.08209918642638081,LeNet,0.04157638881620038,0.7062,0.707
0.0038284977189580005,0.0007981971058902877,FMNIST,0.019317435215473328,1.0,0.08209918642776733,LeNet,0.04157638881866098,0.4824,0.4956
0.04021076674089949,0.00566475011414532,FMNIST,0.9721747365507456,1.0,0.3225651023562893,LeNet,0.28949817926487365,0.096,0.1054
0.0354410865994629,8.600203680220609e-05,FMNIST,0.27471681834333483,1.0,0.9760631695217703,LeNet,0.2513142883501295,0.097,0.1014
0.0005734590116353347,0.006590600981254981,FMNIST,0.3710520416953803,1.0,0.25484648552624645,LeNet,0.9354282483469941,0.0958,0.1042
0.05946804711675181,0.002805438276507933,FMNIST,0.963387024027958,1.0,0.4316470374128323,LeNet,0.912006004609925,0.1016,0.0988
0.022574336866513344,0.007535817963952081,FMNIST,0.005955677815063147,1.0,0.01616682585539453,LeNet,0.3044335036231434,0.512,0.5202
0.06794133971033554,0.003349112185652993,FMNIST,0.5147001376963855,1.0,0.6044488113324699,LeNet,0.0013240079814463915,0.0966,0.1044
0.09985455584141513,0.0012014096650453656,FMNIST,0.7959288704987658,1.0,0.953926178155077,LeNet,0.4478465553018164,0.1052,0.1
0.019520808813372002,0.00400989239258492,FMNIST,0.22611482437230884,1.0,0.17952480601428078,LeNet,0.7353907661993064,0.0966,0.105
0.048127052523704084,0.0017902552242203,FMNIST,0.4110380260985127,1.0,0.799363006845845,LeNet,0.15794739182123435,0.11,0.1066
0.026740692087529227,0.004737166479775059,FMNIST,0.0954207762227865,1.0,0.48558472086612736,LeNet,0.3900287209786737,0.156,0.1682
0.011546690782549898,0.007197871452710866,FMNIST,0.7473679987434125,1.0,0.37896667337211715,LeNet,0.11099366486942673,0.101,0.1002
0.05893447813966292,0.008776460353591399,FMNIST,0.24749057935692947,1.0,0.16962781007625718,LeNet,0.7249396490161854,0.2264,0.225
0.010740109267118193,0.002270254606372408,FMNIST,0.12659001661624414,1.0,0.0008996080033771073,LeNet,0.15154830954625093,0.7176,0.72
0.0014152610783719935,0.0020410176371816226,FMNIST,0.005628071935340175,1.0,0.005348755731252375,LeNet,0.16631809267405312,0.6852,0.6816
0.015588118563083203,4.656091033455206e-05,FMNIST,0.109086445995124,1.0,0.14645255668938237,LeNet,0.12843204358726146,0.0988,0.1012
0.010740109264805361,0.0022702546029489644,FMNIST,0.12659001661428415,2.0,0.0008996079458129024,LeNet,0.1515483095458976,0.7314,0.7272
0.036097282311220835,0.004510139005532203,FMNIST,0.36980180021976894,2.0,0.2695152008757302,LeNet,0.3751454051163879,0.095,0.105
0.029060621597560718,0.0018843656557818265,FMNIST,0.18427858882396403,2.0,0.5606588911942487,LeNet,0.20853650740726776,0.1016,0.0986
0.012252379057119824,0.0035334044015565627,FMNIST,0.466056850764793,2.0,0.005560087920830667,LeNet,0.5294165128091528,0.63,0.6384
0.010740109264894486,0.0022702546063189865,FMNIST,0.1265900166217142,3.0,0.0008996079804821642,LeNet,0.15154830954243412,0.7334,0.7376
0.0457236732340684,0.005865143884131344,FMNIST,0.3184213685841056,3.0,0.2318375554112821,LeNet,0.3427454934459659,0.1122,0.1062
0.030001671327609503,0.003985902729116841,FMNIST,0.18410055426393507,3.0,0.8876019352864866,LeNet,0.478818384343679,0.0998,0.1014
0.02309643293272094,0.0025416206233388823,FMNIST,0.5428033295273511,3.0,0.1284549167639464,LeNet,0.23263492720884477,0.2536,0.2646
0.010740109268034705,0.002270254607076934,FMNIST,0.12659001661346037,4.0,0.0008996079609011207,LeNet,0.15154830954450643,0.7354,0.7362
0.08301274360599509,0.0011680067592978083,FMNIST,0.5987282630708523,4.0,0.342665300507819,LeNet,0.08680347626905785,0.0974,0.0936
0.0657417294907628,0.005248954353101945,FMNIST,0.2846619420804011,4.0,0.6953239796588171,LeNet,0.5630936537472051,0.0982,0.1084
0.018638358062882915,0.0038453953544093037,FMNIST,0.05096963839027442,4.0,0.09728223223171696,LeNet,0.7663049195886477,0.1834,0.1894
0.010740109291230131,0.002270254583036654,FMNIST,0.1265900165899569,5.0,0.0008996079934679686,LeNet,0.15154830951689718,0.7418,0.7418
0.08956411803385715,0.0011328782553549272,FMNIST,0.6657751158051188,5.0,0.2270526504354461,LeNet,0.43154514355931445,0.2004,0.1966
0.005416920080831066,0.0005048918956146082,FMNIST,0.06586560314261593,5.0,0.06741582980869915,LeNet,0.627288414291856,0.4916,0.5014
0.04114449516747938,0.004453640178024903,FMNIST,0.44604650928897205,5.0,0.7761110638205343,LeNet,0.060354438696917895,0.1024,0.0976
0.010740109328832832,0.002270254553336559,FMNIST,0.12659001654827937,6.0,0.0008996080419321379,LeNet,0.1515483094753609,0.7412,0.7454
0.03469824819390474,0.0030239812875973355,FMNIST,0.33143752466354937,6.0,0.30988114843822134,LeNet,0.008615779149403119,0.1016,0.0986
0.05610171438359701,0.0004762595052947207,FMNIST,0.8384244791463553,6.0,0.45037383098435063,LeNet,0.27710153274755545,0.101,0.1006
0.07285399567364227,0.0015580236950968021,FMNIST,0.18070788370556087,6.0,0.5646647168694692,LeNet,0.22092118054922483,0.1112,0.1042
0.0065423891833093495,0.00592025376811447,FMNIST,0.9164480462937905,6.0,0.3949046453908561,LeNet,0.8491214519351425,0.1022,0.0974
0.054465234980428656,0.005196217632636285,FMNIST,0.22699177674123833,6.0,0.05213234226933495,LeNet,0.3265652670453987,0.5466,0.561
0.0418429600319008,0.008690009265255334,FMNIST,0.038367769817339956,6.0,0.19821392235873897,LeNet,0.056192858542576676,0.1004,0.1
0.0019839744031890875,0.0028371112390558092,FMNIST,0.37594542576048395,6.0,0.11895571354905278,LeNet,0.27043324325556467,0.1034,0.0998
0.024410001215611606,0.006475324966473981,FMNIST,0.5610110839320771,6.0,0.662473718948093,LeNet,0.42003217837310897,0.0964,0.1072
0.018316951543108854,0.0033792805775109,FMNIST,0.7097379254048783,6.0,0.28656796311598204,LeNet,0.6765785808036673,0.1008,0.1
0.09202269794615839,0.0014494957470799136,FMNIST,0.2813390386510747,6.0,0.05448117223580158,LeNet,0.011097006137236187,0.6492,0.6618
0.03165105212783641,0.0007580109381760403,FMNIST,0.4652185555812097,6.0,0.34606938689181815,LeNet,0.5935772857175363,0.0964,0.097
0.016071460976659496,9.492595140345866e-05,FMNIST,0.0828900245307741,6.0,0.9123654925590359,LeNet,0.495455991136857,0.1016,0.0966
0.051969041826068554,0.007342112168147936,FMNIST,0.4082038421421544,6.0,0.5002560081226157,LeNet,0.19607420940161208,0.0968,0.1052
0.07517134480735138,0.008041529843336196,FMNIST,0.00600790144497991,6.0,0.17495979147961316,LeNet,0.0946751487286484,0.1096,0.0994
0.0007289258981909193,0.0037370330362710086,FMNIST,0.2008355928523939,6.0,0.09847642429388162,LeNet,0.3628076324355509,0.4432,0.4664
0.04531838553544464,0.0032107480565212653,FMNIST,0.3255593766580108,6.0,0.4053726994772722,LeNet,0.301845534142826,0.0962,0.0938
0.006165198190332301,0.0042811112406586724,FMNIST,0.15905155860525075,6.0,0.22556597576046897,LeNet,0.9954354220973967,0.095,0.105
0.0622514571598578,0.00484348169567863,FMNIST,0.2613597677439674,6.0,0.8481979388143189,LeNet,0.40918170974680623,0.099,0.0992
0.026189559297865574,0.006405500701312463,FMNIST,0.4989257847302344,6.0,0.49525690468083705,LeNet,0.043590621317013356,0.1048,0.0946
0.03609189721025558,0.005395672557628987,FMNIST,0.6111191727384158,6.0,0.9997128372410018,LeNet,0.1935049389812048,0.098,0.102
