b1,b2,dataset,droupout_prob,itération,lr,net,weight_decay,loss,test
0.0477288599996641,0.0012516109696824802,FMNIST,0.8649863315572746,0.0,0.556084354545328,LeNet,0.44794610333819007,0.0868,0.0852
0.04639388916471978,0.0003708762099076113,FMNIST,0.9492295167858075,-0.0,0.5716120790676052,LeNet,0.4203097028094787,0.1386,0.1502
0.009247670808557332,0.0004408219454843296,FMNIST,0.9690158879979536,0.0,0.9246684567025707,LeNet,0.007080446148832131,0.1018,0.0982
0.09824410237791797,0.008572116861830239,FMNIST,0.04179726601613193,0.0,0.11928691284599124,LeNet,0.9911567066347342,0.105,0.095
0.04639388916369327,0.0003708762064560145,FMNIST,0.9492295167863656,1.0,0.5716120790648266,LeNet,0.420309702809135,0.0986,0.1028
0.09882247342811086,0.005153072573319655,FMNIST,0.4714600204569021,1.0,0.06381226412520513,LeNet,0.8194360893973458,0.4018,0.4002
0.09178709431666679,0.005293759947317876,FMNIST,0.30826727233109386,1.0,0.04401423024775186,LeNet,0.978052096308327,0.3752,0.3796
0.07496223837782336,0.00992344460577525,FMNIST,0.5263238040723103,1.0,0.2571884749470673,LeNet,0.729562856422369,0.132,0.134
0.09882247343520285,0.0051530725745763326,FMNIST,0.4714600204589641,2.0,0.06381226412357287,LeNet,0.819436089397933,0.1022,0.0978
0.008861302277871422,0.0029893860846737954,FMNIST,0.06817778767104726,2.0,0.9298415733078125,LeNet,0.12455460199284074,0.0954,0.1046
0.0721498053391254,0.007484586551435034,FMNIST,0.7035788188472175,2.0,0.325806266370113,LeNet,0.6568898964599039,0.1398,0.144
0.02650775770995114,0.0066141385314288665,FMNIST,0.2870046441475137,2.0,0.7710738987558814,LeNet,0.19435377090321238,0.1006,0.0994
0.07537835352954513,0.003243997932805708,FMNIST,0.706207439925469,2.0,0.3937395493463266,LeNet,0.5758415215287908,0.128,0.1188
0.026672561968172918,0.00236540961646638,FMNIST,0.22198983817229556,2.0,0.2169927236649534,LeNet,0.8656595744639983,0.1012,0.0992
0.08568023562820185,0.009996225172470608,FMNIST,0.4799295331590229,2.0,0.7260802141597551,LeNet,0.267567494348118,0.1058,0.1022
0.061856893805979286,0.00439103726794228,FMNIST,0.7057130945608847,2.0,0.4251598004808704,LeNet,0.8672747543086969,0.1012,0.1024
0.030042201005554797,0.006609470900315812,FMNIST,0.1937561079572646,2.0,0.151597914455317,LeNet,0.295830450652513,0.2124,0.228
0.0898257462796834,0.005072792805060987,FMNIST,0.37621929768440154,2.0,0.04452271356058021,LeNet,0.955250600802595,0.1006,0.0994
0.08919834739745337,0.004230831747843612,FMNIST,0.5970722433434599,2.0,0.03107773670769609,LeNet,0.9704203040648145,0.1036,0.0964
0.09913389619389594,0.006282432294092416,FMNIST,0.36596940542715195,2.0,0.009759765094821057,LeNet,0.7471825436289822,0.1006,0.0994
0.06445516147881943,0.007997191443331358,FMNIST,0.12215614680687692,2.0,0.20972181526043795,LeNet,0.654894501545803,0.131,0.137
0.08454426865923556,0.005790947211326532,FMNIST,0.38228275722455174,2.0,0.3090998755477842,LeNet,0.9259222766354128,0.1324,0.1294
0.05916536292490744,0.0040661442307141134,FMNIST,0.6115366552193194,2.0,0.13493218875743956,LeNet,0.7731990053748985,0.336,0.3412
0.09989381897053883,0.0018963184224007664,FMNIST,0.2619317426998037,2.0,0.4521289392133765,LeNet,0.5336329251937506,0.1034,0.0962
0.07974743847541019,0.007435286099007372,FMNIST,0.3208031582008184,2.0,0.3296529144194743,LeNet,0.6679990874598924,0.1546,0.1474
0.09292373079562122,0.008875799542174814,FMNIST,0.14996229665877608,2.0,0.0035579879170256137,LeNet,0.9046764604663533,0.1978,0.1966
0.03720120309370025,0.005600192529193921,FMNIST,0.43540370345080154,2.0,0.7052692404495406,LeNet,0.9960721680632472,0.1006,0.1004
0.06698667334069186,0.0035097167043943583,FMNIST,0.8160868126362233,2.0,0.09656641405074061,LeNet,0.8723212692009777,0.0984,0.1016
0.05551227211408928,0.0014855690861294967,FMNIST,0.5762240173476042,2.0,0.1836233621401757,LeNet,0.5867664150642398,0.3112,0.3186
0.08126734594803658,0.004636322207528839,FMNIST,0.8155505234357467,2.0,0.5163728957131344,LeNet,0.80260084248719,0.101,0.1064
0.01637702737697118,0.0025355331182224214,FMNIST,0.4203689998934714,2.0,0.2754657505690516,LeNet,0.4914565908232265,0.1236,0.1156
0.09456625486405107,0.003679576795644223,FMNIST,0.5266649069748413,2.0,0.3857093764873147,LeNet,0.999768427852955,0.2438,0.2516
0.00019743881750903386,0.005690188736444911,FMNIST,0.6418590212701687,2.0,0.6502776247665831,LeNet,0.3776927468403411,0.1046,0.1014
0.051590502240297265,0.009179736919049414,FMNIST,0.3113126034128604,2.0,0.07561972748660244,LeNet,0.019588159891716472,0.1004,0.1
