b1,b2,droupout_prob,iteration,lr,weight_decay,net,dataset,loss,test
9.999999747378752e-05,9.999999747378752e-06,0.0,0,9.999999747378752e-06,0.0,LeNet,FMNIST,0.1758,0.1638
0.050050001591444016,0.0050050001591444016,0.5,0,0.5000050067901611,0.5,LeNet,FMNIST,0.1064,0.1084
0.07502499967813492,0.0025075001176446676,0.25,0,0.7500025033950806,0.75,LeNet,FMNIST,0.1078,0.0996
0.025074999779462814,0.007502500433474779,0.75,0,0.2500075101852417,0.25,LeNet,FMNIST,0.1166,0.1186
9.999999747378752e-05,9.999999747378752e-06,0.0,1,9.999999747378752e-06,0.0,LeNet,FMNIST,0.192,0.178
9.999999747378752e-05,9.999999747378752e-06,0.0,1,9.999999747378752e-06,0.0,LeNet,FMNIST,0.1906,0.178
0.050050001591444016,0.0050050001591444016,0.5,1,0.5000050067901611,0.5,LeNet,FMNIST,0.1058,0.1026
0.07502499967813492,0.0025075001176446676,0.25,1,0.7500025033950806,0.75,LeNet,FMNIST,0.1048,0.095
9.999999747378752e-05,9.999999747378752e-06,0.0,2,9.999999747378752e-06,0.0,LeNet,FMNIST,0.214,0.1956
0.08870410747761416,0.0059257236198933146,0.42041259457738317,2,0.5357791604590054,0.005050504634644988,LeNet,FMNIST,0.098,0.1014
0.00010248770764423348,0.0045720974986953235,0.004302637456623876,2,0.22584668605600183,0.47892925020056487,LeNet,FMNIST,0.0906,0.1094
0.0017515763833100498,1.0000015557135935e-05,0.055887006628733485,2,0.006365734803050492,0.01240068312932327,LeNet,FMNIST,0.7648,0.7758
0.0017515763833100498,1.0000015557135935e-05,0.055887006628733485,3,0.006365734803050492,0.01240068312932327,LeNet,FMNIST,0.7922,0.8058
0.0017458796735811799,1.0018300031147721e-05,0.1701035076250234,3,0.6984308752821017,0.11172457803698813,LeNet,FMNIST,0.0964,0.1038
0.0865409575512798,0.0009941649341850146,0.024971202094502223,3,0.006721648086277692,0.949652751335373,LeNet,FMNIST,0.1012,0.0988
0.008012912217093222,0.00916361298893612,0.9836550519025173,3,0.006317359546241844,0.0034847361634675394,LeNet,FMNIST,0.105,0.103
0.0017515763833100498,1.0000015557135935e-05,0.055887006628733485,4,0.006365734803050492,0.01240068312932327,LeNet,FMNIST,0.809,0.8186
0.08185159216902771,1.0379278226197762e-05,0.08322940039886911,4,0.8191080510722337,0.013033981919320576,LeNet,FMNIST,0.0988,0.1012
0.0001407119822524343,0.00010751774515942343,0.055574213846763865,4,0.00656821825922017,0.0025947154141573014,LeNet,FMNIST,0.8236,0.8294
0.0039189206053292435,0.008843618044415786,0.9915741593690143,4,0.5630663900268316,0.9983699226788536,LeNet,FMNIST,0.0792,0.0738
0.0001407119822524343,0.00010751774515942343,0.055574213846763865,5,0.00656821825922017,0.0025947154141573014,LeNet,FMNIST,0.835,0.848
0.007622964570479666,0.00011327753721810838,0.09369448936959048,5,7.712747538095917e-05,0.005770910842107395,LeNet,FMNIST,0.827,0.835
0.08923300584216605,0.00716757361967036,0.19592926946114833,5,0.0022339186134335085,0.34740397120428873,LeNet,FMNIST,0.7396,0.7588
0.016863398320055435,0.009789471335936918,0.136691562780683,5,0.013667212701635107,0.05514763107122846,LeNet,FMNIST,0.7434,0.7544
0.0001407119822524343,0.00010751774515942343,0.055574213846763865,6,0.00656821825922017,0.0025947154141573014,LeNet,FMNIST,0.8328,0.8436
0.0990734701974389,0.008572638793095572,0.048430518853953775,6,0.0014414874056509607,0.02069661346574564,LeNet,FMNIST,0.8424,0.8538
0.09356143590783149,0.008670819084099824,0.08561537752168089,6,1.8699645477861236e-05,0.11306840977759491,LeNet,FMNIST,0.8378,0.8498
0.09026731698385645,0.0036846341952427824,0.32764005902189747,6,0.0005990006809733874,0.0768879433747021,LeNet,FMNIST,0.84,0.849
0.0990734701974389,0.008572638793095572,0.048430518853953775,7,0.0014414874056509607,0.02069661346574564,LeNet,FMNIST,0.84,0.8502
0.09176670014259386,0.005354095079392449,0.5827162331834542,7,0.00022752195792637354,0.9897368047526223,LeNet,FMNIST,0.8378,0.8482
0.0707922398341958,0.005022770484191169,0.3006019344916348,7,3.9521177362102425e-05,0.9996012289996408,LeNet,FMNIST,0.843,0.8552
0.044711474543328404,0.0026467515514804426,0.4720256636622137,7,5.974504368259056e-05,0.9947678802105717,LeNet,FMNIST,0.844,0.8536
0.044711474543328404,0.0026467515514804426,0.4720256636622137,8,5.974504368259056e-05,0.9947678802105717,LeNet,FMNIST,0.842,0.8528
0.04946655864781956,0.0083480989146206,0.47337382909127357,8,5.050942318910524e-05,0.9908027572552953,LeNet,FMNIST,0.8422,0.8506
0.0057934910498828665,0.00608600773417656,0.37047399603158115,8,2.8579523662887205e-05,0.9990844618679403,LeNet,FMNIST,0.8432,0.8524
0.012637723126189354,0.004992797940683419,0.4358726255322411,8,1.0474936290207213e-05,0.5865999465403358,LeNet,FMNIST,0.8432,0.853
0.042439430561008164,0.0066439307143367834,0.28832943290829816,8,0.000398115281889079,0.8163140914735018,LeNet,FMNIST,0.82,0.833
0.09289564433387623,0.006913839497629746,0.43151854662333194,8,0.00011893086160337047,0.05676813232838141,LeNet,FMNIST,0.8378,0.8482
