b1,b2,dataset,droupout_prob,iteration,lr,net,weight_decay,loss,test
0.07174223425126441,0.004191705850574298,MNIST,0.0791661289723361,1,0.34102185404675467,LeNet,0.925171359019723,0.098,0.0984
0.07174223425126441,0.004191705850574298,MNIST,0.0791661289723361,2,0.34102185404675467,LeNet,0.925171359019723,0.095,0.0966
0.07174223425126441,0.004191705850574298,MNIST,0.0791661289723361,3,0.34102185404675467,LeNet,0.925171359019723,0.1182,0.1088
0.07174223425126441,0.004191705850574298,MNIST,0.0791661289723361,4,0.34102185404675467,LeNet,0.925171359019723,0.096,0.1
0.07174223425126441,0.004191705850574298,MNIST,0.0791661289723361,5,0.34102185404675467,LeNet,0.925171359019723,0.1182,0.1088
0.07174223425126441,0.004191705850574298,MNIST,0.0791661289723361,6,0.34102185404675467,LeNet,0.925171359019723,0.1182,0.1088
0.07174223425126441,0.004191705850574298,MNIST,0.0791661289723361,7,0.34102185404675467,LeNet,0.925171359019723,0.1182,0.1088
0.07174223425126441,0.004191705850574298,MNIST,0.0791661289723361,8,0.34102185404675467,LeNet,0.925171359019723,0.0972,0.0976
0.07174223425126441,0.004191705850574298,MNIST,0.0791661289723361,9,0.34102185404675467,LeNet,0.925171359019723,0.1182,0.1088
0.07174223425126441,0.004191705850574298,MNIST,0.0791661289723361,10,0.34102185404675467,LeNet,0.925171359019723,0.0898,0.0886
0.0018873167622597104,0.008972530234131932,MNIST,0.8945579893838711,1,0.22542101052652463,LeNet,0.09613462933118666,0.0956,0.1002
0.0018873167622597104,0.008972530234131932,MNIST,0.8945579893838711,2,0.22542101052652463,LeNet,0.09613462933118666,0.101,0.1024
0.0018873167622597104,0.008972530234131932,MNIST,0.8945579893838711,3,0.22542101052652463,LeNet,0.09613462933118666,0.192,0.1928
0.0018873167622597104,0.008972530234131932,MNIST,0.8945579893838711,4,0.22542101052652463,LeNet,0.09613462933118666,0.4414,0.4412
0.0018873167622597104,0.008972530234131932,MNIST,0.8945579893838711,5,0.22542101052652463,LeNet,0.09613462933118666,0.6166,0.6258
0.0018873167622597104,0.008972530234131932,MNIST,0.8945579893838711,6,0.22542101052652463,LeNet,0.09613462933118666,0.6866,0.6962
0.0018873167622597104,0.008972530234131932,MNIST,0.8945579893838711,7,0.22542101052652463,LeNet,0.09613462933118666,0.7416,0.7382
0.0018873167622597104,0.008972530234131932,MNIST,0.8945579893838711,8,0.22542101052652463,LeNet,0.09613462933118666,0.6782,0.68
0.0018873167622597104,0.008972530234131932,MNIST,0.8945579893838711,9,0.22542101052652463,LeNet,0.09613462933118666,0.696,0.7026
0.0018873167622597104,0.008972530234131932,MNIST,0.8945579893838711,10,0.22542101052652463,LeNet,0.09613462933118666,0.7104,0.7138
0.05601904980818385,0.007107667330479414,MNIST,0.21220745129112506,1,0.5352390417045272,LeNet,0.5159050071296887,0.0876,0.0908
0.05601904980818385,0.007107667330479414,MNIST,0.21220745129112506,2,0.5352390417045272,LeNet,0.5159050071296887,0.0944,0.102
0.05601904980818385,0.007107667330479414,MNIST,0.21220745129112506,3,0.5352390417045272,LeNet,0.5159050071296887,0.0876,0.0908
0.05601904980818385,0.007107667330479414,MNIST,0.21220745129112506,4,0.5352390417045272,LeNet,0.5159050071296887,0.093,0.1018
0.05601904980818385,0.007107667330479414,MNIST,0.21220745129112506,5,0.5352390417045272,LeNet,0.5159050071296887,0.1146,0.1124
0.05601904980818385,0.007107667330479414,MNIST,0.21220745129112506,6,0.5352390417045272,LeNet,0.5159050071296887,0.0956,0.1004
0.05601904980818385,0.007107667330479414,MNIST,0.21220745129112506,7,0.5352390417045272,LeNet,0.5159050071296887,0.1146,0.1124
0.05601904980818385,0.007107667330479414,MNIST,0.21220745129112506,8,0.5352390417045272,LeNet,0.5159050071296887,0.1146,0.1124
0.05601904980818385,0.007107667330479414,MNIST,0.21220745129112506,9,0.5352390417045272,LeNet,0.5159050071296887,0.1146,0.1124
0.05601904980818385,0.007107667330479414,MNIST,0.21220745129112506,10,0.5352390417045272,LeNet,0.5159050071296887,0.1058,0.096
0.02771370046982667,0.0031024950050699074,MNIST,0.4733335213134957,1,0.7047312738001829,LeNet,0.9443746549734966,0.093,0.1018
0.02771370046982667,0.0031024950050699074,MNIST,0.4733335213134957,2,0.7047312738001829,LeNet,0.9443746549734966,0.0942,0.1022
0.02771370046982667,0.0031024950050699074,MNIST,0.4733335213134957,3,0.7047312738001829,LeNet,0.9443746549734966,0.098,0.098
0.02771370046982667,0.0031024950050699074,MNIST,0.4733335213134957,4,0.7047312738001829,LeNet,0.9443746549734966,0.1072,0.0992
0.02771370046982667,0.0031024950050699074,MNIST,0.4733335213134957,5,0.7047312738001829,LeNet,0.9443746549734966,0.0992,0.1064
0.02771370046982667,0.0031024950050699074,MNIST,0.4733335213134957,6,0.7047312738001829,LeNet,0.9443746549734966,0.093,0.1018
0.02771370046982667,0.0031024950050699074,MNIST,0.4733335213134957,7,0.7047312738001829,LeNet,0.9443746549734966,0.0992,0.1064
0.02771370046982667,0.0031024950050699074,MNIST,0.4733335213134957,8,0.7047312738001829,LeNet,0.9443746549734966,0.1174,0.1096
0.02771370046982667,0.0031024950050699074,MNIST,0.4733335213134957,9,0.7047312738001829,LeNet,0.9443746549734966,0.098,0.098
0.02771370046982667,0.0031024950050699074,MNIST,0.4733335213134957,10,0.7047312738001829,LeNet,0.9443746549734966,0.0992,0.1064
0.0877705152354897,0.009253753188569452,MNIST,0.8421965678610074,1,0.713328980040977,LeNet,0.9257832300808719,0.0996,0.1024
0.0877705152354897,0.009253753188569452,MNIST,0.8421965678610074,2,0.713328980040977,LeNet,0.9257832300808719,0.0902,0.0882
0.0877705152354897,0.009253753188569452,MNIST,0.8421965678610074,3,0.713328980040977,LeNet,0.9257832300808719,0.1008,0.1048
0.0877705152354897,0.009253753188569452,MNIST,0.8421965678610074,4,0.713328980040977,LeNet,0.9257832300808719,0.1008,0.1048
0.0877705152354897,0.009253753188569452,MNIST,0.8421965678610074,5,0.713328980040977,LeNet,0.9257832300808719,0.0996,0.1024
0.0877705152354897,0.009253753188569452,MNIST,0.8421965678610074,6,0.713328980040977,LeNet,0.9257832300808719,0.1138,0.1132
0.0877705152354897,0.009253753188569452,MNIST,0.8421965678610074,7,0.713328980040977,LeNet,0.9257832300808719,0.1,0.096
0.0877705152354897,0.009253753188569452,MNIST,0.8421965678610074,8,0.713328980040977,LeNet,0.9257832300808719,0.102,0.0998
0.0877705152354897,0.009253753188569452,MNIST,0.8421965678610074,9,0.713328980040977,LeNet,0.9257832300808719,0.0996,0.1024
0.0877705152354897,0.009253753188569452,MNIST,0.8421965678610074,10,0.713328980040977,LeNet,0.9257832300808719,0.1036,0.0928
0.06886845506679348,0.00760185378062549,MNIST,0.15457140766298394,1,0.023516802386672395,LeNet,0.5052787936734751,0.1044,0.1012
0.06886845506679348,0.00760185378062549,MNIST,0.15457140766298394,2,0.023516802386672395,LeNet,0.5052787936734751,0.0998,0.102
0.06886845506679348,0.00760185378062549,MNIST,0.15457140766298394,3,0.023516802386672395,LeNet,0.5052787936734751,0.0902,0.0882
0.06886845506679348,0.00760185378062549,MNIST,0.15457140766298394,4,0.023516802386672395,LeNet,0.5052787936734751,0.1068,0.0952
0.06886845506679348,0.00760185378062549,MNIST,0.15457140766298394,5,0.023516802386672395,LeNet,0.5052787936734751,0.1096,0.1174
0.06886845506679348,0.00760185378062549,MNIST,0.15457140766298394,6,0.023516802386672395,LeNet,0.5052787936734751,0.1044,0.1012
0.06886845506679348,0.00760185378062549,MNIST,0.15457140766298394,7,0.023516802386672395,LeNet,0.5052787936734751,0.1068,0.0952
0.06886845506679348,0.00760185378062549,MNIST,0.15457140766298394,8,0.023516802386672395,LeNet,0.5052787936734751,0.1044,0.1012
0.06886845506679348,0.00760185378062549,MNIST,0.15457140766298394,9,0.023516802386672395,LeNet,0.5052787936734751,0.1044,0.1012
0.06886845506679348,0.00760185378062549,MNIST,0.15457140766298394,10,0.023516802386672395,LeNet,0.5052787936734751,0.1044,0.1012
0.059621709144042724,0.0016488046570653785,MNIST,0.7836373835264536,1,0.19913696829969357,LeNet,0.35879376484701664,0.0942,0.0974
0.059621709144042724,0.0016488046570653785,MNIST,0.7836373835264536,2,0.19913696829969357,LeNet,0.35879376484701664,0.1114,0.1156
0.059621709144042724,0.0016488046570653785,MNIST,0.7836373835264536,3,0.19913696829969357,LeNet,0.35879376484701664,0.1114,0.1156
0.059621709144042724,0.0016488046570653785,MNIST,0.7836373835264536,4,0.19913696829969357,LeNet,0.35879376484701664,0.1114,0.1156
0.059621709144042724,0.0016488046570653785,MNIST,0.7836373835264536,5,0.19913696829969357,LeNet,0.35879376484701664,0.1074,0.0982
0.059621709144042724,0.0016488046570653785,MNIST,0.7836373835264536,6,0.19913696829969357,LeNet,0.35879376484701664,0.1074,0.0982
0.059621709144042724,0.0016488046570653785,MNIST,0.7836373835264536,7,0.19913696829969357,LeNet,0.35879376484701664,0.0958,0.1062
0.059621709144042724,0.0016488046570653785,MNIST,0.7836373835264536,8,0.19913696829969357,LeNet,0.35879376484701664,0.096,0.0988
0.059621709144042724,0.0016488046570653785,MNIST,0.7836373835264536,9,0.19913696829969357,LeNet,0.35879376484701664,0.1074,0.0982
0.059621709144042724,0.0016488046570653785,MNIST,0.7836373835264536,10,0.19913696829969357,LeNet,0.35879376484701664,0.0958,0.1002
0.07766745133409528,0.0005212650410378989,MNIST,0.181980115907321,1,0.35540525703918796,LeNet,0.37544521306018197,0.0944,0.0972
0.07766745133409528,0.0005212650410378989,MNIST,0.181980115907321,2,0.35540525703918796,LeNet,0.37544521306018197,0.093,0.1034
0.07766745133409528,0.0005212650410378989,MNIST,0.181980115907321,3,0.35540525703918796,LeNet,0.37544521306018197,0.1098,0.1172
0.07766745133409528,0.0005212650410378989,MNIST,0.181980115907321,4,0.35540525703918796,LeNet,0.37544521306018197,0.1024,0.104
0.07766745133409528,0.0005212650410378989,MNIST,0.181980115907321,5,0.35540525703918796,LeNet,0.37544521306018197,0.0992,0.0956
0.07766745133409528,0.0005212650410378989,MNIST,0.181980115907321,6,0.35540525703918796,LeNet,0.37544521306018197,0.0992,0.0956
0.07766745133409528,0.0005212650410378989,MNIST,0.181980115907321,7,0.35540525703918796,LeNet,0.37544521306018197,0.1024,0.0996
