b1,b2,droupout_prob,eps,itération,lr,weight_decay,loss,test
0.9562121866332133,0.9931900660499842,0.32024140884869257,12.592339657069175,-0.0,0.0315533314069674,0.08360141772869381,-195.9605162377451,-195.9605162377451
0.9566288849121897,0.9925867595480465,0.2933164057753788,12.784921856449904,-0.0,0.023614770584859713,0.09775037271346781,-33.30166685814951,-33.301659677542894
0.9975205859087525,0.9906898005256328,0.027030060406583456,19.77234704495569,-0.0,0.003251997309057262,0.09997722758593423,-23.143798828125,-23.143798828125
0.9056337644290015,0.9996423141034144,0.9819996744940471,19.947021159478002,0.0,0.09353950330164051,0.003201561124118818,-46.62405215992647,-46.624042585784316
0.998699112197836,0.9900336583608671,0.0019652861847904157,18.12280455658449,-0.0,0.07495772865648691,0.04530783344772653,-1866.5022977941176,-1866.5024509803923
0.9975706910569289,0.9978237704099346,0.8830537870599533,8.015046721397697,0.0,0.0014398828224674444,0.059980369814314635,-0.4416067833993949,-0.4416068207983877
0.9188809109522053,0.9988641793015293,0.9777504000817596,6.352224094951336,-0.0,0.0034335386622844685,0.04822690937408932,-30.00540939031863,-30.005411783854168
0.9748754190968311,0.9967054779461985,0.7222961528308657,6.137828943626612,0.0,0.05739210361608888,0.011364600402151058,-1793.188419117647,-1793.188419117647
0.9299611852761243,0.9967966436307919,0.6728916466818045,9.553993046492854,-0.0,0.02916320906850755,0.07127216465775374,-446.8833486519608,-446.8833486519608
0.9810631936327008,0.9956902265714526,0.8019466087338797,9.177032562720173,0.0,0.05208824568751412,0.02581298677503513,-121.39042394301471,-121.39041436887256
0.9798271021819566,0.9985555589251338,0.48460110722328986,16.112992790549843,0.0,0.09787761011280212,0.06692297673660294,-11149.64705882353,-11149.645833333334
0.939751491284692,0.9934889449386981,0.8839590873233425,10.084205703736142,0.0,0.01461511677890253,0.029529443344415304,-2.4449578079522825,-2.4449576583563113
